player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Jake Meyers,HOU,1.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,5.0
Corey Julks,HOU,0.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0
David Hensley,HOU,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0
Quincy Hamilton,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Grae Kessinger,HOU,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0
Jose Altuve,HOU,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Bregman,HOU,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
Kyle Tucker,HOU,0.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
Jose Abreu,HOU,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0
Yainer Diaz,HOU,0.0,4.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0
Jeremy Pena,HOU,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0
Trey Cabbage,HOU,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
Jacob Melton,HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
Joey Loperfido,HOU,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
Kenedy Corona,HOU,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Will Wagner,HOU,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
Pedro Leon,HOU,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Chris Gittens,HOU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Shay Whitcomb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0
Dixon Machado,HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
C.J. Stubbs,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cesar Salazar,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Yordan Alvarez,HOU,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Berryhill,HOU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Esteury Ruiz,OAK,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
Zack Gelof,OAK,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seth Brown,OAK,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
Brent Rooker,OAK,0.0,0.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0
Shea Langeliers,OAK,0.0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,0.0
JJ Bleday,OAK,5.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0
Aledmys Diaz,OAK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Abraham Toro,OAK,0.0,0.0,1.0,0.0,5.0,5.0,3.0,5.0,0.0
Nick Allen,OAK,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0
Lawrence Butler,OAK,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,0.0
Ryan Noda,OAK,8.0,0.0,5.0,0.0,1.0,2.0,3.0,1.0,0.0
Miguel Andujar,OAK,0.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0
Tyler Soderstrom,OAK,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0
Jordan Diaz,OAK,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
Darell Hernaiz,OAK,0.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,8.0
Daz Cameron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
Max Schuemann,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
Yohel Pozo,OAK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Carlos Perez,OAK,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0
Brett Harris,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kyle McCann,OAK,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
Max Muncy,OAK,0.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,4.0
Drew Lugbauer,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lazaro Armenteros,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jacob Wilson,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cooper Bowman,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hoy Park,OAK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
Armando Alvarez,OAK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Logan Davidson,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Jeisson Rosario,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Stephen Piscotty,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
J.D. Davis,OAK,0.0,2.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0
Santiago Espinal,TOR,3.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0
Bo Bichette,TOR,3.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Justin Turner,TOR,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0
Danny Jansen,TOR,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
Daulton Varsho,TOR,2.0,1.0,1.0,3.0,10.0,2.0,0.0,0.0,0.0
Isiah Kiner-Falefa,TOR,0.0,0.0,0.0,0.0,1.0,5.0,7.0,6.0,0.0
Spencer Horwitz,TOR,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0
Nathan Lukes,TOR,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0
Cam Eden,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Ernie Clement,TOR,7.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
Eduardo Escobar,TOR,0.0,2.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0
Alejandro Kirk,TOR,0.0,1.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0
Daniel Vogelbach,TOR,0.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0
Davis Schneider,TOR,0.0,0.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0
Addison Barger,TOR,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
Orelvis Martinez,TOR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Damiano Palmegiani,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Steward Berroa,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vladimir Guerrero Jr.,TOR,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Roden,TOR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
Rafael Lantigua,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Will Robertson,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
George Springer,TOR,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Kiermaier,TOR,0.0,0.0,0.0,1.0,5.0,4.0,5.0,0.0,0.0
Leo Jimenez,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Brian Serven,TOR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0
Andres Sosa,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Payton Henry,TOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Cavan Biggio,TOR,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0
Phil Clarke,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Luis De Los Santos,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Joey Votto,TOR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey Wehler,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Garrett Spain,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Devonte Brown,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Michael Harris II,ATL,11.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
David Fletcher,ATL,0.0,3.0,0.0,0.0,2.0,0.0,5.0,2.0,1.0
Marcell Ozuna,ATL,0.0,0.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0
Phillip Evans,ATL,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
Jarred Kelenic,ATL,0.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0
Chadwick Tromp,ATL,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
Luis Guillorme,ATL,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Nacho Alvarez Jr.,ATL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Forrest Wall,ATL,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0
Ronald Acuna Jr.,ATL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ozzie Albies,ATL,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Riley,ATL,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Olson,ATL,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
Sean Murphy,ATL,0.0,0.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0
Orlando Arcia,ATL,0.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0
Jordan Luplow,ATL,0.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0
Eli White,ATL,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,3.0
Travis d'Arnaud,ATL,0.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0
J.P. Martinez,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Luke Williams,ATL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0
Andrew Velazquez,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
Ryan Casteel,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alejo Lopez,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Luis Liberato,ATL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0
Luke Waddell,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Leury Garcia,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Drake Baldwin,ATL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Adam Duvall,ATL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Nick Clarno,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sal Frelick,MIL,9.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
Jackson Chourio,MIL,6.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0
Tyler Black,MIL,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
Joey Wiemer,MIL,0.0,0.0,1.0,5.0,3.0,2.0,2.0,3.0,1.0
Blake Perkins,MIL,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0
Brice Turang,MIL,0.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0,1.0
Eric Haase,MIL,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0
Oliver Dunn,MIL,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
Wes Clarke,MIL,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
Garrett Mitchell,MIL,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
William Contreras,MIL,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willy Adames,MIL,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0
Jake Bauers,MIL,0.0,0.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0
Owen Miller,MIL,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0
Chris Roller,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Joey Ortiz,MIL,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0
Andruw Monasterio,MIL,3.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0
Jeferson Quero,MIL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
Christian Arroyo,MIL,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
Vinny Capra,MIL,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
Brock Wilken,MIL,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Christian Yelich,MIL,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhys Hoskins,MIL,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
Brewer Hicklen,MIL,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
Yonny Hernandez,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Luis Lara,MIL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Gary Sanchez,MIL,0.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0
Dylan O'Rae,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hedbert Perez,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ernesto Martinez Jr.,MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Eric Brown Jr.,MIL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chavez Young,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Carlos D. Rodriguez,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Yophery Rodriguez,MIL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Murray,MIL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Matthew Wood,MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dylan Carlson,STL,6.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0
Paul Goldschmidt,STL,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nolan Gorman,STL,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
Nolan Arenado,STL,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0
Willson Contreras,STL,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0
Matt Carpenter,STL,0.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0
Alec Burleson,STL,0.0,2.0,3.0,0.0,6.0,0.0,4.0,2.0,1.0
Jose Fermin,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Brendan Donovan,STL,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lars Nootbaar,STL,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Walker,STL,0.0,3.0,1.0,2.0,2.0,5.0,5.0,2.0,0.0
Ivan Herrera,STL,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,0.0
Luken Baker,STL,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
Alfonso Rivas III,STL,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0
Buddy Kennedy,STL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
Victor Scott II,STL,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
Arquimedes Gamboa,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Masyn Winn,STL,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0
Thomas Saggese,STL,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0
Jared Young,STL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0
Pedro Pages,STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
Jeremy Rivas,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Michael Siani,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
Nick Raposo,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brandon Crawford,STL,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
Cesar Prieto,STL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Matt Koperniak,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ian Happ,CHC,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Christopher Morel,CHC,0.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
Miguel Amaya,CHC,0.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,2.0
Matt Mervis,CHC,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0
Alexander Canario,CHC,0.0,1.0,0.0,1.0,3.0,3.0,3.0,6.0,2.0
Pete Crow-Armstrong,CHC,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
Luis Vazquez,CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
Joe Hudson,CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
Matt Shaw,CHC,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0
Mike Tauchman,CHC,9.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0
Nick Madrigal,CHC,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Patrick Wisdom,CHC,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
Jorge Alfaro,CHC,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
Miles Mastrobuoni,CHC,5.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0
Kevin Alcantara,CHC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Brennen Davis,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nico Hoerner,CHC,10.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
Dansby Swanson,CHC,0.0,5.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0
Yan Gomes,CHC,0.0,0.0,0.0,3.0,2.0,2.0,5.0,2.0,1.0
Seiya Suzuki,CHC,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Busch,CHC,0.0,1.0,7.0,2.0,2.0,4.0,1.0,1.0,0.0
Owen Caissie,CHC,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0
James Triantos,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pablo Aliendo,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
David Bote,CHC,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
Moises Ballesteros,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Dominic Smith,CHC,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0
Garrett Cooper,CHC,0.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0
Cody Bellinger,CHC,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Bateman,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chase Strumpf,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
David Peralta,CHC,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0
Cole Roederer,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ketel Marte,AZ,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake McCarthy,AZ,4.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
Gabriel Moreno,AZ,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
Christian Walker,AZ,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Joc Pederson,AZ,0.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0
Eugenio Suarez,AZ,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0
Geraldo Perdomo,AZ,1.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0
Ivan Melendez,AZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Jorge Barrosa,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Corbin Carroll,AZ,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alek Thomas,AZ,2.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0
Lourdes Gurriel Jr.,AZ,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0
Jace Peterson,AZ,0.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0
Jordan Lawlar,AZ,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
Jose Herrera,AZ,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0
Tristin English,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Pavin Smith,AZ,0.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0
Tucker Barnhart,AZ,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0
Emmanuel Rivera,AZ,0.0,2.0,0.0,5.0,3.0,3.0,1.0,1.0,0.0
Andres Chaparro,AZ,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Kristian Robinson,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A.J. Vukovich,AZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kevin Newman,AZ,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
Kyle Garlick,AZ,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0
Blaze Alexander,AZ,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0
Albert Almora Jr.,AZ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0
Elvis Andrus,AZ,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Jack Hurley,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jose Fernandez,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Neyfy Castillo,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gavin Conticello,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cristofer Torin,AZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jackson Feltner,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jakey Josepha,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mookie Betts,LAD,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Taylor,LAD,1.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0
