player,avg,ngames,teamgames,team
Brice Turang,7.25, 16, 33,MIL
Eric Haase,7.00, 10, 33,MIL
Oliver Dunn,5.67, 12, 33,MIL
Wes Clarke,5.50,  4, 33,MIL
Garrett Mitchell,1.29, 14, 33,MIL
William Contreras,2.00, 16, 33,MIL
Willy Adames,4.13, 15, 33,MIL
Jake Bauers,4.08, 13, 33,MIL
Owen Miller,6.22,  9, 33,MIL
Chris Roller,8.60,  5, 33,MIL
Joey Ortiz,6.85, 13, 33,MIL
Andruw Monasterio,5.64, 14, 33,MIL
Jeferson Quero,7.20,  5, 33,MIL
Christian Arroyo,5.33,  6, 33,MIL
Vinny Capra,6.80,  5, 33,MIL
Brock Wilken,5.00,  3, 33,MIL
Christian Yelich,2.91, 11, 33,MIL
Rhys Hoskins,3.21, 14, 33,MIL
Brewer Hicklen,7.17,  6, 33,MIL
Yonny Hernandez,8.33,  3, 33,MIL
Luis Lara,7.50,  6, 33,MIL
Gary Sanchez,3.73, 11, 33,MIL
Dylan O'Rae,8.00,  1, 33,MIL
Hedbert Perez,9.00,  1, 33,MIL
Ernesto Martinez Jr.,8.00,  2, 33,MIL
Eric Brown Jr.,7.00,  2, 33,MIL
Chavez Young,9.00,  2, 33,MIL
Carlos D. Rodriguez,8.50,  2, 33,MIL
Yophery Rodriguez,1.00,  1, 33,MIL
Ethan Murray,6.00,  1, 33,MIL
Matthew Wood,7.00,  1, 33,MIL
Dylan Carlson,4.28, 18, 30,STL
Paul Goldschmidt,2.00, 19, 30,STL
Nolan Gorman,3.06, 18, 30,STL
Nolan Arenado,3.95, 20, 30,STL
Willson Contreras,4.94, 16, 30,STL
Matt Carpenter,5.18, 11, 30,STL
Alec Burleson,5.33, 18, 30,STL
Jose Fermin,8.50, 10, 30,STL
Brendan Donovan,1.00, 16, 30,STL
Lars Nootbaar,2.50,  4, 30,STL
Jordan Walker,5.40, 20, 30,STL
Ivan Herrera,5.83, 12, 30,STL
Luken Baker,5.29,  7, 30,STL
Alfonso Rivas III,6.25,  8, 30,STL
Buddy Kennedy,7.67,  6, 30,STL
Victor Scott II,5.17, 12, 30,STL
Arquimedes Gamboa,9.00,  3, 30,STL
Masyn Winn,6.44, 16, 30,STL
Thomas Saggese,6.38,  8, 30,STL
Jared Young,7.50,  6, 30,STL
Pedro Pages,8.00,  4, 30,STL
Jeremy Rivas,8.00,  1, 30,STL
Michael Siani,7.89,  9, 30,STL
Nick Raposo,9.00,  1, 30,STL
Brandon Crawford,5.17,  6, 30,STL
Cesar Prieto,7.33,  3, 30,STL
Matt Koperniak,9.00,  2, 30,STL
Ian Happ,1.67,  9, 34,CHC
Christopher Morel,3.47, 19, 34,CHC
Miguel Amaya,5.64, 14, 34,CHC
Matt Mervis,6.00,  8, 34,CHC
Alexander Canario,6.63, 19, 34,CHC
Pete Crow-Armstrong,7.25,  8, 34,CHC
Luis Vazquez,8.50,  8, 34,CHC
Joe Hudson,7.75,  4, 34,CHC
Matt Shaw,7.70, 10, 34,CHC
Mike Tauchman,3.78, 18, 34,CHC
Nick Madrigal,3.43,  7, 34,CHC
Patrick Wisdom,5.40,  5, 34,CHC
Jorge Alfaro,5.60,  5, 34,CHC
Miles Mastrobuoni,5.06, 17, 34,CHC
Kevin Alcantara,7.00,  3, 34,CHC
Brennen Davis,8.50,  2, 34,CHC
Nico Hoerner,2.44, 18, 34,CHC
Dansby Swanson,3.78, 18, 34,CHC
Yan Gomes,6.27, 15, 34,CHC
Seiya Suzuki,2.00, 15, 34,CHC
Michael Busch,4.44, 18, 34,CHC
Owen Caissie,7.36, 11, 34,CHC
James Triantos,9.00,  1, 34,CHC
Pablo Aliendo,9.00,  2, 34,CHC
David Bote,7.71,  7, 34,CHC
Moises Ballesteros,8.50,  2, 34,CHC
Dominic Smith,4.89,  9, 34,CHC
Garrett Cooper,4.17, 12, 34,CHC
Cody Bellinger,3.00, 13, 34,CHC
Brett Bateman,9.00,  1, 34,CHC
Chase Strumpf,9.00,  1, 34,CHC
David Peralta,6.00,  6, 34,CHC
Cole Roederer,9.00,  1, 34,CHC
Ketel Marte,1.53, 19, 33,AZ
Jake McCarthy,3.21, 14, 33,AZ
Gabriel Moreno,3.67, 12, 33,AZ
Christian Walker,4.00, 16, 33,AZ
Joc Pederson,4.38, 16, 33,AZ
Eugenio Suarez,5.94, 16, 33,AZ
Geraldo Perdomo,5.73, 15, 33,AZ
Ivan Melendez,7.67,  3, 33,AZ
Jorge Barrosa,9.00,  7, 33,AZ
Corbin Carroll,1.50, 20, 33,AZ
Alek Thomas,6.13, 15, 33,AZ
Lourdes Gurriel Jr.,3.26, 19, 33,AZ
Jace Peterson,4.55, 11, 33,AZ
Jordan Lawlar,4.50,  6, 33,AZ
Jose Herrera,7.70, 10, 33,AZ
Tristin English,8.33,  3, 33,AZ
Pavin Smith,4.69, 13, 33,AZ
Tucker Barnhart,7.91, 11, 33,AZ
Emmanuel Rivera,4.80, 15, 33,AZ
Andres Chaparro,5.50,  4, 33,AZ
Kristian Robinson,9.00,  1, 33,AZ
A.J. Vukovich,7.50,  2, 33,AZ
Kevin Newman,6.71,  7, 33,AZ
Kyle Garlick,6.75,  8, 33,AZ
Blaze Alexander,6.75, 12, 33,AZ
Albert Almora Jr.,7.80, 10, 33,AZ
Elvis Andrus,3.60,  5, 33,AZ
Jack Hurley,9.00,  1, 33,AZ
Jose Fernandez,9.00,  1, 33,AZ
Neyfy Castillo,9.00,  1, 33,AZ
Gavin Conticello,9.00,  1, 33,AZ
Cristofer Torin,6.00,  1, 33,AZ
Jackson Feltner,8.00,  1, 33,AZ
Jakey Josepha,9.00,  1, 33,AZ
Mookie Betts,1.00, 16, 22,LAD
Chris Taylor,4.85, 13, 22,LAD
James Outman,5.15, 13, 22,LAD
Teoscar Hernandez,5.00, 14, 22,LAD
Austin Barnes,5.56,  9, 22,LAD
Gavin Lux,6.00, 13, 22,LAD
Chris Owings,7.78,  9, 22,LAD
Andy Pages,8.00,  7, 22,LAD
Kevin Padlo,8.67,  6, 22,LAD
Miguel Rojas,6.33,  9, 22,LAD
Freddie Freeman,2.69, 16, 22,LAD
Will Smith,3.58, 12, 22,LAD
Manuel Margot,6.69, 16, 22,LAD
Miguel Vargas,7.25,  8, 22,LAD
Dalton Rushing,8.00,  1, 22,LAD
Jose Ramos,8.75,  4, 22,LAD
Trey Sweeney,8.00,  1, 22,LAD
Jason Heyward,5.60, 10, 22,LAD
Shohei Ohtani,2.00, 11, 22,LAD
Drew Avans,8.50,  2, 22,LAD
Enrique Hernandez,5.14,  7, 22,LAD
Ryan Ward,7.00,  1, 22,LAD
Austin Gauthier,8.00,  1, 22,LAD
Chris Okey,9.00,  1, 22,LAD
Austin Slater,3.00,  7, 29,SF
Wilmer Flores,3.40, 15, 29,SF
Michael Conforto,3.44, 16, 29,SF
Thairo Estrada,4.65, 17, 29,SF
Patrick Bailey,5.89,  9, 29,SF
Heliot Ramos,7.67,  6, 29,SF
Casey Schmitt,6.57,  7, 29,SF
Luis Matos,6.67, 15, 29,SF
Tyler Fitzgerald,3.60, 10, 29,SF
Tom Murphy,5.71, 14, 29,SF
LaMonte Wade Jr.,3.00, 13, 29,SF
David Villar,4.86,  7, 29,SF
Pablo Sandoval,6.40,  5, 29,SF
Wade Meckler,7.29,  7, 29,SF
Donovan Walton,8.67,  3, 29,SF
Jorge Soler,3.75, 16, 29,SF
Joey Bart,6.88,  8, 29,SF
Chase Pinder,9.00,  2, 29,SF
Jung Hoo Lee,1.57, 14, 29,SF
Mike Yastrzemski,3.82, 11, 29,SF
Yusniel Diaz,7.00,  1, 29,SF
Marco Luciano,4.08, 12, 29,SF
Brett Wisely,8.50,  2, 29,SF
Nick Ahmed,8.31, 13, 29,SF
Grant McCray,9.00,  1, 29,SF
Blake Sabol,7.00,  3, 29,SF
Matt Chapman,4.18, 11, 29,SF
Otto Lopez,9.00,  1, 29,SF
Yoshi Tsutsugo,8.00,  1, 29,SF
Ismael Munguia,7.00,  5, 29,SF
Jimmy Glowenke,7.00,  1, 29,SF
Trenton Brooks,8.00,  1, 29,SF
Victor Bericoto,8.00,  1, 29,SF
Steven Kwan,1.00, 18, 31,CLE
Andres Gimenez,4.11, 19, 31,CLE
Jose Ramirez,2.65, 17, 31,CLE
Josh Naylor,3.68, 19, 31,CLE
Ramon Laureano,3.72, 18, 31,CLE
Deyvison De Los Santos,7.44,  9, 31,CLE
Bo Naylor,5.67, 12, 31,CLE
Brayan Rocchio,5.12, 16, 31,CLE
Myles Straw,4.00, 10, 31,CLE
Estevan Florial,4.41, 17, 31,CLE
Tyler Freeman,3.79, 14, 31,CLE
Will Brennan,5.00, 16, 31,CLE
Gabriel Arias,6.13, 15, 31,CLE
Austin Hedges,6.33, 12, 31,CLE
David Fry,5.73, 15, 31,CLE
Kyle Manzardo,6.20,  5, 31,CLE
Jhonkensy Noel,6.29,  7, 31,CLE
Jose Tena,8.78,  9, 31,CLE
Juan Brito,8.75,  4, 31,CLE
Dom Nunez,8.80,  5, 31,CLE
Chase DeLauter,6.50,  6, 31,CLE
Johnathan Rodriguez,7.33,  3, 31,CLE
Angel Martinez,8.00,  6, 31,CLE
Daniel Schneemann,8.00,  7, 31,CLE
J.P. Crawford,1.00, 17, 32,SEA
Jorge Polanco,2.59, 17, 32,SEA
Mitch Garver,3.65, 17, 32,SEA
Ty France,4.78, 18, 32,SEA
Taylor Trammell,6.64, 11, 32,SEA
Josh Rojas,6.07, 15, 32,SEA
Seby Zavala,7.79, 14, 32,SEA
Cade Marlowe,6.62,  8, 32,SEA
Nick Solak,9.00,  2, 32,SEA
Ryan Bliss,7.00,  8, 32,SEA
Mitch Haniger,4.69, 16, 32,SEA
Cal Raleigh,3.67, 15, 32,SEA
Luke Raley,5.29, 17, 32,SEA
Dominic Canzone,4.65, 17, 32,SEA
Dylan Moore,3.65, 17, 32,SEA
Sam Haggerty,4.78,  9, 32,SEA
Samad Taylor,7.00, 10, 32,SEA
Michael Chavis,7.50,  4, 32,SEA
Luis Urias,6.27, 15, 32,SEA
Tyler Locklear,5.00,  1, 32,SEA
Harry Ford,6.00,  1, 32,SEA
Brian Anderson,6.78,  9, 32,SEA
Jonatan Clase,8.33,  6, 32,SEA
Julio Rodriguez,2.00, 14, 32,SEA
Blake Hunt,8.50,  2, 32,SEA
Cole Young,8.00,  1, 32,SEA
Michael Papierski,8.00,  3, 32,SEA
Brock Rodden,8.50,  2, 32,SEA
Leo Rivas,8.00,  1, 32,SEA
Morgan McCullough,9.00,  1, 32,SEA
Xavier Edwards,2.40,  5, 27,MIA
Josh Bell,2.44, 16, 27,MIA
Jake Burger,3.31, 16, 27,MIA
Bryan De La Cruz,4.53, 15, 27,MIA
Jesus Sanchez,4.86, 14, 27,MIA
Trey Mancini,6.17, 12, 27,MIA
Dane Myers,5.90, 10, 27,MIA
Nick Fortes,7.86, 14, 27,MIA
Vidal Brujan,3.70, 10, 27,MIA
Luis Arraez,1.00, 16, 27,MIA
Jon Berti,4.77, 13, 27,MIA
Nick Gordon,5.00, 14, 27,MIA
Jazz Chisholm Jr.,3.80, 15, 27,MIA
Avisail Garcia,5.53, 15, 27,MIA
Christian Bethancourt,7.53, 15, 27,MIA
Jonah Bride,8.20,  5, 27,MIA
Jonathan Davis,8.67,  3, 27,MIA
Curt Casali,8.40,  5, 27,MIA
Tristan Gray,7.17,  6, 27,MIA
Tim Anderson,3.92, 13, 27,MIA
Victor Mesa Jr.,8.00,  2, 27,MIA
Marty Costes,8.00,  1, 27,MIA
Griffin Conine,9.00,  1, 27,MIA
Jacob Amaya,9.00,  1, 27,MIA
Troy Johnston,7.00,  1, 27,MIA
Javier Sanoja,8.00,  2, 27,MIA
Yiddi Cappe,9.00,  1, 27,MIA
Harrison Spohn,8.00,  1, 27,MIA
Cameron Barstad,9.00,  1, 27,MIA
DJ Stewart,2.80, 15, 30,NYM
Francisco Lindor,2.05, 19, 30,NYM
Pete Alonso,3.11, 19, 30,NYM
Brett Baty,5.26, 19, 30,NYM
Mark Vientos,5.94, 18, 30,NYM
Jose Iglesias,7.00, 11, 30,NYM
Trayce Thompson,5.67,  6, 30,NYM
Tomas Nido,8.50,  4, 30,NYM
Taylor Kohlwey,8.75,  4, 30,NYM
Tyrone Taylor,4.33, 15, 30,NYM
Francisco Alvarez,4.35, 17, 30,NYM
Ji Man Choi,4.69, 13, 30,NYM
Luke Voit,4.67,  9, 30,NYM
Ben Gamel,7.83,  6, 30,NYM
Zack Short,7.85, 13, 30,NYM
Yolmer Sanchez,8.60,  5, 30,NYM
Alex Ramirez,8.33,  3, 30,NYM
Drew Gilbert,3.50,  2, 30,NYM
Luisangel Acuna,7.00,  1, 30,NYM
Rylan Bannon,8.00,  2, 30,NYM
Starling Marte,3.88, 16, 30,NYM
Omar Narvaez,6.10, 10, 30,NYM
Brandon Nimmo,1.00, 14, 30,NYM
Harrison Bader,7.23, 13, 30,NYM
Joey Wendle,8.12,  8, 30,NYM
Jeff McNeil,3.00,  5, 30,NYM
Ryan Clifford,6.00,  1, 30,NYM
Luke Ritter,8.00,  1, 30,NYM
Yohairo Cuevas,9.00,  1, 30,NYM
CJ Abrams,1.44, 18, 28,WSH
Lane Thomas,1.80, 20, 28,WSH
Joey Gallo,4.21, 14, 28,WSH
Joey Meneses,3.65, 17, 28,WSH
Jesse Winker,3.29, 17, 28,WSH
Keibert Ruiz,4.93, 14, 28,WSH
Nick Senzel,5.93, 15, 28,WSH
Luis Garcia Jr.,6.00, 17, 28,WSH
Victor Robles,7.00, 15, 28,WSH
Alex Call,6.12,  8, 28,WSH
Carter Kieboom,5.75,  4, 28,WSH
Riley Adams,6.33, 12, 28,WSH
Juan Yepez,6.17,  6, 28,WSH
James Wood,3.50, 10, 28,WSH
Trey Lipscomb,7.27, 11, 28,WSH
Ildemaro Vargas,6.08, 13, 28,WSH
Jacob Young,7.27, 11, 28,WSH
Brady House,6.00,  1, 28,WSH
Jake Alu,6.67,  3, 28,WSH
Dylan Crews,5.67,  6, 28,WSH
Robert Hassell III,8.00,  1, 28,WSH
Drew Millas,8.00,  3, 28,WSH
Travis Blankenhorn,6.00,  2, 28,WSH
Nasim Nunez,9.00,  4, 28,WSH
Darren Baker,9.00,  1, 28,WSH
Lewin Diaz,9.00,  1, 28,WSH
Eddie Rosario,4.88,  8, 28,WSH
Cedric Mullins,1.00, 11, 31,BAL
Adley Rutschman,1.93, 14, 31,BAL
Anthony Santander,2.82, 17, 31,BAL
Ryan O'Hearn,4.12, 16, 31,BAL
Austin Hays,5.17, 12, 31,BAL
Ramon Urias,5.80, 15, 31,BAL
Jackson Holliday,4.79, 14, 31,BAL
Jorge Mateo,6.93, 15, 31,BAL
Ryan McKenna,6.00, 13, 31,BAL
Colton Cowser,4.40, 15, 31,BAL
Ryan Mountcastle,3.54, 13, 31,BAL
James McCann,5.00, 11, 31,BAL
Heston Kjerstad,5.23, 13, 31,BAL
Jordan Westburg,4.33, 15, 31,BAL
Sam Hilliard,5.90, 10, 31,BAL
Nick Maton,7.29,  7, 31,BAL
Kyle Stowers,6.90, 10, 31,BAL
Coby Mayo,6.45, 11, 31,BAL
Tyler Nevin,7.07, 14, 31,BAL
Diego A. Castillo,8.00,  1, 31,BAL
Michael Perez,8.67,  6, 31,BAL
Daniel Johnson,8.67,  3, 31,BAL
Maverick Handley,9.00,  2, 31,BAL
Kolten Wong,6.18, 11, 31,BAL
Gunnar Henderson,2.08, 12, 31,BAL
Connor Norby,7.33,  6, 31,BAL
Fernando Tatis Jr.,1.71, 14, 22,SD
Xander Bogaerts,1.64, 14, 22,SD
Jake Cronenworth,3.00, 14, 22,SD
Luis Campusano,5.46, 13, 22,SD
Ha-Seong Kim,4.69, 13, 22,SD
Jackson Merrill,6.33, 15, 22,SD
Eguy Rosario,6.75, 12, 22,SD
Cal Mitchell,4.40,  5, 22,SD
Jose Azocar,7.12,  8, 22,SD
Tyler Wade,4.91, 11, 22,SD
Graham Pauley,5.38,  8, 22,SD
Kyle Higashioka,5.56,  9, 22,SD
Matthew Batten,6.86,  7, 22,SD
Robert Perez Jr.,6.00,  1, 22,SD
Bryce Johnson,5.75,  4, 22,SD
Oscar Mercado,5.17,  6, 22,SD
Mason McCoy,9.00,  6, 22,SD
Manny Machado,3.92, 12, 22,SD
Jurickson Profar,6.20, 10, 22,SD
Jakob Marsee,2.60,  5, 22,SD
Nathan Martorella,8.00,  2, 22,SD
Brett Sullivan,6.67,  3, 22,SD
Tim Locastro,8.50,  4, 22,SD
Kevin Plawecki,9.00,  1, 22,SD
Brad Miller,4.00,  1, 22,SD
Whit Merrifield,4.50, 16, 31,PHI
Johan Rojas,4.29, 17, 31,PHI
Edmundo Sosa,5.06, 16, 31,PHI
Kody Clemens,5.64, 11, 31,PHI
Weston Wilson,6.85, 13, 31,PHI
David Dahl,7.75,  8, 31,PHI
Scott Kingery,7.60,  5, 31,PHI
Rodolfo Castro,7.67,  6, 31,PHI
Aramis Garcia,6.71,  7, 31,PHI
Trea Turner,1.82, 17, 31,PHI
Bryson Stott,3.47, 19, 31,PHI
Nick Castellanos,5.12, 17, 31,PHI
Kyle Schwarber,1.21, 14, 31,PHI
Darick Hall,4.88,  8, 31,PHI
Cristian Pache,6.69, 13, 31,PHI
Jake Cave,6.36, 14, 31,PHI
Garrett Stubbs,6.88,  8, 31,PHI
Nick Podkul,8.00,  4, 31,PHI
Cal Stevenson,8.60,  5, 31,PHI
J.T. Realmuto,3.33, 15, 31,PHI
Bryce Harper,3.00, 12, 31,PHI
Alec Bohm,4.19, 16, 31,PHI
Matt Kroon,7.33,  3, 31,PHI
Carlos De La Cruz,9.00,  3, 31,PHI
Cam Gallagher,9.00,  2, 31,PHI
Brandon Marsh,4.14,  7, 31,PHI
William Simoneit,9.00,  1, 31,PHI
Ji Hwan Bae,5.20,  5, 30,PIT
Jared Triolo,4.87, 15, 30,PIT
Henry Davis,4.33, 15, 30,PIT
Canaan Smith-Njigba,5.50,  8, 30,PIT
Edward Olivares,5.75, 16, 30,PIT
Jake Lamb,6.00,  9, 30,PIT
Alika Williams,8.00, 12, 30,PIT
Billy McKinney,6.17, 12, 30,PIT
Gilberto Celestino,6.56,  9, 30,PIT
Oneil Cruz,1.00, 16, 30,PIT
Bryan Reynolds,2.00, 15, 30,PIT
Ke'Bryan Hayes,3.06, 18, 30,PIT
Jack Suwinski,3.94, 18, 30,PIT
Rowdy Tellez,5.11, 18, 30,PIT
Yasmani Grandal,5.00,  2, 30,PIT
Connor Joe,4.71, 14, 30,PIT
Liover Peguero,6.00, 11, 30,PIT
Nick Gonzales,5.27, 11, 30,PIT
Jason Delay,7.67,  9, 30,PIT
Tsung-Che Cheng,8.00,  3, 30,PIT
Sergio Alcantara,8.50,  6, 30,PIT
Andrew McCutchen,2.88,  8, 30,PIT
Joshua Palacios,3.75,  4, 30,PIT
Ali Sanchez,7.25,  4, 30,PIT
Joe Perez,8.00,  3, 30,PIT
Abrahan Gutierrez,9.00,  1, 30,PIT
Carter Bins,7.00,  2, 30,PIT
Jack Brannigan,9.00,  1, 30,PIT
Termarr Johnson,9.00,  1, 30,PIT
Michael A. Taylor,6.75,  4, 30,PIT
Marcus Semien,1.00, 21, 31,TEX
Evan Carter,2.00, 20, 31,TEX
Wyatt Langford,3.29, 21, 31,TEX
Nathaniel Lowe,3.57,  7, 31,TEX
Leody Taveras,5.25, 20, 31,TEX
Sam Huff,5.40,  5, 31,TEX
Matt Duffy,6.62, 16, 31,TEX
Ezequiel Duran,4.74, 19, 31,TEX
Josh Smith,7.00, 17, 31,TEX
Travis Jankowski,4.62, 13, 31,TEX
Jared Walsh,4.89, 18, 31,TEX
Andrew Knizner,6.83, 12, 31,TEX
Justin Foscue,6.08, 12, 31,TEX
Derek Hill,7.38,  8, 31,TEX
Dustin Harris,6.00,  2, 31,TEX
Davis Wendzel,7.80, 10, 31,TEX
Jonathan Ornelas,9.00,  3, 31,TEX
Jonah Heim,5.36, 14, 31,TEX
Andrew Knapp,7.50,  4, 31,TEX
Blaine Crim,6.57,  7, 31,TEX
Sandro Fabian,8.50,  2, 31,TEX
Elier Hernandez,8.75,  4, 31,TEX
Adolis Garcia,3.92, 13, 31,TEX
Jose Barrero,7.11,  9, 31,TEX
Frainyer Chavez,9.00,  1, 31,TEX
Corey Seager,2.00,  3, 31,TEX
Josh Jung,4.33,  3, 31,TEX
Amed Rosario,3.25, 20, 30,TB
Jose Caballero,5.22, 18, 30,TB
Jonathan Aranda,2.50, 12, 30,TB
Curtis Mead,5.00, 14, 30,TB
