player,avg,ngames,teamgames,team
Dustin Dickerson,9.00,  1, 31,KC
Canyon Brown,9.00,  1, 31,KC
Jahmai Jones,3.20,  5, 27,DET
Kevin McGonigle,4.56, 16, 27,DET
Gleyber Torres,2.38,  8, 27,DET
Colt Keith,4.44, 16, 27,DET
Jake Rogers,7.09, 11, 27,DET
Jace Jung,7.64, 11, 27,DET
Trei Cruz,7.50, 10, 27,DET
Eduardo Valencia,7.75,  4, 27,DET
Corey Julks,7.67,  3, 27,DET
Parker Meadows,3.38, 16, 27,DET
Austin Slater,5.00,  6, 27,DET
Kerry Carpenter,2.56, 18, 27,DET
Spencer Torkelson,4.13, 15, 27,DET
Wenceel Perez,4.20, 10, 27,DET
Zach McKinstry,6.50, 14, 27,DET
Hao-Yu  Lee,5.67,  3, 27,DET
Max Anderson,7.17,  6, 27,DET
Tomas Nido,9.00,  5, 27,DET
Matt Vierling,2.80, 15, 27,DET
Riley Greene,3.81, 16, 27,DET
Javier Baez,6.21, 14, 27,DET
Max Clark,6.00,  1, 27,DET
Thayron Liranzo,5.00,  1, 27,DET
John Peck,9.00,  5, 27,DET
Dillon Dingler,4.93, 14, 27,DET
Byron Buxton,1.22,  9, 30,MIN
Luke Keaschall,2.17, 18, 30,MIN
Royce Lewis,4.12, 16, 30,MIN
Ryan Jeffers,5.06, 16, 30,MIN
Matt Wallner,3.78, 18, 30,MIN
Austin Martin,5.40, 15, 30,MIN
Brooks Lee,5.53, 19, 30,MIN
Gio Urshela,7.88,  8, 30,MIN
Eric Wagaman,6.00, 11, 30,MIN
Josh Bell,3.11, 18, 30,MIN
Victor Caratini,4.75, 16, 30,MIN
Trevor Larnach,3.94, 16, 30,MIN
Orlando Arcia,7.64, 11, 30,MIN
Kody Clemens,4.23, 13, 30,MIN
James Outman,6.00, 14, 30,MIN
Alan Roden,4.43, 14, 30,MIN
Emmanuel Rodriguez,6.67,  3, 30,MIN
Aaron Sabato,8.00,  1, 30,MIN
Tristan Gray,7.58, 12, 30,MIN
Ryan Kreidler,7.30, 10, 30,MIN
Walker Jenkins,2.00,  1, 30,MIN
Alex Jackson,8.60,  5, 30,MIN
Gabriel Gonzalez,8.50,  2, 30,MIN
Kaelen Culpepper,9.00,  1, 30,MIN
Jake Rucker,9.00,  1, 30,MIN
Noah Cardenas,9.00,  1, 30,MIN
Kyler Fedko,9.00,  1, 30,MIN
Curtis Mead,4.44,  9, 32,CWS
Kyle Teel,2.00,  5, 32,CWS
Austin Hays,3.62, 16, 32,CWS
Munetaka Murakami,3.67,  9, 32,CWS
Derek Hill,6.76, 17, 32,CWS
Sam Antonacci,4.33,  6, 32,CWS
Korey Lee,7.73, 15, 32,CWS
Tristan Peters,7.31, 13, 32,CWS
Tanner Murray,7.30, 10, 32,CWS
Chase Meidroth,1.37, 19, 32,CWS
Andrew Benintendi,3.46, 13, 32,CWS
Miguel Vargas,2.95, 19, 32,CWS
Colson Montgomery,2.59, 17, 32,CWS
Luisangel Acuna,5.00, 16, 32,CWS
Edgar Quero,4.62, 16, 32,CWS
LaMonte Wade Jr.,5.73, 15, 32,CWS
Brooks Baldwin,6.43,  7, 32,CWS
Jarred Kelenic,5.86, 14, 32,CWS
Lenyn Sosa,4.75, 16, 32,CWS
Braden Montgomery,6.40,  5, 32,CWS
William Bergolla Jr.,9.00,  7, 32,CWS
Ryan Galanie,9.00,  2, 32,CWS
Dustin Harris,8.33,  3, 32,CWS
Darren Baker,9.00,  1, 32,CWS
Oliver Dunn,8.50,  4, 32,CWS
Dru Baker,8.67,  3, 32,CWS
Jacob Gonzalez,9.00,  1, 32,CWS
Everson Pereira,3.62,  8, 32,CWS
Drew Romo,7.50,  2, 32,CWS
Austin Wells,6.11,  9, 31,NYY
Jose Caballero,6.62, 13, 31,NYY
Jazz Chisholm Jr.,4.31, 13, 31,NYY
Amed Rosario,3.75,  8, 31,NYY
Ernesto Martinez Jr.,7.00,  3, 31,NYY
Marco Luciano,7.17,  6, 31,NYY
Duke Ellis,7.67,  3, 31,NYY
Kenedy Corona,8.67,  6, 31,NYY
Ali Sanchez,9.00,  5, 31,NYY
Jasson Dominguez,2.81, 16, 31,NYY
Aaron Judge,2.00,  8, 31,NYY
Ryan McMahon,5.71, 17, 31,NYY
Paul Goldschmidt,3.44,  9, 31,NYY
Seth Brown,6.70, 10, 31,NYY
Paul DeJong,5.00, 13, 31,NYY
Spencer Jones,5.67,  9, 31,NYY
Max Schuemann,6.57, 14, 31,NYY
Trent Grisham,1.35, 17, 31,NYY
Cody Bellinger,3.07, 15, 31,NYY
Yanquiel Fernandez,7.80,  5, 31,NYY
Ben Rice,2.00, 15, 31,NYY
Zack Short,7.67,  3, 31,NYY
Payton Henry,8.80,  5, 31,NYY
J.C. Escarra,5.43, 14, 31,NYY
George Lombard Jr.,4.88,  8, 31,NYY
Jonathan Ornelas,7.83,  6, 31,NYY
Giancarlo Stanton,4.09, 11, 31,NYY
Oswaldo Cabrera,7.43,  7, 31,NYY
Braden Shewmake,8.00,  1, 31,NYY
Randal Grichuk,4.00,  8, 31,NYY
Enmanuel Tejeda,9.00,  1, 31,NYY
