player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Cody Thomas,OAK,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Aramis Garcia,OAK,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0
Greg Deichmann,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Pete Kozma,OAK,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0
Carlos Perez,OAK,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
Frank Schwindel,OAK,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Nick Allen,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Luis Barrera,OAK,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Jacob Wilson,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jed Lowrie,OAK,0.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Skye Bolt,OAK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Ka'ai Tom,OAK,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Sean Murphy,OAK,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
Francisco Pena,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cavan Biggio,TOR,2.0,6.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0
Marcus Semien,TOR,6.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Bo Bichette,TOR,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
Lourdes Gurriel Jr.,TOR,0.0,3.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
Vladimir Guerrero Jr.,TOR,0.0,0.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0
Rowdy Tellez,TOR,0.0,0.0,6.0,2.0,8.0,2.0,1.0,0.0,0.0
Danny Jansen,TOR,0.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,4.0
Joshua Palacios,TOR,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0
Jonathan Davis,TOR,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0
Santiago Espinal,TOR,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Joe Panik,TOR,0.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0
Alejandro Kirk,TOR,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0
Breyvic Valera,TOR,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
Forrest Wall,TOR,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
Austin Martin,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chavez Young,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
George Springer,TOR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reese McGuire,TOR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0
Teoscar Hernandez,TOR,0.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0
Logan Warmoth,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kevin Smith,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Otto Lopez,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Randal Grichuk,TOR,0.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0
Tyler White,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
Gabriel Moreno,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Riley Adams,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ender Inciarte,ATL,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Dansby Swanson,ATL,0.0,3.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0
Austin Riley,ATL,0.0,0.0,4.0,2.0,1.0,2.0,7.0,0.0,0.0
Pablo Sandoval,ATL,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0
Jason Kipnis,ATL,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0
Abraham Almonte,ATL,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0
Alex Jackson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0
Travis Demeritte,ATL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Bryce Ball,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ronald Acuna Jr.,ATL,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ozzie Albies,ATL,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Lamb,ATL,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0
Johan Camargo,ATL,0.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,0.0
Phillip Ervin,ATL,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
William Contreras,ATL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
Cristian Pache,ATL,1.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0
Ehire Adrianza,ATL,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
Braden Shewmake,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Marcell Ozuna,ATL,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0
Travis d'Arnaud,ATL,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0
Guillermo Heredia,ATL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
Shea Langeliers,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Freddie Freeman,ATL,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Goins,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Bryse Wilson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Max Fried,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kyle Wright,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ian Anderson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Drew Smyly,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Charlie Morton,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Avisail Garcia,MIL,1.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
Omar Narvaez,MIL,0.0,3.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0
Keston Hiura,MIL,0.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
Travis Shaw,MIL,0.0,0.0,3.0,2.0,9.0,1.0,1.0,1.0,0.0
Daniel Vogelbach,MIL,0.0,3.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0
Orlando Arcia,MIL,0.0,0.0,1.0,1.0,1.0,8.0,4.0,3.0,1.0
Daniel Robertson,MIL,1.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,1.0
Tyrone Taylor,MIL,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
Derek Fisher,MIL,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0
Luis Urias,MIL,6.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
Billy McKinney,MIL,1.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0
Manny Pina,MIL,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0
Jace Peterson,MIL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tim Lopes,MIL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mark Mathias,MIL,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Corey Ray,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Pablo Reyes,MIL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
Kolten Wong,MIL,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Yelich,MIL,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Maile,MIL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0
Zach Green,MIL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Dylan Cozens,MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Brice Turang,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Garrett Mitchell,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Jackie Bradley Jr.,MIL,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
Jacob Nottingham,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Payton Henry,MIL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Corbin Burnes,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Adrian Houser,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lorenzo Cain,MIL,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Brett Anderson,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Freddy Peralta,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Brandon Woodruff,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tommy Edman,STL,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Carpenter,STL,6.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
Paul Goldschmidt,STL,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Nolan Arenado,STL,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0
Paul DeJong,STL,0.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0
Yadier Molina,STL,0.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0
Dylan Carlson,STL,1.0,2.0,0.0,1.0,3.0,1.0,8.0,1.0,0.0
Tyler O'Neill,STL,0.0,0.0,0.0,3.0,6.0,4.0,1.0,2.0,0.0
Harrison Bader,STL,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0
Justin Williams,STL,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0
Matt Szczur,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Max Moroff,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Austin Dean,STL,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0
Andrew Knizner,STL,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
Lane Thomas,STL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0
John Nogowski,STL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
Edmundo Sosa,STL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Nolan Gorman,STL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Evan Mendoza,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Scott Hurst,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jose Rondon,STL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Carlos Martinez,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
John Gant,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Adam Wainwright,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Daniel Ponce de Leon,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jack Flaherty,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Justin Toerner,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tyler Heineman,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Anthony Rizzo,CHC,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
Willson Contreras,CHC,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Joc Pederson,CHC,0.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0
Javier Baez,CHC,0.0,2.0,1.0,2.0,7.0,6.0,0.0,0.0,0.0
Cameron Maybin,CHC,0.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0
David Bote,CHC,0.0,2.0,1.0,3.0,1.0,6.0,2.0,3.0,0.0
Ildemaro Vargas,CHC,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0
Ian Miller,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P.J. Higgins,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0
Ian Happ,CHC,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico Hoerner,CHC,0.0,3.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0
Jason Heyward,CHC,0.0,1.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0
Kris Bryant,CHC,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0
Austin Romine,CHC,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Nick Martini,CHC,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
Patrick Wisdom,CHC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
Rafael Ortega,CHC,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0
Alfonso Rivas III,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Michael Hermosillo,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brennen Davis,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Miguel Amaya,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eric Sogard,CHC,6.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
Matt Duffy,CHC,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0
Taylor Gushue,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jake Marisnick,CHC,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
Kyle Hendricks,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jake Arrieta,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Zach Davies,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Alec Mills,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adbert Alzolay,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ketel Marte,AZ,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
David Peralta,AZ,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Eduardo Escobar,AZ,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0
Kole Calhoun,AZ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nick Ahmed,AZ,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
Carson Kelly,AZ,0.0,2.0,3.0,1.0,1.0,5.0,4.0,0.0,0.0
Pavin Smith,AZ,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,2.0
Trayce Thompson,AZ,0.0,0.0,0.0,2.0,3.0,2.0,5.0,3.0,0.0
Daulton Varsho,AZ,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0
Stephen Vogt,AZ,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0
Asdrubal Cabrera,AZ,1.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
Christian Walker,AZ,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0
Josh VanMeter,AZ,0.0,2.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0
Tim Locastro,AZ,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Josh Rojas,AZ,5.0,2.0,5.0,0.0,2.0,5.0,1.0,2.0,0.0
Andrew Young,AZ,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
Wyatt Mathisen,AZ,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0
Domingo Leyba,AZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0
Stuart Fairchild,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Jake McCarthy,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Madison Bumgarner,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Zac Gallen,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Merrill Kelly,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Caleb Smith,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Luke Weaver,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Bryan Holaday,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Taylor Clarke,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Seth Frankoff,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Taylor Widener,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mookie Betts,LAD,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Seager,LAD,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Barnes,LAD,0.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0
AJ Pollock,LAD,2.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,0.0
Matt Beaty,LAD,0.0,1.0,0.0,0.0,4.0,2.0,3.0,6.0,0.0
Edwin Rios,LAD,0.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0
Matt Davidson,LAD,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
Zach McKinstry,LAD,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0
DJ Peters,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Gavin Lux,LAD,2.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0
Max Muncy,LAD,0.0,3.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0
Justin Turner,LAD,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Smith,LAD,0.0,0.0,1.0,6.0,6.0,2.0,1.0,0.0,0.0
Andy Burns,LAD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Luke Raley,LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
Sheldon Neuse,LAD,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
James Outman,LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Chris Taylor,LAD,4.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0
Zach Reks,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Omar Estevez,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cody Bellinger,LAD,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0
Clayton Kershaw,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
David Price,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dustin May,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Keibert Ruiz,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tony Gonsolin,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
