player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Jacob Wilson,ATH,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Jeff McNeil,ATH,3.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0
Andy Ibanez,ATH,2.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0
Carlos Cortes,ATH,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Joey Meneses,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Leo De Vries,ATH,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0
Cade Marlowe,ATH,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0
Ryan Lasko,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Clark Elliott,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Chad Wallach,ATH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Brian Serven,ATH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Euribiel Angeles,ATH,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Tommy White,ATH,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
Joshua Kuroda-Grauer,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zack Gelof,ATH,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cameron Leary,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Devin Taylor,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Breyson Guedez,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jared Dickey,ATH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ernie Clement,TOR,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Andres Gimenez,TOR,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Vladimir Guerrero Jr.,TOR,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Kirk,TOR,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
Addison Barger,TOR,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0
Kazuma Okamoto,TOR,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Daulton Varsho,TOR,0.0,5.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0
Davis Schneider,TOR,0.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0
Nathan Lukes,TOR,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
Myles Straw,TOR,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
Jesus Sanchez,TOR,0.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0
Eloy Jimenez,TOR,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0
RJ Schreck,TOR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Leo Jimenez,TOR,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
Brandon Valenzuela,TOR,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0
Arjun Nimmala,TOR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
Riley Tirotta,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
Josh Kasevich,TOR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0
Ben Cowles,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Jonatan Clase,TOR,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Sean Keys,TOR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0
George Springer,TOR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Stubbs,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tyler Heineman,TOR,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0
Charles McAdoo,TOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
Yohendrick Pinango,TOR,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Rafael Lantigua,TOR,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Josh Rivera,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Carlos Mendoza,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Jorge Mateo,ATL,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Yastrzemski,ATL,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
Eli White,ATL,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
Jonah Heim,ATL,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0
Ben Gamel,ATL,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0
Kyle Farmer,ATL,0.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0
Brett Wisely,ATL,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
Tristin English,ATL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
Luke Williams,ATL,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
Ronald Acuna Jr.,ATL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drake Baldwin,ATL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Olson,ATL,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Jurickson Profar,ATL,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Austin Riley,ATL,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0
Ozzie Albies,ATL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
Michael Harris II,ATL,2.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0
Aaron Schunk,ATL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
Mauricio Dubon,ATL,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
Dominic Smith,ATL,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0
Nacho Alvarez Jr.,ATL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DaShawn Keirsey Jr.,ATL,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0
Brewer Hicklen,ATL,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
Chadwick Tromp,ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Jose Azocar,ATL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
Luke Waddell,ATL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jair Camargo,ATL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
John Gil,ATL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jim Jarvis,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sandy Leon,ATL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Cal Conley,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Drew Compton,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Patrick Clohisy,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brice Turang,MIL,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Jackson Chourio,MIL,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akil Baddoo,MIL,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
Joey Ortiz,MIL,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Tyler Black,MIL,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Brandon Lockridge,MIL,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0
David Hamilton,MIL,0.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,1.0
Reese McGuire,MIL,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
Luis Lara,MIL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0
Andrew Vaughn,MIL,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
Jeferson Quero,MIL,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
Jesus Made,MIL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
Cooper Pratt,MIL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0
Luke Adams,MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Gary Sanchez,MIL,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0
William Contreras,MIL,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Sal Frelick,MIL,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Jake Bauers,MIL,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0
Luis Rengifo,MIL,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0
Blake Perkins,MIL,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0
Jett Williams,MIL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Eddys Leonard,MIL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Greg Jones,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Garrett Mitchell,MIL,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Dylan O'Rae,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brock Wilken,MIL,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Christian Yelich,MIL,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethan Murray,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mike Boeve,MIL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jacob Hurtubise,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Masyn Winn,STL,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alec Burleson,STL,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nolan Gorman,STL,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0
Pedro Pages,STL,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0
JJ Wetherholt,STL,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
Jose Fermin,STL,0.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0
Nathan Church,STL,3.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0
Joshua Baez,STL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
Blaze Jordan,STL,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0
Victor Scott II,STL,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
Thomas Saggese,STL,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Jordan Walker,STL,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0
Nelson Velazquez,STL,0.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0
Yohel Pozo,STL,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0
Cesar Prieto,STL,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
Bryan Torres,STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Rainiel Rodriguez,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jimmy Crooks,STL,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Leonardo Bernal,STL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Chase Davis,STL,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
Ivan Herrera,STL,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Urias,STL,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Jeremy Rivas,STL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
Brody Moore,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Miguel Ugueto,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ramon Mendoza,STL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Andy Yerzy,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bligh Madris,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Matt Koperniak,STL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Colton Ledbetter,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tai Peete,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jonathon Long,CHC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Alex Bregman,CHC,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seiya Suzuki,CHC,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Amaya,CHC,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
Dylan Carlson,CHC,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0
Chas McCormick,CHC,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0
Pedro Ramirez,CHC,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0
BJ Murray,CHC,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0
Scott Kingery,CHC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0
Matt Shaw,CHC,5.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
Pete Crow-Armstrong,CHC,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Carson Kelly,CHC,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0
Justin Dean,CHC,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
James Triantos,CHC,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
Jefferson Rojas,CHC,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0
Owen Miller,CHC,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
Brett Bateman,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Ariel Armas,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Michael Busch,CHC,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Nico Hoerner,CHC,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Happ,CHC,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Dansby Swanson,CHC,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
Kevin Alcantara,CHC,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
Christian Bethancourt,CHC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Michael Conforto,CHC,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0
Moises Ballesteros,CHC,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0
Josiah Hartshorn,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kane Kepley,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ketel Marte,AZ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geraldo Perdomo,AZ,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pavin Smith,AZ,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
Gabriel Moreno,AZ,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
Nolan Arenado,AZ,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
Carlos Santana,AZ,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
Alek Thomas,AZ,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Ryan Waldschmidt,AZ,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0
Jorge Barrosa,AZ,1.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
Ildemaro Vargas,AZ,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
Tim Tawa,AZ,0.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
Luken Baker,AZ,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0
James McCann,AZ,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0
Jordan Lawlar,AZ,5.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
LuJames Groover,AZ,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0
Druw Jones,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Oscar Mercado,AZ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0
Aramis Garcia,AZ,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0
Tommy Troy,AZ,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Jose Fernandez,AZ,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
A.J. Vukovich,AZ,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0
Jacob Amaya,AZ,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0
Kristian Robinson,AZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Ben McLaughlin,AZ,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Gavin Conticello,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Cristofer Torin,AZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Ivan Melendez,AZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Angel Ortiz,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Anderdson Rojas,AZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Manuel Pena,AZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Demetrio Crisantes,AZ,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Jansel Luis,AZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Corbin Carroll,AZ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassel Soler,AZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Junior Franco,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Avery Owusu-Asiedu,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
