player,avg,ngames,teamgames,team
Stephen Piscotty,6.13, 15, 28,OAK
Cody Thomas,6.33,  3, 28,OAK
Aramis Garcia,7.30, 10, 28,OAK
Greg Deichmann,8.00,  3, 28,OAK
Pete Kozma,7.44,  9, 28,OAK
Carlos Perez,7.33,  6, 28,OAK
Frank Schwindel,6.50,  4, 28,OAK
Nick Allen,9.00,  5, 28,OAK
Luis Barrera,6.33,  3, 28,OAK
Jacob Wilson,8.00,  1, 28,OAK
Jed Lowrie,3.08, 13, 28,OAK
Skye Bolt,7.33,  3, 28,OAK
Ka'ai Tom,4.75,  8, 28,OAK
Sean Murphy,5.29,  7, 28,OAK
Francisco Pena,8.00,  1, 28,OAK
Cavan Biggio,4.06, 18, 28,TOR
Marcus Semien,1.95, 19, 28,TOR
Bo Bichette,2.95, 19, 28,TOR
Lourdes Gurriel Jr.,4.82, 17, 28,TOR
Vladimir Guerrero Jr.,4.47, 17, 28,TOR
Rowdy Tellez,4.47, 19, 28,TOR
Danny Jansen,7.13, 15, 28,TOR
Joshua Palacios,7.20, 10, 28,TOR
Jonathan Davis,5.00, 15, 28,TOR
Santiago Espinal,4.86,  7, 28,TOR
Joe Panik,6.00, 12, 28,TOR
Alejandro Kirk,6.80, 10, 28,TOR
Breyvic Valera,7.60,  5, 28,TOR
Forrest Wall,6.83,  6, 28,TOR
Austin Martin,8.00,  1, 28,TOR
Chavez Young,9.00,  3, 28,TOR
George Springer,1.00, 10, 28,TOR
Reese McGuire,8.00,  7, 28,TOR
Teoscar Hernandez,3.71, 17, 28,TOR
Logan Warmoth,7.00,  1, 28,TOR
Kevin Smith,8.50,  2, 28,TOR
Otto Lopez,9.00,  1, 28,TOR
Randal Grichuk,6.47, 15, 28,TOR
Tyler White,8.25,  4, 28,TOR
Gabriel Moreno,9.00,  1, 28,TOR
Riley Adams,8.00,  1, 28,TOR
Ender Inciarte,3.27, 11, 28,ATL
Dansby Swanson,4.88, 17, 28,ATL
Austin Riley,5.38, 16, 28,ATL
Pablo Sandoval,5.40, 10, 28,ATL
Jason Kipnis,6.40, 10, 28,ATL
Abraham Almonte,6.62,  8, 28,ATL
Alex Jackson,8.20, 10, 28,ATL
Travis Demeritte,7.67,  3, 28,ATL
Bryce Ball,9.00,  1, 28,ATL
Ronald Acuna Jr.,1.00, 18, 28,ATL
Ozzie Albies,2.00, 17, 28,ATL
Jake Lamb,5.46, 13, 28,ATL
Johan Camargo,5.62, 13, 28,ATL
Phillip Ervin,6.14,  7, 28,ATL
William Contreras,7.60,  5, 28,ATL
Cristian Pache,7.12, 17, 28,ATL
Ehire Adrianza,5.12,  8, 28,ATL
Braden Shewmake,9.00,  1, 28,ATL
Marcell Ozuna,3.74, 19, 28,ATL
Travis d'Arnaud,4.79, 14, 28,ATL
Guillermo Heredia,6.40,  5, 28,ATL
Shea Langeliers,8.00,  1, 28,ATL
Freddie Freeman,2.82, 17, 28,ATL
Ryan Goins,8.00,  3, 28,ATL
Bryse Wilson,9.00,  1, 28,ATL
Max Fried,9.00,  2, 28,ATL
Kyle Wright,9.00,  1, 28,ATL
Ian Anderson,9.00,  2, 28,ATL
Drew Smyly,9.00,  2, 28,ATL
Charlie Morton,9.00,  1, 28,ATL
Avisail Garcia,3.11, 19, 29,MIL
Omar Narvaez,5.29, 14, 29,MIL
Keston Hiura,2.72, 18, 29,MIL
Travis Shaw,4.88, 17, 29,MIL
Daniel Vogelbach,4.14, 14, 29,MIL
Orlando Arcia,6.37, 19, 29,MIL
Daniel Robertson,6.81, 16, 29,MIL
Tyrone Taylor,7.50, 12, 29,MIL
Derek Fisher,7.00,  8, 29,MIL
Luis Urias,3.54, 13, 29,MIL
Billy McKinney,5.22,  9, 29,MIL
Manny Pina,5.30, 10, 29,MIL
Jace Peterson,5.00,  2, 29,MIL
Tim Lopes,7.00,  2, 29,MIL
Mark Mathias,6.00,  3, 29,MIL
Corey Ray,8.33,  3, 29,MIL
Pablo Reyes,7.80,  5, 29,MIL
Kolten Wong,1.00, 16, 29,MIL
Christian Yelich,3.00, 14, 29,MIL
Luke Maile,8.00,  7, 29,MIL
Zach Green,6.00,  2, 29,MIL
Dylan Cozens,7.67,  3, 29,MIL
Brice Turang,9.00,  2, 29,MIL
Garrett Mitchell,8.67,  3, 29,MIL
Jackie Bradley Jr.,3.20, 10, 29,MIL
Jacob Nottingham,9.00,  1, 29,MIL
Payton Henry,5.00,  1, 29,MIL
Corbin Burnes,9.00,  3, 29,MIL
Adrian Houser,9.00,  2, 29,MIL
Lorenzo Cain,2.29,  7, 29,MIL
Brett Anderson,9.00,  2, 29,MIL
Freddy Peralta,9.00,  2, 29,MIL
Brandon Woodruff,9.00,  2, 29,MIL
Tommy Edman,1.00, 16, 24,STL
Matt Carpenter,3.07, 15, 24,STL
Paul Goldschmidt,2.28, 18, 24,STL
Nolan Arenado,3.16, 19, 24,STL
Paul DeJong,3.71, 17, 24,STL
Yadier Molina,5.00, 17, 24,STL
Dylan Carlson,5.53, 17, 24,STL
Tyler O'Neill,5.56, 16, 24,STL
Harrison Bader,6.80, 10, 24,STL
Justin Williams,6.70, 10, 24,STL
Matt Szczur,8.00,  1, 24,STL
Max Moroff,9.00,  2, 24,STL
Austin Dean,5.78,  9, 24,STL
Andrew Knizner,6.38,  8, 24,STL
Lane Thomas,7.91, 11, 24,STL
John Nogowski,7.17,  6, 24,STL
Edmundo Sosa,7.33,  3, 24,STL
Nolan Gorman,4.50,  2, 24,STL
Evan Mendoza,8.00,  2, 24,STL
Scott Hurst,9.00,  2, 24,STL
Jose Rondon,6.67,  3, 24,STL
Carlos Martinez,9.00,  3, 24,STL
John Gant,9.00,  2, 24,STL
Adam Wainwright,9.00,  2, 24,STL
Daniel Ponce de Leon,9.00,  2, 24,STL
Jack Flaherty,9.00,  1, 24,STL
Justin Toerner,9.00,  1, 24,STL
Tyler Heineman,8.00,  1, 24,STL
Anthony Rizzo,2.65, 17, 28,CHC
Willson Contreras,2.38, 16, 28,CHC
Joc Pederson,3.44, 18, 28,CHC
Javier Baez,4.78, 18, 28,CHC
Cameron Maybin,5.50, 12, 28,CHC
David Bote,5.44, 18, 28,CHC
Ildemaro Vargas,6.67,  9, 28,CHC
Ian Miller,8.00,  1, 28,CHC
P.J. Higgins,8.55, 11, 28,CHC
Ian Happ,1.00, 18, 28,CHC
Nico Hoerner,6.00, 15, 28,CHC
Jason Heyward,5.38, 16, 28,CHC
Kris Bryant,3.56, 16, 28,CHC
Austin Romine,5.00,  3, 28,CHC
Nick Martini,7.86,  7, 28,CHC
Patrick Wisdom,7.60,  5, 28,CHC
Rafael Ortega,6.89,  9, 28,CHC
Alfonso Rivas III,8.50,  2, 28,CHC
Michael Hermosillo,9.00,  1, 28,CHC
Brennen Davis,9.00,  1, 28,CHC
Miguel Amaya,9.00,  1, 28,CHC
Eric Sogard,4.17, 12, 28,CHC
Matt Duffy,7.44,  9, 28,CHC
Taylor Gushue,8.00,  1, 28,CHC
Jake Marisnick,5.12,  8, 28,CHC
Kyle Hendricks,9.00,  2, 28,CHC
Jake Arrieta,9.00,  2, 28,CHC
Zach Davies,9.00,  2, 28,CHC
Alec Mills,9.00,  1, 28,CHC
Adbert Alzolay,9.00,  1, 28,CHC
Ketel Marte,1.56, 16, 29,AZ
David Peralta,1.53, 17, 29,AZ
Eduardo Escobar,3.39, 18, 29,AZ
Kole Calhoun,4.00,  1, 29,AZ
Nick Ahmed,4.22,  9, 29,AZ
Carson Kelly,5.00, 16, 29,AZ
Pavin Smith,7.76, 17, 29,AZ
Trayce Thompson,6.27, 15, 29,AZ
Daulton Varsho,7.00, 13, 29,AZ
Stephen Vogt,4.67, 12, 29,AZ
Asdrubal Cabrera,3.59, 17, 29,AZ
Christian Walker,3.89, 18, 29,AZ
Josh VanMeter,4.92, 13, 29,AZ
Tim Locastro,3.10, 10, 29,AZ
Josh Rojas,3.95, 22, 29,AZ
Andrew Young,6.80,  5, 29,AZ
Wyatt Mathisen,7.67, 12, 29,AZ
Domingo Leyba,8.22,  9, 29,AZ
Stuart Fairchild,8.40,  5, 29,AZ
Jake McCarthy,9.00,  1, 29,AZ
Madison Bumgarner,9.00,  2, 29,AZ
Zac Gallen,9.00,  1, 29,AZ
Merrill Kelly,9.00,  3, 29,AZ
Caleb Smith,9.00,  3, 29,AZ
Luke Weaver,9.00,  2, 29,AZ
Bryan Holaday,8.00,  1, 29,AZ
Taylor Clarke,9.00,  1, 29,AZ
Seth Frankoff,9.00,  1, 29,AZ
Taylor Widener,9.00,  1, 29,AZ
Mookie Betts,1.00, 21, 29,LAD
Corey Seager,2.00, 22, 29,LAD
Austin Barnes,5.43, 14, 29,LAD
AJ Pollock,4.53, 19, 29,LAD
Matt Beaty,6.44, 16, 29,LAD
Edwin Rios,5.64, 11, 29,LAD
Matt Davidson,7.00,  6, 29,LAD
Zach McKinstry,7.67, 12, 29,LAD
DJ Peters,8.89,  9, 29,LAD
Gavin Lux,6.37, 19, 29,LAD
Max Muncy,4.25, 20, 29,LAD
Justin Turner,3.00, 21, 29,LAD
Will Smith,4.75, 16, 29,LAD
Andy Burns,7.00,  2, 29,LAD
Luke Raley,8.00,  4, 29,LAD
Sheldon Neuse,7.20,  5, 29,LAD
James Outman,8.50,  4, 29,LAD
Chris Taylor,4.76, 17, 29,LAD
Zach Reks,8.50,  2, 29,LAD
Omar Estevez,9.00,  1, 29,LAD
Cody Bellinger,4.30, 10, 29,LAD
Clayton Kershaw,9.00,  2, 29,LAD
David Price,9.00,  1, 29,LAD
Dustin May,9.00,  2, 29,LAD
Keibert Ruiz,8.00,  1, 29,LAD
Tony Gonsolin,9.00,  1, 29,LAD
Walker Buehler,9.00,  1, 29,LAD
Elliot Soto,8.00,  1, 29,LAD
Trevor Bauer,9.00,  1, 29,LAD
Donovan Solano,2.87, 15, 28,SF
Buster Posey,4.33, 12, 28,SF
Alex Dickerson,2.57, 14, 28,SF
Wilmer Flores,4.18, 17, 28,SF
LaMonte Wade Jr.,3.67, 15, 28,SF
Austin Slater,4.45, 11, 28,SF
Jason Vosler,5.64, 14, 28,SF
Mauricio Dubon,7.19, 16, 28,SF
Joe McCarthy,8.00, 10, 28,SF
Tommy La Stella,1.00, 14, 28,SF
Mike Yastrzemski,2.00, 15, 28,SF
Darin Ruf,4.79, 14, 28,SF
Joey Bart,5.50,  2, 28,SF
Steven Duggar,7.50,  8, 28,SF
Heliot Ramos,6.00,  3, 28,SF
Arismendy Alcantara,8.50,  2, 28,SF
Chadwick Tromp,8.00,  3, 28,SF
Marco Luciano,9.00,  3, 28,SF
Brandon Crawford,6.27, 15, 28,SF
Luis Alexander Basabe,9.00,  1, 28,SF
Curt Casali,4.58, 12, 28,SF
Will Wilson,8.57,  7, 28,SF
Evan Longoria,5.09, 11, 28,SF
Jaylin Davis,8.60,  5, 28,SF
Jason Krizan,8.17,  6, 28,SF
Kevin Gausman,9.00,  1, 28,SF
Logan Webb,9.00,  1, 28,SF
Anthony DeSclafani,9.00,  1, 28,SF
Brandon Belt,3.33,  3, 28,SF
Aaron Sanchez,9.00,  1, 28,SF
Oscar Mercado,6.50, 10, 29,CLE
Ben Gamel,2.77, 13, 29,CLE
Jake Bauers,5.47, 17, 29,CLE
Mike Freeman,5.86,  7, 29,CLE
Yu Chang,5.83, 12, 29,CLE
Billy Hamilton,5.56,  9, 29,CLE
Andres Gimenez,6.44, 18, 29,CLE
Austin Hedges,8.64, 14, 29,CLE
Ernie Clement,9.00,  1, 29,CLE
Cesar Hernandez,1.39, 18, 29,CLE
Jose Ramirez,2.94, 16, 29,CLE
Eddie Rosario,3.11, 18, 29,CLE
Franmil Reyes,4.53, 17, 29,CLE
Roberto Perez,7.13, 15, 29,CLE
Daniel Johnson,7.00,  7, 29,CLE
Bradley Zimmer,5.00, 12, 29,CLE
Bobby Bradley,5.17, 12, 29,CLE
Amed Rosario,3.00, 11, 29,CLE
Josh Naylor,5.19, 16, 29,CLE
Bo Naylor,5.00,  1, 29,CLE
Tyler Krieger,9.00,  2, 29,CLE
Ryan Lavarnway,8.00,  1, 29,CLE
Harold Ramirez,5.00,  4, 29,CLE
Gabriel Arias,7.00,  1, 29,CLE
Nolan Jones,8.00,  1, 29,CLE
Owen Miller,6.80,  5, 29,CLE
Tyler Freeman,7.80,  5, 29,CLE
Jordan Luplow,2.25,  4, 29,CLE
J.P. Crawford,5.61, 18, 28,SEA
Mitch Haniger,1.29, 17, 28,SEA
Kyle Lewis,3.36, 14, 28,SEA
Kyle Seager,3.18, 17, 28,SEA
Ty France,2.74, 19, 28,SEA
Dylan Moore,3.42, 19, 28,SEA
Evan White,5.89, 19, 28,SEA
Tom Murphy,5.47, 17, 28,SEA
Jake Fraley,7.60, 20, 28,SEA
Jarred Kelenic,5.50,  6, 28,SEA
Sam Haggerty,6.40, 15, 28,SEA
Braden Bishop,8.80,  5, 28,SEA
Jose Marmolejos,5.40, 10, 28,SEA
Cal Raleigh,4.83,  6, 28,SEA
Taylor Trammell,5.53, 17, 28,SEA
Donovan Walton,8.80,  5, 28,SEA
Sam Travis,8.00,  2, 28,SEA
Luis Torrens,4.29, 14, 28,SEA
Luis Liberato,5.00,  2, 28,SEA
Julio Rodriguez,7.83,  6, 28,SEA
Jack Reinheimer,8.75,  4, 28,SEA
Jazz Chisholm Jr.,5.15, 13, 24,MIA
Jon Berti,3.75,  8, 24,MIA
Garrett Cooper,3.81, 16, 24,MIA
Lewis Brinson,4.88,  8, 24,MIA
Isan Diaz,5.54, 13, 24,MIA
Chad Wallach,7.33,  9, 24,MIA
Monte Harrison,5.40,  5, 24,MIA
Magneuris Sierra,8.00,  7, 24,MIA
JJ Bleday,6.20,  5, 24,MIA
Corey Dickerson,1.19, 16, 24,MIA
Starling Marte,1.82, 17, 24,MIA
Jesus Aguilar,3.06, 17, 24,MIA
Adam Duvall,5.12, 17, 24,MIA
Brian Anderson,5.00, 17, 24,MIA
Miguel Rojas,7.29, 17, 24,MIA
Jorge Alfaro,7.20, 15, 24,MIA
Jose Devers,7.00,  1, 24,MIA
Victor Mesa,8.00,  1, 24,MIA
Jesus Sanchez,9.00,  1, 24,MIA
Lewin Diaz,5.33,  3, 24,MIA
Joe Dunand,7.75,  4, 24,MIA
Peyton Burdick,9.00,  1, 24,MIA
Sandy Alcantara,9.00,  2, 24,MIA
Pablo Lopez,9.00,  1, 24,MIA
Trevor Rogers,9.00,  2, 24,MIA
Brandon Nimmo,1.00, 17, 24,NYM
Francisco Lindor,2.00, 17, 24,NYM
Pete Alonso,3.94, 18, 24,NYM
J.D. Davis,5.62, 16, 24,NYM
Jonathan Villar,4.60, 10, 24,NYM
Kevin Pillar,4.43, 14, 24,NYM
Jose A. Martinez,5.67,  3, 24,NYM
Tomas Nido,8.00,  9, 24,NYM
Patrick Mazeika,8.00,  2, 24,NYM
Michael Conforto,3.20, 15, 24,NYM
Jeff McNeil,4.12, 16, 24,NYM
James McCann,6.36, 14, 24,NYM
Luis Guillorme,6.75, 12, 24,NYM
Albert Almora Jr.,7.64, 11, 24,NYM
Khalil Lee,8.33,  3, 24,NYM
Mallex Smith,8.50,  2, 24,NYM
Francisco Alvarez,9.00,  1, 24,NYM
Dominic Smith,4.00, 15, 24,NYM
Drew Ferguson,9.00,  1, 24,NYM
Brett Baty,9.00,  1, 24,NYM
Brandon Drury,7.50,  6, 24,NYM
Johneshwy Fargas,9.00,  1, 24,NYM
Jose Peraza,7.50,  2, 24,NYM
Caleb Joseph,9.00,  2, 24,NYM
Jacob deGrom,9.00,  1, 24,NYM
Wilfredo Tovar,8.00,  1, 24,NYM
Joey Lucchesi,9.00,  2, 24,NYM
Marcus Stroman,9.00,  1, 24,NYM
David Peterson,9.00,  1, 24,NYM
Mike Montgomery,9.00,  1, 24,NYM
Taijuan Walker,9.00,  1, 24,NYM
Victor Robles,1.84, 19, 24,WSH
Andrew Stevenson,2.70, 10, 24,WSH
Trea Turner,2.17, 18, 24,WSH
Josh Bell,3.72, 18, 24,WSH
Kyle Schwarber,4.58, 19, 24,WSH
Starlin Castro,5.00, 12, 24,WSH
Hernan Perez,7.62,  8, 24,WSH
Blake Swihart,8.33,  3, 24,WSH
Jake Noll,9.00,  1, 24,WSH
Josh Harrison,4.55, 11, 24,WSH
Ryan Zimmerman,3.90, 10, 24,WSH
Yadiel Hernandez,7.20,  5, 24,WSH
Carter Kieboom,8.00, 15, 24,WSH
Drew Mendoza,6.00,  1, 24,WSH
Yasmany Tomas,8.00,  5, 24,WSH
Jordy Mercer,8.29,  7, 24,WSH
Tres Barrera,9.00,  2, 24,WSH
Juan Soto,2.54, 13, 24,WSH
Alex Avila,7.00, 11, 24,WSH
Yan Gomes,6.17, 12, 24,WSH
Carlos Tocci,9.00,  1, 24,WSH
Luis Garcia Jr.,6.71,  7, 24,WSH
Gerardo Parra,6.33,  3, 24,WSH
Patrick Corbin,9.00,  1, 24,WSH
Max Scherzer,9.00,  1, 24,WSH
Jon Lester,9.00,  1, 24,WSH
Brandon Snyder,8.50,  2, 24,WSH
Cedric Mullins,1.94, 17, 28,BAL
Trey Mancini,2.18, 17, 28,BAL
Anthony Santander,2.69, 13, 28,BAL
Pedro Severino,4.50, 16, 28,BAL
Chris Davis,5.00,  1, 28,BAL
Freddy Galvis,5.80, 15, 28,BAL
Yusniel Diaz,6.80, 10, 28,BAL
Yolmer Sanchez,5.87, 15, 28,BAL
Rylan Bannon,8.00,  5, 28,BAL
Austin Hays,3.22, 18, 28,BAL
DJ Stewart,2.67,  3, 28,BAL
Ryan Mountcastle,3.29, 17, 28,BAL
Rio Ruiz,4.67, 15, 28,BAL
Chance Sisco,5.71, 14, 28,BAL
Pat Valaika,6.07, 15, 28,BAL
Ramon Urias,6.50, 14, 28,BAL
Brett Cumberland,8.50,  2, 28,BAL
Tyler Nevin,6.50,  8, 28,BAL
Stevie Wilkerson,7.50,  6, 28,BAL
Adley Rutschman,7.00,  7, 28,BAL
Chris Shaw,8.00,  2, 28,BAL
Jahmai Jones,8.80,  5, 28,BAL
Ryan McKenna,8.86,  7, 28,BAL
Austin Wynns,9.00,  2, 28,BAL
Maikel Franco,3.67,  6, 28,BAL
Richie Martin,8.00,  2, 28,BAL
Trent Grisham,1.14,  7, 28,SD
Fernando Tatis Jr.,1.71, 14, 28,SD
Manny Machado,2.88, 17, 28,SD
Tommy Pham,2.55, 20, 28,SD
Wil Myers,5.06, 16, 28,SD
Jake Cronenworth,4.11, 18, 28,SD
Ha-Seong Kim,5.06, 17, 28,SD
Austin Nola,6.00,  9, 28,SD
Brian O'Grady,6.64, 11, 28,SD
Eric Hosmer,3.81, 16, 28,SD
Victor Caratini,6.07, 14, 28,SD
Nick Tanielu,5.60,  5, 28,SD
Jorge Mateo,6.62, 16, 28,SD
CJ Abrams,7.62,  8, 28,SD
Robert Hassell III,8.50,  2, 28,SD
Tucupita Marcano,7.00,  6, 28,SD
Jurickson Profar,4.58, 19, 28,SD
Juan Fernandez,9.00,  1, 28,SD
Ivan Castillo,8.25,  4, 28,SD
Patrick Kivlehan,5.00,  2, 28,SD
Jorge Ona,8.00,  2, 28,SD
Gosuke Katoh,7.00,  2, 28,SD
Luis Campusano,5.60, 10, 28,SD
Eguy Rosario,8.33,  3, 28,SD
Pedro Florimon,6.67,  3, 28,SD
Blake Snell,9.00,  3, 28,SD
Joe Musgrove,9.00,  3, 28,SD
Adrian Morejon,9.00,  1, 28,SD
MacKenzie Gore,9.00,  1, 28,SD
Ryan Weathers,9.00,  1, 28,SD
Jonny Homza,9.00,  1, 28,SD
Adam Haseley,2.17,  6, 28,PHI
Scott Kingery,3.87, 15, 28,PHI
Alec Bohm,3.69, 16, 28,PHI
Jeff Mathis,7.00, 10, 28,PHI
Travis Jankowski,6.67,  6, 28,PHI
C.J. Chatham,5.88,  8, 28,PHI
Mickey Moniak,8.00,  3, 28,PHI
Rafael Marchan,8.00,  1, 28,PHI
Darick Hall,7.43,  7, 28,PHI
Andrew McCutchen,1.00, 16, 28,PHI
Jean Segura,4.69, 16, 28,PHI
Andrew Knapp,5.93, 14, 28,PHI
Brad Miller,5.62,  8, 28,PHI
Roman Quinn,5.38, 13, 28,PHI
Matt Joyce,5.73, 11, 28,PHI
Nick Maton,7.83,  6, 28,PHI
Ronald Torreyes,8.47, 15, 28,PHI
Rodolfo Duran,9.00,  1, 28,PHI
Odubel Herrera,4.69, 16, 28,PHI
Luke Williams,8.00, 10, 28,PHI
Didi Gregorius,4.20, 15, 28,PHI
Rhys Hoskins,2.43, 14, 28,PHI
Bryce Harper,3.00, 15, 28,PHI
Matt Vierling,9.00,  1, 28,PHI
Aaron Nola,9.00,  1, 28,PHI
Matt Moore,9.00,  1, 28,PHI
J.T. Realmuto,2.40,  5, 28,PHI
Zack Wheeler,9.00,  1, 28,PHI
Bryson Stott,9.00,  1, 28,PHI
Kevin Newman,2.85, 13, 29,PIT
Ke'Bryan Hayes,2.00, 17, 29,PIT
Bryan Reynolds,2.94, 17, 29,PIT
Colin Moran,3.79, 14, 29,PIT
Gregory Polanco,4.57, 14, 29,PIT
Todd Frazier,4.55, 11, 29,PIT
Erik Gonzalez,6.56, 16, 29,PIT
Tony Wolters,7.11,  9, 29,PIT
Jared Oliva,8.12,  8, 29,PIT
Cole Tucker,3.86,  7, 29,PIT
Wilmer Difo,5.67, 12, 29,PIT
Brian Goodwin,4.77, 13, 29,PIT
Phillip Evans,4.08, 12, 29,PIT
Anthony Alford,5.92, 13, 29,PIT
Michael Perez,6.78,  9, 29,PIT
Troy Stokes Jr.,7.86,  7, 29,PIT
Will Craig,6.83,  6, 29,PIT
Hunter Owen,9.00,  1, 29,PIT
Jacob Stallings,5.73, 15, 29,PIT
Oneil Cruz,7.50,  6, 29,PIT
Travis Swaggerty,9.00,  1, 29,PIT
Kevin Kramer,8.60,  5, 29,PIT
Rodolfo Castro,7.50,  2, 29,PIT
Dustin Fowler,4.73, 11, 29,PIT
Adam Frazier,1.00, 14, 29,PIT
Joe Hudson,9.00,  1, 29,PIT
Andrew Susac,9.00,  1, 29,PIT
JT Brubaker,8.50,  2, 29,PIT
Liover Peguero,8.00,  1, 29,PIT
Tyler Anderson,9.00,  1, 29,PIT
Wil Crowe,9.00,  1, 29,PIT
Mitch Keller,9.00,  1, 29,PIT
Willie Calhoun,3.00,  5, 29,TEX
Isiah Kiner-Falefa,1.22, 18, 29,TEX
Joey Gallo,3.00, 19, 29,TEX
Khris Davis,4.00, 13, 29,TEX
Nick Solak,4.56, 18, 29,TEX
Ronald Guzman,5.50, 16, 29,TEX
Brock Holt,4.50, 12, 29,TEX
Jonah Heim,8.10, 10, 29,TEX
Eli White,5.31, 13, 29,TEX
Leody Taveras,4.40, 15, 29,TEX
David Dahl,2.33, 15, 29,TEX
Nathaniel Lowe,4.83, 18, 29,TEX
Rougned Odor,5.00, 15, 29,TEX
Jose Trevino,6.77, 13, 29,TEX
Davis Wendzel,7.67,  3, 29,TEX
Adolis Garcia,5.75,  4, 29,TEX
Delino DeShields,7.20, 10, 29,TEX
Charlie Culberson,7.60, 10, 29,TEX
Drew Butera,8.50,  8, 29,TEX
Steele Walker,7.00,  1, 29,TEX
Andy Ibanez,6.22,  9, 29,TEX
Anderson Tejeda,6.50,  4, 29,TEX
Jason Martin,7.43,  7, 29,TEX
John Hicks,9.00,  1, 29,TEX
Curtis Terry,4.33,  3, 29,TEX
Cody Freeman,9.00,  1, 29,TEX
Austin Meadows,2.47, 17, 28,TB
Randy Arozarena,2.27, 15, 28,TB
Brandon Lowe,3.29, 17, 28,TB
Mike Brosseau,5.75, 16, 28,TB
Yandy Diaz,4.18, 17, 28,TB
Yoshi Tsutsugo,3.28, 18, 28,TB
Willy Adames,5.67, 18, 28,TB
Manuel Margot,4.00, 15, 28,TB
Kevan Smith,7.33,  3, 28,TB
Mike Zunino,5.86, 14, 28,TB
Joey Wendle,5.44, 16, 28,TB
Brett Phillips,4.00,  6, 28,TB
Taylor Walls,7.50,  4, 28,TB
Josh Lowe,7.75,  4, 28,TB
Francisco Mejia,4.25, 12, 28,TB
Wander Franco,5.43,  7, 28,TB
Kevin Padlo,7.00,  2, 28,TB
Dalton Kelly,8.75,  4, 28,TB
Ji Man Choi,3.80,  5, 28,TB
Vidal Brujan,8.25,  4, 28,TB
Ryan Boldt,7.83,  6, 28,TB
Joseph Odom,7.00,  2, 28,TB
Moises Gomez,7.67,  3, 28,TB
Garrett Whitley,8.00,  1, 28,TB
Tristan Gray,7.67,  3, 28,TB
Kevin Kiermaier,5.20, 10, 28,TB
Nathan Lukes,9.00,  3, 28,TB
