date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2024-02-24, TJ Friedl, Elly De La Cruz, Jeimer Candelario, Jake Fraley, Tyler Stephenson, Will Benson, Josh Harrison, Nick Martini, Austin Wynns,
2024-02-25, Spencer Steer, Christian Encarnacion-Strand, Luke Maile, Stuart Fairchild, Jose Barrero, Bubba Thompson, Erik Gonzalez, Mark Mathias, Edwin Arroyo,
2024-02-26a, TJ Friedl, Jeimer Candelario, Tyler Stephenson, Christian Encarnacion-Strand, Josh Harrison, Jose Barrero, Conner Capel, Erik Gonzalez, P.J. Higgins,
2024-02-26b, Jake Fraley, Elly De La Cruz, Stuart Fairchild, Nick Martini, Will Benson, Mark Mathias, Austin Wynns, Bubba Thompson, Tyler Callihan,
2024-02-27, TJ Friedl, Elly De La Cruz, Jeimer Candelario, Spencer Steer, Tyler Stephenson, Will Benson, Luke Maile, Nick Martini, Josh Harrison,
2024-02-29, Jake Fraley, Elly De La Cruz, Jeimer Candelario, Spencer Steer, Tyler Stephenson, Christian Encarnacion-Strand, Mike Ford, Stuart Fairchild, Tony Kemp,
2024-03-01, TJ Friedl, Will Benson, Jeimer Candelario, Jake Fraley, Nick Martini, Luke Maile, Josh Harrison, Edwin Arroyo, Erik Gonzalez,
2024-03-02, Spencer Steer, Elly De La Cruz, Christian Encarnacion-Strand, Tyler Stephenson, Noelvi Marte, Mike Ford, Stuart Fairchild, Jose Barrero, Tony Kemp,
2024-03-03, TJ Friedl, Will Benson, Nick Martini, Luke Maile, Josh Harrison, Jose Barrero, Blake Dunn, Erik Gonzalez, Edwin Arroyo,
2024-03-04, TJ Friedl, Elly De La Cruz, Spencer Steer, Jake Fraley, Jeimer Candelario, Tyler Stephenson, Will Benson, Christian Encarnacion-Strand, Noelvi Marte,
2024-03-06a, TJ Friedl, Will Benson, Noelvi Marte, Jake Fraley, Mike Ford, Luke Maile, Josh Harrison, Conner Capel, Edwin Arroyo,
2024-03-06b, Spencer Steer, Elly De La Cruz, Christian Encarnacion-Strand, Tyler Stephenson, Nick Martini, Stuart Fairchild, Jose Barrero, Tony Kemp, Sal Stewart,
2024-03-07, TJ Friedl, Elly De La Cruz, Spencer Steer, Will Benson, Mike Ford, Noelvi Marte, Josh Harrison, Tony Kemp, Austin Wynns,
2024-03-09, TJ Friedl, Spencer Steer, Jake Fraley, Luke Maile, Nick Martini, Tony Kemp, Edwin Arroyo, Sal Stewart, Cam Collier,
2024-03-10, Jonathan India, Elly De La Cruz, Matt McLain, Jake Fraley, Jeimer Candelario, Will Benson, Tyler Stephenson, Christian Encarnacion-Strand, Mike Ford,
2024-03-12, TJ Friedl, Elly De La Cruz, Matt McLain, Jake Fraley, Jeimer Candelario, Spencer Steer, Jonathan India, Tyler Stephenson, Will Benson,
2024-03-13, Spencer Steer, Christian Encarnacion-Strand, Luke Maile, Stuart Fairchild, Nick Martini, Josh Harrison, Mike Ford, Tony Kemp, Edwin Arroyo,
2024-03-14, TJ Friedl, Matt McLain, Jeimer Candelario, Jake Fraley, Jonathan India, Christian Encarnacion-Strand, Will Benson, Luke Maile, Stuart Fairchild,
2024-03-16, TJ Friedl, Elly De La Cruz, Matt McLain, Christian Encarnacion-Strand, Jonathan India, Tyler Stephenson, Nick Martini, Mike Ford, Tony Kemp,
2024-03-17, Matt McLain, Elly De La Cruz, Spencer Steer, Jake Fraley, Jeimer Candelario, Jonathan India, Christian Encarnacion-Strand, Will Benson, Luke Maile,
2024-03-18, Jonathan India, Spencer Steer, Jake Fraley, Jeimer Candelario, Tyler Stephenson, Nick Martini, Stuart Fairchild, Jacob Hurtubise, Yan Contreras,
2024-03-19, Elly De La Cruz, Spencer Steer, Christian Encarnacion-Strand, Tyler Stephenson, Nick Martini, Stuart Fairchild, Mike Ford, Bubba Thompson, Will Benson,
2024-03-20a, Jonathan India, Spencer Steer, Jeimer Candelario, Jake Fraley, Tyler Stephenson, Stuart Fairchild, Mike Ford, Michael Trautwein, Erik Gonzalez,
2024-03-20b, Will Benson, Elly De La Cruz, Christian Encarnacion-Strand, Nick Martini, Luke Maile, P.J. Higgins, Bubba Thompson, Jacob Hurtubise, Sal Stewart,
2024-03-21, Jonathan India, Elly De La Cruz, Spencer Steer, Jeimer Candelario, Will Benson, Nick Martini, Mike Ford, Stuart Fairchild, Luke Maile,
2024-03-22, Jonathan India, Will Benson, Christian Encarnacion-Strand, Tyler Stephenson, Nick Martini, Stuart Fairchild, Jacob Hurtubise, Bubba Thompson, Erik Gonzalez,
2024-03-23, Will Benson, Elly De La Cruz, Spencer Steer, Jake Fraley, Jeimer Candelario, Christian Encarnacion-Strand, Tyler Stephenson, Santiago Espinal, Stuart Fairchild,
2024-03-24, Jonathan India, Elly De La Cruz, Spencer Steer, Jake Fraley, Jeimer Candelario, Christian Encarnacion-Strand, Will Benson, Santiago Espinal, Luke Maile,
