date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2024-02-24, Steven Kwan, Andres Gimenez, Jose Ramirez, Josh Naylor, Ramon Laureano, Deyvison De Los Santos, Bo Naylor, Brayan Rocchio, Myles Straw,
2024-02-25, Estevan Florial, Tyler Freeman, Will Brennan, Gabriel Arias, Austin Hedges, David Fry, Kyle Manzardo, Jhonkensy Noel, Jose Tena,
2024-02-26, Steven Kwan, Myles Straw, Andres Gimenez, Josh Naylor, Ramon Laureano, David Fry, Tyler Freeman, Juan Brito, Dom Nunez,
2024-02-27, Myles Straw, Estevan Florial, Jose Ramirez, Jhonkensy Noel, Will Brennan, Gabriel Arias, Brayan Rocchio, Jose Tena, Dom Nunez,
2024-02-28, Steven Kwan, Ramon Laureano, Jose Ramirez, Josh Naylor, Gabriel Arias, Andres Gimenez, Austin Hedges, Deyvison De Los Santos, Tyler Freeman,
2024-02-29, Estevan Florial, Tyler Freeman, Will Brennan, David Fry, Brayan Rocchio, Jhonkensy Noel, Chase DeLauter, Johnathan Rodriguez, Juan Brito,
2024-03-01, Steven Kwan, Jose Ramirez, Josh Naylor, Ramon Laureano, Andres Gimenez, Gabriel Arias, Will Brennan, Austin Hedges, David Fry,
2024-03-02, Brayan Rocchio, Tyler Freeman, Estevan Florial, Jhonkensy Noel, Kyle Manzardo, Johnathan Rodriguez, Angel Martinez, Dom Nunez, Daniel Schneemann,
2024-03-03a, Steven Kwan, Andres Gimenez, Jose Ramirez, Josh Naylor, Ramon Laureano, Gabriel Arias, Estevan Florial, David Fry, Jose Tena,
2024-03-03b, Brayan Rocchio, Tyler Freeman, Will Brennan, Deyvison De Los Santos, Austin Hedges, Jhonkensy Noel, Angel Martinez, Johnathan Rodriguez, Juan Brito,
2024-03-05, Estevan Florial, Jose Ramirez, Josh Naylor, Ramon Laureano, Will Brennan, Gabriel Arias, Austin Hedges, Jhonkensy Noel, Juan Brito,
2024-03-06, Steven Kwan, Andres Gimenez, Tyler Freeman, Bo Naylor, Brayan Rocchio, Kyle Manzardo, Deyvison De Los Santos, Chase DeLauter, Angel Martinez,
2024-03-08, Steven Kwan, Tyler Freeman, Jose Ramirez, Josh Naylor, Andres Gimenez, Bo Naylor, Will Brennan, Gabriel Arias, Brayan Rocchio,
2024-03-09, Tyler Freeman, Andres Gimenez, Jose Ramirez, Josh Naylor, Ramon Laureano, Estevan Florial, Austin Hedges, Jhonkensy Noel, Dom Nunez,
2024-03-10, Steven Kwan, Myles Straw, Bo Naylor, Estevan Florial, Brayan Rocchio, Will Brennan, Angel Martinez, Deyvison De Los Santos, Jose Tena,
2024-03-11, Steven Kwan, Ramon Laureano, Jose Ramirez, Josh Naylor, Tyler Freeman, Andres Gimenez, David Fry, Deyvison De Los Santos, Angel Martinez,
2024-03-12, Myles Straw, Estevan Florial, Bo Naylor, David Fry, Chase DeLauter, Brayan Rocchio, Kyle Manzardo, Daniel Schneemann, Jose Tena,
2024-03-13, Steven Kwan, Jose Ramirez, Ramon Laureano, Josh Naylor, Tyler Freeman, Andres Gimenez, Austin Hedges, Bo Naylor, Angel Martinez,
2024-03-14, Estevan Florial, Ramon Laureano, Josh Naylor, David Fry, Will Brennan, Brayan Rocchio, Myles Straw, Daniel Schneemann, Jose Tena,
2024-03-15, Steven Kwan, Andres Gimenez, Jose Ramirez, Bo Naylor, Gabriel Arias, Kyle Manzardo, David Fry, Chase DeLauter, Deyvison De Los Santos,
2024-03-16, Brayan Rocchio, Myles Straw, Josh Naylor, Ramon Laureano, Will Brennan, Austin Hedges, Estevan Florial, Daniel Schneemann, Jose Tena,
2024-03-17, Steven Kwan, Andres Gimenez, Jose Ramirez, Josh Naylor, Ramon Laureano, Will Brennan, Bo Naylor, Gabriel Arias, Estevan Florial,
2024-03-18, Brayan Rocchio, Myles Straw, David Fry, Austin Hedges, Chase DeLauter, Gabriel Arias, Daniel Schneemann, Deyvison De Los Santos, Jose Tena,
2024-03-19a, Steven Kwan, Jose Ramirez, Josh Naylor, Ramon Laureano, Andres Gimenez, Bo Naylor, Myles Straw, Brayan Rocchio, Deyvison De Los Santos,
2024-03-19b, Estevan Florial, Gabriel Arias, Will Brennan, David Fry, Austin Hedges, Chase DeLauter, Daniel Schneemann, Jose Tena, Dom Nunez,
2024-03-21, Steven Kwan, Andres Gimenez, Jose Ramirez, Josh Naylor, Ramon Laureano, Will Brennan, Myles Straw, Bo Naylor, Gabriel Arias,
2024-03-22, Steven Kwan, Jose Ramirez, Ramon Laureano, Josh Naylor, Tyler Freeman, Andres Gimenez, Austin Hedges, Estevan Florial, Brayan Rocchio,
2024-03-23, Brayan Rocchio, Tyler Freeman, Bo Naylor, David Fry, Will Brennan, Gabriel Arias, Estevan Florial, Austin Hedges, Daniel Schneemann,
2024-03-24, Steven Kwan, Ramon Laureano, Jose Ramirez, Josh Naylor, Andres Gimenez, Will Brennan, Gabriel Arias, Estevan Florial, David Fry,
2024-03-25, Steven Kwan, Jose Ramirez, Ramon Laureano, Josh Naylor, David Fry, Tyler Freeman, Andres Gimenez, Andres Gimenez, Bo Naylor,
2024-03-26, Steven Kwan, Andres Gimenez, Josh Naylor, Ramon Laureano, Will Brennan, David Fry, Estevan Florial, Gabriel Arias, Brayan Rocchio,
