date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-02-21, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Hunter Renfroe, Michael Massey, Nelson Velazquez, Kyle Isbel, Nick Loftin, Brian O'Keefe,
2025-02-22, Maikel Garcia, MJ Melendez, Freddy Fermin, Nick Pratto, Cavan Biggio, Joey Wiemer, Harold Castro, Drew Waters, Cam Devanney,
2025-02-23, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Michael Massey, Hunter Renfroe, Kyle Isbel, Carter Jensen, Tyler Tolbert,
2025-02-24, Cavan Biggio, Hunter Renfroe, MJ Melendez, Nick Loftin, Harold Castro, Freddy Fermin, Nelson Velazquez, Joey Wiemer, Cam Devanney,
2025-02-25, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Michael Massey, Maikel Garcia, Kyle Isbel, Nick Pratto, Luke Maile, Tyler Tolbert,
2025-02-26, Joey Wiemer, Michael Massey, Salvador Perez, MJ Melendez, Nick Loftin, Cavan Biggio, Drew Waters, Harold Castro, Tyler Tolbert,
2025-02-27, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Maikel Garcia, Nick Pratto, Brian O'Keefe, Kyle Isbel, John Rave, Peyton Wilson,
2025-02-28, Cavan Biggio, Maikel Garcia, Michael Massey, MJ Melendez, Joey Wiemer, Harold Castro, Luke Maile, Jac Caglianone, Tyler Tolbert,
2025-03-01, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Kyle Isbel, Freddy Fermin, Nick Loftin, John Rave, Drew Waters,
2025-03-02, Maikel Garcia, Michael Massey, Freddy Fermin, Harold Castro, MJ Melendez, Cavan Biggio, Cam Devanney, John Rave, Tyler Tolbert,
2025-03-03, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, MJ Melendez, Kyle Isbel, Nick Pratto, Luke Maile, Harold Castro,
2025-03-05, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Michael Massey, Hunter Renfroe, MJ Melendez, Maikel Garcia, Joey Wiemer,
2025-03-06, Kyle Isbel, Nelson Velazquez, Michael Massey, Nick Loftin, MJ Melendez, Freddy Fermin, Cavan Biggio, Cam Devanney, Harold Castro,
2025-03-07, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Hunter Renfroe, Maikel Garcia, Drew Waters, Tyler Tolbert, Peyton Wilson,
