date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-02-21, Josh Lowe, Junior Caminero, Jonathan Aranda, Christopher Morel, Ben Rortvedt, Tre' Morgan, Xavier Isaac, Coco Montes, Kameron Misner,
2025-02-22, Taylor Walls, Brandon Lowe, Eloy Jimenez, Jonathan Aranda, Richie Palacios, Danny Jansen, Curtis Mead, Jonny DeLuca, Jose Caballero,
2025-02-23, Richie Palacios, Yandy Diaz, Christopher Morel, Josh Lowe, Junior Caminero, Curtis Mead, Ben Rortvedt, Kameron Misner, Carson Williams,
2025-02-25, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Christopher Morel, Richie Palacios, Curtis Mead, Jose Caballero, Chandler Simpson, Logan Driscoll,
2025-02-26, Josh Lowe, Junior Caminero, Jonathan Aranda, Christopher Morel, Curtis Mead, Jonny DeLuca, Taylor Walls, Tre' Morgan, Kenny Piper,
2025-02-27, Yandy Diaz, Brandon Lowe, Danny Jansen, Eloy Jimenez, Richie Palacios, Jose Caballero, Kameron Misner, Carson Williams, Jake Mangum,
2025-02-28, Josh Lowe, Junior Caminero, Jonathan Aranda, Curtis Mead, Richie Palacios, Jonny DeLuca, Taylor Walls, Tres Barrera, Jamie Westbrook,
2025-03-01, Yandy Diaz, Brandon Lowe, Christopher Morel, Josh Lowe, Eloy Jimenez, Jose Caballero, Danny Jansen, Taylor Walls, Chandler Simpson,
2025-03-02, Christopher Morel, Richie Palacios, Junior Caminero, Jonathan Aranda, Jonny DeLuca, Bob Seymour, Xavier Isaac, Tres Barrera, Coco Montes,
2025-03-03, Josh Lowe, Eloy Jimenez, Brandon Lowe, Curtis Mead, Jonathan Aranda, Jose Caballero, Richie Palacios, Danny Jansen, Jonny DeLuca,
2025-03-04, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Danny Jansen, Junior Caminero, Taylor Walls, Kameron Misner, Jake Mangum, Matthew Etzel,
2025-03-05, Richie Palacios, Eloy Jimenez, Jonathan Aranda, Christopher Morel, Carson Williams, Bob Seymour, Coco Montes, Tristan Peters, Tres Barrera,
2025-03-06, Jose Caballero, Junior Caminero, Josh Lowe, Curtis Mead, Ben Rortvedt, Xavier Isaac, Jonny DeLuca, Tre' Morgan, Matthew Etzel,
2025-03-07, Yandy Diaz, Brandon Lowe, Jonathan Aranda, Jose Caballero, Richie Palacios, Christopher Morel, Danny Jansen, Taylor Walls, Brayden Taylor,
2025-03-08, Josh Lowe, Eloy Jimenez, Curtis Mead, Ben Rortvedt, Taylor Walls, Bob Seymour, Kameron Misner, Tanner Murray, Chandler Simpson,
2025-03-09, Yandy Diaz, Brandon Lowe, Junior Caminero, Jonathan Aranda, Danny Jansen, Richie Palacios, Christopher Morel, Jose Caballero, Jonny DeLuca,
2025-03-10, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Josh Lowe, Curtis Mead, Danny Jansen, Carson Williams, Jose Caballero, Chandler Simpson,
2025-03-12, Jonathan Aranda, Christopher Morel, Josh Lowe, Junior Caminero, Curtis Mead, Ben Rortvedt, Carson Williams, Kameron Misner, Coco Montes,
2025-03-13, Yandy Diaz, Brandon Lowe, Taylor Walls, Eloy Jimenez, Josh Lowe, Danny Jansen, Jose Caballero, Jonny DeLuca, Coco Montes,
