date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-02-21, J.P. Crawford, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Mitch Garver, Dominic Canzone, Tyler Locklear, Austin Shenton, Ryan Bliss,
2025-02-22, Victor Robles, Dylan Moore, Mitch Haniger, Luke Raley, Miles Mastrobuoni, Lazaro Montes, Leo Rivas, Harry Ford, Cade Marlowe,
2025-02-23, J.P. Crawford, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Mitch Garver, Dominic Canzone, Tyler Locklear, Ryan Bliss, Ben Williamson,
2025-02-24, Victor Robles, Dylan Moore, Cal Raleigh, Mitch Haniger, Rowdy Tellez, Miles Mastrobuoni, Leo Rivas, Austin Shenton, Rhylan Thomas,
2025-02-25, J.P. Crawford, Julio Rodriguez, Randy Arozarena, Mitch Garver, Tyler Locklear, Ryan Bliss, Dominic Canzone, Ben Williamson, Cole Young,
2025-02-26, Victor Robles, Dylan Moore, Cal Raleigh, Mitch Haniger, Rowdy Tellez, Miles Mastrobuoni, Samad Taylor, Lazaro Montes, Colt Emerson,
2025-02-27a, J.P. Crawford, Dylan Moore, Randy Arozarena, Dominic Canzone, Tyler Locklear, Rhylan Thomas, Harry Ford, Nick Dunn, Michael Arroyo,
2025-02-27b, Victor Robles, Julio Rodriguez, Austin Shenton, Blake Hunt, Ryan Bliss, Cade Marlowe, Ben Williamson, Carlos Jimenez, Brock Rodden,
2025-02-28, Randy Arozarena, Donovan Solano, Cal Raleigh, Mitch Haniger, Rowdy Tellez, Miles Mastrobuoni, Nick Raposo, Colt Emerson, Samad Taylor,
2025-03-01, Victor Robles, Julio Rodriguez, Cal Raleigh, Luke Raley, Mitch Garver, J.P. Crawford, Dylan Moore, Dominic Canzone, Ben Williamson,
2025-03-02, Julio Rodriguez, Donovan Solano, Randy Arozarena, Luke Raley, Mitch Haniger, Rowdy Tellez, Ryan Bliss, Harry Ford, Colt Emerson,
2025-03-03, Victor Robles, Dylan Moore, Jorge Polanco, Mitch Garver, Rowdy Tellez, J.P. Crawford, Dominic Canzone, Ben Williamson, Cade Marlowe,
2025-03-05, Victor Robles, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Luke Raley, Donovan Solano, Rowdy Tellez, J.P. Crawford, Ryan Bliss,
2025-03-06a, Julio Rodriguez, Dylan Moore, Mitch Haniger, Austin Shenton, Tyler Locklear, Leo Rivas, Harry Ford, Cade Marlowe, Samad Taylor,
2025-03-06b, J.P. Crawford, Randy Arozarena, Jorge Polanco, Rowdy Tellez, Mitch Garver, Dominic Canzone, Miles Mastrobuoni, Ben Williamson, Cole Young,
2025-03-07, Victor Robles, Donovan Solano, Cal Raleigh, Jorge Polanco, Luke Raley, Dylan Moore, Lazaro Montes, Ryan Bliss, Spencer Packard,
2025-03-08, Julio Rodriguez, Randy Arozarena, Jorge Polanco, Mitch Garver, Mitch Haniger, Rowdy Tellez, Austin Shenton, Leo Rivas, Cole Young,
2025-03-09, Victor Robles, Julio Rodriguez, Cal Raleigh, Luke Raley, Donovan Solano, Rowdy Tellez, Dylan Moore, J.P. Crawford, Tyler Locklear,
2025-03-10, Luke Raley, Randy Arozarena, Cal Raleigh, Jorge Polanco, Mitch Garver, Dominic Canzone, Austin Shenton, Ryan Bliss, Colt Emerson,
2025-03-12, Victor Robles, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Jorge Polanco, Donovan Solano, Rowdy Tellez, Dylan Moore, J.P. Crawford,
2025-03-14, Victor Robles, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Luke Raley, Jorge Polanco, Rowdy Tellez, J.P. Crawford, Ryan Bliss,
2025-03-15a, Luke Raley, Julio Rodriguez, Cal Raleigh, Donovan Solano, Dominic Canzone, Dylan Moore, Lazaro Montes, Leo Rivas, Cole Young,
2025-03-15b, Victor Robles, Jorge Polanco, Randy Arozarena, Mitch Garver, J.P. Crawford, Austin Shenton, Ryan Bliss, Miles Mastrobuoni, Ben Williamson,
2025-03-16, Dylan Moore, Donovan Solano, Rowdy Tellez, Mitch Garver, Dominic Canzone, Leo Rivas, Miles Mastrobuoni, Harry Ford, Spencer Packard,
