date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-02-22, Dylan Crews, Jose Tena, Keibert Ruiz, Josh Bell, Amed Rosario, Alex Call, Juan Yepez, Jacob Young, Trey Lipscomb,
2025-02-23, CJ Abrams, Dylan Crews, Nathaniel Lowe, Josh Bell, Paul DeJong, Luis Garcia Jr., Stone Garrett, Riley Adams, Jacob Young,
2025-02-25, Dylan Crews, Jose Tena, Paul DeJong, Josh Bell, Alex Call, Stone Garrett, Amed Rosario, Jacob Young, Andrew Knizner,
2025-02-26, CJ Abrams, Luis Garcia Jr., Keibert Ruiz, Nathaniel Lowe, Andres Chaparro, Jose Tena, Stone Garrett, Robert Hassell III, Juan Yepez,
2025-02-27, CJ Abrams, Dylan Crews, Nathaniel Lowe, Josh Bell, Luis Garcia Jr., Paul DeJong, Robert Hassell III, Riley Adams, Jacob Young,
2025-02-28, James Wood, Amed Rosario, Jose Tena, Keibert Ruiz, Alex Call, Robert Hassell III, Juan Yepez, Andrew Pinckney, Nasim Nunez,
2025-03-01a, CJ Abrams, Dylan Crews, Juan Yepez, Andres Chaparro, Alex Call, Riley Adams, Drew Millas, Jose Tena, Darren Baker,
2025-03-01b, Jacob Young, Robert Hassell III, Nathaniel Lowe, Josh Bell, Paul DeJong, Amed Rosario, Daylen Lile, Trey Lipscomb, Andrew Knizner,
2025-03-02, Jacob Young, Nathaniel Lowe, Paul DeJong, James Wood, Keibert Ruiz, Alex Call, Amed Rosario, Andrew Pinckney, Trey Lipscomb,
2025-03-04, CJ Abrams, Dylan Crews, Nathaniel Lowe, Josh Bell, Keibert Ruiz, Jose Tena, Alex Call, Amed Rosario, Juan Yepez,
2025-03-05, CJ Abrams, James Wood, Paul DeJong, Luis Garcia Jr., Juan Yepez, Andres Chaparro, Robert Hassell III, Riley Adams, Andrew Pinckney,
2025-03-06, Dylan Crews, Jose Tena, Nathaniel Lowe, Paul DeJong, Keibert Ruiz, Amed Rosario, Jacob Young, Trey Lipscomb, Nasim Nunez,
2025-03-07, CJ Abrams, Dylan Crews, James Wood, Nathaniel Lowe, Paul DeJong, Luis Garcia Jr., Alex Call, Andres Chaparro, Andrew Knizner,
2025-03-08, Jacob Young, Robert Hassell III, Amed Rosario, Keibert Ruiz, Juan Yepez, Andres Chaparro, Jose Tena, Drew Millas, Trey Lipscomb,
2025-03-09, CJ Abrams, James Wood, Nathaniel Lowe, Paul DeJong, Luis Garcia Jr., Alex Call, Andrew Pinckney, Daylen Lile, Andrew Knizner,
2025-03-10a, CJ Abrams, Dylan Crews, James Wood, Andres Chaparro, Luis Garcia Jr., Amed Rosario, Juan Yepez, Riley Adams, Jacob Young,
2025-03-10b, Alex Call, Nathaniel Lowe, Keibert Ruiz, Josh Bell, Paul DeJong, Robert Hassell III, Daylen Lile, Nasim Nunez, Trey Lipscomb,
2025-03-12, CJ Abrams, Dylan Crews, James Wood, Nathaniel Lowe, Josh Bell, Paul DeJong, Keibert Ruiz, Cayden Wallace, Jacob Young,
2025-03-13, CJ Abrams, Dylan Crews, James Wood, Paul DeJong, Luis Garcia Jr., Alex Call, Juan Yepez, Jacob Young, Andrew Knizner,
2025-03-14, CJ Abrams, Dylan Crews, James Wood, Luis Garcia Jr., Stone Garrett, Trey Lipscomb, Juan Yepez, Riley Adams, Jacob Young,
2025-03-15, Amed Rosario, Robert Hassell III, Nathaniel Lowe, Josh Bell, Paul DeJong, Keibert Ruiz, Jose Tena, Andrew Pinckney, Daylen Lile,
2025-03-16, CJ Abrams, Dylan Crews, James Wood, Nathaniel Lowe, Luis Garcia Jr., Alex Call, Jose Tena, Jacob Young, Andrew Knizner,
2025-03-17, CJ Abrams, Dylan Crews, James Wood, Josh Bell, Nathaniel Lowe, Luis Garcia Jr., Paul DeJong, Keibert Ruiz, Jacob Young,
2025-03-18, CJ Abrams, Dylan Crews, Luis Garcia Jr., Josh Bell, Keibert Ruiz, Amed Rosario, Jose Tena, Alex Call, Riley Adams,
2025-03-19, Dylan Crews, James Wood, Josh Bell, Nathaniel Lowe, Paul DeJong, Jose Tena, Jacob Young, Nasim Nunez, Andrew Knizner,
2025-03-20, CJ Abrams, Dylan Crews, James Wood, Josh Bell, Luis Garcia Jr., Paul DeJong, Keibert Ruiz, Alex Call, Jacob Young,
