date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-02-22, Gunnar Henderson, Cedric Mullins, Jordan Westburg, Ryan O'Hearn, Ryan Mountcastle, Gary Sanchez, Jackson Holliday, Ramon Laureano, Dylan Carlson,
2025-02-23, Terrin Vavra, Colton Cowser, Emmanuel Rivera, Heston Kjerstad, Coby Mayo, Samuel Basallo, Nick Gordon, Vimael Machin, Livan Soto,
2025-02-25, Gunnar Henderson, Adley Rutschman, Cedric Mullins, Ryan O'Hearn, Tyler O'Neill, Heston Kjerstad, Ramon Urias, Ramon Laureano, Jackson Holliday,
2025-02-26, Jackson Holliday, Ryan Mountcastle, Gary Sanchez, Colton Cowser, Coby Mayo, Heston Kjerstad, Dylan Carlson, Emmanuel Rivera, Livan Soto,
2025-02-27, Gunnar Henderson, Adley Rutschman, Cedric Mullins, Tyler O'Neill, Ryan O'Hearn, Ryan Mountcastle, Ramon Laureano, Ramon Urias, Nick Gordon,
2025-02-28, Jackson Holliday, Colton Cowser, Gary Sanchez, Heston Kjerstad, Emmanuel Rivera, Dylan Carlson, Coby Mayo, Daz Cameron, Livan Soto,
2025-03-01, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Ryan Mountcastle, Ramon Urias, Ramon Laureano, Nick Gordon, Luis Vazquez, Dylan Beavers,
2025-03-02, Ramon Laureano, Jackson Holliday, Gary Sanchez, Colton Cowser, Emmanuel Rivera, Heston Kjerstad, Coby Mayo, Samuel Basallo, Livan Soto,
2025-03-03, Cedric Mullins, Adley Rutschman, Tyler O'Neill, Ryan O'Hearn, Ryan Mountcastle, Heston Kjerstad, Ramon Urias, Vimael Machin, Luis Vazquez,
2025-03-05, Jackson Holliday, Adley Rutschman, Colton Cowser, Heston Kjerstad, Ramon Laureano, Emmanuel Rivera, Coby Mayo, Dylan Carlson, Livan Soto,
2025-03-06, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Colton Cowser, Jordan Westburg, Ryan Mountcastle, Gary Sanchez, Ramon Urias, Luis Vazquez,
2025-03-07, Jackson Holliday, Ramon Urias, Ryan O'Hearn, Heston Kjerstad, Coby Mayo, Dylan Carlson, Samuel Basallo, Nick Gordon, Livan Soto,
2025-03-08, Cedric Mullins, Adley Rutschman, Jordan Westburg, Colton Cowser, Ryan Mountcastle, Ramon Laureano, Emmanuel Rivera, Daz Cameron, Luis Vazquez,
2025-03-09a, Cedric Mullins, Ryan Mountcastle, Heston Kjerstad, Emmanuel Rivera, Dylan Carlson, Coby Mayo, Vimael Machin, Luis Vazquez, Maverick Handley,
2025-03-09b, Jackson Holliday, Adley Rutschman, Ryan O'Hearn, Tyler O'Neill, Colton Cowser, Gary Sanchez, Ramon Urias, Ramon Laureano, Livan Soto,
2025-03-10, Jackson Holliday, Jordan Westburg, Ryan O'Hearn, Gary Sanchez, Heston Kjerstad, Ramon Urias, Samuel Basallo, Daz Cameron, Dylan Carlson,
2025-03-11, Cedric Mullins, Adley Rutschman, Tyler O'Neill, Colton Cowser, Ryan Mountcastle, Ramon Laureano, Coby Mayo, Vimael Machin, Luis Vazquez,
2025-03-12, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Tyler O'Neill, Colton Cowser, Jordan Westburg, Gary Sanchez, Ramon Urias, Jackson Holliday,
2025-03-13, Ramon Laureano, Dylan Carlson, Emmanuel Rivera, Coby Mayo, Nick Gordon, Livan Soto, Luis Vazquez, Vimael Machin, Maverick Handley,
2025-03-14, Cedric Mullins, Adley Rutschman, Tyler O'Neill, Colton Cowser, Jordan Westburg, Ryan Mountcastle, Gary Sanchez, Jackson Holliday, Livan Soto,
2025-03-15, Dylan Carlson, Ramon Laureano, Heston Kjerstad, Gary Sanchez, Nick Gordon, Coby Mayo, Vimael Machin, Daz Cameron, Luis Vazquez,
2025-03-16a, Jackson Holliday, Colton Cowser, Dylan Carlson, Heston Kjerstad, Samuel Basallo, Livan Soto, Jeremiah Jackson, Maverick Handley, Creed Willems,
2025-03-16b, Jordan Westburg, Adley Rutschman, Tyler O'Neill, Ryan Mountcastle, Ramon Laureano, Cedric Mullins, Jorge Mateo, Ryan O'Hearn, Nick Gordon,
