date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2025-02-22a, Matt McLain, Tyler Stephenson, Elly De La Cruz, Austin Hays, Jeimer Candelario, Spencer Steer, Christian Encarnacion-Strand, Stuart Fairchild, Will Benson,
2025-02-22b, TJ Friedl, Gavin Lux, Jose Trevino, Jake Fraley, Santiago Espinal, Noelvi Marte, Rece Hinds, Jacob Hurtubise, Cooper Bowman,
2025-02-23, Stuart Fairchild, Santiago Espinal, Will Benson, Christian Encarnacion-Strand, Noelvi Marte, Austin Wynns, Sal Stewart, Cooper Bowman, Cam Collier,
2025-02-24, TJ Friedl, Matt McLain, Elly De La Cruz, Tyler Stephenson, Austin Hays, Jeimer Candelario, Gavin Lux, Jake Fraley, Jose Trevino,
2025-02-26, Matt McLain, Gavin Lux, Elly De La Cruz, Spencer Steer, Tyler Stephenson, Christian Encarnacion-Strand, Will Benson, Rece Hinds, Stuart Fairchild,
2025-02-27, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jake Fraley, Jeimer Candelario, Spencer Steer, Santiago Espinal, Jose Trevino,
2025-02-28, TJ Friedl, Santiago Espinal, Gavin Lux, Tyler Stephenson, Jake Fraley, Jeimer Candelario, Christian Encarnacion-Strand, Will Benson, Blake Dunn,
2025-03-01, Gavin Lux, Matt McLain, Elly De La Cruz, Austin Hays, Jacob Hurtubise, Christian Encarnacion-Strand, Jose Trevino, Stuart Fairchild, Rece Hinds,
2025-03-02, TJ Friedl, Santiago Espinal, Jeimer Candelario, Tyler Stephenson, Noelvi Marte, Jake Fraley, Blake Dunn, Cooper Bowman, Edwin Arroyo,
2025-03-03, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Gavin Lux, Christian Encarnacion-Strand, Jake Fraley, Jose Trevino, Stuart Fairchild,
2025-03-04a, Cooper Bowman, Santiago Espinal, Tyler Stephenson, Will Benson, Sal Stewart, Levi Jordan, Ivan Johnson, Tyler Callihan, Edwin Arroyo,
2025-03-04b, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jake Fraley, Christian Encarnacion-Strand, Noelvi Marte, Austin Wynns, Stuart Fairchild,
2025-03-05, Cooper Bowman, Santiago Espinal, Jose Trevino, Gavin Lux, Sal Stewart, Jacob Hurtubise, Blake Dunn, Tyler Callihan, Levi Jordan,
2025-03-08, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Gavin Lux, Tyler Stephenson, Jake Fraley, Christian Encarnacion-Strand, Jose Trevino,
2025-03-09, Will Benson, Santiago Espinal, Gavin Lux, Jeimer Candelario, Tyler Stephenson, Sal Stewart, Stuart Fairchild, Tyler Callihan, Cooper Bowman,
2025-03-10, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jeimer Candelario, Jake Fraley, Christian Encarnacion-Strand, Santiago Espinal, Jose Trevino,
2025-03-11, Stuart Fairchild, Matt McLain, Elly De La Cruz, Austin Hays, Tyler Stephenson, Gavin Lux, Christian Encarnacion-Strand, Santiago Espinal, Blake Dunn,
2025-03-12, TJ Friedl, Matt McLain, Elly De La Cruz, Jeimer Candelario, Christian Encarnacion-Strand, Will Benson, Jose Trevino, Blake Dunn, Jacob Hurtubise,
2025-03-13, Jake Fraley, Santiago Espinal, Jeimer Candelario, Austin Hays, Gavin Lux, Blake Dunn, Stuart Fairchild, Austin Wynns, Edwin Arroyo,
2025-03-14a, Santiago Espinal, Jeimer Candelario, Austin Hays, Christian Encarnacion-Strand, Jose Trevino, Blake Dunn, Will Benson, Sammy Stafura, Stuart Fairchild,
2025-03-14b, TJ Friedl, Matt McLain, Elly De La Cruz, Gavin Lux, Jake Fraley, Jacob Hurtubise, Sal Stewart, Edwin Rios, Will Banfield,
2025-03-15, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jeimer Candelario, Gavin Lux, Santiago Espinal, Jake Fraley, Austin Wynns,
2025-03-16, Jake Fraley, Matt McLain, Elly De La Cruz, Christian Encarnacion-Strand, Gavin Lux, Santiago Espinal, Jacob Hurtubise, Blake Dunn, Will Banfield,
2025-03-17, TJ Friedl, Blake Dunn, Jeimer Candelario, Austin Hays, Christian Encarnacion-Strand, Stuart Fairchild, Levi Jordan, Jose Trevino, Edwin Arroyo,
2025-03-18, Jake Fraley, Matt McLain, Elly De La Cruz, Gavin Lux, Santiago Espinal, Christian Encarnacion-Strand, Jacob Hurtubise, Austin Wynns, Blake Dunn,
2025-03-20, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Christian Encarnacion-Strand, Jeimer Candelario, Santiago Espinal, Jose Trevino, Stuart Fairchild,
2025-03-21a, Santiago Espinal, Stuart Fairchild, Jeimer Candelario, Austin Hays, Blake Dunn, Jose Trevino, Edwin Rios, Dominic Pitelli, Edwin Arroyo,
2025-03-21b, TJ Friedl, Matt McLain, Elly De La Cruz, Gavin Lux, Christian Encarnacion-Strand, Jake Fraley, Jacob Hurtubise, Austin Wynns, Ruben Ibarra,
