date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-02-28, Ramon Laureano, Elvis Andrus, Chad Pinder, Mark Canha, Mitch Moreland, Austin Allen, Michael Reed, Seth Brown, Tony Kemp,
2021-03-01, Vimael Machin, Chad Pinder, Matt Olson, Matt Chapman, Stephen Piscotty, Cody Thomas, Aramis Garcia, Greg Deichmann, Pete Kozma,
2021-03-02, Tony Kemp, Ramon Laureano, Seth Brown, Mark Canha, Austin Allen, Vimael Machin, Carlos Perez, Frank Schwindel, Nick Allen,
2021-03-03, Elvis Andrus, Chad Pinder, Matt Olson, Matt Chapman, Stephen Piscotty, Seth Brown, Austin Allen, Pete Kozma, Michael Reed,
2021-03-05, Mark Canha, Elvis Andrus, Matt Olson, Matt Chapman, Mitch Moreland, Ramon Laureano, Chad Pinder, Tony Kemp, Aramis Garcia,
2021-03-06, Tony Kemp, Vimael Machin, Chad Pinder, Seth Brown, Cody Thomas, Carlos Perez, Greg Deichmann, Luis Barrera, Nick Allen,
2021-03-07, Mark Canha, Elvis Andrus, Matt Olson, Matt Chapman, Ramon Laureano, Stephen Piscotty, Austin Allen, Pete Kozma, Vimael Machin,
2021-03-08, Ramon Laureano, Tony Kemp, Stephen Piscotty, Seth Brown, Frank Schwindel, Luis Barrera, Aramis Garcia, Jacob Wilson, Nick Allen,
2021-03-09, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Mitch Moreland, Chad Pinder, Elvis Andrus, Skye Bolt, Carlos Perez,
2021-03-10, Matt Chapman, Ramon Laureano, Mitch Moreland, Chad Pinder, Stephen Piscotty, Tony Kemp, Vimael Machin, Skye Bolt, Austin Allen,
2021-03-11, Tony Kemp, Jed Lowrie, Mark Canha, Seth Brown, Aramis Garcia, Vimael Machin, Pete Kozma, Michael Reed, Nick Allen,
2021-03-12, Elvis Andrus, Jed Lowrie, Matt Olson, Matt Chapman, Ramon Laureano, Mitch Moreland, Stephen Piscotty, Chad Pinder, Carlos Perez,
2021-03-13, Vimael Machin, Ramon Laureano, Seth Brown, Chad Pinder, Luis Barrera, Skye Bolt, Austin Allen, Pete Kozma, Greg Deichmann,
2021-03-14, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Mitch Moreland, Stephen Piscotty, Elvis Andrus, Michael Reed, Aramis Garcia,
2021-03-15, Ka'ai Tom, Pete Kozma, Vimael Machin, Chad Pinder, Aramis Garcia, Frank Schwindel, Tony Kemp, Carlos Perez, Michael Reed,
2021-03-16, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Chad Pinder, Mitch Moreland, Stephen Piscotty, Elvis Andrus, Austin Allen,
2021-03-17, Mark Canha, Elvis Andrus, Matt Olson, Matt Chapman, Jed Lowrie, Stephen Piscotty, Chad Pinder, Aramis Garcia, Ka'ai Tom,
2021-03-18, Tony Kemp, Ka'ai Tom, Sean Murphy, Mitch Moreland, Carlos Perez, Vimael Machin, Pete Kozma, Cody Thomas, Nick Allen,
2021-03-19, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Mitch Moreland, Chad Pinder, Elvis Andrus, Austin Allen, Tony Kemp,
2021-03-20, Mark Canha, Elvis Andrus, Matt Olson, Matt Chapman, Jed Lowrie, Sean Murphy, Ka'ai Tom, Chad Pinder, Vimael Machin,
2021-03-22, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Mitch Moreland, Sean Murphy, Elvis Andrus, Ka'ai Tom, Tony Kemp,
2021-03-23, Mark Canha, Ramon Laureano, Matt Olson, Matt Chapman, Chad Pinder, Jed Lowrie, Mitch Moreland, Stephen Piscotty, Aramis Garcia,
2021-03-24, Ka'ai Tom, Tony Kemp, Ramon Laureano, Sean Murphy, Stephen Piscotty, Vimael Machin, Frank Schwindel, Seth Brown, Pete Kozma,
2021-03-25, Mark Canha, Elvis Andrus, Matt Olson, Matt Chapman, Sean Murphy, Jed Lowrie, Mitch Moreland, Chad Pinder, Stephen Piscotty,
2021-03-26, Mark Canha, Elvis Andrus, Matt Olson, Ramon Laureano, Stephen Piscotty, Aramis Garcia, Vimael Machin, Francisco Pena, Tony Kemp,
2021-03-27, Ka'ai Tom, Jed Lowrie, Matt Chapman, Mitch Moreland, Ramon Laureano, Sean Murphy, Chad Pinder, Vimael Machin, Pete Kozma,
2021-03-28, Mark Canha, Elvis Andrus, Matt Olson, Matt Chapman, Chad Pinder, Mitch Moreland, Stephen Piscotty, Aramis Garcia, Ka'ai Tom,
2021-03-29, Mark Canha, Jed Lowrie, Matt Olson, Matt Chapman, Ramon Laureano, Mitch Moreland, Sean Murphy, Stephen Piscotty, Elvis Andrus,
