date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-02-28, J.P. Crawford, Mitch Haniger, Kyle Lewis, Kyle Seager, Ty France, Dylan Moore, Evan White, Tom Murphy, Jake Fraley,
2021-03-02, J.P. Crawford, Mitch Haniger, Kyle Seager, Tom Murphy, Evan White, Jarred Kelenic, Sam Haggerty, Jake Fraley, Braden Bishop,
2021-03-03, Dylan Moore, Kyle Lewis, Ty France, Jose Marmolejos, Cal Raleigh, Jarred Kelenic, Jake Fraley, Taylor Trammell, Donovan Walton,
2021-03-04, J.P. Crawford, Mitch Haniger, Kyle Seager, Ty France, Tom Murphy, Evan White, Taylor Trammell, Sam Travis, Braden Bishop,
2021-03-05, Dylan Moore, Kyle Lewis, Ty France, Cal Raleigh, Jarred Kelenic, Jake Fraley, Sam Haggerty, Sam Travis, Braden Bishop,
2021-03-06, J.P. Crawford, Mitch Haniger, Kyle Seager, Evan White, Tom Murphy, Dylan Moore, Taylor Trammell, Luis Torrens, Luis Liberato,
2021-03-07, Sam Haggerty, Luis Torrens, Kyle Lewis, Ty France, Jose Marmolejos, Cal Raleigh, Jake Fraley, Donovan Walton, Braden Bishop,
2021-03-08, J.P. Crawford, Mitch Haniger, Kyle Seager, Evan White, Tom Murphy, Taylor Trammell, Dylan Moore, Jake Fraley, Julio Rodriguez,
2021-03-09, Dylan Moore, Ty France, Kyle Lewis, Evan White, Luis Torrens, Tom Murphy, Sam Haggerty, Jake Fraley, Donovan Walton,
2021-03-10, Mitch Haniger, Sam Haggerty, Kyle Seager, Jose Marmolejos, Tom Murphy, Taylor Trammell, J.P. Crawford, Jake Fraley, Julio Rodriguez,
2021-03-11, J.P. Crawford, Dylan Moore, Ty France, Kyle Lewis, Luis Torrens, Taylor Trammell, Evan White, Jose Marmolejos, Jake Fraley,
2021-03-12, Luis Liberato, Luis Torrens, Kyle Seager, Kyle Lewis, Evan White, Tom Murphy, Sam Haggerty, Julio Rodriguez, Donovan Walton,
2021-03-13, Mitch Haniger, Dylan Moore, Ty France, Cal Raleigh, J.P. Crawford, Taylor Trammell, Julio Rodriguez, Jose Marmolejos, Jake Fraley,
2021-03-14, Mitch Haniger, Dylan Moore, Ty France, Kyle Lewis, Luis Torrens, Taylor Trammell, Evan White, Sam Haggerty, Jack Reinheimer,
2021-03-15, Taylor Trammell, Kyle Lewis, Kyle Seager, Tom Murphy, Cal Raleigh, J.P. Crawford, Evan White, Jake Fraley, Sam Haggerty,
2021-03-16, Mitch Haniger, Dylan Moore, Ty France, Luis Torrens, Tom Murphy, J.P. Crawford, Evan White, Jake Fraley, Sam Haggerty,
2021-03-17, Mitch Haniger, Dylan Moore, Ty France, Kyle Seager, Kyle Lewis, Tom Murphy, Taylor Trammell, Evan White, J.P. Crawford,
2021-03-18, Taylor Trammell, Ty France, Luis Torrens, Kyle Lewis, Jose Marmolejos, Sam Haggerty, Jake Fraley, Jack Reinheimer, Donovan Walton,
2021-03-19, Mitch Haniger, Dylan Moore, Kyle Seager, Kyle Lewis, Tom Murphy, Jake Fraley, Evan White, Jarred Kelenic, J.P. Crawford,
2021-03-20, Mitch Haniger, Ty France, Kyle Seager, Kyle Lewis, Luis Torrens, Dylan Moore, Taylor Trammell, Evan White, J.P. Crawford,
2021-03-21, Sam Haggerty, Ty France, Luis Torrens, Tom Murphy, Jose Marmolejos, Jarred Kelenic, Julio Rodriguez, Jake Fraley, Jack Reinheimer,
2021-03-22, Mitch Haniger, Taylor Trammell, Kyle Lewis, Kyle Seager, Luis Torrens, Dylan Moore, Evan White, Jose Marmolejos, J.P. Crawford,
2021-03-23, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Dylan Moore, Evan White, Jake Fraley, Tom Murphy, Sam Haggerty,
2021-03-24, Mitch Haniger, Ty France, Kyle Seager, Luis Torrens, Taylor Trammell, Tom Murphy, Jake Fraley, J.P. Crawford, Sam Haggerty,
2021-03-25, Dylan Moore, Jarred Kelenic, Jose Marmolejos, Tom Murphy, Cal Raleigh, Sam Haggerty, Julio Rodriguez, Braden Bishop, Jack Reinheimer,
2021-03-26, Mitch Haniger, Ty France, Kyle Seager, Evan White, Dylan Moore, Taylor Trammell, Tom Murphy, Jake Fraley, J.P. Crawford,
2021-03-27, Dylan Moore, Ty France, Kyle Seager, Luis Torrens, Evan White, Jake Fraley, Taylor Trammell, Sam Haggerty, J.P. Crawford,
2021-03-29, Mitch Haniger, Ty France, Kyle Seager, Evan White, Luis Torrens, Taylor Trammell, Dylan Moore, Jake Fraley, J.P. Crawford,
