date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-02-28, Oscar Mercado, Ben Gamel, Jake Bauers, Mike Freeman, Yu Chang, Billy Hamilton, Andres Gimenez, Austin Hedges, Ernie Clement,
2021-03-01, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Roberto Perez, Daniel Johnson, Bradley Zimmer, Bobby Bradley, Amed Rosario,
2021-03-02, Billy Hamilton, Oscar Mercado, Jake Bauers, Josh Naylor, Ben Gamel, Mike Freeman, Austin Hedges, Andres Gimenez, Yu Chang,
2021-03-03, Cesar Hernandez, Bradley Zimmer, Jose Ramirez, Eddie Rosario, Franmil Reyes, Roberto Perez, Bobby Bradley, Amed Rosario, Daniel Johnson,
2021-03-04, Billy Hamilton, Oscar Mercado, Jake Bauers, Josh Naylor, Ben Gamel, Yu Chang, Mike Freeman, Andres Gimenez, Austin Hedges,
2021-03-05, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Roberto Perez, Bobby Bradley, Bradley Zimmer, Daniel Johnson,
2021-03-06, Andres Gimenez, Cesar Hernandez, Eddie Rosario, Josh Naylor, Bo Naylor, Jake Bauers, Oscar Mercado, Austin Hedges, Tyler Krieger,
2021-03-07, Amed Rosario, Ben Gamel, Yu Chang, Bobby Bradley, Daniel Johnson, Mike Freeman, Bradley Zimmer, Ryan Lavarnway, Austin Hedges,
2021-03-08, Cesar Hernandez, Andres Gimenez, Eddie Rosario, Josh Naylor, Roberto Perez, Jake Bauers, Harold Ramirez, Oscar Mercado, Yu Chang,
2021-03-09, Bradley Zimmer, Amed Rosario, Bobby Bradley, Ben Gamel, Mike Freeman, Billy Hamilton, Gabriel Arias, Daniel Johnson, Austin Hedges,
2021-03-10, Cesar Hernandez, Andres Gimenez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Oscar Mercado,
2021-03-11, Amed Rosario, Bradley Zimmer, Yu Chang, Bobby Bradley, Ben Gamel, Mike Freeman, Daniel Johnson, Nolan Jones, Austin Hedges,
2021-03-12, Cesar Hernandez, Andres Gimenez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Oscar Mercado,
2021-03-13, Eddie Rosario, Andres Gimenez, Jose Ramirez, Franmil Reyes, Josh Naylor, Bobby Bradley, Yu Chang, Bradley Zimmer, Austin Hedges,
2021-03-15, Cesar Hernandez, Eddie Rosario, Jose Ramirez, Franmil Reyes, Josh Naylor, Jake Bauers, Andres Gimenez, Roberto Perez, Oscar Mercado,
2021-03-16, Amed Rosario, Bradley Zimmer, Ben Gamel, Bobby Bradley, Yu Chang, Harold Ramirez, Owen Miller, Tyler Freeman, Austin Hedges,
2021-03-17, Cesar Hernandez, Eddie Rosario, Jose Ramirez, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez, Oscar Mercado,
2021-03-18, Amed Rosario, Bradley Zimmer, Ben Gamel, Bobby Bradley, Daniel Johnson, Owen Miller, Tyler Freeman, Austin Hedges, Tyler Krieger,
2021-03-19, Cesar Hernandez, Eddie Rosario, Jose Ramirez, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez, Oscar Mercado,
2021-03-20, Cesar Hernandez, Jordan Luplow, Ben Gamel, Bobby Bradley, Yu Chang, Bradley Zimmer, Owen Miller, Tyler Freeman, Austin Hedges,
2021-03-21, Cesar Hernandez, Eddie Rosario, Jose Ramirez, Franmil Reyes, Harold Ramirez, Jake Bauers, Roberto Perez, Andres Gimenez, Bradley Zimmer,
2021-03-22, Cesar Hernandez, Eddie Rosario, Jose Ramirez, Franmil Reyes, Josh Naylor, Amed Rosario, Bobby Bradley, Roberto Perez, Andres Gimenez,
2021-03-23, Ben Gamel, Harold Ramirez, Jake Bauers, Bobby Bradley, Yu Chang, Bradley Zimmer, Owen Miller, Tyler Freeman, Austin Hedges,
2021-03-24, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Yu Chang, Roberto Perez, Andres Gimenez,
2021-03-26, Amed Rosario, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-03-27, Ben Gamel, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Andres Gimenez, Austin Hedges,
2021-03-28, Jordan Luplow, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
2021-03-29, Ben Gamel, Amed Rosario, Jake Bauers, Franmil Reyes, Jordan Luplow, Yu Chang, Owen Miller, Tyler Freeman, Austin Hedges,
2021-03-30, Ben Gamel, Cesar Hernandez, Jose Ramirez, Eddie Rosario, Franmil Reyes, Josh Naylor, Jake Bauers, Roberto Perez, Andres Gimenez,
