date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-02-28, Austin Meadows, Randy Arozarena, Brandon Lowe, Mike Brosseau, Yandy Diaz, Yoshi Tsutsugo, Willy Adames, Manuel Margot, Kevan Smith,
2021-03-01, Austin Meadows, Yoshi Tsutsugo, Mike Zunino, Joey Wendle, Yandy Diaz, Brett Phillips, Mike Brosseau, Taylor Walls, Josh Lowe,
2021-03-02, Willy Adames, Francisco Mejia, Randy Arozarena, Wander Franco, Manuel Margot, Brett Phillips, Taylor Walls, Kevin Padlo, Dalton Kelly,
2021-03-03, Austin Meadows, Brandon Lowe, Mike Zunino, Ji Man Choi, Yoshi Tsutsugo, Joey Wendle, Wander Franco, Josh Lowe, Vidal Brujan,
2021-03-04, Ji Man Choi, Randy Arozarena, Francisco Mejia, Yandy Diaz, Willy Adames, Manuel Margot, Vidal Brujan, Josh Lowe, Ryan Boldt,
2021-03-05, Joey Wendle, Francisco Mejia, Brandon Lowe, Mike Brosseau, Brett Phillips, Joseph Odom, Moises Gomez, Garrett Whitley, Tristan Gray,
2021-03-07, Willy Adames, Austin Meadows, Randy Arozarena, Brandon Lowe, Ji Man Choi, Manuel Margot, Yoshi Tsutsugo, Francisco Mejia, Mike Brosseau,
2021-03-09, Brett Phillips, Randy Arozarena, Austin Meadows, Yandy Diaz, Ji Man Choi, Willy Adames, Kevin Kiermaier, Joey Wendle, Mike Zunino,
2021-03-10, Kevin Kiermaier, Mike Zunino, Austin Meadows, Brandon Lowe, Manuel Margot, Yoshi Tsutsugo, Francisco Mejia, Mike Brosseau, Vidal Brujan,
2021-03-11, Mike Brosseau, Yoshi Tsutsugo, Yandy Diaz, Ji Man Choi, Willy Adames, Josh Lowe, Kevan Smith, Taylor Walls, Nathan Lukes,
2021-03-12, Brett Phillips, Randy Arozarena, Brandon Lowe, Manuel Margot, Wander Franco, Kevin Padlo, Taylor Walls, Joseph Odom, Miles Mastrobuoni,
2021-03-13, Austin Meadows, Randy Arozarena, Brandon Lowe, Yandy Diaz, Joey Wendle, Yoshi Tsutsugo, Mike Zunino, Kevin Kiermaier, Dalton Kelly,
2021-03-14, Wander Franco, Francisco Mejia, Willy Adames, Mike Brosseau, Brett Phillips, Kevan Smith, Ryan Boldt, Vidal Brujan, Esteban Quiroz,
2021-03-15, Randy Arozarena, Brandon Lowe, Yandy Diaz, Austin Meadows, Yoshi Tsutsugo, Joey Wendle, Kevin Kiermaier, Mike Zunino, Willy Adames,
2021-03-16, Yoshi Tsutsugo, Mike Zunino, Randy Arozarena, Brandon Lowe, Yandy Diaz, Willy Adames, Manuel Margot, Mike Brosseau, Nathan Lukes,
2021-03-17, Austin Meadows, Manuel Margot, Joey Wendle, Mike Brosseau, Francisco Mejia, Wander Franco, Miles Mastrobuoni, Brett Sullivan, Ryan Boldt,
2021-03-19, Yoshi Tsutsugo, Mike Zunino, Brandon Lowe, Yandy Diaz, Kevin Kiermaier, Willy Adames, Joey Wendle, Ryan Boldt, Nathan Lukes,
2021-03-20, Manuel Margot, Randy Arozarena, Francisco Mejia, Austin Meadows, Mike Brosseau, Wander Franco, Rene Pinto, Dalton Kelly, Miles Mastrobuoni,
2021-03-21, Kevin Kiermaier, Randy Arozarena, Brandon Lowe, Yandy Diaz, Yoshi Tsutsugo, Willy Adames, Joey Wendle, Mike Zunino, Ryan Boldt,
2021-03-22, Manuel Margot, Randy Arozarena, Austin Meadows, Yandy Diaz, Mike Brosseau, Brandon Lowe, Willy Adames, Kevin Kiermaier, Brett Sullivan,
2021-03-23, Francisco Mejia, Yoshi Tsutsugo, Mike Brosseau, Joey Wendle, Ryan Boldt, Tristan Gray, Moises Gomez, Brett Sullivan, Esteban Quiroz,
2021-03-24, Yoshi Tsutsugo, Manuel Margot, Austin Meadows, Brandon Lowe, Yandy Diaz, Joey Wendle, Mike Zunino, Willy Adames, Miles Mastrobuoni,
2021-03-25, Manuel Margot, Yandy Diaz, Austin Meadows, Mike Brosseau, Willy Adames, Yoshi Tsutsugo, Mike Zunino, Joey Wendle, Moises Gomez,
2021-03-26, Yoshi Tsutsugo, Manuel Margot, Austin Meadows, Brandon Lowe, Yandy Diaz, Francisco Mejia, Willy Adames, Mike Zunino, Mike Brosseau,
2021-03-27, Kevin Kiermaier, Brandon Lowe, Randy Arozarena, Austin Meadows, Willy Adames, Joey Wendle, Francisco Mejia, Mike Brosseau, Dalton Kelly,
2021-03-28, Yoshi Tsutsugo, Brandon Lowe, Manuel Margot, Joey Wendle, Yandy Diaz, Kevin Kiermaier, Mike Zunino, Tristan Gray, Wander Franco,
2021-03-29, Yoshi Tsutsugo, Randy Arozarena, Austin Meadows, Yandy Diaz, Francisco Mejia, Joey Wendle, Willy Adames, Kevin Kiermaier, Mike Brosseau,
2021-03-30, Yoshi Tsutsugo, Austin Meadows, Randy Arozarena, Brandon Lowe, Yandy Diaz, Joey Wendle, Manuel Margot, Willy Adames, Mike Zunino,
