date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-02-28, Victor Robles, Andrew Stevenson, Trea Turner, Josh Bell, Kyle Schwarber, Starlin Castro, Hernan Perez, Blake Swihart, Jake Noll,
2021-03-01, Andrew Stevenson, Josh Harrison, Ryan Zimmerman, Yadiel Hernandez, Carter Kieboom, Drew Mendoza, Yasmany Tomas, Jordy Mercer, Tres Barrera,
2021-03-03, Victor Robles, Juan Soto, Trea Turner, Josh Bell, Kyle Schwarber, Starlin Castro, Alex Avila, Carter Kieboom, Tres Barrera,
2021-03-04, Victor Robles, Josh Harrison, Kyle Schwarber, Ryan Zimmerman, Yan Gomes, Andrew Stevenson, Carter Kieboom, Yadiel Hernandez, Hernan Perez,
2021-03-05, Trea Turner, Starlin Castro, Juan Soto, Josh Bell, Alex Avila, Yan Gomes, Yasmany Tomas, Jordy Mercer, Carlos Tocci,
2021-03-06, Victor Robles, Kyle Schwarber, Ryan Zimmerman, Josh Bell, Yan Gomes, Andrew Stevenson, Josh Harrison, Carter Kieboom, Luis Garcia Jr.,
2021-03-08, Victor Robles, Trea Turner, Juan Soto, Josh Bell, Ryan Zimmerman, Kyle Schwarber, Starlin Castro, Alex Avila, Carter Kieboom,
2021-03-09, Victor Robles, Andrew Stevenson, Josh Harrison, Josh Bell, Luis Garcia Jr., Yan Gomes, Yadiel Hernandez, Carter Kieboom, Yasmany Tomas,
2021-03-10, Andrew Stevenson, Trea Turner, Starlin Castro, Kyle Schwarber, Josh Harrison, Alex Avila, Hernan Perez, Yasmany Tomas, Jordy Mercer,
2021-03-11, Victor Robles, Andrew Stevenson, Trea Turner, Josh Bell, Kyle Schwarber, Starlin Castro, Yan Gomes, Blake Swihart, Carter Kieboom,
2021-03-13, Victor Robles, Juan Soto, Trea Turner, Josh Bell, Kyle Schwarber, Starlin Castro, Alex Avila, Hernan Perez, Carter Kieboom,
2021-03-14, Victor Robles, Juan Soto, Josh Bell, Kyle Schwarber, Yan Gomes, Luis Garcia Jr., Carter Kieboom, Hernan Perez, Blake Swihart,
2021-03-15, Andrew Stevenson, Trea Turner, Juan Soto, Ryan Zimmerman, Starlin Castro, Gerardo Parra, Alex Avila, Jordy Mercer, Yasmany Tomas,
2021-03-16, Victor Robles, Trea Turner, Juan Soto, Josh Bell, Starlin Castro, Kyle Schwarber, Yan Gomes, Carter Kieboom, Patrick Corbin,
2021-03-18, Victor Robles, Juan Soto, Trea Turner, Josh Bell, Kyle Schwarber, Alex Avila, Carter Kieboom, Luis Garcia Jr., Yadiel Hernandez,
2021-03-19, Victor Robles, Trea Turner, Josh Bell, Starlin Castro, Kyle Schwarber, Yan Gomes, Gerardo Parra, Yadiel Hernandez, Carter Kieboom,
2021-03-20, Andrew Stevenson, Josh Harrison, Juan Soto, Ryan Zimmerman, Starlin Castro, Gerardo Parra, Alex Avila, Hernan Perez, Carter Kieboom,
2021-03-21, Victor Robles, Juan Soto, Trea Turner, Josh Bell, Kyle Schwarber, Luis Garcia Jr., Yan Gomes, Jordy Mercer, Max Scherzer,
2021-03-23, Victor Robles, Trea Turner, Juan Soto, Josh Bell, Starlin Castro, Kyle Schwarber, Luis Garcia Jr., Alex Avila, Jon Lester,
2021-03-24, Victor Robles, Trea Turner, Juan Soto, Josh Bell, Ryan Zimmerman, Kyle Schwarber, Josh Harrison, Alex Avila, Carter Kieboom,
2021-03-25, Trea Turner, Juan Soto, Ryan Zimmerman, Kyle Schwarber, Josh Harrison, Luis Garcia Jr., Yan Gomes, Brandon Snyder, Victor Robles,
2021-03-26, Victor Robles, Trea Turner, Josh Bell, Kyle Schwarber, Josh Harrison, Yan Gomes, Hernan Perez, Carter Kieboom, Brandon Snyder,
2021-03-28, Victor Robles, Trea Turner, Josh Bell, Ryan Zimmerman, Kyle Schwarber, Josh Harrison, Hernan Perez, Alex Avila, Jordy Mercer,
2021-03-29, Trea Turner, Kyle Schwarber, Josh Bell, Ryan Zimmerman, Andrew Stevenson, Josh Harrison, Yan Gomes, Jordy Mercer, Victor Robles,
