date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, Michael Busch, Alex Bregman, Ian Happ, Pete Crow-Armstrong, Nico Hoerner, Carson Kelly, Moises Ballesteros, Dansby Swanson, Matt Shaw,
2026-03-28, Michael Busch, Alex Bregman, Ian Happ, Pete Crow-Armstrong, Nico Hoerner, Dansby Swanson, Moises Ballesteros, Matt Shaw, Miguel Amaya,
2026-03-29, Michael Busch, Alex Bregman, Ian Happ, Pete Crow-Armstrong, Nico Hoerner, Carson Kelly, Moises Ballesteros, Dansby Swanson, Michael Conforto,
2026-03-30, Michael Busch, Alex Bregman, Ian Happ, Pete Crow-Armstrong, Nico Hoerner, Carson Kelly, Moises Ballesteros, Dansby Swanson, Michael Conforto,
2026-03-31, Michael Busch, Alex Bregman, Ian Happ, Pete Crow-Armstrong, Nico Hoerner, Dansby Swanson, Moises Ballesteros, Matt Shaw, Miguel Amaya,
2026-04-01, Nico Hoerner, Alex Bregman, Ian Happ, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Pete Crow-Armstrong, Miguel Amaya,
2026-04-03, Nico Hoerner, Alex Bregman, Ian Happ, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Pete Crow-Armstrong, Miguel Amaya,
2026-04-05a, Michael Busch, Alex Bregman, Ian Happ, Pete Crow-Armstrong, Nico Hoerner, Dansby Swanson, Michael Conforto, Matt Shaw, Miguel Amaya,
2026-04-05b, Nico Hoerner, Alex Bregman, Ian Happ, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Pete Crow-Armstrong, Dylan Carlson,
2026-04-06, Nico Hoerner, Alex Bregman, Ian Happ, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Pete Crow-Armstrong, Miguel Amaya,
2026-04-07, Nico Hoerner, Michael Busch, Alex Bregman, Pete Crow-Armstrong, Miguel Amaya, Moises Ballesteros, Dansby Swanson, Michael Conforto, Matt Shaw,
2026-04-08, Nico Hoerner, Michael Busch, Alex Bregman, Pete Crow-Armstrong, Carson Kelly, Moises Ballesteros, Dansby Swanson, Michael Conforto, Matt Shaw,
2026-04-10, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Pete Crow-Armstrong, Carson Kelly, Moises Ballesteros, Dansby Swanson,
2026-04-11, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Moises Ballesteros, Pete Crow-Armstrong, Miguel Amaya, Michael Conforto, Dansby Swanson,
2026-04-12, Nico Hoerner, Moises Ballesteros, Alex Bregman, Ian Happ, Seiya Suzuki, Carson Kelly, Pete Crow-Armstrong, Dansby Swanson, Matt Shaw,
2026-04-13, Nico Hoerner, Alex Bregman, Seiya Suzuki, Ian Happ, Carson Kelly, Dansby Swanson, Miguel Amaya, Pete Crow-Armstrong, Matt Shaw,
2026-04-14, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Carson Kelly, Pete Crow-Armstrong, Dansby Swanson,
2026-04-15, Nico Hoerner, Alex Bregman, Seiya Suzuki, Ian Happ, Michael Busch, Dansby Swanson, Miguel Amaya, Pete Crow-Armstrong, Matt Shaw,
2026-04-17, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Carson Kelly, Pete Crow-Armstrong, Dansby Swanson,
2026-04-18, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Miguel Amaya, Pete Crow-Armstrong, Dansby Swanson,
2026-04-19, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Carson Kelly, Pete Crow-Armstrong, Dansby Swanson,
2026-04-20, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Moises Ballesteros, Michael Conforto, Miguel Amaya, Pete Crow-Armstrong, Dansby Swanson,
2026-04-21, Nico Hoerner, Alex Bregman, Ian Happ, Seiya Suzuki, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Pete Crow-Armstrong,
2026-04-22, Nico Hoerner, Alex Bregman, Ian Happ, Seiya Suzuki, Michael Busch, Dansby Swanson, Moises Ballesteros, Miguel Amaya, Pete Crow-Armstrong,
2026-04-23, Nico Hoerner, Alex Bregman, Ian Happ, Seiya Suzuki, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Miguel Amaya,
2026-04-24, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Carson Kelly, Pete Crow-Armstrong, Dansby Swanson,
2026-04-25, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Dansby Swanson, Pete Crow-Armstrong, Miguel Amaya,
2026-04-26, Nico Hoerner, Alex Bregman, Ian Happ, Seiya Suzuki, Carson Kelly, Michael Busch, Dansby Swanson, Matt Shaw, Pete Crow-Armstrong,
2026-04-27, Nico Hoerner, Michael Busch, Alex Bregman, Ian Happ, Seiya Suzuki, Moises Ballesteros, Michael Conforto, Dansby Swanson, Pete Crow-Armstrong,
2026-04-28, Nico Hoerner, Moises Ballesteros, Seiya Suzuki, Ian Happ, Michael Busch, Carson Kelly, Dansby Swanson, Pete Crow-Armstrong, Matt Shaw,
2026-04-29, Nico Hoerner, Moises Ballesteros, Alex Bregman, Ian Happ, Michael Busch, Michael Conforto, Matt Shaw, Pete Crow-Armstrong, Miguel Amaya,
2026-05-01, Nico Hoerner, Moises Ballesteros, Alex Bregman, Ian Happ, Seiya Suzuki, Michael Busch, Carson Kelly, Pete Crow-Armstrong, Dansby Swanson,
