date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-25, Luis Arraez, Matt Chapman, Rafael Devers, Willy Adames, Jung Hoo Lee, Heliot Ramos, Casey Schmitt, Patrick Bailey, Harrison Bader,
2026-03-27, Luis Arraez, Matt Chapman, Rafael Devers, Willy Adames, Jung Hoo Lee, Heliot Ramos, Casey Schmitt, Patrick Bailey, Harrison Bader,
2026-03-28, Jung Hoo Lee, Matt Chapman, Luis Arraez, Rafael Devers, Heliot Ramos, Willy Adames, Harrison Bader, Patrick Bailey, Casey Schmitt,
2026-03-30, Willy Adames, Rafael Devers, Heliot Ramos, Luis Arraez, Matt Chapman, Jung Hoo Lee, Harrison Bader, Patrick Bailey, Casey Schmitt,
2026-03-31, Willy Adames, Rafael Devers, Heliot Ramos, Luis Arraez, Matt Chapman, Jung Hoo Lee, Harrison Bader, Patrick Bailey, Casey Schmitt,
2026-04-01, Willy Adames, Rafael Devers, Heliot Ramos, Luis Arraez, Matt Chapman, Jung Hoo Lee, Harrison Bader, Patrick Bailey, Casey Schmitt,
2026-04-02, Willy Adames, Rafael Devers, Heliot Ramos, Luis Arraez, Matt Chapman, Jung Hoo Lee, Harrison Bader, Daniel Susac, Casey Schmitt,
2026-04-03, Willy Adames, Rafael Devers, Luis Arraez, Matt Chapman, Jung Hoo Lee, Heliot Ramos, Harrison Bader, Patrick Bailey, Jerar Encarnacion,
2026-04-04, Willy Adames, Rafael Devers, Heliot Ramos, Luis Arraez, Matt Chapman, Jung Hoo Lee, Harrison Bader, Patrick Bailey, Jerar Encarnacion,
2026-04-05, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Heliot Ramos, Jung Hoo Lee, Jerar Encarnacion, Harrison Bader, Patrick Bailey,
2026-04-06, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Heliot Ramos, Jung Hoo Lee, Jerar Encarnacion, Harrison Bader, Patrick Bailey,
2026-04-07, Willy Adames, Matt Chapman, Luis Arraez, Heliot Ramos, Rafael Devers, Casey Schmitt, Jerar Encarnacion, Daniel Susac, Jared Oliva,
2026-04-08, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Jung Hoo Lee, Jerar Encarnacion, Harrison Bader, Patrick Bailey, Christian Koss,
2026-04-10, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Patrick Bailey, Harrison Bader,
2026-04-11, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Patrick Bailey, Harrison Bader,
2026-04-12, Willy Adames, Rafael Devers, Matt Chapman, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Daniel Susac, Jerar Encarnacion, Christian Koss,
2026-04-14, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Patrick Bailey, Jared Oliva,
2026-04-15, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Jung Hoo Lee, Daniel Susac, Will Brennan, Drew Gilbert,
2026-04-16, Luis Arraez, Willy Adames, Rafael Devers, Matt Chapman, Jung Hoo Lee, Will Brennan, Casey Schmitt, Drew Gilbert, Patrick Bailey,
2026-04-17, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Daniel Susac, Drew Gilbert,
2026-04-18, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-04-19, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-04-21, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-04-22, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-04-23, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Heliot Ramos, Jung Hoo Lee, Will Brennan, Drew Gilbert, Patrick Bailey,
2026-04-24, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Drew Gilbert, Eric Haase,
2026-04-25, Willy Adames, Luis Arraez, Matt Chapman, Rafael Devers, Casey Schmitt, Jung Hoo Lee, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-04-26, Jung Hoo Lee, Matt Chapman, Luis Arraez, Casey Schmitt, Rafael Devers, Heliot Ramos, Drew Gilbert, Christian Koss, Patrick Bailey,
2026-04-28, Jung Hoo Lee, Matt Chapman, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-04-30a, Heliot Ramos, Matt Chapman, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Jung Hoo Lee, Eric Haase, Drew Gilbert,
2026-04-30b, Heliot Ramos, Matt Chapman, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Jung Hoo Lee, Jerar Encarnacion, Patrick Bailey,
2026-05-01, Heliot Ramos, Matt Chapman, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Jung Hoo Lee, Jerar Encarnacion, Patrick Bailey,
2026-05-02, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Willy Adames, Heliot Ramos, Drew Gilbert, Patrick Bailey,
2026-05-03, Heliot Ramos, Rafael Devers, Casey Schmitt, Luis Arraez, Matt Chapman, Willy Adames, Jung Hoo Lee, Jerar Encarnacion, Eric Haase,
2026-05-04, Jung Hoo Lee, Casey Schmitt, Luis Arraez, Heliot Ramos, Rafael Devers, Willy Adames, Bryce Eldridge, Jesus Rodriguez, Drew Gilbert,
2026-05-05, Jung Hoo Lee, Casey Schmitt, Rafael Devers, Heliot Ramos, Bryce Eldridge, Matt Chapman, Willy Adames, Drew Gilbert, Jesus Rodriguez,
2026-05-06, Heliot Ramos, Jung Hoo Lee, Casey Schmitt, Matt Chapman, Rafael Devers, Willy Adames, Bryce Eldridge, Jesus Rodriguez, Patrick Bailey,
2026-05-08, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Willy Adames, Heliot Ramos, Drew Gilbert, Jesus Rodriguez,
2026-05-09, Jung Hoo Lee, Luis Arraez, Heliot Ramos, Rafael Devers, Bryce Eldridge, Willy Adames, Matt Chapman, Drew Gilbert, Eric Haase,
2026-05-10, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Heliot Ramos, Willy Adames, Matt Chapman, Drew Gilbert, Jesus Rodriguez,
2026-05-11, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Heliot Ramos, Willy Adames, Matt Chapman, Harrison Bader, Jesus Rodriguez,
2026-05-12, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Heliot Ramos, Willy Adames, Bryce Eldridge, Harrison Bader, Eric Haase,
2026-05-13, Jung Hoo Lee, Luis Arraez, Heliot Ramos, Rafael Devers, Bryce Eldridge, Willy Adames, Matt Chapman, Drew Gilbert, Jesus Rodriguez,
2026-05-14, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Heliot Ramos, Willy Adames, Matt Chapman, Drew Gilbert, Eric Haase,
2026-05-15, Jung Hoo Lee, Luis Arraez, Matt Chapman, Rafael Devers, Heliot Ramos, Willy Adames, Bryce Eldridge, Daniel Susac, Harrison Bader,
2026-05-16, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Matt Chapman, Drew Gilbert, Harrison Bader, Jesus Rodriguez,
2026-05-17, Harrison Bader, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Daniel Susac, Matt Chapman, Drew Gilbert, Eric Haase,
2026-05-18, Jung Hoo Lee, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Matt Chapman, Bryce Eldridge, Harrison Bader, Eric Haase,
2026-05-19, Harrison Bader, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Matt Chapman, Drew Gilbert, Daniel Susac, Will Brennan,
2026-05-20, Will Brennan, Luis Arraez, Casey Schmitt, Rafael Devers, Willy Adames, Matt Chapman, Bryce Eldridge, Daniel Susac, Drew Gilbert,
2026-05-22, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Bryce Eldridge, Jesus Rodriguez, Drew Gilbert, Harrison Bader,
2026-05-23, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Daniel Susac, Bryce Eldridge, Harrison Bader, Drew Gilbert,
2026-05-24, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Daniel Susac, Jesus Rodriguez, Harrison Bader, Victor Bericoto,
2026-05-25, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Daniel Susac, Bryce Eldridge, Harrison Bader, Drew Gilbert,
2026-05-26, Willy Adames, Casey Schmitt, Matt Chapman, Rafael Devers, Harrison Bader, Jesus Rodriguez, Bryce Eldridge, Eric Haase, Victor Bericoto,
2026-05-27, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Bryce Eldridge, Daniel Susac, Drew Gilbert, Will Brennan,
2026-05-29, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Matt Chapman, Jung Hoo Lee, Daniel Susac, Bryce Eldridge, Harrison Bader,
2026-05-30, Willy Adames, Luis Arraez, Casey Schmitt, Rafael Devers, Jung Hoo Lee, Matt Chapman, Bryce Eldridge, Eric Haase, Drew Gilbert,
2026-05-31, Casey Schmitt, Rafael Devers, Luis Arraez, Willy Adames, Jung Hoo Lee, Matt Chapman, Bryce Eldridge, Daniel Susac, Drew Gilbert,
2026-06-01, Casey Schmitt, Rafael Devers, Luis Arraez, Willy Adames, Jung Hoo Lee, Matt Chapman, Bryce Eldridge, Eric Haase, Jonah Cox,
2026-06-02, Casey Schmitt, Rafael Devers, Luis Arraez, Willy Adames, Matt Chapman, Buddy Kennedy, Daniel Susac, Victor Bericoto, Jonah Cox,
2026-06-03, Casey Schmitt, Rafael Devers, Luis Arraez, Willy Adames, Jung Hoo Lee, Matt Chapman, Bryce Eldridge, Daniel Susac, Victor Bericoto,
2026-06-04, Casey Schmitt, Rafael Devers, Luis Arraez, Willy Adames, Jung Hoo Lee, Bryce Eldridge, Matt Chapman, Eric Haase, Drew Gilbert,
