date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-27, Jake McCarthy, Hunter Goodman, Willi Castro, Ezequiel Tovar, TJ Rumfield, Jordan Beck, Brenton Doyle, Edouard Julien, Kyle Karros,
2026-03-28, Jake McCarthy, Hunter Goodman, Willi Castro, Ezequiel Tovar, TJ Rumfield, Troy Johnston, Brenton Doyle, Kyle Karros, Edouard Julien,
2026-03-29, Jake McCarthy, Hunter Goodman, Willi Castro, Ezequiel Tovar, TJ Rumfield, Jordan Beck, Brenton Doyle, Brett Sullivan, Kyle Karros,
2026-03-30, Jake McCarthy, Hunter Goodman, Willi Castro, Ezequiel Tovar, TJ Rumfield, Troy Johnston, Jordan Beck, Kyle Karros, Edouard Julien,
2026-03-31, Jake McCarthy, Hunter Goodman, Willi Castro, Ezequiel Tovar, TJ Rumfield, Troy Johnston, Brenton Doyle, Kyle Karros, Ryan Ritter,
2026-04-01, Troy Johnston, Hunter Goodman, Willi Castro, Ezequiel Tovar, TJ Rumfield, Jordan Beck, Brett Sullivan, Brenton Doyle, Kyle Karros,
2026-04-03, Troy Johnston, Hunter Goodman, Mickey Moniak, Ezequiel Tovar, TJ Rumfield, Willi Castro, Brenton Doyle, Jake McCarthy, Kyle Karros,
2026-04-04, Tyler Freeman, Brenton Doyle, Hunter Goodman, Ezequiel Tovar, Ezequiel Tovar, Jordan Beck, Willi Castro, Troy Johnston, Kyle Karros,
2026-04-05, Troy Johnston, Ezequiel Tovar, Mickey Moniak, Hunter Goodman, TJ Rumfield, Willi Castro, Jordan Beck, Jake McCarthy, Edouard Julien,
2026-04-06, Edouard Julien, Mickey Moniak, Hunter Goodman, Troy Johnston, TJ Rumfield, Willi Castro, Brenton Doyle, Jake McCarthy, Kyle Karros,
2026-04-07, Edouard Julien, Mickey Moniak, Ezequiel Tovar, Troy Johnston, TJ Rumfield, Willi Castro, Jordan Beck, Brett Sullivan, Kyle Karros,
2026-04-08, Edouard Julien, Tyler Freeman, Mickey Moniak, Hunter Goodman, TJ Rumfield, Ezequiel Tovar, Troy Johnston, Brenton Doyle, Kyle Karros,
2026-04-09, Edouard Julien, Mickey Moniak, Hunter Goodman, Troy Johnston, TJ Rumfield, Ezequiel Tovar, Willi Castro, Jake McCarthy, Brenton Doyle,
2026-04-10, Edouard Julien, Tyler Freeman, Mickey Moniak, Ezequiel Tovar, TJ Rumfield, Willi Castro, Brenton Doyle, Brett Sullivan, Kyle Karros,
2026-04-11, Edouard Julien, Ezequiel Tovar, Mickey Moniak, Hunter Goodman, Troy Johnston, Jordan Beck, Brett Sullivan, Kyle Karros, Jake McCarthy,
2026-04-12, Edouard Julien, Tyler Freeman, Mickey Moniak, Hunter Goodman, TJ Rumfield, Ezequiel Tovar, Brenton Doyle, Brett Sullivan, Kyle Karros,
2026-04-14, Tyler Freeman, Brenton Doyle, Hunter Goodman, Willi Castro, TJ Rumfield, Ezequiel Tovar, Jordan Beck, Kyle Karros, Jake McCarthy,
2026-04-15, Edouard Julien, Mickey Moniak, Hunter Goodman, Troy Johnston, TJ Rumfield, Ezequiel Tovar, Willi Castro, Jake McCarthy, Jordan Beck,
2026-04-16, Edouard Julien, Tyler Freeman, TJ Rumfield, Hunter Goodman, Mickey Moniak, Ezequiel Tovar, Troy Johnston, Kyle Karros, Brenton Doyle,
