date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-26, JJ Wetherholt, Ivan Herrera, Alec Burleson, Masyn Winn, Nolan Gorman, Jordan Walker, Nathan Church, Pedro Pages, Victor Scott II,
2026-03-28, JJ Wetherholt, Ivan Herrera, Alec Burleson, Masyn Winn, Nolan Gorman, Ramon Urias, Nathan Church, Jordan Walker, Victor Scott II,
2026-03-29, JJ Wetherholt, Ivan Herrera, Alec Burleson, Masyn Winn, Thomas Saggese, Ramon Urias, Jordan Walker, Pedro Pages, Victor Scott II,
2026-03-30, JJ Wetherholt, Ivan Herrera, Alec Burleson, Masyn Winn, Nolan Gorman, Jordan Walker, Nathan Church, Pedro Pages, Victor Scott II,
2026-03-31, JJ Wetherholt, Ivan Herrera, Alec Burleson, Masyn Winn, Nolan Gorman, Jordan Walker, Nathan Church, Ramon Urias, Victor Scott II,
2026-04-01, JJ Wetherholt, Ivan Herrera, Alec Burleson, Masyn Winn, Nolan Gorman, Thomas Saggese, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-03, Masyn Winn, Ivan Herrera, Alec Burleson, Ramon Urias, Jordan Walker, Yohel Pozo, Thomas Saggese, Jose Fermin, Victor Scott II,
2026-04-04, JJ Wetherholt, Ivan Herrera, Alec Burleson, Nolan Gorman, Jordan Walker, Thomas Saggese, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-05, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Thomas Saggese, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-06, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Ramon Urias, Thomas Saggese, Victor Scott II,
2026-04-07, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Thomas Saggese, Pedro Pages, Victor Scott II,
2026-04-08, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Ramon Urias, Thomas Saggese, Nathan Church,
2026-04-10, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Ramon Urias, Masyn Winn, Jose Fermin, Pedro Pages, Victor Scott II,
2026-04-11, JJ Wetherholt, Ivan Herrera, Jordan Walker, Nolan Gorman, Ramon Urias, Jose Fermin, Thomas Saggese, Pedro Pages, Victor Scott II,
2026-04-12, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Ramon Urias, Jose Fermin, Thomas Saggese, Victor Scott II,
2026-04-13, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-14, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Ramon Urias, Masyn Winn, Yohel Pozo, Thomas Saggese, Victor Scott II,
2026-04-15, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-17, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-18, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Ramon Urias, Nathan Church, Jose Fermin,
2026-04-19, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-20, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Ramon Urias, Thomas Saggese, Victor Scott II,
2026-04-21, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-22, JJ Wetherholt, Ivan Herrera, Nolan Gorman, Ramon Urias, Jose Fermin, Nathan Church, Thomas Saggese, Pedro Pages, Victor Scott II,
2026-04-24, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Ramon Urias, Jose Fermin,
2026-04-25, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-26, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Ramon Urias, Victor Scott II,
2026-04-27, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Thomas Saggese, Pedro Pages,
2026-04-28, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-04-29, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Ramon Urias, Victor Scott II,
2026-04-30, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-05-01, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-05-02, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Ramon Urias, Victor Scott II,
2026-05-03, JJ Wetherholt, Ivan Herrera, Jordan Walker, Alec Burleson, Masyn Winn, Jose Fermin, Nathan Church, Pedro Pages, Pedro Pages,
2026-05-04, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-05-06, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-05-07, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Pedro Pages, Victor Scott II,
2026-05-08, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Cesar Prieto, Victor Scott II,
2026-05-09, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Thomas Saggese, Pedro Pages,
2026-05-10, JJ Wetherholt, Ivan Herrera, Alec Burleson, Jordan Walker, Nolan Gorman, Masyn Winn, Nathan Church, Thomas Saggese, Pedro Pages,
