date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2026-03-27, George Springer, Nathan Lukes, Vladimir Guerrero Jr., Addison Barger, Alejandro Kirk, Daulton Varsho, Kazuma Okamoto, Ernie Clement, Andres Gimenez,
2026-03-28, George Springer, Davis Schneider, Vladimir Guerrero Jr., Kazuma Okamoto, Alejandro Kirk, Daulton Varsho, Ernie Clement, Myles Straw, Andres Gimenez,
2026-03-29, George Springer, Jesus Sanchez, Vladimir Guerrero Jr., Addison Barger, Kazuma Okamoto, Daulton Varsho, Ernie Clement, Andres Gimenez, Tyler Heineman,
2026-03-30, George Springer, Jesus Sanchez, Vladimir Guerrero Jr., Addison Barger, Alejandro Kirk, Daulton Varsho, Kazuma Okamoto, Ernie Clement, Andres Gimenez,
2026-03-31, George Springer, Jesus Sanchez, Vladimir Guerrero Jr., Kazuma Okamoto, Nathan Lukes, Ernie Clement, Daulton Varsho, Tyler Heineman, Andres Gimenez,
2026-04-01, George Springer, Davis Schneider, Vladimir Guerrero Jr., Kazuma Okamoto, Alejandro Kirk, Ernie Clement, Jesus Sanchez, Myles Straw, Andres Gimenez,
2026-04-03, George Springer, Jesus Sanchez, Vladimir Guerrero Jr., Addison Barger, Alejandro Kirk, Daulton Varsho, Kazuma Okamoto, Ernie Clement, Andres Gimenez,
2026-04-04, George Springer, Davis Schneider, Vladimir Guerrero Jr., Kazuma Okamoto, Daulton Varsho, Ernie Clement, Myles Straw, Andres Gimenez, Tyler Heineman,
2026-04-05, George Springer, Nathan Lukes, Vladimir Guerrero Jr., Addison Barger, Kazuma Okamoto, Daulton Varsho, Ernie Clement, Andres Gimenez, Brandon Valenzuela,
2026-04-06, George Springer, Davis Schneider, Vladimir Guerrero Jr., Kazuma Okamoto, Ernie Clement, Daulton Varsho, Myles Straw, Tyler Heineman, Andres Gimenez,
2026-04-07, George Springer, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Kazuma Okamoto, Ernie Clement, Nathan Lukes, Andres Gimenez, Brandon Valenzuela,
2026-04-08, George Springer, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Kazuma Okamoto, Ernie Clement, Nathan Lukes, Andres Gimenez, Tyler Heineman,
2026-04-10, George Springer, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Kazuma Okamoto, Davis Schneider, Ernie Clement, Andres Gimenez, Brandon Valenzuela,
2026-04-11, George Springer, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Davis Schneider, Nathan Lukes, Ernie Clement, Andres Gimenez, Brandon Valenzuela,
2026-04-12, Ernie Clement, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Kazuma Okamoto, Nathan Lukes, Eloy Jimenez, Andres Gimenez, Brandon Valenzuela,
2026-04-14, Ernie Clement, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Eloy Jimenez, Nathan Lukes, Kazuma Okamoto, Andres Gimenez, Brandon Valenzuela,
2026-04-15, Nathan Lukes, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Kazuma Okamoto, Ernie Clement, Andres Gimenez, Lenyn Sosa, Brandon Valenzuela,
2026-04-16, Davis Schneider, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Lenyn Sosa, Kazuma Okamoto, Andres Gimenez, Ernie Clement, Tyler Heineman,
2026-04-17, Davis Schneider, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Lenyn Sosa, Andres Gimenez, Kazuma Okamoto, Ernie Clement, Tyler Heineman,
2026-04-18, Nathan Lukes, Ernie Clement, Vladimir Guerrero Jr., Jesus Sanchez, Eloy Jimenez, Andres Gimenez, Kazuma Okamoto, Myles Straw, Tyler Heineman,
2026-04-19, Nathan Lukes, Ernie Clement, Vladimir Guerrero Jr., Jesus Sanchez, Eloy Jimenez, Andres Gimenez, Kazuma Okamoto, Myles Straw, Brandon Valenzuela,
2026-04-20, Davis Schneider, Ernie Clement, Vladimir Guerrero Jr., Eloy Jimenez, Kazuma Okamoto, Lenyn Sosa, Daulton Varsho, Myles Straw, Tyler Heineman,
2026-04-21, Nathan Lukes, Ernie Clement, Vladimir Guerrero Jr., Jesus Sanchez, Eloy Jimenez, Daulton Varsho, Kazuma Okamoto, Andres Gimenez, Brandon Valenzuela,
2026-04-22, Nathan Lukes, Ernie Clement, Vladimir Guerrero Jr., Jesus Sanchez, Lenyn Sosa, Daulton Varsho, Kazuma Okamoto, Andres Gimenez, Tyler Heineman,
2026-04-24, Nathan Lukes, Ernie Clement, Vladimir Guerrero Jr., Jesus Sanchez, Lenyn Sosa, Daulton Varsho, Kazuma Okamoto, Andres Gimenez, Tyler Heineman,
2026-04-25, Myles Straw, Ernie Clement, Vladimir Guerrero Jr., Kazuma Okamoto, Eloy Jimenez, Daulton Varsho, Davis Schneider, Andres Gimenez, Tyler Heineman,
2026-04-26, Ernie Clement, Daulton Varsho, Vladimir Guerrero Jr., Jesus Sanchez, Kazuma Okamoto, Lenyn Sosa, Yohendrick Pinango, Davis Schneider, Brandon Valenzuela,
2026-04-27, Myles Straw, Ernie Clement, Vladimir Guerrero Jr., Kazuma Okamoto, Lenyn Sosa, Eloy Jimenez, Jesus Sanchez, Davis Schneider, Tyler Heineman,
2026-04-28, Myles Straw, Ernie Clement, Vladimir Guerrero Jr., Kazuma Okamoto, Daulton Varsho, Eloy Jimenez, Davis Schneider, Tyler Heineman, Andres Gimenez,
2026-04-29, Ernie Clement, Jesus Sanchez, Vladimir Guerrero Jr., Kazuma Okamoto, Daulton Varsho, Yohendrick Pinango, Myles Straw, Andres Gimenez, Brandon Valenzuela,
