date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-17, Byron Buxton, Luis Arraez, Jorge Polanco, Miguel Sano, Gary Sanchez, Max Kepler, Ryan Jeffers, Trevor Larnach, Nick Gordon,
2022-03-18, Royce Lewis, Gio Urshela, Alex Kirilloff, Kyle Garlick, Jake Cave, Gilberto Celestino, Tim Beckham, Daniel Robertson, David Banuelos,
2022-03-19, Byron Buxton, Luis Arraez, Jorge Polanco, Miguel Sano, Gary Sanchez, Max Kepler, Trevor Larnach, Nick Gordon, Brent Rooker,
2022-03-20, Luis Arraez, Gio Urshela, Miguel Sano, Alex Kirilloff, Ryan Jeffers, Nick Gordon, Royce Lewis, Jake Cave, Gilberto Celestino,
2022-03-21, Austin Martin, Jose Miranda, Ryan Jeffers, Brent Rooker, Jake Cave, Jose Godoy, Kyle Garlick, Curtis Terry, Jermaine Palacios,
2022-03-22, Byron Buxton, Jorge Polanco, Luis Arraez, Miguel Sano, Gary Sanchez, Max Kepler, Gio Urshela, Alex Kirilloff, Nick Gordon,
2022-03-23, Byron Buxton, Jorge Polanco, Miguel Sano, Max Kepler, Gio Urshela, Ryan Jeffers, Trevor Larnach, Jake Cave, Jermaine Palacios,
2022-03-24, Byron Buxton, Jorge Polanco, Luis Arraez, Miguel Sano, Gary Sanchez, Max Kepler, Alex Kirilloff, Derek Fisher, Royce Lewis,
2022-03-25, Nick Gordon, Ryan Jeffers, Trevor Larnach, Kyle Garlick, Jake Cave, Jose Miranda, Austin Martin, Daniel Robertson, Curtis Terry,
2022-03-26, Byron Buxton, Jorge Polanco, Luis Arraez, Miguel Sano, Gary Sanchez, Max Kepler, Gio Urshela, Alex Kirilloff, Nick Gordon,
2022-03-27, Byron Buxton, Jorge Polanco, Carlos Correa, Max Kepler, Miguel Sano, Alex Kirilloff, Gary Sanchez, Gio Urshela, Ryan Jeffers,
2022-03-29, Byron Buxton, Jorge Polanco, Carlos Correa, Luis Arraez, Max Kepler, Gary Sanchez, Alex Kirilloff, Gio Urshela, Trevor Larnach,
2022-03-30, Byron Buxton, Jorge Polanco, Carlos Correa, Luis Arraez, Miguel Sano, Max Kepler, Gary Sanchez, Kyle Garlick, Jermaine Palacios,
2022-03-31, Luis Arraez, Gio Urshela, Alex Kirilloff, Miguel Sano, Ryan Jeffers, Nick Gordon, Kyle Garlick, Jake Cave, Daniel Robertson,
2022-04-01, Byron Buxton, Carlos Correa, Jorge Polanco, Gary Sanchez, Max Kepler, Kyle Garlick, Ryan Jeffers, Alex Kirilloff, Daniel Robertson,
2022-04-02, Kyle Garlick, Luis Arraez, Gio Urshela, Miguel Sano, Gary Sanchez, Alex Kirilloff, Brent Rooker, Jake Cave, Nick Gordon,
