date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Cole Tucker, Greg Allen, Roberto Perez, Michael Chavis, Diego A. Castillo, Jared Oliva, Cal Mitchell, Mason Martin, Endy Rodriguez,
2022-03-19, Ke'Bryan Hayes, Bryan Reynolds, Ben Gamel, Yoshi Tsutsugo, Daniel Vogelbach, Anthony Alford, Oneil Cruz, Rodolfo Castro, Michael Perez,
2022-03-20, Kevin Newman, Greg Allen, Roberto Perez, Michael Chavis, Cole Tucker, Rodolfo Castro, Diego A. Castillo, Jared Oliva, Cal Mitchell,
2022-03-21, Anthony Alford, Bryan Reynolds, Daniel Vogelbach, Yoshi Tsutsugo, Rodolfo Castro, Ben Gamel, Oneil Cruz, Nick Gonzales, Jamie Ritchie,
2022-03-22, Cole Tucker, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Roberto Perez, Kevin Newman, Michael Chavis, Greg Allen, Ben Gamel,
2022-03-23, Jared Oliva, Hoy Park, Michael Chavis, Daniel Vogelbach, Anthony Alford, Oneil Cruz, Diego A. Castillo, Michael Perez, Canaan Smith-Njigba,
2022-03-24, Daniel Vogelbach, Bryan Reynolds, Ke'Bryan Hayes, Yoshi Tsutsugo, Roberto Perez, Kevin Newman, Cole Tucker, Greg Allen, Anthony Alford,
2022-03-25, Hoy Park, Bryan Reynolds, Ke'Bryan Hayes, Roberto Perez, Michael Chavis, Cole Tucker, Oneil Cruz, Diego A. Castillo, Rodolfo Castro,
2022-03-26, Daniel Vogelbach, Kevin Newman, Greg Allen, Yoshi Tsutsugo, Rodolfo Castro, Jamie Ritchie, Anthony Alford, Canaan Smith-Njigba, Hunter Owen,
2022-03-27, Cole Tucker, Bryan Reynolds, Hoy Park, Roberto Perez, Oneil Cruz, Diego A. Castillo, Canaan Smith-Njigba, Jared Oliva, Mason Martin,
2022-03-29, Daniel Vogelbach, Bryan Reynolds, Ben Gamel, Yoshi Tsutsugo, Greg Allen, Hoy Park, Cole Tucker, Roberto Perez, Kevin Newman,
2022-03-30, Cole Tucker, Hoy Park, Michael Chavis, Daniel Vogelbach, Diego A. Castillo, Michael Perez, Bligh Madris, Hunter Owen, Travis Swaggerty,
2022-03-31, Kevin Newman, Bryan Reynolds, Ben Gamel, Yoshi Tsutsugo, Greg Allen, Michael Chavis, Roberto Perez, Diego A. Castillo, Hunter Owen,
2022-04-01, Cole Tucker, Bryan Reynolds, Kevin Newman, Yoshi Tsutsugo, Greg Allen, Roberto Perez, Daniel Vogelbach, Ben Gamel, Hoy Park,
2022-04-02, Hoy Park, Diego A. Castillo, Daniel Vogelbach, Michael Chavis, Bligh Madris, Hunter Owen, Matt Fraizer, Jamie Ritchie, Nick Gonzales,
