date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Trent Grisham, Manny Machado, Austin Nola, Wil Myers, Eric Hosmer, Luis Campusano, Jurickson Profar, CJ Abrams, Eguy Rosario,
2022-03-19, CJ Abrams, Ha-Seong Kim, Luis Campusano, Trayce Thompson, Nomar Mazara, Aderlin Rodriguez, Victor Caratini, Luis Liberato, Domingo Leyba,
2022-03-20, Trent Grisham, Jurickson Profar, Austin Nola, Wil Myers, Nomar Mazara, Eguy Rosario, Domingo Leyba, Taylor Kohlwey, C.J. Hinojosa,
2022-03-21, Trent Grisham, Jurickson Profar, Manny Machado, Luke Voit, Eric Hosmer, Wil Myers, Ha-Seong Kim, Victor Caratini, CJ Abrams,
2022-03-22, CJ Abrams, Austin Nola, Jurickson Profar, Luis Campusano, Nomar Mazara, Ha-Seong Kim, Trayce Thompson, Aderlin Rodriguez, Eguy Rosario,
2022-03-23, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Wil Myers, Eric Hosmer, Jorge Alfaro, Nomar Mazara, Ha-Seong Kim,
2022-03-25, Trent Grisham, Austin Nola, Jake Cronenworth, Luke Voit, Wil Myers, Jorge Alfaro, Ha-Seong Kim, Trayce Thompson, Eguy Rosario,
2022-03-26, CJ Abrams, Jurickson Profar, Eric Hosmer, Luke Voit, Victor Caratini, Nomar Mazara, Eguy Rosario, Domingo Leyba, Jose Azocar,
2022-03-27, Trent Grisham, Austin Nola, Jake Cronenworth, Wil Myers, Eric Hosmer, Jurickson Profar, Ha-Seong Kim, Nomar Mazara, Eguy Rosario,
2022-03-28, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Wil Myers, Nomar Mazara, Jorge Alfaro, CJ Abrams, Domingo Leyba,
2022-03-29, CJ Abrams, Jurickson Profar, Austin Nola, Eric Hosmer, Ha-Seong Kim, Victor Caratini, Trayce Thompson, Jose Azocar, Matthew Batten,
2022-03-30, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Wil Myers, Austin Nola, Matt Beaty, Ha-Seong Kim,
2022-03-31, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Matt Beaty, Wil Myers, Jurickson Profar, Jorge Alfaro, CJ Abrams,
2022-04-01, Trent Grisham, Manny Machado, Jake Cronenworth, Luke Voit, Eric Hosmer, Wil Myers, Jurickson Profar, Victor Caratini, Ha-Seong Kim,
2022-04-02, CJ Abrams, Ha-Seong Kim, Matt Beaty, Austin Nola, Jurickson Profar, Luis Campusano, Nomar Mazara, Luis Liberato, C.J. Hinojosa,
