date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Whit Merrifield, Nicky Lopez, Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Adalberto Mondesi, Bobby Witt Jr., Michael A. Taylor,
2022-03-20, Whit Merrifield, Nicky Lopez, Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Adalberto Mondesi, Bobby Witt Jr., Michael A. Taylor,
2022-03-21, Kyle Isbel, Edward Olivares, Nick Pratto, Ryan O'Hearn, Emmanuel Rivera, Clay Dungan, JaCoby Jones, Cam Gallagher, Maikel Garcia,
2022-03-22, Whit Merrifield, Bobby Witt Jr., Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Adalberto Mondesi, Vinnie Pasquantino, Michael A. Taylor,
2022-03-23, Nicky Lopez, Hunter Dozier, Salvador Perez, Ryan O'Hearn, Edward Olivares, Emmanuel Rivera, JaCoby Jones, Brewer Hicklen, Gabriel Cancel,
2022-03-24, Whit Merrifield, Bobby Witt Jr., Salvador Perez, Andrew Benintendi, Carlos Santana, Adalberto Mondesi, MJ Melendez, Michael A. Taylor, Nicky Lopez,
2022-03-25, Michael A. Taylor, Bobby Witt Jr., Ryan O'Hearn, Hunter Dozier, Nick Pratto, Edward Olivares, Clay Dungan, Cam Gallagher, Maikel Garcia,
2022-03-26, Whit Merrifield, Bobby Witt Jr., Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Adalberto Mondesi, Edward Olivares, Nicky Lopez,
2022-03-27, Kyle Isbel, Michael A. Taylor, Ryan O'Hearn, Emmanuel Rivera, Nick Pratto, Vinnie Pasquantino, Cam Gallagher, Clay Dungan, Maikel Garcia,
2022-03-28, Whit Merrifield, Bobby Witt Jr., Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Adalberto Mondesi, Michael A. Taylor, Nicky Lopez,
2022-03-29, Whit Merrifield, Bobby Witt Jr., Carlos Santana, Ryan O'Hearn, Hunter Dozier, Adalberto Mondesi, Kyle Isbel, Cam Gallagher, Nicky Lopez,
2022-03-30, Whit Merrifield, Edward Olivares, Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Emmanuel Rivera, Michael A. Taylor, Nicky Lopez,
2022-03-31, Kyle Isbel, Bobby Witt Jr., Ryan O'Hearn, Edward Olivares, Vinnie Pasquantino, Adalberto Mondesi, JaCoby Jones, Clay Dungan, Cam Gallagher,
2022-04-01, Whit Merrifield, Bobby Witt Jr., Salvador Perez, Andrew Benintendi, Carlos Santana, Hunter Dozier, Adalberto Mondesi, Michael A. Taylor, Nicky Lopez,
