date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Trea Turner, Justin Turner, Will Smith, AJ Pollock, Cody Bellinger, Chris Taylor, Gavin Lux, Matt Beaty, Zach McKinstry,
2022-03-19, Trea Turner, Cody Bellinger, Chris Taylor, Austin Barnes, Gavin Lux, Edwin Rios, Jake Lamb, Stefen Romero, James Outman,
2022-03-20, Chris Taylor, Justin Turner, AJ Pollock, Will Smith, Matt Beaty, Zach McKinstry, Jason Martin, Michael Busch, James Outman,
2022-03-21, Trea Turner, Max Muncy, Austin Barnes, Cody Bellinger, Gavin Lux, Edwin Rios, Stefen Romero, Jake Lamb, Ryan Noda,
2022-03-22, Trea Turner, Justin Turner, Freddie Freeman, Will Smith, AJ Pollock, Cody Bellinger, Chris Taylor, Edwin Rios, Zach McKinstry,
2022-03-23, Gavin Lux, Max Muncy, Justin Turner, Will Smith, Jake Lamb, Eddy Alvarez, Miguel Vargas, James Outman, Jorbit Vivas,
2022-03-24, Trea Turner, Freddie Freeman, Chris Taylor, AJ Pollock, Cody Bellinger, Kevin Pillar, Austin Barnes, Hanser Alberto, Edwin Rios,
2022-03-25, Mookie Betts, Freddie Freeman, Trea Turner, Max Muncy, Will Smith, Justin Turner, Cody Bellinger, AJ Pollock, Gavin Lux,
2022-03-26, Chris Taylor, Max Muncy, Justin Turner, Cody Bellinger, Kevin Pillar, Hanser Alberto, Gavin Lux, Austin Barnes, Edwin Rios,
2022-03-27, Mookie Betts, Freddie Freeman, Trea Turner, AJ Pollock, Will Smith, Hanser Alberto, Kevin Pillar, Andy Burns, Jake Lamb,
2022-03-28, Mookie Betts, Freddie Freeman, Trea Turner, Max Muncy, Justin Turner, AJ Pollock, Cody Bellinger, Eddy Alvarez, Austin Barnes,
2022-03-29, Trea Turner, Freddie Freeman, Justin Turner, Max Muncy, Will Smith, Chris Taylor, Cody Bellinger, Gavin Lux, Kevin Pillar,
2022-03-30, Mookie Betts, Gavin Lux, AJ Pollock, Max Muncy, Cody Bellinger, Hanser Alberto, Austin Barnes, Edwin Rios, Jake Lamb,
2022-03-31, Mookie Betts, Freddie Freeman, Trea Turner, Max Muncy, Justin Turner, Will Smith, Chris Taylor, Hanser Alberto, Kevin Pillar,
2022-04-02, Gavin Lux, Hanser Alberto, Will Smith, Edwin Rios, Kevin Pillar, Jake Lamb, Miguel Vargas, Andy Pages, Jeren Kendall,
