date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Isiah Kiner-Falefa, Joey Gallo, Gleyber Torres, Austin Wells, Jose Peraza, Ender Inciarte, Phillip Evans, Rob Brantly, Estevan Florial,
2022-03-19, DJ LeMahieu, Josh Donaldson, Aaron Hicks, Miguel Andujar, Kyle Higashioka, Tim Locastro, Phillip Evans, Oswald Peraza, David Freitas,
2022-03-20, Anthony Rizzo, Aaron Judge, Joey Gallo, Giancarlo Stanton, Gleyber Torres, Isiah Kiner-Falefa, Ender Inciarte, Jose Peraza, David Freitas,
2022-03-21, DJ LeMahieu, Aaron Judge, Joey Gallo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Kyle Higashioka, Phillip Evans, Oswald Peraza,
2022-03-22, Anthony Rizzo, Gleyber Torres, Ender Inciarte, Miguel Andujar, Estevan Florial, Jose Peraza, Ryan LaMarre, Rob Brantly, Oswald Peraza,
2022-03-23, DJ LeMahieu, Aaron Judge, Joey Gallo, Giancarlo Stanton, Josh Donaldson, Aaron Hicks, Gleyber Torres, Isiah Kiner-Falefa, Kyle Higashioka,
2022-03-24, Marwin Gonzalez, Anthony Rizzo, Miguel Andujar, Jose Peraza, Ender Inciarte, Phillip Evans, Estevan Florial, Ryan LaMarre, David Freitas,
2022-03-25, Aaron Hicks, Aaron Judge, Anthony Rizzo, DJ LeMahieu, Gleyber Torres, Marwin Gonzalez, Isiah Kiner-Falefa, Kyle Higashioka, Tim Locastro,
2022-03-26, Aaron Judge, Josh Donaldson, Joey Gallo, Giancarlo Stanton, DJ LeMahieu, Aaron Hicks, Isiah Kiner-Falefa, Ronald Guzman, Max McDowell,
2022-03-27, Josh Donaldson, Joey Gallo, Aaron Judge, Giancarlo Stanton, Anthony Rizzo, Aaron Hicks, Gleyber Torres, Marwin Gonzalez, Kyle Higashioka,
2022-03-28, Gleyber Torres, Anthony Rizzo, Isiah Kiner-Falefa, Miguel Andujar, Ender Inciarte, Tim Locastro, Phillip Evans, Ronald Guzman, Max McDowell,
2022-03-29, Josh Donaldson, Joey Gallo, Aaron Judge, Giancarlo Stanton, DJ LeMahieu, Aaron Hicks, Isiah Kiner-Falefa, Marwin Gonzalez, Kyle Higashioka,
2022-03-30, Josh Donaldson, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Aaron Hicks, Gleyber Torres, Kyle Higashioka,
2022-03-31, Isiah Kiner-Falefa, Marwin Gonzalez, Miguel Andujar, Ronald Guzman, Jose Peraza, Tim Locastro, Ender Inciarte, Phillip Evans, David Freitas,
2022-04-01, DJ LeMahieu, Anthony Rizzo, Aaron Hicks, Joey Gallo, Gleyber Torres, Isiah Kiner-Falefa, Marwin Gonzalez, Kyle Higashioka, Ender Inciarte,
2022-04-02, Josh Donaldson, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, DJ LeMahieu, Joey Gallo, Aaron Hicks, Marwin Gonzalez, Kyle Higashioka,
