date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Myles Straw, Amed Rosario, Jose Ramirez, Franmil Reyes, Bobby Bradley, Bradley Zimmer, Yu Chang, Oscar Mercado, Austin Hedges,
2022-03-19, Steven Kwan, Andres Gimenez, Owen Miller, Luke Maile, Daniel Johnson, Ernie Clement, Gabriel Arias, Oscar Gonzalez, Richie Palacios,
2022-03-20, Myles Straw, Amed Rosario, Jose Ramirez, Franmil Reyes, Austin Hedges, Bobby Bradley, Yu Chang, Bradley Zimmer, Oscar Mercado,
2022-03-21, Gabriel Arias, Owen Miller, Franmil Reyes, Luke Maile, Bradley Zimmer, Daniel Johnson, Steven Kwan, Ernie Clement, Andres Gimenez,
2022-03-22, Myles Straw, Amed Rosario, Jose Ramirez, Bobby Bradley, Bobby Bradley, Austin Hedges, Oscar Mercado, Yu Chang, Andres Gimenez,
2022-03-23, Bradley Zimmer, Owen Miller, Franmil Reyes, Bobby Bradley, Luke Maile, Gabriel Arias, Oscar Gonzalez, Ernie Clement, Brayan Rocchio,
2022-03-24, Myles Straw, Andres Gimenez, Jose Ramirez, Franmil Reyes, Yu Chang, Gabriel Arias, Daniel Johnson, Oscar Mercado, Sandy Leon,
2022-03-25, Oscar Mercado, Owen Miller, Yu Chang, Bobby Bradley, Bradley Zimmer, Ernie Clement, Steven Kwan, Bryan Lavastida, Brayan Rocchio,
2022-03-26, Myles Straw, Amed Rosario, Jose Ramirez, Franmil Reyes, Bradley Zimmer, Owen Miller, Daniel Johnson, Sandy Leon, Andres Gimenez,
2022-03-27, Myles Straw, Oscar Mercado, Jose Ramirez, Bobby Bradley, Yu Chang, Austin Hedges, Ernie Clement, Oscar Gonzalez, Gabriel Arias,
2022-03-28, Bradley Zimmer, Amed Rosario, Yu Chang, Franmil Reyes, Owen Miller, Oscar Mercado, Andres Gimenez, Ernie Clement, Sandy Leon,
2022-03-29, Myles Straw, Amed Rosario, Jose Ramirez, Franmil Reyes, Josh Naylor, Owen Miller, Bobby Bradley, Austin Hedges, Andres Gimenez,
2022-03-30, Myles Straw, Amed Rosario, Jose Ramirez, Franmil Reyes, Yu Chang, Oscar Mercado, Bobby Bradley, Ernie Clement, Austin Hedges,
2022-03-31, Bradley Zimmer, Andres Gimenez, Josh Naylor, Bobby Bradley, Yu Chang, Owen Miller, Ernie Clement, Steven Kwan, Bryan Lavastida,
2022-04-01, Myles Straw, Amed Rosario, Jose Ramirez, Franmil Reyes, Yu Chang, Josh Naylor, Owen Miller, Oscar Mercado, Austin Hedges,
2022-04-02, Andres Gimenez, Austin Hedges, Bradley Zimmer, Bobby Bradley, Owen Miller, Bryan Lavastida, Steven Kwan, Oscar Mercado, Ernie Clement,
