date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, J.P. Crawford, Jesse Winker, Ty France, Mitch Haniger, Jarred Kelenic, Eugenio Suarez, Abraham Toro, Adam Frazier, Tom Murphy,
2022-03-19, Dylan Moore, Abraham Toro, Julio Rodriguez, Cal Raleigh, Luis Torrens, Steven Souza Jr., Taylor Trammell, Mike Ford, Donovan Walton,
2022-03-20, J.P. Crawford, Jesse Winker, Ty France, Mitch Haniger, Adam Frazier, Eugenio Suarez, Jarred Kelenic, Tom Murphy, Cal Raleigh,
2022-03-21, J.P. Crawford, Ty France, Jesse Winker, Mitch Haniger, Adam Frazier, Abraham Toro, Jarred Kelenic, Julio Rodriguez, Luis Torrens,
2022-03-22, Abraham Toro, Julio Rodriguez, Eugenio Suarez, Cal Raleigh, Tom Murphy, Taylor Trammell, Evan White, Steven Souza Jr., Dylan Moore,
2022-03-24, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Eugenio Suarez, J.P. Crawford, Abraham Toro, Jarred Kelenic, Tom Murphy,
2022-03-25, Adam Frazier, Ty France, Mitch Haniger, Jesse Winker, Eugenio Suarez, Julio Rodriguez, J.P. Crawford, Jarred Kelenic, Cal Raleigh,
2022-03-26, Billy Hamilton, Taylor Trammell, Luis Torrens, Mike Ford, Tom Murphy, Steven Souza Jr., Dylan Moore, Sam Haggerty, Kevin Padlo,
2022-03-27, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Eugenio Suarez, Jarred Kelenic, Julio Rodriguez, Luis Torrens, J.P. Crawford,
2022-03-28, J.P. Crawford, Ty France, Jesse Winker, Mitch Haniger, Eugenio Suarez, Abraham Toro, Julio Rodriguez, Cal Raleigh, Dylan Moore,
2022-03-29, Adam Frazier, Abraham Toro, Jarred Kelenic, Tom Murphy, Mike Ford, Steven Souza Jr., Chance Sisco, Donovan Walton, Billy Hamilton,
2022-03-30, Julio Rodriguez, Ty France, Jesse Winker, Mitch Haniger, Eugenio Suarez, Jarred Kelenic, Dylan Moore, Cal Raleigh, Jose Caballero,
2022-03-31, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Abraham Toro, Jarred Kelenic, Julio Rodriguez, Dylan Moore, Tom Murphy,
2022-04-01, Adam Frazier, Abraham Toro, Luis Torrens, Eugenio Suarez, Julio Rodriguez, J.P. Crawford, Dylan Moore, Jarred Kelenic, Cal Raleigh,
2022-04-02, J.P. Crawford, Ty France, Jesse Winker, Mitch Haniger, Eugenio Suarez, Mike Ford, Tom Murphy, Donovan Walton, Billy Hamilton,
