date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-03-18, Taylor Walls, Josh Lowe, Vidal Brujan, Francisco Mejia, Jonathan Aranda, Ryan Boldt, Miles Mastrobuoni, Tristan Gray, Esteban Quiroz,
2022-03-19, Brandon Lowe, Wander Franco, Austin Meadows, Randy Arozarena, Ji Man Choi, Yandy Diaz, Mike Zunino, Manuel Margot, Brett Phillips,
2022-03-20, Brett Phillips, Taylor Walls, Josh Lowe, Rene Pinto, Jonathan Aranda, Greg Jones, Tristan Gray, Ryan Boldt, Grant Witherspoon,
2022-03-21, Brandon Lowe, Wander Franco, Randy Arozarena, Austin Meadows, Yandy Diaz, Mike Zunino, Francisco Mejia, Manuel Margot, Vidal Brujan,
2022-03-22, Josh Lowe, Wander Franco, Brandon Lowe, Yandy Diaz, Ji Man Choi, Kevin Kiermaier, Brett Phillips, Taylor Walls, Rene Pinto,
2022-03-23, Josh Lowe, Ji Man Choi, Randy Arozarena, Austin Meadows, Francisco Mejia, Brett Phillips, Taylor Walls, Vidal Brujan, Ford Proctor,
2022-03-24, Brandon Lowe, Wander Franco, Yandy Diaz, Luke Raley, Manuel Margot, Ryon Healy, Kevin Kiermaier, Rene Pinto, Jonathan Aranda,
2022-03-25, Brandon Lowe, Wander Franco, Randy Arozarena, Austin Meadows, Yandy Diaz, Josh Lowe, Manuel Margot, Taylor Walls, Francisco Mejia,
2022-03-26, Randy Arozarena, Wander Franco, Ji Man Choi, Austin Meadows, Yandy Diaz, Luke Raley, Brett Phillips, Rene Pinto, Ford Proctor,
2022-03-27, Brandon Lowe, Mike Zunino, Austin Meadows, Manuel Margot, Josh Lowe, Ryon Healy, Vidal Brujan, Brett Phillips, Taylor Walls,
2022-03-29, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Yandy Diaz, Josh Lowe, Manuel Margot, Brett Phillips, Mike Zunino,
2022-03-30, Josh Lowe, Harold Ramirez, Luke Raley, Ryon Healy, Francisco Mejia, Taylor Walls, Curtis Mead, Miles Mastrobuoni, Diego Infante,
2022-03-31, Randy Arozarena, Wander Franco, Yandy Diaz, Brandon Lowe, Austin Meadows, Ji Man Choi, Rene Pinto, Kevin Kiermaier, Brett Phillips,
2022-04-01, Harold Ramirez, Wander Franco, Brandon Lowe, Manuel Margot, Francisco Mejia, Austin Meadows, Taylor Walls, Brett Phillips, Evan Edwards,
2022-04-02, Randy Arozarena, Mike Zunino, Manuel Margot, Ji Man Choi, Yandy Diaz, Yandy Diaz, Kevin Kiermaier, Taylor Walls, Rene Pinto,
