date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-10-07, Yandy Diaz, Wander Franco, Randy Arozarena, Harold Ramirez, Ji Man Choi, Manuel Margot, Christian Bethancourt, Taylor Walls, Jose Siri,
2022-10-08, Yandy Diaz, Wander Franco, Randy Arozarena, Harold Ramirez, Ji Man Choi, Isaac Paredes, Manuel Margot, Christian Bethancourt, Jose Siri,
