date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-10-07, Jurickson Profar, Juan Soto, Manny Machado, Josh Bell, Jake Cronenworth, Wil Myers, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-08, Jurickson Profar, Juan Soto, Manny Machado, Josh Bell, Jake Cronenworth, Brandon Drury, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-09, Jurickson Profar, Juan Soto, Manny Machado, Josh Bell, Jake Cronenworth, Wil Myers, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-11, Jurickson Profar, Juan Soto, Manny Machado, Brandon Drury, Wil Myers, Jake Cronenworth, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-12, Ha-Seong Kim, Juan Soto, Manny Machado, Brandon Drury, Jake Cronenworth, Wil Myers, Jurickson Profar, Trent Grisham, Austin Nola,
2022-10-14, Jurickson Profar, Juan Soto, Manny Machado, Josh Bell, Jake Cronenworth, Wil Myers, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-15, Ha-Seong Kim, Juan Soto, Manny Machado, Brandon Drury, Jake Cronenworth, Wil Myers, Jurickson Profar, Trent Grisham, Austin Nola,
2022-10-18, Jurickson Profar, Juan Soto, Manny Machado, Josh Bell, Jake Cronenworth, Wil Myers, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-19, Jurickson Profar, Juan Soto, Manny Machado, Jake Cronenworth, Brandon Drury, Josh Bell, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-21, Ha-Seong Kim, Juan Soto, Manny Machado, Brandon Drury, Jake Cronenworth, Wil Myers, Jurickson Profar, Trent Grisham, Austin Nola,
2022-10-22, Jurickson Profar, Juan Soto, Manny Machado, Josh Bell, Jake Cronenworth, Brandon Drury, Ha-Seong Kim, Trent Grisham, Austin Nola,
2022-10-23, Jurickson Profar, Juan Soto, Manny Machado, Jake Cronenworth, Josh Bell, Brandon Drury, Ha-Seong Kim, Trent Grisham, Austin Nola,
