player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Alex Bregman,HOU,7.0,66.0,12.0,48.0,7.0,4.0,0.0,0.0,0.0
Jose Abreu,HOU,0.0,0.0,0.0,0.0,1.0,3.0,6.0,19.0,1.0
Chas McCormick,HOU,0.0,0.0,0.0,0.0,2.0,6.0,10.0,18.0,33.0
Yainer Diaz,HOU,0.0,0.0,27.0,59.0,30.0,13.0,9.0,5.0,3.0
Jeremy Pena,HOU,1.0,9.0,0.0,29.0,57.0,38.0,13.0,9.0,0.0
Jake Meyers,HOU,0.0,1.0,0.0,3.0,14.0,22.0,43.0,22.0,21.0
Mauricio Dubon,HOU,0.0,1.0,0.0,0.0,0.0,9.0,22.0,30.0,45.0
Victor Caratini,HOU,0.0,0.0,1.0,1.0,10.0,15.0,15.0,12.0,12.0
Jon Singleton,HOU,0.0,0.0,0.0,5.0,35.0,37.0,17.0,2.0,1.0
Grae Kessinger,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Trey Cabbage,HOU,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0
Joey Loperfido,HOU,0.0,7.0,0.0,0.0,1.0,4.0,12.0,25.0,20.0
Cooper Hummel,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cesar Salazar,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Aledmys Diaz,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Pedro Leon,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Zach Dezenzo,HOU,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0
Shay Whitcomb,HOU,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0
Ben Gamel,HOU,0.0,0.0,0.0,0.0,2.0,4.0,10.0,7.0,3.0
Jason Heyward,HOU,0.0,0.0,0.0,3.0,10.0,15.0,14.0,18.0,2.0
Esteury Ruiz,OAK,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Zack Gelof,OAK,1.0,16.0,4.0,0.0,15.0,38.0,29.0,28.0,4.0
J.D. Davis,OAK,0.0,1.0,4.0,9.0,8.0,9.0,5.0,2.0,0.0
Shea Langeliers,OAK,0.0,0.0,9.0,49.0,39.0,19.0,6.0,3.0,0.0
Abraham Toro,OAK,50.0,0.0,2.0,1.0,10.0,12.0,7.0,0.0,0.0
JJ Bleday,OAK,13.0,38.0,76.0,5.0,1.0,7.0,2.0,2.0,0.0
Darell Hernaiz,OAK,0.0,0.0,0.0,0.0,0.0,2.0,6.0,20.0,11.0
Nick Allen,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,19.0
Lawrence Butler,OAK,62.0,0.0,0.0,1.0,1.0,7.0,15.0,14.0,4.0
Ryan Noda,OAK,6.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,5.0
Brent Rooker,OAK,0.0,42.0,52.0,46.0,1.0,2.0,0.0,0.0,0.0
Seth Brown,OAK,0.0,0.0,2.0,18.0,32.0,24.0,15.0,3.0,0.0
Kyle McCann,OAK,0.0,0.0,0.0,0.0,5.0,6.0,16.0,8.0,5.0
Tyler Nevin,OAK,0.0,18.0,0.0,4.0,15.0,9.0,12.0,10.0,0.0
Max Schuemann,OAK,7.0,0.0,0.0,0.0,0.0,2.0,13.0,17.0,80.0
Brett Harris,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0
Tyler Soderstrom,OAK,0.0,1.0,1.0,10.0,24.0,5.0,8.0,4.0,1.0
Daz Cameron,OAK,7.0,0.0,0.0,3.0,7.0,14.0,7.0,7.0,0.0
Miguel Andujar,OAK,0.0,44.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0
Armando Alvarez,OAK,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0
Jacob Wilson,OAK,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,13.0
Tristan Gray,OAK,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
George Springer,TOR,100.0,0.0,0.0,2.0,15.0,17.0,5.0,0.0,0.0
Vladimir Guerrero Jr.,TOR,1.0,34.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
Bo Bichette,TOR,9.0,4.0,28.0,30.0,6.0,3.0,0.0,0.0,0.0
Justin Turner,TOR,0.0,5.0,10.0,62.0,26.0,21.0,1.0,0.0,0.0
Daulton Varsho,TOR,2.0,39.0,1.0,9.0,26.0,17.0,20.0,5.0,3.0
Alejandro Kirk,TOR,0.0,0.0,0.0,17.0,17.0,31.0,16.0,11.0,1.0
Kevin Kiermaier,TOR,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,58.0
Isiah Kiner-Falefa,TOR,44.0,2.0,1.0,1.0,1.0,5.0,12.0,45.0,9.0
Cavan Biggio,TOR,0.0,0.0,0.0,0.0,6.0,7.0,11.0,13.0,18.0
Daniel Vogelbach,TOR,0.0,0.0,0.0,6.0,9.0,4.0,1.0,0.0,0.0
Ernie Clement,TOR,3.0,9.0,0.0,2.0,12.0,21.0,21.0,27.0,14.0
Brian Serven,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0
Davis Schneider,TOR,27.0,4.0,0.0,3.0,16.0,22.0,24.0,12.0,0.0
Danny Jansen,TOR,0.0,18.0,0.0,3.0,20.0,8.0,19.0,9.0,0.0
Addison Barger,TOR,0.0,0.0,0.0,1.0,8.0,11.0,18.0,8.0,9.0
Spencer Horwitz,TOR,9.0,28.0,3.0,34.0,8.0,4.0,0.0,0.0,0.0
Orelvis Martinez,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Will Wagner,TOR,0.0,1.0,0.0,1.0,6.0,8.0,1.0,1.0,2.0
Leo Jimenez,TOR,0.0,0.0,0.0,0.0,2.0,4.0,11.0,17.0,21.0
Steward Berroa,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
Luis De Los Santos,TOR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
Nathan Lukes,TOR,5.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
Tyler Heineman,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Jonatan Clase,TOR,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0
Ronald Acuna Jr.,ATL,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ozzie Albies,ATL,6.0,85.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
Austin Riley,ATL,0.0,37.0,51.0,0.0,21.0,0.0,0.0,0.0,0.0
Matt Olson,ATL,0.0,0.0,0.0,159.0,2.0,0.0,0.0,0.0,0.0
Marcell Ozuna,ATL,0.0,0.0,110.0,2.0,49.0,0.0,0.0,0.0,0.0
Michael Harris II,ATL,48.0,5.0,0.0,0.0,0.0,21.0,30.0,4.0,0.0
Orlando Arcia,ATL,0.0,3.0,0.0,0.0,16.0,23.0,30.0,35.0,48.0
Travis d'Arnaud,ATL,0.0,1.0,0.0,0.0,26.0,26.0,8.0,16.0,2.0
Jarred Kelenic,ATL,39.0,0.0,0.0,0.0,0.0,8.0,18.0,22.0,22.0
Adam Duvall,ATL,1.0,0.0,0.0,0.0,7.0,34.0,20.0,11.0,1.0
Chadwick Tromp,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0
David Fletcher,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Zack Short,ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,17.0
Luke Williams,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Sean Murphy,ATL,0.0,0.0,0.0,0.0,10.0,17.0,19.0,20.0,0.0
Brian Anderson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
J.P. Martinez,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ramon Laureano,ATL,0.0,1.0,1.0,0.0,17.0,26.0,14.0,11.0,3.0
Forrest Wall,ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
Eli White,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Eddie Rosario,ATL,0.0,9.0,5.0,10.0,6.0,19.0,28.0,5.0,1.0
Nacho Alvarez Jr.,ATL,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
Jorge Soler,ATL,41.0,28.0,16.0,11.0,18.0,21.0,1.0,0.0,0.0
Whit Merrifield,ATL,9.0,5.0,0.0,0.0,1.0,12.0,17.0,13.0,24.0
Gio Urshela,ATL,0.0,0.0,0.0,12.0,28.0,14.0,22.0,31.0,10.0
Sal Frelick,MIL,19.0,1.0,4.0,1.0,20.0,21.0,35.0,23.0,4.0
William Contreras,MIL,8.0,96.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0
Christian Yelich,MIL,0.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
Willy Adames,MIL,0.0,3.0,19.0,103.0,36.0,0.0,0.0,0.0,0.0
Jake Bauers,MIL,0.0,0.0,4.0,15.0,26.0,19.0,9.0,6.0,0.0
Rhys Hoskins,MIL,0.0,9.0,3.0,7.0,32.0,47.0,25.0,0.0,0.0
Oliver Dunn,MIL,4.0,0.0,0.0,1.0,5.0,1.0,4.0,7.0,0.0
Brice Turang,MIL,86.0,1.0,0.0,0.0,3.0,4.0,10.0,12.0,27.0
Jackson Chourio,MIL,32.0,31.0,2.0,0.0,6.0,3.0,10.0,26.0,25.0
Joey Ortiz,MIL,9.0,3.0,2.0,0.0,4.0,19.0,17.0,39.0,34.0
Gary Sanchez,MIL,0.0,0.0,7.0,8.0,12.0,18.0,14.0,8.0,0.0
Blake Perkins,MIL,0.0,10.0,0.0,1.0,9.0,16.0,16.0,17.0,33.0
Andruw Monasterio,MIL,3.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,15.0
Joey Wiemer,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
Owen Miller,MIL,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
Tyler Black,MIL,0.0,1.0,6.0,2.0,0.0,2.0,3.0,0.0,0.0
Eric Haase,MIL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,11.0
Garrett Mitchell,MIL,0.0,4.0,9.0,9.0,6.0,8.0,8.0,5.0,6.0
Vinny Capra,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Brewer Hicklen,MIL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Isaac Collins,MIL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Brendan Donovan,STL,51.0,3.0,0.0,19.0,34.0,27.0,10.0,4.0,1.0
Paul Goldschmidt,STL,0.0,19.0,67.0,27.0,20.0,7.0,12.0,0.0,0.0
Nolan Gorman,STL,0.0,0.0,9.0,16.0,15.0,5.0,24.0,26.0,1.0
Nolan Arenado,STL,0.0,0.0,16.0,83.0,37.0,14.0,0.0,0.0,0.0
Willson Contreras,STL,0.0,25.0,48.0,0.0,9.0,0.0,0.0,0.0,0.0
Alec Burleson,STL,0.0,89.0,6.0,3.0,13.0,18.0,5.0,0.0,0.0
Jordan Walker,STL,0.0,0.0,0.0,0.0,1.0,12.0,19.0,14.0,2.0
Victor Scott II,STL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0
Masyn Winn,STL,102.0,0.0,0.0,0.0,0.0,3.0,10.0,22.0,5.0
Matt Carpenter,STL,5.0,0.0,1.0,0.0,3.0,7.0,11.0,11.0,1.0
Ivan Herrera,STL,0.0,0.0,0.0,6.0,15.0,27.0,11.0,1.0,1.0
Brandon Crawford,STL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0
Michael Siani,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0
Lars Nootbaar,STL,0.0,17.0,10.0,4.0,10.0,30.0,22.0,3.0,2.0
Dylan Carlson,STL,3.0,4.0,3.0,1.0,11.0,11.0,15.0,5.0,3.0
Jose Fermin,STL,2.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0
Pedro Pages,STL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,14.0
Tommy Pham,STL,75.0,14.0,6.0,0.0,2.0,2.0,1.0,6.0,2.0
Luken Baker,STL,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Thomas Saggese,STL,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0
Nico Hoerner,CHC,65.0,1.0,0.0,0.0,5.0,51.0,26.0,0.0,0.0
Seiya Suzuki,CHC,0.0,42.0,62.0,26.0,0.0,0.0,0.0,0.0,0.0
Cody Bellinger,CHC,0.0,2.0,81.0,46.0,1.0,0.0,0.0,0.0,0.0
Christopher Morel,CHC,10.0,6.0,14.0,75.0,18.0,20.0,2.0,0.0,0.0
Dansby Swanson,CHC,0.0,23.0,0.0,2.0,17.0,35.0,60.0,8.0,0.0
Ian Happ,CHC,65.0,3.0,13.0,15.0,45.0,6.0,4.0,1.0,1.0
Garrett Cooper,CHC,0.0,0.0,1.0,0.0,5.0,10.0,10.0,1.0,0.0
Yan Gomes,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0
Michael Busch,CHC,0.0,58.0,0.0,7.0,22.0,29.0,15.0,2.0,1.0
Mike Tauchman,CHC,26.0,16.0,0.0,0.0,8.0,10.0,5.0,9.0,0.0
Miguel Amaya,CHC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,77.0
Nick Madrigal,CHC,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0
Miles Mastrobuoni,CHC,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0
Patrick Wisdom,CHC,4.0,7.0,0.0,1.0,7.0,6.0,4.0,7.0,0.0
Alexander Canario,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Matt Mervis,CHC,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
Pete Crow-Armstrong,CHC,0.0,0.0,0.0,0.0,0.0,1.0,10.0,76.0,22.0
David Bote,CHC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
Tomas Nido,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0
Christian Bethancourt,CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,37.0
Isaac Paredes,CHC,0.0,12.0,26.0,60.0,47.0,3.0,0.0,0.0,0.0
Luis Vazquez,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kevin Alcantara,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Corbin Carroll,AZ,85.0,37.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0
Ketel Marte,AZ,57.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Lourdes Gurriel Jr.,AZ,0.0,7.0,58.0,4.0,53.0,0.0,0.0,0.0,0.0
Christian Walker,AZ,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0
Joc Pederson,AZ,0.0,1.0,86.0,1.0,17.0,0.0,0.0,0.0,0.0
Gabriel Moreno,AZ,0.0,16.0,0.0,0.0,2.0,17.0,23.0,24.0,0.0
Eugenio Suarez,AZ,0.0,0.0,0.0,3.0,23.0,57.0,72.0,1.0,0.0
Alek Thomas,AZ,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0
Geraldo Perdomo,AZ,9.0,7.0,0.0,0.0,1.0,3.0,2.0,18.0,53.0
Blaze Alexander,AZ,1.0,7.0,0.0,0.0,0.0,2.0,11.0,16.0,10.0
Tucker Barnhart,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0
Jake McCarthy,AZ,6.0,18.0,0.0,0.0,18.0,44.0,13.0,13.0,4.0
Jorge Barrosa,AZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Jace Peterson,AZ,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
Randal Grichuk,AZ,0.0,6.0,6.0,0.0,29.0,15.0,4.0,1.0,0.0
Kevin Newman,AZ,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,42.0
Pavin Smith,AZ,3.0,0.0,1.0,0.0,15.0,10.0,2.0,3.0,1.0
Jose Herrera,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Josh Bell,AZ,0.0,17.0,59.0,58.0,2.0,1.0,0.0,0.0,0.0
Adrian Del Castillo,AZ,0.0,0.0,0.0,0.0,1.0,10.0,3.0,5.0,1.0
Mookie Betts,LAD,71.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shohei Ohtani,LAD,90.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddie Freeman,LAD,0.0,4.0,138.0,4.0,0.0,0.0,0.0,0.0,0.0
Will Smith,LAD,0.0,28.0,3.0,61.0,11.0,15.0,2.0,0.0,0.0
Max Muncy,LAD,0.0,0.0,0.0,4.0,35.0,11.0,12.0,3.0,0.0
Teoscar Hernandez,LAD,0.0,18.0,9.0,74.0,29.0,23.0,0.0,0.0,0.0
James Outman,LAD,0.0,0.0,0.0,0.0,1.0,3.0,19.0,6.0,7.0
Gavin Lux,LAD,0.0,0.0,11.0,1.0,19.0,21.0,18.0,25.0,22.0
Enrique Hernandez,LAD,0.0,0.0,0.0,1.0,9.0,16.0,21.0,27.0,19.0
Chris Taylor,LAD,0.0,0.0,0.0,0.0,2.0,1.0,15.0,15.0,23.0
Miguel Rojas,LAD,0.0,0.0,0.0,0.0,6.0,21.0,21.0,22.0,15.0
Austin Barnes,LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,34.0
Taylor Trammell,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Andy Pages,LAD,0.0,0.0,0.0,11.0,26.0,16.0,25.0,17.0,6.0
Miguel Vargas,LAD,12.0,2.0,0.0,0.0,2.0,13.0,8.0,19.0,4.0
Nick Ahmed,LAD,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,52.0
Amed Rosario,LAD,3.0,2.0,11.0,2.0,29.0,14.0,9.0,7.0,4.0
Tommy Edman,LAD,0.0,0.0,0.0,2.0,10.0,12.0,5.0,5.0,1.0
Hunter Feduccia,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Jung Hoo Lee,SF,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMonte Wade Jr.,SF,10.0,49.0,21.0,3.0,8.0,1.0,1.0,0.0,0.0
Matt Chapman,SF,0.0,2.0,11.0,77.0,51.0,10.0,2.0,0.0,0.0
Wilmer Flores,SF,0.0,10.0,12.0,6.0,15.0,3.0,5.0,0.0,0.0
Michael Conforto,SF,0.0,0.0,19.0,42.0,26.0,19.0,7.0,1.0,0.0
Thairo Estrada,SF,2.0,14.0,10.0,0.0,2.0,18.0,31.0,11.0,5.0
Patrick Bailey,SF,0.0,4.0,19.0,16.0,20.0,14.0,14.0,16.0,0.0
Tom Murphy,SF,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0
Luis Matos,SF,10.0,1.0,1.0,0.0,5.0,5.0,6.0,2.0,4.0
Tyler Fitzgerald,SF,22.0,10.0,1.0,1.0,6.0,12.0,5.0,14.0,11.0
Austin Slater,SF,27.0,5.0,0.0,0.0,0.0,6.0,5.0,1.0,2.0
Mike Yastrzemski,SF,23.0,5.0,0.0,0.0,5.0,27.0,38.0,20.0,2.0
Blake Sabol,SF,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0
Jakson Reetz,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Heliot Ramos,SF,5.0,42.0,45.0,4.0,3.0,8.0,8.0,3.0,0.0
Casey Schmitt,SF,0.0,2.0,0.0,0.0,1.0,1.0,7.0,13.0,6.0
Brett Wisely,SF,11.0,2.0,0.0,0.0,0.0,0.0,8.0,13.0,34.0
Curt Casali,SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,23.0
Marco Luciano,SF,0.0,1.0,0.0,0.0,0.0,1.0,4.0,9.0,6.0
Ryan McKenna,SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
Trenton Brooks,SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0
David Villar,SF,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0
Derek Hill,SF,0.0,1.0,0.0,5.0,7.0,1.0,11.0,8.0,6.0
Mark Canha,SF,4.0,35.0,22.0,26.0,14.0,3.0,1.0,0.0,0.0
Jerar Encarnacion,SF,0.0,2.0,1.0,1.0,6.0,12.0,2.0,5.0,0.0
Grant McCray,SF,1.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,11.0
Andrew Knapp,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Donovan Walton,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Steven Kwan,CLE,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andres Gimenez,CLE,1.0,78.0,1.0,0.0,1.0,57.0,11.0,1.0,0.0
Jose Ramirez,CLE,0.0,5.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Naylor,CLE,0.0,0.0,4.0,138.0,8.0,0.0,0.0,0.0,0.0
Will Brennan,CLE,2.0,8.0,0.0,1.0,30.0,28.0,17.0,4.0,0.0
Tyler Freeman,CLE,19.0,11.0,0.0,0.0,13.0,11.0,16.0,17.0,2.0
Bo Naylor,CLE,0.0,0.0,0.0,0.0,2.0,3.0,20.0,56.0,24.0
Estevan Florial,CLE,5.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,0.0
Brayan Rocchio,CLE,2.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,86.0
David Fry,CLE,0.0,4.0,2.0,19.0,58.0,0.0,1.0,1.0,0.0
Gabriel Arias,CLE,0.0,0.0,0.0,0.0,1.0,2.0,18.0,13.0,9.0
Austin Hedges,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0
Kyle Manzardo,CLE,0.0,7.0,0.0,0.0,1.0,22.0,5.0,3.0,1.0
Johnathan Rodriguez,CLE,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0
Daniel Schneemann,CLE,1.0,8.0,0.0,2.0,3.0,5.0,26.0,10.0,6.0
Angel Martinez,CLE,10.0,24.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
Jhonkensy Noel,CLE,0.0,0.0,0.0,0.0,14.0,14.0,18.0,2.0,0.0
Jose Tena,CLE,0.0,3.0,1.0,5.0,14.0,12.0,3.0,3.0,2.0
Lane Thomas,CLE,5.0,72.0,10.0,1.0,24.0,1.0,6.0,0.0,0.0
Myles Straw,CLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
J.P. Crawford,SEA,81.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0
Julio Rodriguez,SEA,10.0,78.0,34.0,10.0,2.0,3.0,2.0,0.0,0.0
Jorge Polanco,SEA,0.0,3.0,30.0,7.0,32.0,20.0,19.0,2.0,0.0
Mitch Haniger,SEA,0.0,6.0,5.0,25.0,12.0,16.0,24.0,16.0,0.0
Cal Raleigh,SEA,0.0,8.0,66.0,39.0,17.0,7.0,5.0,0.0,0.0
Ty France,SEA,0.0,1.0,5.0,17.0,33.0,51.0,17.0,7.0,1.0
Dominic Canzone,SEA,0.0,0.0,0.0,1.0,5.0,5.0,20.0,18.0,0.0
Luis Urias,SEA,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,10.0
Luke Raley,SEA,4.0,1.0,6.0,14.0,31.0,23.0,9.0,16.0,2.0
Dylan Moore,SEA,4.0,13.0,0.0,0.0,3.0,18.0,15.0,21.0,35.0
Josh Rojas,SEA,22.0,22.0,0.0,0.0,2.0,3.0,7.0,20.0,39.0
Seby Zavala,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
Mitch Garver,SEA,0.0,7.0,3.0,19.0,20.0,16.0,24.0,14.0,0.0
