,player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
61,"Davis, Khris",OAK,0.0,0.0,10.0,141.0,0.0,0.0,0.0,0.0,0.0
62,"Vogt, Stephen",OAK,0.0,1.0,1.0,0.0,13.0,9.0,18.0,1.0,0.0
63,"Lowrie, Jed",OAK,0.0,19.0,101.0,1.0,20.0,5.0,0.0,0.0,0.0
64,"Plouffe, Trevor",OAK,0.0,4.0,1.0,0.0,4.0,16.0,16.0,10.0,0.0
65,"Alonso, Yonder",OAK,0.0,2.0,15.0,10.0,45.0,7.0,5.0,3.0,0.0
66,"Semien, Marcus",OAK,33.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
67,"Canha, Mark",OAK,1.0,6.0,0.0,0.0,1.0,7.0,11.0,19.0,2.0
68,"Phegley, Josh",OAK,0.0,0.0,0.0,0.0,2.0,4.0,5.0,22.0,12.0
69,"Rosales, Adam",OAK,2.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,45.0
70,"Decker, Jaff",OAK,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
71,"Maxwell, Bruce",OAK,0.0,0.0,0.0,0.0,2.0,10.0,21.0,20.0,9.0
72,"Pinder, Chad",OAK,0.0,23.0,1.0,0.0,4.0,16.0,18.0,7.0,2.0
73,"Olson, Matt",OAK,0.0,8.0,0.0,4.0,15.0,13.0,6.0,1.0,1.0
74,"LaMarre, Ryan",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
75,"Brugman, Jaycob",OAK,5.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,16.0
76,"Cotton, Jharel",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,"Gossett, Daniel",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
78,"Chapman, Matt",OAK,0.0,5.0,0.0,0.0,3.0,12.0,39.0,24.0,0.0
79,"Barreto, Franklin",OAK,1.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0
80,"Lavarnway, Ryan",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
81,"Blackburn, Paul",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,"Manaea, Sean",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83,"Garneau, Dustin",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
84,"Powell, Boog",OAK,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0
85,"Wendle, Joey",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
86,"Núñez, Renato",OAK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
87,"Mengden, Daniel",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,"Graveman, Kendall",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,"Smolinski, Jake",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
90,"Travis, Devon",TOR,8.0,2.0,0.0,0.0,5.0,5.0,12.0,10.0,4.0
91,"Donaldson, Josh",TOR,0.0,74.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Bautista, José",TOR,51.0,18.0,56.0,30.0,0.0,0.0,0.0,0.0,2.0
93,"Morales, Kendrys",TOR,0.0,0.0,12.0,77.0,52.0,0.0,0.0,0.0,0.0
94,"Tulowitzki, Troy",TOR,0.0,0.0,0.0,2.0,17.0,39.0,6.0,0.0,0.0
95,"Martin, Russell",TOR,0.0,34.0,4.0,0.0,6.0,23.0,20.0,0.0,0.0
96,"Pearce, Steve",TOR,11.0,3.0,0.0,6.0,20.0,23.0,16.0,4.0,0.0
97,"Pillar, Kevin",TOR,58.0,0.0,0.0,0.0,10.0,30.0,12.0,35.0,3.0
98,"Carrera, Ezequiel",TOR,12.0,24.0,1.0,0.0,1.0,6.0,15.0,5.0,7.0
99,"Smoak, Justin",TOR,0.0,0.0,51.0,46.0,40.0,3.0,5.0,2.0,0.0
100,"Barney, Darwin",TOR,0.0,3.0,0.0,0.0,0.0,6.0,23.0,30.0,34.0
101,"Saltalamacchia, Jarrod",TOR,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
102,"Goins, Ryan",TOR,0.0,0.0,0.0,0.0,0.0,14.0,25.0,36.0,43.0
103,"Coghlan, Chris",TOR,0.0,1.0,0.0,0.0,1.0,2.0,6.0,7.0,5.0
104,"Estrada, Marco",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105,"Lawrence, Casey",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,"Latos, Mat",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,"Maile, Luke",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0
108,"Ohlman, Mike",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
109,"Biagini, Joe",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
110,"Ceciliani, Darrell",TOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,"Stroman, Marcus",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
112,"Alford, Anthony",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
113,"Smith Jr., Dwight",TOR,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
114,"Parmley, Ian",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,"Montero, Miguel",TOR,0.0,0.0,0.0,0.0,5.0,6.0,9.0,3.0,0.0
116,"Refsnyder, Rob",TOR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0
117,"Aoki, Norichika",TOR,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
118,"Lopez, Raffy",TOR,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0
119,"Happ, J.A.",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,"Tepesch, Nick",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,"Hernández, Teoscar",TOR,13.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0
122,"Ureña, Richard",TOR,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
123,"Saunders, Michael",TOR,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
124,"Inciarte, Ender",ATL,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
125,"Swanson, Dansby",ATL,0.0,18.0,0.0,0.0,0.0,9.0,27.0,67.0,10.0
126,"Freeman, Freddie",ATL,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
127,"Kemp, Matt",ATL,0.0,0.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0
128,"Markakis, Nick",ATL,0.0,3.0,43.0,36.0,67.0,8.0,0.0,0.0,0.0
129,"Phillips, Brandon",ATL,0.0,95.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0
130,"García, Adonis",ATL,0.0,10.0,0.0,3.0,1.0,19.0,7.0,0.0,0.0
131,"Flowers, Tyler",ATL,0.0,0.0,0.0,9.0,25.0,30.0,20.0,2.0,0.0
132,"Teheran, Julio",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
133,"Suzuki, Kurt",ATL,0.0,2.0,0.0,3.0,16.0,34.0,12.0,3.0,0.0
134,"Colon, Bartolo",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
135,"García, Jaime",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
136,"Foltynewicz, Mike",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
137,"Peterson, Jace",ATL,0.0,0.0,0.0,0.0,0.0,2.0,18.0,24.0,0.0
138,"Dickey, R.A.",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0
139,"Bonifácio, Emilio",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
140,"d'Arnaud, Chase",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,"Recker, Anthony",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,"Santana, Danny",ATL,2.0,1.0,0.0,0.0,0.0,12.0,8.0,2.0,1.0
143,"Ruiz, Rio",ATL,0.0,0.0,0.0,0.0,2.0,12.0,19.0,8.0,0.0
144,"Camargo, Johan",ATL,0.0,7.0,0.0,0.0,1.0,7.0,17.0,27.0,0.0
145,"Adams, Matt",ATL,0.0,0.0,0.0,7.0,40.0,17.0,4.0,0.0,0.0
146,"Newcomb, Sean",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
147,"Wisler, Matt",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,"Rodríguez, Sean",ATL,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0
149,"Blair, Aaron",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,"Albies, Ozzie",ATL,6.0,26.0,0.0,0.0,0.0,0.0,18.0,7.0,1.0
151,"Sims, Lucas",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
152,"Adams, Lane",ATL,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0
153,"Freitas, David",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
154,"Fried, Max",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
155,"Gohara, Luiz",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
156,"Johnson, Micah",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
157,"Villar, Jonathan",MIL,71.0,2.0,1.0,0.0,0.0,3.0,11.0,1.0,2.0
158,"Thames, Eric",MIL,16.0,90.0,5.0,0.0,5.0,7.0,0.0,0.0,0.0
159,"Braun, Ryan",MIL,0.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
160,"Shaw, Travis",MIL,0.0,0.0,7.0,134.0,1.0,0.0,0.0,0.0,0.0
161,"Santana, Domingo",MIL,7.0,29.0,17.0,6.0,80.0,0.0,0.0,0.0,2.0
162,"Broxton, Keon",MIL,7.0,4.0,0.0,0.0,0.0,11.0,72.0,19.0,0.0
163,"Bandy, Jett",MIL,0.0,0.0,0.0,0.0,1.0,27.0,10.0,6.0,0.0
164,"Arcia, Orlando",MIL,0.0,1.0,0.0,0.0,0.0,4.0,12.0,110.0,8.0
165,"Guerra, Junior",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
166,"Aguilar, Jesús",MIL,0.0,0.0,18.0,11.0,21.0,5.0,0.0,0.0,0.0
167,"Davies, Zach",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
168,"Pérez, Hernán",MIL,8.0,4.0,17.0,7.0,40.0,16.0,4.0,2.0,0.0
169,"Nieuwenhuis, Kirk",MIL,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
170,"Piña, Manny",MIL,0.0,0.0,0.0,1.0,10.0,56.0,15.0,1.0,0.0
171,"Peralta, Wily",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
172,"Anderson, Chase",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
173,"Nelson, Jimmy",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
174,"Franklin, Nick",MIL,1.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0
175,"Milone, Tommy",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
176,"Garza, Matt",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
177,"Sogard, Eric",MIL,50.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
178,"Espino, Paolo",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
179,"Phillips, Brett",MIL,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,1.0
180,"Brinson, Lewis",MIL,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0
181,"Suter, Brent",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
182,"Vogt, Stephen",MIL,0.0,0.0,0.0,0.0,1.0,21.0,11.0,0.0,0.0
183,"Blazek, Michael",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,"Susac, Andrew",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
185,"Woodruff, Brandon",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
186,"Walker, Neil",MIL,0.0,27.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
187,"Jeffress, Jeremy",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,"Wilkerson, Aaron",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
189,"Fowler, Dexter",STL,51.0,13.0,22.0,18.0,3.0,2.0,0.0,0.0,3.0
190,"Díaz, Aledmys",STL,0.0,23.0,0.0,0.0,5.0,26.0,8.0,7.0,0.0
191,"Carpenter, Matt",STL,89.0,6.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0
192,"Peralta, Jhonny",STL,0.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,0.0
193,"Molina, Yadier",STL,0.0,0.0,3.0,4.0,111.0,15.0,0.0,0.0,0.0
194,"Piscotty, Stephen",STL,0.0,9.0,32.0,12.0,9.0,15.0,11.0,4.0,0.0
195,"Gyorko, Jedd",STL,0.0,0.0,0.0,84.0,3.0,16.0,9.0,0.0,1.0
196,"Grichuk, Randal",STL,0.0,8.0,1.0,7.0,3.0,13.0,37.0,27.0,4.0
197,"Martínez, Carlos",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0
198,"Wong, Kolten",STL,14.0,1.0,0.0,0.0,3.0,17.0,30.0,28.0,2.0
199,"Wainwright, Adam",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
200,"Adams, Matt",STL,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0
201,"Lynn, Lance",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0
202,"Leake, Mike",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
203,"Wacha, Michael",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0
204,"Martínez, José",STL,0.0,5.0,3.0,26.0,8.0,10.0,5.0,6.0,0.0
205,"Garcia, Greg",STL,3.0,5.0,0.0,0.0,0.0,5.0,13.0,23.0,3.0
206,"Fryer, Eric",STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0
207,"Pham, Tommy",STL,2.0,87.0,5.0,0.0,2.0,10.0,8.0,2.0,0.0
208,"Sierra, Magneuris",STL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0
209,"DeJong, Paul",STL,0.0,0.0,51.0,2.0,4.0,12.0,21.0,11.0,3.0
210,"Gonzales, Marco",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,"Huffman, Chad",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
212,"Voit, Luke",STL,0.0,0.0,0.0,4.0,0.0,9.0,5.0,1.0,1.0
213,"Mejia, Alex",STL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
214,"Kelly, Carson",STL,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0
215,"Bader, Harrison",STL,2.0,4.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0
216,"Weaver, Luke",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
217,"Flaherty, Jack",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
218,"Valera, Breyvic",STL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,"Gant, John",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
220,"Schwarber, Kyle",CHC,36.0,22.0,3.0,1.0,28.0,10.0,2.0,1.0,7.0
221,"Bryant, Kris",CHC,0.0,110.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
222,"Rizzo, Anthony",CHC,14.0,1.0,108.0,32.0,0.0,0.0,0.0,0.0,1.0
223,"Zobrist, Ben",CHC,40.0,4.0,2.0,48.0,10.0,1.0,0.0,0.0,0.0
224,"Russell, Addison",CHC,0.0,0.0,0.0,15.0,30.0,15.0,8.0,20.0,2.0
225,"Heyward, Jason",CHC,4.0,0.0,0.0,2.0,19.0,33.0,58.0,0.0,1.0
226,"Contreras, Willson",CHC,2.0,0.0,4.0,42.0,9.0,18.0,20.0,0.0,0.0
227,"Lester, Jon",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0
228,"Báez, Javier",CHC,2.0,0.0,0.0,0.0,3.0,19.0,39.0,50.0,11.0
229,"Arrieta, Jake",CHC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,17.0
230,"Almora Jr., Albert",CHC,3.0,5.0,0.0,0.0,7.0,17.0,7.0,8.0,19.0
231,"Montero, Miguel",CHC,0.0,0.0,0.0,2.0,8.0,4.0,13.0,1.0,0.0
232,"Lackey, John",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0
233,"Jay, Jon",CHC,51.0,2.0,1.0,0.0,3.0,3.0,3.0,4.0,22.0
234,"Anderson, Brett",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
235,"Hendricks, Kyle",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0
236,"Szczur, Matt",CHC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
237,"Montgomery, Mike",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0
238,"Peña, Félix",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239,"La Stella, Tommy",CHC,0.0,8.0,1.0,0.0,3.0,7.0,3.0,0.0,0.0
240,"Candelario, Jeimer",CHC,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0
241,"Butler, Eddie",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
242,"Happ, Ian",CHC,8.0,10.0,5.0,14.0,32.0,16.0,2.0,3.0,0.0
243,"Zagunis, Mark",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
244,"Caratini, Victor",CHC,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0
245,"Quintana, José",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
246,"Avila, Alex",CHC,0.0,0.0,0.0,2.0,6.0,14.0,1.0,2.0,0.0
247,"Rivera, René",CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
248,"Freeman, Mike",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
249,"Davis, Taylor",CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
250,"Tseng, Jen-Ho",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,"Martin, Leonys",CHC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,"Pollock, AJ",ARI,42.0,28.0,14.0,0.0,0.0,10.0,6.0,0.0,0.0
253,"Owings, Chris",ARI,5.0,18.0,1.0,10.0,34.0,7.0,13.0,1.0,0.0
254,"Goldschmidt, Paul",ARI,0.0,0.0,101.0,51.0,0.0,0.0,0.0,0.0,0.0
255,"Lamb, Jake",ARI,0.0,0.0,40.0,80.0,7.0,4.0,15.0,0.0,0.0
256,"Tomás, Yasmany",ARI,0.0,0.0,0.0,3.0,38.0,1.0,0.0,0.0,0.0
257,"Drury, Brandon",ARI,0.0,1.0,1.0,0.0,14.0,80.0,14.0,2.0,1.0
258,"Peralta, David",ARI,54.0,61.0,4.0,0.0,0.0,1.0,4.0,0.0,2.0
259,"Mathis, Jeff",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0
260,"Greinke, Zack",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0
261,"Corbin, Patrick",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
262,"Iannetta, Chris",ARI,0.0,19.0,0.0,2.0,6.0,8.0,23.0,11.0,1.0
263,"Ahmed, Nick",ARI,0.0,9.0,0.0,0.0,0.0,0.0,12.0,19.0,1.0
264,"Walker, Taijuan",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
265,"Herrmann, Chris",ARI,1.0,4.0,0.0,0.0,4.0,7.0,12.0,26.0,0.0
