player,avg,ngames,teamgames,team
Khris Davis,6.19, 27,162,OAK
Pete Kozma,9.00,  3,162,OAK
Marcus Semien,1.79,160,162,TOR
Cavan Biggio,5.70, 70,162,TOR
Bo Bichette,2.63,158,162,TOR
Teoscar Hernandez,4.45,141,162,TOR
Vladimir Guerrero Jr.,2.97,160,162,TOR
Lourdes Gurriel Jr.,6.60,135,162,TOR
Rowdy Tellez,6.13, 75,162,TOR
Randal Grichuk,6.02,132,162,TOR
Danny Jansen,8.69, 52,162,TOR
Joe Panik,6.82, 56,162,TOR
Alejandro Kirk,6.87, 48,162,TOR
Jonathan Davis,8.32, 25,162,TOR
Joshua Palacios,8.18, 11,162,TOR
Santiago Espinal,7.74, 62,162,TOR
George Springer,1.95, 78,162,TOR
Reese McGuire,8.87, 61,162,TOR
Robbie Ray,9.00,  2,162,TOR
Hyun Jin Ryu,9.00,  2,162,TOR
Ross Stripling,9.00,  3,162,TOR
Riley Adams,7.64, 28,162,TOR
Jared Hoying,8.00,  1,162,TOR
Steven Matz,9.00,  1,162,TOR
Corey Dickerson,4.26, 87,162,TOR
Breyvic Valera,8.05, 21,162,TOR
Alek Manoah,9.00,  1,162,TOR
Jose Berrios,9.00,  2,162,TOR
Kevin Smith,8.45, 11,162,TOR
Jarrod Dyson,7.91, 33,162,TOR
Jake Lamb,6.19, 42,162,TOR
Ronald Acuna Jr.,1.10, 80,161,ATL
Ozzie Albies,2.69,156,161,ATL
Freddie Freeman,2.42,156,161,ATL
Marcell Ozuna,3.17, 47,161,ATL
Travis d'Arnaud,5.63, 54,161,ATL
Dansby Swanson,5.53,157,161,ATL
Austin Riley,4.71,155,161,ATL
Cristian Pache,8.11, 19,161,ATL
Charlie Morton,9.00, 27,161,ATL
Ian Anderson,9.00, 22,161,ATL
Drew Smyly,9.00, 22,161,ATL
Ender Inciarte,7.88, 17,161,ATL
Max Fried,8.96, 26,161,ATL
Alex Jackson,7.36, 36,161,ATL
Huascar Ynoa,9.00, 17,161,ATL
Ehire Adrianza,4.87, 30,161,ATL
Guillermo Heredia,7.42, 84,161,ATL
Kyle Wright,9.00,  2,161,ATL
Bryse Wilson,9.00, 14,161,ATL
Pablo Sandoval,6.17,  6,161,ATL
William Contreras,7.26, 47,161,ATL
Jeff Mathis,7.67,  3,161,ATL
Josh Tomlin,9.00,  1,161,ATL
Tucker Davidson,9.00,  3,161,ATL
Kevan Smith,7.79, 28,161,ATL
Abraham Almonte,5.54, 37,161,ATL
Sean Newcomb,9.00,  1,161,ATL
Kyle Muller,9.00,  8,161,ATL
Jesse Chavez,9.00,  2,161,ATL
Orlando Arcia,6.37, 19,161,ATL
Jonathan Lucroy,8.00,  5,161,ATL
Joc Pederson,3.35,109,161,ATL
Stephen Vogt,7.15, 55,161,ATL
Touki Toussaint,8.89,  9,161,ATL
Adam Duvall,4.89,131,161,ATL
Jorge Soler,3.68,141,161,ATL
Eddie Rosario,4.68,102,161,ATL
Spencer Strider,9.00,  1,161,ATL
Kolten Wong,1.00,107,162,MIL
Travis Shaw,5.00, 54,162,MIL
Christian Yelich,2.86,106,162,MIL
Keston Hiura,5.49, 45,162,MIL
Jackie Bradley Jr.,6.84,100,162,MIL
Lorenzo Cain,5.46, 69,162,MIL
Omar Narvaez,4.29,101,162,MIL
Corbin Burnes,9.00, 25,162,MIL
Avisail Garcia,4.11,119,162,MIL
Luis Urias,5.00,131,162,MIL
Manny Pina,7.02, 52,162,MIL
Adrian Houser,9.00, 24,162,MIL
Brett Anderson,8.95, 20,162,MIL
Daniel Vogelbach,3.44, 55,162,MIL
Freddy Peralta,9.00, 25,162,MIL
Daniel Robertson,7.79, 14,162,MIL
Brandon Woodruff,9.00, 27,162,MIL
Jace Peterson,5.92, 66,162,MIL
Billy McKinney,6.17, 66,162,MIL
Josh Lindblom,9.00,  1,162,MIL
Tyrone Taylor,4.96, 56,162,MIL
Pablo Reyes,8.00, 16,162,MIL
Zack Godley,9.00,  1,162,MIL
Eric Lauer,9.00, 17,162,MIL
Luke Maile,8.00,  7,162,MIL
Jacob Nottingham,7.09, 11,162,MIL
Alec Bettinger,9.00,  1,162,MIL
Brent Suter,9.00,  1,162,MIL
Willy Adames,4.47,132,162,MIL
Tim Lopes,7.00,  1,162,MIL
Derek Fisher,6.00,  1,162,MIL
Miguel Sanchez,9.00,  1,162,MIL
Eduardo Escobar,3.70,137,162,MIL
Aaron Ashby,9.00,  2,162,MIL
Jandel Gustave,9.00,  2,162,MIL
Tommy Edman,2.05,153,162,STL
Paul Goldschmidt,2.37,156,162,STL
Nolan Arenado,3.62,156,162,STL
Paul DeJong,6.33, 99,162,STL
Tyler O'Neill,4.47,129,162,STL
Yadier Molina,5.22,117,162,STL
Dylan Carlson,2.90,144,162,STL
Justin Williams,7.42, 31,162,STL
Adam Wainwright,9.00, 31,162,STL
Carlos Martinez,9.00, 15,162,STL
Austin Dean,7.00,  4,162,STL
Daniel Ponce de Leon,9.00,  2,162,STL
Matt Carpenter,5.48, 44,162,STL
John Gant,9.00, 11,162,STL
Jack Flaherty,8.90, 10,162,STL
Lane Thomas,2.66, 53,162,STL
Johan Oviedo,9.00, 13,162,STL
Andrew Knizner,7.77, 43,162,STL
Edmundo Sosa,7.19, 75,162,STL
Kwang Hyun Kim,9.00, 18,162,STL
Harrison Bader,7.10,102,162,STL
Ali Sanchez,8.00,  1,162,STL
Max Moroff,8.00,  3,162,STL
Miles Mikolas,9.00,  9,162,STL
Jose Rondon,7.33,  9,162,STL
Jake Woodford,9.00, 10,162,STL
Lars Nootbaar,6.42, 24,162,STL
Wade LeBlanc,9.00,  8,162,STL
Jon Lester,8.88, 25,162,STL
J.A. Happ,9.00,  9,162,STL
Dakota Hudson,9.00,  2,162,STL
Willson Contreras,2.78,112,162,CHC
Kris Bryant,2.91,137,162,CHC
Anthony Rizzo,2.99,136,162,CHC
Javier Baez,4.17,130,162,CHC
Jake Marisnick,6.84, 37,162,CHC
Jason Heyward,6.29, 91,162,CHC
David Bote,5.92, 78,162,CHC
Jake Arrieta,9.00, 21,162,CHC
Ian Happ,3.90,120,162,CHC
Eric Sogard,7.42, 38,162,CHC
Zach Davies,9.00, 26,162,CHC
Matt Duffy,4.64, 69,162,CHC
Trevor Williams,8.93, 15,162,CHC
Adbert Alzolay,9.00, 20,162,CHC
Tony Wolters,8.20,  5,162,CHC
Kyle Hendricks,9.00, 29,162,CHC
Alec Mills,9.00, 18,162,CHC
Austin Romine,7.07, 14,162,CHC
Nico Hoerner,6.93, 43,162,CHC
Ildemaro Vargas,7.42, 19,162,CHC
Keegan Thompson,9.00,  4,162,CHC
Nick Martini,5.83,  6,162,CHC
P.J. Higgins,8.00,  5,162,CHC
Rafael Ortega,2.58, 73,162,CHC
Patrick Wisdom,4.52, 85,162,CHC
Kohl Stewart,9.00,  3,162,CHC
Sergio Alcantara,7.77, 65,162,CHC
Jose Lobaton,8.00,  3,162,CHC
Robert Stock,9.00,  3,162,CHC
Robinson Chirinos,6.73, 22,162,CHC
Andrew Romine,7.87, 15,162,CHC
Johneshwy Fargas,7.46, 13,162,CHC
Greg Deichmann,6.71,  7,162,CHC
Justin Steele,9.00,  8,162,CHC
Michael Hermosillo,4.29,  7,162,CHC
Adrian Sampson,9.00,  6,162,CHC
Alfonso Rivas III,6.45, 11,162,CHC
Trayce Thompson,6.38,  8,162,CHC
Trent Giambrone,7.00,  3,162,CHC
Erick Castillo,8.00,  2,162,CHC
Cory Abbott,9.00,  1,162,CHC
Tim Locastro,4.91, 33,162,AZ
Ketel Marte,1.90, 81,162,AZ
Christian Walker,4.45, 99,162,AZ
Asdrubal Cabrera,3.86, 71,162,AZ
Carson Kelly,4.24, 80,162,AZ
Josh Rojas,2.80,118,162,AZ
Wyatt Mathisen,5.38,  8,162,AZ
Merrill Kelly,8.93, 27,162,AZ
David Peralta,4.59,123,162,AZ
Pavin Smith,3.90,124,162,AZ
Josh VanMeter,4.36, 67,162,AZ
Caleb Smith,9.00, 11,162,AZ
Geraldo Perdomo,8.12,  8,162,AZ
Taylor Widener,8.91, 11,162,AZ
Luke Weaver,9.00, 13,162,AZ
Madison Bumgarner,8.96, 23,162,AZ
Kole Calhoun,2.80, 40,162,AZ
Nick Ahmed,6.08,116,162,AZ
Riley Smith,9.00,  8,162,AZ
Zac Gallen,8.95, 21,162,AZ
Andrew Young,6.17, 18,162,AZ
Nick Heath,8.00,  8,162,AZ
Daulton Varsho,6.31, 72,162,AZ
Matt Peacock,9.00, 10,162,AZ
Seth Frankoff,8.67,  3,162,AZ
Domingo Leyba,7.33, 24,162,AZ
Corbin Martin,9.00,  2,162,AZ
Josh Reddick,6.09, 33,162,AZ
Jon Duplantier,9.00,  2,162,AZ
Alex Young,9.00,  1,162,AZ
Jake Faria,9.00,  3,162,AZ
Humberto Castellanos,9.00,  5,162,AZ
Stuart Fairchild,7.25,  4,162,AZ
Bryan Holaday,8.10, 10,162,AZ
Drew Ellis,6.63, 19,162,AZ
Jake Hager,7.20,  5,162,AZ
Tyler Gilbert,9.00,  5,162,AZ
Humberto Mejia,9.00,  4,162,AZ
Jake McCarthy,7.89, 18,162,AZ
Henry Ramos,5.00, 12,162,AZ
Seth Beer,7.00,  2,162,AZ
Mookie Betts,1.21,115,162,LAD
Corey Seager,3.08, 89,162,LAD
Justin Turner,3.29,139,162,LAD
Cody Bellinger,5.64, 78,162,LAD
Max Muncy,3.02,135,162,LAD
Will Smith,4.89,113,162,LAD
AJ Pollock,6.02, 98,162,LAD
Gavin Lux,6.43, 92,162,LAD
Trevor Bauer,9.00, 14,162,LAD
Chris Taylor,4.62,131,162,LAD
Edwin Rios,7.09, 11,162,LAD
Austin Barnes,7.84, 51,162,LAD
Walker Buehler,8.97, 33,162,LAD
Zach McKinstry,7.48, 40,162,LAD
Julio Urias,9.00, 30,162,LAD
Clayton Kershaw,9.00, 16,162,LAD
Matt Beaty,5.87, 45,162,LAD
Dustin May,9.00,  2,162,LAD
Luke Raley,7.40, 15,162,LAD
Sheldon Neuse,7.23, 13,162,LAD
DJ Peters,5.67, 57,162,LAD
Edwin Uceta,9.00,  1,162,LAD
Garrett Cleavinger,9.00,  1,162,LAD
Dennis Santana,9.00,  1,162,LAD
Alex Vesia,9.00,  3,162,LAD
Yoshi Tsutsugo,4.09, 57,162,LAD
Jimmy Nelson,9.00,  1,162,LAD
Joe Kelly,9.00,  1,162,LAD
Tony Gonsolin,9.00, 13,162,LAD
Andy Burns,6.00,  2,162,LAD
Steven Souza Jr.,6.75,  8,162,LAD
Zach Reks,7.50,  2,162,LAD
Phil Bickford,9.00,  1,162,LAD
Mitch White,9.00,  6,162,LAD
David Price,9.00,  9,162,LAD
Josiah Gray,9.00, 14,162,LAD
Max Scherzer,8.88, 25,162,LAD
Trea Turner,1.79,148,162,LAD
Andre Jackson,9.00,  2,162,LAD
Evan Phillips,9.00,  2,162,LAD
Austin Slater,2.46, 56,162,SF
Mike Yastrzemski,3.69,118,162,SF
Donovan Solano,5.59, 78,162,SF
Evan Longoria,4.92, 66,162,SF
Darin Ruf,3.84, 63,162,SF
Wilmer Flores,4.77, 97,162,SF
Buster Posey,3.41,102,162,SF
Brandon Crawford,5.35,129,162,SF
Mauricio Dubon,7.39, 38,162,SF
Tommy La Stella,2.59, 54,162,SF
Brandon Belt,3.37, 84,162,SF
Alex Dickerson,4.70, 74,162,SF
Curt Casali,7.59, 54,162,SF
Anthony DeSclafani,8.89, 27,162,SF
Aaron Sanchez,9.00,  7,162,SF
Kevin Gausman,8.97, 30,162,SF
Johnny Cueto,9.00, 19,162,SF
Logan Webb,9.00, 24,162,SF
LaMonte Wade Jr.,2.14, 84,162,SF
Steven Duggar,7.14, 66,162,SF
Alex Wood,9.00, 23,162,SF
Jason Vosler,7.28, 18,162,SF
Mike Tauchman,5.56, 45,162,SF
Scott Kazmir,9.00,  3,162,SF
Sam Selman,9.00,  1,162,SF
Chadwick Tromp,8.00,  4,162,SF
Sam Long,9.00,  5,162,SF
Thairo Estrada,6.93, 30,162,SF
Jaylin Davis,7.50,  2,162,SF
Joey Bart,7.00,  1,162,SF
Jose Alvarez,9.00,  1,162,SF
Jarlin Garcia,9.00,  2,162,SF
Ben Gamel,4.49, 88,162,CLE
Cesar Hernandez,2.78,148,162,CLE
Jose Ramirez,3.00,150,162,CLE
Franmil Reyes,4.18,114,162,CLE
Josh Naylor,6.27, 64,162,CLE
Jake Bauers,7.16, 74,162,CLE
Roberto Perez,7.53, 43,162,CLE
Andres Gimenez,8.12, 58,162,CLE
Jordan Luplow,3.89, 44,162,CLE
Amed Rosario,2.79,136,162,CLE
Yu Chang,7.15, 62,162,CLE
Austin Hedges,8.35, 83,162,CLE
Logan Allen,8.00,  1,162,CLE
Triston McKenzie,8.00,  1,162,CLE
Shane Bieber,9.00,  2,162,CLE
Daniel Johnson,6.96, 23,162,CLE
Harold Ramirez,5.39, 93,162,CLE
Rene Rivera,8.25, 20,162,CLE
Owen Miller,6.86, 51,162,CLE
Bradley Zimmer,5.70, 84,162,CLE
Bobby Bradley,5.09, 70,162,CLE
Phil Maton,9.00,  1,162,CLE
Ernie Clement,8.57, 35,162,CLE
Ryan Lavarnway,7.50,  8,162,CLE
J.C. Mejia,9.00,  1,162,CLE
Cal Quantrill,9.00,  1,162,CLE
Sam Hentges,9.00,  1,162,CLE
Aaron Civale,9.00,  1,162,CLE
Eli Morgan,9.00,  1,162,CLE
Oscar Mercado,6.70, 56,162,CLE
Wilson Ramos,5.59, 41,162,CLE
Mitch Haniger,1.95,155,162,SEA
Ty France,3.28,150,162,SEA
Kyle Seager,3.29,156,162,SEA
Evan White,5.74, 27,162,SEA
Taylor Trammell,7.34, 47,162,SEA
Dylan Moore,7.44,100,162,SEA
Jake Fraley,6.30, 60,162,SEA
Luis Torrens,6.15, 93,162,SEA
J.P. Crawford,3.03,158,162,SEA
Tom Murphy,6.96, 85,162,SEA
Sam Haggerty,7.48, 23,162,SEA
Jose Marmolejos,5.52, 31,162,SEA
Braden Bishop,9.00,  1,162,SEA
Kyle Lewis,3.56, 36,162,SEA
Yusei Kikuchi,9.00,  1,162,SEA
Justin Dunn,9.00,  2,162,SEA
Jarred Kelenic,5.82, 91,162,SEA
Donovan Walton,8.39, 18,162,SEA
Chris Flexen,9.00,  2,162,SEA
Justus Sheffield,9.00,  1,162,SEA
Jose Godoy,7.67, 12,162,SEA
Eric Campbell,7.67,  3,162,SEA
Shed Long Jr.,7.84, 31,162,SEA
Dillon Thomas,8.00,  2,162,SEA
Cal Raleigh,7.69, 36,162,SEA
Marco Gonzales,9.00,  2,162,SEA
Darren McCaughan,9.00,  1,162,SEA
Tyler Anderson,9.00, 18,162,SEA
Miguel Rojas,2.46,125,162,MIA
Jesus Aguilar,2.97,115,162,MIA
Garrett Cooper,3.71, 55,162,MIA
Brian Anderson,4.98, 62,162,MIA
Jazz Chisholm Jr.,2.17,119,162,MIA
Jorge Alfaro,6.24, 75,162,MIA
Pablo Lopez,8.88, 16,162,MIA
Lewis Brinson,4.99, 69,162,MIA
Jon Berti,6.76, 63,162,MIA
Chad Wallach,7.67, 18,162,MIA
Elieser Hernandez,9.00, 11,162,MIA
Trevor Rogers,9.00, 24,162,MIA
Sandy Alcantara,9.00, 27,162,MIA
Nick Neidert,9.00,  7,162,MIA
Jesus Sanchez,4.57, 61,162,MIA
Bryan De La Cruz,5.31, 54,162,MIA
Daniel Castano,9.00,  4,162,MIA
Sandy Leon,7.24, 49,162,MIA
Magneuris Sierra,7.05, 44,162,MIA
Jose Devers,6.73, 11,162,MIA
Ross Detwiler,9.00,  3,162,MIA
Isan Diaz,5.66, 64,162,MIA
Paul Campbell,8.00,  1,162,MIA
Monte Harrison,8.00,  2,162,MIA
Jordan Holloway,9.00,  5,162,MIA
Cody Poteet,9.00,  5,162,MIA
Zach Pop,9.00,  1,162,MIA
Lewin Diaz,5.13, 30,162,MIA
Luis Marte,8.50,  2,162,MIA
Braxton Garrett,9.00,  7,162,MIA
Zach Thompson,9.00, 12,162,MIA
Deven Marrero,7.50,  4,162,MIA
Shawn Morimando,9.00,  1,162,MIA
David Hess,9.00,  2,162,MIA
Brian Miller,5.67,  3,162,MIA
Edward Cabrera,9.00,  6,162,MIA
Eddy Alvarez,7.30, 20,162,MIA
Payton Henry,7.40,  5,162,MIA
Nick Fortes,6.43,  7,162,MIA
Steven Okert,9.00,  1,162,MIA
Brandon Nimmo,1.10, 84,162,NYM
Francisco Lindor,2.06,121,162,NYM
Michael Conforto,4.39,114,162,NYM
Pete Alonso,3.37,150,162,NYM
Dominic Smith,4.25,116,162,NYM
J.D. Davis,5.12, 48,162,NYM
Jeff McNeil,4.23,101,162,NYM
James McCann,6.46,102,162,NYM
Marcus Stroman,9.00, 26,162,NYM
Jonathan Villar,4.25,118,162,NYM
Luis Guillorme,7.11, 35,162,NYM
David Peterson,8.92, 12,162,NYM
Taijuan Walker,8.96, 26,162,NYM
Jacob deGrom,8.79, 14,162,NYM
Patrick Mazeika,8.00, 21,162,NYM
Kevin Pillar,6.10, 81,162,NYM
Tomas Nido,7.19, 43,162,NYM
Joey Lucchesi,8.89,  9,162,NYM
Albert Almora Jr.,7.73, 11,162,NYM
Jose Peraza,7.32, 37,162,NYM
Robert Gsellman,9.00,  2,162,NYM
Khalil Lee,7.75,  4,162,NYM
Tommy Hunter,8.00,  1,162,NYM
Cameron Maybin,5.89,  9,162,NYM
Brandon Drury,6.00, 17,162,NYM
Wilfredo Tovar,6.00,  1,162,NYM
Jordan Yamamoto,9.00,  1,162,NYM
Mason Williams,7.60, 10,162,NYM
Travis Blankenhorn,8.33,  3,162,NYM
Jerad Eickhoff,9.00,  4,162,NYM
Tylor Megill,9.00, 18,162,NYM
Drew Smith,9.00,  1,162,NYM
Rich Hill,9.00, 15,162,NYM
Carlos Carrasco,9.00, 11,162,NYM
Chance Sisco,8.23, 22,162,NYM
Victor Robles,6.15, 91,162,WSH
Juan Soto,2.79,145,162,WSH
Ryan Zimmerman,3.87, 47,162,WSH
Starlin Castro,5.57, 84,162,WSH
Hernan Perez,7.00,  4,162,WSH
Andrew Stevenson,6.11, 37,162,WSH
Erick Fedde,8.92, 25,162,WSH
Luis Garcia Jr.,7.03, 62,162,WSH
Tres Barrera,7.44, 27,162,WSH
Stephen Strasburg,8.60,  5,162,WSH
Joe Ross,8.78, 18,162,WSH
Jordy Mercer,7.07, 29,162,WSH
Patrick Corbin,8.86, 28,162,WSH
Yadiel Hernandez,4.86, 56,162,WSH
Josh Bell,3.98,127,162,WSH
Kyle Schwarber,3.36,110,162,WSH
Alex Avila,7.04, 28,162,WSH
Paolo Espino,9.00, 20,162,WSH
Austin Voth,9.00,  1,162,WSH
Jefry Rodriguez,9.00,  1,162,WSH
Gerardo Parra,6.76, 17,162,WSH
Humberto Arteaga,8.00,  1,162,WSH
Alcides Escobar,1.95, 76,162,WSH
Carter Kieboom,6.14, 58,162,WSH
Adrian Sanchez,6.25,  8,162,WSH
Sean Nolin,9.00,  3,162,WSH
Keibert Ruiz,6.10, 20,162,WSH
Josh Rogers,9.00,  6,162,WSH
Patrick Murphy,9.00,  1,162,WSH
Joan Adon,8.00,  1,162,WSH
Cedric Mullins,1.00,148,162,BAL
Trey Mancini,2.89,142,162,BAL
Anthony Santander,3.69,103,162,BAL
Ryan Mountcastle,3.91,140,162,BAL
Rio Ruiz,6.88, 26,162,BAL
Austin Hays,3.14,118,162,BAL
Maikel Franco,6.02, 99,162,BAL
Freddy Galvis,5.70, 97,162,BAL
Pedro Severino,6.32,105,162,BAL
Pat Valaika,8.01, 72,162,BAL
Ramon Urias,6.19, 74,162,BAL
Ryan McKenna,6.56, 50,162,BAL
DJ Stewart,4.95, 77,162,BAL
Matt Harvey,9.00,  3,162,BAL
Bruce Zimmermann,9.00,  2,162,BAL
John Means,9.00,  2,162,BAL
Stevie Wilkerson,7.68, 19,162,BAL
Jorge Lopez,9.00,  1,162,BAL
Tyler Nevin,7.20,  5,162,BAL
Austin Wynns,8.79, 38,162,BAL
Kelvin Gutierrez,7.18, 74,162,BAL
Richie Martin,8.56, 27,162,BAL
Jorge Mateo,7.32, 41,162,BAL
Jahmai Jones,7.68, 19,162,BAL
Keegan Akin,9.00,  1,162,BAL
Nick Ciuffo,8.50,  2,162,BAL
Tommy Pham,3.05,122,162,SD
Fernando Tatis Jr.,2.47,126,162,SD
Manny Machado,3.10,146,162,SD
Eric Hosmer,4.98,130,162,SD
Wil Myers,5.65,117,162,SD
Jake Cronenworth,3.47,144,162,SD
Luis Campusano,7.33,  9,162,SD
Jurickson Profar,5.39, 88,162,SD
Blake Snell,8.96, 23,162,SD
Ha-Seong Kim,7.31, 62,162,SD
Victor Caratini,7.89, 83,162,SD
Joe Musgrove,9.00, 30,162,SD
Chris Paddack,8.95, 22,162,SD
Adrian Morejon,9.00,  1,162,SD
Yu Darvish,8.96, 27,162,SD
Trent Grisham,3.62,120,162,SD
Tucupita Marcano,6.70, 10,162,SD
Ryan Weathers,8.94, 18,162,SD
Craig Stammen,9.00,  4,162,SD
Nick Ramirez,9.00,  1,162,SD
Austin Nola,6.15, 47,162,SD
Patrick Kivlehan,8.00,  2,162,SD
Brian O'Grady,6.60, 10,162,SD
Webster Rivas,7.90, 20,162,SD
Dinelson Lamet,9.00,  4,162,SD
Reiss Knehr,8.83,  6,162,SD
Adam Frazier,2.01,141,162,SD
Emilio Pagan,9.00,  1,162,SD
Nabil Crismatt,9.00,  1,162,SD
Vince Velasquez,9.00, 17,162,SD
Pedro Avila,9.00,  1,162,SD
Andrew McCutchen,3.60,132,162,PHI
Rhys Hoskins,3.52, 99,162,PHI
Bryce Harper,3.10,139,162,PHI
J.T. Realmuto,3.41,120,162,PHI
Alec Bohm,5.59,100,162,PHI
Didi Gregorius,5.70, 97,162,PHI
Jean Segura,2.34,127,162,PHI
Roman Quinn,7.36, 14,162,PHI
Zack Wheeler,9.00, 32,162,PHI
Andrew Knapp,7.32, 38,162,PHI
Adam Haseley,8.00,  6,162,PHI
Zach Eflin,8.94, 17,162,PHI
Matt Moore,9.00, 12,162,PHI
Matt Joyce,3.00,  9,162,PHI
Brad Miller,4.97, 79,162,PHI
Chase Anderson,9.00,  8,162,PHI
Aaron Nola,9.00, 29,162,PHI
Ronald Torreyes,7.33, 81,162,PHI
Mickey Moniak,7.67,  6,162,PHI
Nick Maton,7.52, 31,162,PHI
Odubel Herrera,3.58,111,162,PHI
Scott Kingery,7.00,  2,162,PHI
Rafael Marchan,7.85, 13,162,PHI
Spencer Howard,9.00,  5,162,PHI
Ranger Suarez,9.00, 12,162,PHI
Luke Williams,6.65, 23,162,PHI
Matt Vierling,5.60, 15,162,PHI
Travis Jankowski,6.53, 30,162,PHI
Kyle Gibson,8.77, 13,162,PHI
JD Hammer,9.00,  1,162,PHI
Jorge Bonifacio,5.33,  3,162,PHI
Bailey Falter,9.00,  2,162,PHI
Ramon Rosso,9.00,  1,162,PHI
Adonis Medina,9.00,  1,162,PHI
Hans Crouse,9.00,  1,162,PHI
Ke'Bryan Hayes,1.83, 88,162,PIT
Bryan Reynolds,2.95,148,162,PIT
Colin Moran,3.94, 84,162,PIT
Kevin Newman,5.51,134,162,PIT
Gregory Polanco,5.51, 90,162,PIT
Jacob Stallings,5.24,102,162,PIT
Dustin Fowler,7.58, 12,162,PIT
Phillip Evans,4.23, 53,162,PIT
Michael Perez,7.52, 56,162,PIT
Anthony Alford,6.50, 32,162,PIT
Mitch Keller,9.00, 19,162,PIT
Erik Gonzalez,5.66, 53,162,PIT
JT Brubaker,8.96, 23,162,PIT
Trevor Cahill,8.86,  7,162,PIT
Wilmer Difo,5.56, 39,162,PIT
Chad Kuhl,9.00, 12,162,PIT
Rodolfo Castro,6.17, 23,162,PIT
Todd Frazier,5.88,  8,162,PIT
Sean Poppen,9.00,  1,162,PIT
Wil Crowe,8.96, 24,162,PIT
Hunter Owen,7.00,  1,162,PIT
