player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Blaze Alexander,AZ,0.0,3.0,0.0,5.0,15.0,14.0,9.0,13.0,8.0
Tristin English,AZ,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
Adrian Del Castillo,AZ,0.0,0.0,1.0,2.0,17.0,7.0,4.0,0.0,0.0
Tyler Locklear,AZ,0.0,0.0,0.0,0.0,6.0,11.0,5.0,6.0,0.0
Connor Kaiser,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Shohei Ohtani,LAD,148.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Edman,LAD,3.0,2.0,7.0,0.0,16.0,18.0,16.0,17.0,12.0
Teoscar Hernandez,LAD,0.0,5.0,29.0,47.0,45.0,5.0,0.0,0.0,0.0
Will Smith,LAD,0.0,4.0,29.0,38.0,19.0,9.0,0.0,0.0,0.0
Enrique Hernandez,LAD,0.0,0.0,0.0,0.0,1.0,11.0,8.0,28.0,5.0
Michael Conforto,LAD,0.0,0.0,1.0,6.0,18.0,30.0,44.0,21.0,2.0
Miguel Rojas,LAD,0.0,0.0,0.0,0.0,0.0,7.0,15.0,23.0,34.0
Andy Pages,LAD,0.0,2.0,0.0,9.0,28.0,49.0,37.0,16.0,14.0
Mookie Betts,LAD,11.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddie Freeman,LAD,0.0,2.0,96.0,47.0,0.0,0.0,0.0,0.0,0.0
Austin Barnes,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Hyeseong Kim,LAD,0.0,0.0,0.0,0.0,1.0,2.0,10.0,12.0,20.0
James Outman,LAD,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,22.0
Dalton Rushing,LAD,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,19.0
Esteury Ruiz,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Alex Freeland,LAD,0.0,0.0,0.0,0.0,2.0,1.0,4.0,12.0,6.0
Alex Call,LAD,11.0,7.0,0.0,0.0,14.0,18.0,13.0,7.0,4.0
Ben Rortvedt,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0
Chuckie Robinson,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Willy Adames,SF,1.0,56.0,53.0,8.0,22.0,17.0,1.0,0.0,0.0
Jung Hoo Lee,SF,19.0,6.0,50.0,4.0,11.0,27.0,27.0,1.0,0.0
Matt Chapman,SF,0.0,4.0,1.0,94.0,23.0,5.0,0.0,0.0,0.0
Heliot Ramos,SF,82.0,23.0,16.0,5.0,18.0,11.0,1.0,0.0,0.0
Patrick Bailey,SF,0.0,0.0,0.0,0.0,0.0,2.0,17.0,70.0,25.0
Wilmer Flores,SF,0.0,6.0,16.0,22.0,40.0,7.0,15.0,0.0,0.0
Mike Yastrzemski,SF,79.0,0.0,0.0,3.0,11.0,19.0,12.0,5.0,1.0
Tyler Fitzgerald,SF,0.0,1.0,0.0,0.0,0.0,1.0,12.0,17.0,35.0
Luis Matos,SF,1.0,0.0,0.0,0.0,0.0,15.0,9.0,17.0,6.0
Casey Schmitt,SF,0.0,1.0,2.0,3.0,12.0,38.0,22.0,7.0,1.0
Sam Huff,SF,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0
Christian Koss,SF,2.0,0.0,0.0,0.0,0.0,3.0,10.0,11.0,23.0
David Villar,SF,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
Jerar Encarnacion,SF,0.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0
Dominic Smith,SF,0.0,0.0,0.0,23.0,18.0,4.0,4.0,4.0,0.0
Daniel Johnson,SF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0
Andrew Knizner,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0
Logan Porter,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rafael Devers,SF,0.0,138.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Alcantara,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Grant McCray,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
Drew Gilbert,SF,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,19.0
Bryce Eldridge,SF,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
Steven Kwan,CLE,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jose Ramirez,CLE,0.0,19.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
Lane Thomas,CLE,1.0,10.0,2.0,2.0,13.0,6.0,0.0,0.0,0.0
Kyle Manzardo,CLE,0.0,10.0,8.0,90.0,11.0,2.0,0.0,0.0,0.0
Jhonkensy Noel,CLE,0.0,0.0,0.0,1.0,8.0,9.0,7.0,5.0,3.0
Bo Naylor,CLE,0.0,2.0,0.0,0.0,19.0,22.0,19.0,35.0,9.0
Gabriel Arias,CLE,0.0,6.0,0.0,2.0,19.0,49.0,36.0,12.0,0.0
Brayan Rocchio,CLE,0.0,1.0,0.0,0.0,0.0,1.0,8.0,30.0,64.0
Nolan Jones,CLE,0.0,18.0,0.0,1.0,20.0,22.0,13.0,17.0,11.0
Daniel Schneemann,CLE,0.0,35.0,0.0,0.0,10.0,29.0,16.0,12.0,2.0
Johnathan Rodriguez,CLE,0.0,0.0,0.0,2.0,0.0,4.0,10.0,5.0,0.0
Austin Hedges,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38.0
Angel Martinez,CLE,5.0,41.0,0.0,0.0,4.0,11.0,20.0,9.0,23.0
Will Wilson,CLE,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,5.0
Will Brennan,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
David Fry,CLE,0.0,10.0,0.0,21.0,3.0,1.0,2.0,0.0,0.0
Dom Nunez,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
C.J. Kayfus,CLE,0.0,1.0,0.0,1.0,2.0,5.0,12.0,16.0,2.0
George Valera,CLE,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Petey Halpin,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Victor Robles,SEA,10.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0
Julio Rodriguez,SEA,14.0,66.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
Cal Raleigh,SEA,0.0,58.0,77.0,22.0,0.0,0.0,0.0,0.0,0.0
Randy Arozarena,SEA,53.0,0.0,5.0,62.0,40.0,0.0,0.0,0.0,0.0
Luke Raley,SEA,0.0,0.0,0.0,3.0,20.0,19.0,7.0,1.0,0.0
Jorge Polanco,SEA,0.0,37.0,0.0,21.0,30.0,32.0,6.0,0.0,0.0
Rowdy Tellez,SEA,0.0,0.0,0.0,9.0,11.0,46.0,15.0,2.0,0.0
Ryan Bliss,SEA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
