player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Andrew Heaney,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Alex Cobb,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Patrick Sandoval,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Adam Eaton,LAA,7.0,27.0,0.0,1.0,5.0,8.0,7.0,10.0,3.0
Brandon Marsh,LAA,14.0,1.0,0.0,0.0,6.0,18.0,20.0,4.0,0.0
Matt Thaiss,LAA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jo Adell,LAA,0.0,0.0,1.0,2.0,10.0,10.0,4.0,6.0,2.0
Jaime Barria,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Reid Detmers,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Packy Naughton,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Junior Guerra,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jose Altuve,HOU,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Brantley,HOU,2.0,95.0,16.0,2.0,0.0,2.0,1.0,0.0,0.0
Alex Bregman,HOU,0.0,15.0,66.0,3.0,1.0,5.0,0.0,0.0,0.0
Kyle Tucker,HOU,2.0,2.0,1.0,12.0,21.0,60.0,36.0,0.0,0.0
Carlos Correa,HOU,3.0,10.0,22.0,16.0,52.0,44.0,0.0,0.0,0.0
Yordan Alvarez,HOU,0.0,1.0,18.0,103.0,11.0,3.0,0.0,0.0,0.0
Yuli Gurriel,HOU,0.0,6.0,35.0,25.0,62.0,9.0,3.0,0.0,0.0
Myles Straw,HOU,61.0,4.0,0.0,0.0,0.0,0.0,6.0,71.0,7.0
Martin Maldonado,HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,105.0
Aledmys Diaz,HOU,0.0,17.0,4.0,1.0,12.0,16.0,20.0,0.0,0.0
Jason Castro,HOU,0.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,19.0
Chas McCormick,HOU,2.0,9.0,0.0,0.0,0.0,9.0,34.0,15.0,1.0
Abraham Toro,HOU,2.0,2.0,1.0,0.0,46.0,15.0,21.0,2.0,0.0
Ronnie Dawson,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Taylor Jones,HOU,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,2.0
Alex De Goti,HOU,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Luis Garcia,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Jose Urquidy,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Robel Garcia,HOU,1.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,8.0
Garrett Stubbs,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
Framber Valdez,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Zack Greinke,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lance McCullers Jr.,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jake Odorizzi,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jacob Wilson,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
Jake Meyers,HOU,0.0,0.0,0.0,0.0,0.0,1.0,11.0,21.0,4.0
Marwin Gonzalez,HOU,7.0,0.0,0.0,0.0,1.0,24.0,26.0,14.0,4.0
Jose Siri,HOU,2.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
Mark Canha,OAK,105.0,2.0,0.0,9.0,9.0,11.0,3.0,0.0,1.0
Ramon Laureano,OAK,12.0,25.0,22.0,14.0,9.0,3.0,2.0,0.0,0.0
Matt Olson,OAK,0.0,6.0,121.0,28.0,1.0,0.0,0.0,0.0,0.0
Matt Chapman,OAK,0.0,15.0,1.0,29.0,46.0,33.0,21.0,6.0,0.0
Mitch Moreland,OAK,0.0,2.0,0.0,18.0,14.0,20.0,6.0,3.0,0.0
Jed Lowrie,OAK,0.0,18.0,15.0,39.0,26.0,20.0,0.0,0.0,0.0
Sean Murphy,OAK,0.0,0.0,2.0,8.0,15.0,27.0,29.0,28.0,0.0
Chad Pinder,OAK,0.0,5.0,1.0,4.0,15.0,6.0,13.0,10.0,3.0
Elvis Andrus,OAK,0.0,17.0,0.0,0.0,0.0,0.0,15.0,36.0,72.0
Ka'ai Tom,OAK,1.0,1.0,2.0,0.0,0.0,5.0,9.0,15.0,1.0
Aramis Garcia,OAK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,22.0
Stephen Piscotty,OAK,0.0,0.0,0.0,0.0,0.0,15.0,20.0,14.0,2.0
Tony Kemp,OAK,17.0,10.0,0.0,0.0,0.0,1.0,13.0,23.0,26.0
Seth Brown,OAK,0.0,7.0,0.0,5.0,6.0,17.0,17.0,15.0,2.0
Chris Bassitt,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jesus Luzardo,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Vimael Machin,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
Austin Allen,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Luis Barrera,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Frankie Montas,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Cole Irvin,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
James Kaprielian,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Skye Bolt,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0
Sean Manaea,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Frank Schwindel,OAK,0.0,45.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0
Starling Marte,OAK,0.0,114.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Yan Gomes,OAK,0.0,0.0,0.0,8.0,25.0,19.0,30.0,8.0,2.0
Josh Harrison,OAK,32.0,23.0,2.0,2.0,33.0,21.0,17.0,1.0,0.0
Khris Davis,OAK,0.0,0.0,2.0,0.0,4.0,9.0,9.0,3.0,0.0
Pete Kozma,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Marcus Semien,TOR,88.0,45.0,19.0,0.0,1.0,8.0,0.0,0.0,0.0
Cavan Biggio,TOR,6.0,7.0,0.0,0.0,10.0,20.0,15.0,11.0,2.0
Bo Bichette,TOR,10.0,90.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0
Teoscar Hernandez,TOR,0.0,1.0,0.0,77.0,63.0,1.0,0.0,0.0,0.0
Vladimir Guerrero Jr.,TOR,0.0,18.0,135.0,1.0,7.0,0.0,0.0,0.0,0.0
Lourdes Gurriel Jr.,TOR,0.0,0.0,0.0,0.0,8.0,57.0,53.0,18.0,0.0
Rowdy Tellez,TOR,0.0,0.0,1.0,7.0,17.0,17.0,23.0,11.0,0.0
Randal Grichuk,TOR,0.0,1.0,0.0,13.0,46.0,20.0,30.0,18.0,5.0
Danny Jansen,TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,38.0
Joe Panik,TOR,0.0,0.0,0.0,0.0,2.0,21.0,18.0,15.0,0.0
Alejandro Kirk,TOR,0.0,0.0,0.0,1.0,3.0,22.0,5.0,9.0,8.0
Jonathan Davis,TOR,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0
Joshua Palacios,TOR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0
Santiago Espinal,TOR,0.0,0.0,0.0,0.0,0.0,2.0,23.0,26.0,11.0
George Springer,TOR,56.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0
Reese McGuire,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,53.0
Robbie Ray,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hyun Jin Ryu,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ross Stripling,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Riley Adams,TOR,0.0,0.0,0.0,0.0,0.0,3.0,8.0,13.0,4.0
Jared Hoying,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Steven Matz,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Corey Dickerson,TOR,15.0,0.0,14.0,12.0,24.0,15.0,7.0,1.0,0.0
Breyvic Valera,TOR,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,6.0
Alek Manoah,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jose Berrios,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kevin Smith,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
Jarrod Dyson,TOR,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,10.0
Jake Lamb,TOR,0.0,7.0,0.0,1.0,4.0,5.0,12.0,9.0,4.0
Ronald Acuna Jr.,ATL,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ozzie Albies,ATL,39.0,23.0,54.0,35.0,5.0,0.0,0.0,0.0,1.0
Freddie Freeman,ATL,0.0,90.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcell Ozuna,ATL,0.0,0.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0
Travis d'Arnaud,ATL,0.0,0.0,0.0,8.0,18.0,16.0,13.0,0.0,0.0
Dansby Swanson,ATL,2.0,6.0,1.0,2.0,70.0,50.0,17.0,10.0,0.0
Austin Riley,ATL,0.0,0.0,0.0,98.0,28.0,9.0,17.0,4.0,0.0
Cristian Pache,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0
Max Fried,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0
Charlie Morton,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
Ian Anderson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Drew Smyly,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Ender Inciarte,ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0
Alex Jackson,ATL,0.0,0.0,0.0,0.0,0.0,3.0,19.0,12.0,2.0
Huascar Ynoa,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Ehire Adrianza,ATL,8.0,1.0,0.0,0.0,1.0,14.0,2.0,3.0,1.0
Guillermo Heredia,ATL,0.0,0.0,0.0,0.0,1.0,13.0,22.0,46.0,2.0
Kyle Wright,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Bryse Wilson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Pablo Sandoval,ATL,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0
William Contreras,ATL,0.0,0.0,0.0,0.0,0.0,1.0,35.0,9.0,2.0
Jeff Mathis,ATL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Josh Tomlin,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tucker Davidson,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Kevan Smith,ATL,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0
Abraham Almonte,ATL,1.0,0.0,0.0,9.0,4.0,13.0,10.0,0.0,0.0
Sean Newcomb,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kyle Muller,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Jesse Chavez,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Orlando Arcia,ATL,0.0,1.0,0.0,0.0,4.0,3.0,7.0,4.0,0.0
Jonathan Lucroy,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Joc Pederson,ATL,61.0,0.0,1.0,1.0,16.0,7.0,14.0,8.0,2.0
Stephen Vogt,ATL,0.0,0.0,0.0,0.0,5.0,11.0,11.0,28.0,1.0
Touki Toussaint,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Adam Duvall,ATL,0.0,0.0,0.0,57.0,42.0,24.0,9.0,0.0,0.0
Jorge Soler,ATL,11.0,46.0,0.0,29.0,38.0,11.0,7.0,0.0,0.0
Eddie Rosario,ATL,1.0,4.0,2.0,49.0,27.0,12.0,1.0,7.0,0.0
Spencer Strider,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kolten Wong,MIL,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keston Hiura,MIL,0.0,8.0,0.0,3.0,9.0,7.0,18.0,1.0,0.0
Christian Yelich,MIL,1.0,20.0,80.0,5.0,1.0,0.0,0.0,0.0,0.0
Avisail Garcia,MIL,0.0,0.0,20.0,73.0,21.0,6.0,0.0,0.0,0.0
Travis Shaw,MIL,0.0,1.0,5.0,21.0,9.0,10.0,4.0,4.0,1.0
Lorenzo Cain,MIL,6.0,13.0,1.0,1.0,5.0,15.0,8.0,16.0,5.0
Omar Narvaez,MIL,0.0,13.0,11.0,29.0,37.0,5.0,6.0,1.0,0.0
Luis Urias,MIL,30.0,7.0,0.0,1.0,14.0,35.0,25.0,20.0,0.0
Brandon Woodruff,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
Jackie Bradley Jr.,MIL,8.0,0.0,0.0,0.0,11.0,5.0,20.0,53.0,3.0
Corbin Burnes,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Manny Pina,MIL,0.0,0.0,0.0,2.0,5.0,8.0,13.0,23.0,1.0
Adrian Houser,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Brett Anderson,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
Daniel Vogelbach,MIL,0.0,32.0,4.0,2.0,5.0,5.0,6.0,1.0,0.0
Freddy Peralta,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
Daniel Robertson,MIL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,1.0
Jace Peterson,MIL,6.0,2.0,0.0,0.0,5.0,25.0,19.0,8.0,1.0
Billy McKinney,MIL,2.0,3.0,2.0,1.0,8.0,18.0,17.0,13.0,2.0
Josh Lindblom,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tyrone Taylor,MIL,3.0,3.0,9.0,1.0,17.0,11.0,9.0,3.0,0.0
Pablo Reyes,MIL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0
Zack Godley,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eric Lauer,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
Luke Maile,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Jacob Nottingham,MIL,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0
Alec Bettinger,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brent Suter,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Willy Adames,MIL,0.0,51.0,18.0,4.0,5.0,17.0,13.0,18.0,7.0
Tim Lopes,MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Derek Fisher,MIL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Miguel Sanchez,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Eduardo Escobar,MIL,0.0,11.0,68.0,31.0,5.0,23.0,0.0,0.0,0.0
Aaron Ashby,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jandel Gustave,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tommy Edman,STL,124.0,0.0,0.0,0.0,4.0,15.0,8.0,2.0,1.0
Paul Goldschmidt,STL,0.0,100.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
Nolan Arenado,STL,0.0,0.0,61.0,96.0,0.0,0.0,0.0,0.0,0.0
Paul DeJong,STL,0.0,0.0,0.0,10.0,24.0,14.0,31.0,19.0,2.0
Tyler O'Neill,STL,0.0,0.0,35.0,40.0,25.0,20.0,9.0,1.0,0.0
Yadier Molina,STL,0.0,0.0,0.0,12.0,67.0,39.0,0.0,0.0,0.0
Dylan Carlson,STL,35.0,60.0,7.0,0.0,21.0,13.0,7.0,2.0,0.0
Justin Williams,STL,0.0,0.0,0.0,0.0,0.0,5.0,9.0,17.0,1.0
Jack Flaherty,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
Adam Wainwright,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Carlos Martinez,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Austin Dean,STL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Daniel Ponce de Leon,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Matt Carpenter,STL,1.0,2.0,2.0,4.0,12.0,9.0,12.0,2.0,0.0
John Gant,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Lane Thomas,STL,39.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0
Johan Oviedo,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Andrew Knizner,STL,0.0,0.0,0.0,0.0,0.0,2.0,7.0,33.0,1.0
Edmundo Sosa,STL,0.0,0.0,0.0,0.0,2.0,10.0,36.0,26.0,1.0
Kwang Hyun Kim,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Harrison Bader,STL,1.0,0.0,0.0,0.0,5.0,22.0,27.0,46.0,1.0
Ali Sanchez,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Max Moroff,STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Miles Mikolas,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Jose Rondon,STL,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0
Jake Woodford,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Lars Nootbaar,STL,1.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,3.0
Wade LeBlanc,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Jon Lester,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0
J.A. Happ,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Dakota Hudson,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ian Happ,CHC,20.0,3.0,45.0,14.0,9.0,14.0,7.0,7.0,2.0
Willson Contreras,CHC,32.0,33.0,4.0,21.0,22.0,0.0,0.0,0.0,1.0
Anthony Rizzo,CHC,5.0,36.0,56.0,35.0,5.0,0.0,0.0,0.0,0.0
Kris Bryant,CHC,0.0,78.0,16.0,23.0,19.0,2.0,0.0,0.0,0.0
Javier Baez,CHC,0.0,0.0,46.0,35.0,31.0,18.0,1.0,0.0,0.0
Jason Heyward,CHC,0.0,0.0,0.0,1.0,12.0,42.0,34.0,2.0,1.0
David Bote,CHC,1.0,2.0,5.0,2.0,21.0,13.0,22.0,12.0,1.0
Kyle Hendricks,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
Jake Marisnick,CHC,0.0,0.0,0.0,0.0,6.0,8.0,14.0,4.0,5.0
Jake Arrieta,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Eric Sogard,CHC,0.0,2.0,0.0,0.0,1.0,1.0,8.0,23.0,3.0
Zach Davies,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Matt Duffy,CHC,6.0,4.0,4.0,10.0,27.0,8.0,9.0,1.0,0.0
Trevor Williams,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
Adbert Alzolay,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
Tony Wolters,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Alec Mills,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Austin Romine,CHC,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0
Nico Hoerner,CHC,2.0,0.0,0.0,0.0,1.0,8.0,13.0,19.0,0.0
Ildemaro Vargas,CHC,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,2.0
Keegan Thompson,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Nick Martini,CHC,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
P.J. Higgins,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Rafael Ortega,CHC,52.0,0.0,0.0,0.0,2.0,12.0,3.0,3.0,1.0
Patrick Wisdom,CHC,0.0,3.0,12.0,30.0,23.0,12.0,5.0,0.0,0.0
Kohl Stewart,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Sergio Alcantara,CHC,0.0,0.0,0.0,0.0,0.0,3.0,11.0,49.0,2.0
Jose Lobaton,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Robert Stock,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Robinson Chirinos,CHC,0.0,0.0,0.0,0.0,4.0,2.0,12.0,4.0,0.0
Andrew Romine,CHC,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,3.0
Johneshwy Fargas,CHC,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,2.0
Greg Deichmann,CHC,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
Justin Steele,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Michael Hermosillo,CHC,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
Adrian Sampson,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Alfonso Rivas III,CHC,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0
Trayce Thompson,CHC,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0
Trent Giambrone,CHC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Erick Castillo,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Cory Abbott,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Josh Rojas,AZ,71.0,12.0,4.0,1.0,4.0,6.0,7.0,11.0,3.0
Ketel Marte,AZ,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Walker,AZ,0.0,0.0,14.0,53.0,10.0,21.0,2.0,0.0,0.0
David Peralta,AZ,0.0,3.0,5.0,59.0,31.0,26.0,0.0,0.0,0.0
Asdrubal Cabrera,AZ,0.0,5.0,33.0,4.0,27.0,2.0,1.0,0.0,0.0
Pavin Smith,AZ,28.0,18.0,13.0,0.0,28.0,26.0,8.0,1.0,3.0
Madison Bumgarner,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
Tim Locastro,AZ,12.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0
Carson Kelly,AZ,6.0,9.0,10.0,20.0,19.0,4.0,10.0,2.0,0.0
Wyatt Mathisen,AZ,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0
Merrill Kelly,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0
Josh VanMeter,AZ,10.0,13.0,8.0,0.0,10.0,9.0,11.0,3.0,3.0
Caleb Smith,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Geraldo Perdomo,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
Taylor Widener,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
Luke Weaver,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Kole Calhoun,AZ,4.0,17.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0
Nick Ahmed,AZ,21.0,1.0,0.0,0.0,2.0,2.0,60.0,30.0,0.0
Riley Smith,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Zac Gallen,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
Andrew Young,AZ,0.0,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.0
