player,avg,ngames,teamgames,team
Jackson Chourio,2.07,131,162,MIL
Christian Yelich,3.32,148,162,MIL
William Contreras,3.12,150,162,MIL
Rhys Hoskins,5.17, 80,162,MIL
Sal Frelick,3.54,136,162,MIL
Joey Ortiz,8.46,135,162,MIL
Garrett Mitchell,7.00, 21,162,MIL
Vinny Capra,8.12, 24,162,MIL
Brice Turang,3.72,150,162,MIL
Jake Bauers,6.55, 53,162,MIL
Oliver Dunn,8.18, 11,162,MIL
Eric Haase,8.32, 19,162,MIL
Isaac Collins,5.23,101,162,MIL
Caleb Durbin,7.02,123,162,MIL
Daz Cameron,4.57,  7,162,MIL
Andruw Monasterio,7.82, 34,162,MIL
Anthony Seigler,7.71, 17,162,MIL
Andrew Vaughn,4.71,105,162,MIL
Blake Perkins,7.10, 39,162,MIL
Tyler Black,6.00,  1,162,MIL
Brandon Lockridge,8.11, 37,162,MIL
Danny Jansen,7.59, 82,162,MIL
Steward Berroa,8.00,  2,162,MIL
Lars Nootbaar,2.17,130,162,STL
Willson Contreras,3.66,134,162,STL
Brendan Donovan,2.18,116,162,STL
Nolan Arenado,4.79,106,162,STL
Alec Burleson,3.93,128,162,STL
Ivan Herrera,3.05,106,162,STL
Jordan Walker,6.89,101,162,STL
Victor Scott II,8.64,125,162,STL
Masyn Winn,3.87,126,162,STL
Nolan Gorman,5.83, 98,162,STL
Pedro Pages,7.68,102,162,STL
Luken Baker,3.50,  8,162,STL
Thomas Saggese,6.33, 73,162,STL
Yohel Pozo,7.41, 39,162,STL
Michael Siani,8.60,  5,162,STL
Jose Barrero,8.88,  8,162,STL
Ryan Vilade,7.67,  3,162,STL
Garrett Hampson,8.73, 22,162,STL
Jose Fermin,7.53, 15,162,STL
Nathan Church,8.94, 17,162,STL
Cesar Prieto,6.00,  1,162,STL
Jimmy Crooks,6.83, 12,162,STL
Ian Happ,2.40,149,162,CHC
Seiya Suzuki,2.98,148,162,CHC
Kyle Tucker,2.16,134,162,CHC
Michael Busch,3.45,132,162,CHC
Matt Shaw,8.56,114,162,CHC
Dansby Swanson,6.17,159,162,CHC
Pete Crow-Armstrong,5.05,154,162,CHC
Miguel Amaya,8.00, 26,162,CHC
Jon Berti,8.96, 26,162,CHC
Carson Kelly,5.50,101,162,CHC
Nico Hoerner,5.70,158,162,CHC
Gage Workman,8.80,  5,162,CHC
Justin Turner,6.09, 44,162,CHC
Moises Ballesteros,5.35, 17,162,CHC
Reese McGuire,8.58, 36,162,CHC
Willi Castro,5.23,110,162,CHC
Owen Caissie,6.43,  7,162,CHC
Kevin Alcantara,9.00,  3,162,CHC
Carlos Santana,4.44,116,162,CHC
Ketel Marte,1.67,121,162,AZ
Corbin Carroll,1.83,140,162,AZ
Lourdes Gurriel Jr.,4.56,124,162,AZ
Josh Naylor,4.30,144,162,AZ
Gabriel Moreno,5.71, 72,162,AZ
Eugenio Suarez,4.92,159,162,AZ
Randal Grichuk,5.60, 62,162,AZ
Jake McCarthy,7.09, 57,162,AZ
Geraldo Perdomo,3.15,160,162,AZ
Pavin Smith,4.35, 74,162,AZ
Alek Thomas,7.69,122,162,AZ
Jose Herrera,8.95, 56,162,AZ
Tim Tawa,7.84, 49,162,AZ
Jorge Barrosa,8.53, 17,162,AZ
Jordan Lawlar,7.65, 17,162,AZ
Ildemaro Vargas,6.73, 26,162,AZ
Aramis Garcia,9.00,  1,162,AZ
James McCann,7.20, 35,162,AZ
Blaze Alexander,6.33, 67,162,AZ
Tristin English,7.00,  7,162,AZ
Adrian Del Castillo,5.35, 31,162,AZ
Tyler Locklear,6.39, 28,162,AZ
Connor Kaiser,8.80,  5,162,AZ
Shohei Ohtani,1.06,158,162,LAD
Tommy Edman,6.29, 91,162,LAD
Teoscar Hernandez,4.12,131,162,LAD
Will Smith,4.00, 99,162,LAD
Enrique Hernandez,7.47, 53,162,LAD
Michael Conforto,6.48,122,162,LAD
Miguel Rojas,8.06, 79,162,LAD
Andy Pages,6.37,155,162,LAD
Mookie Betts,1.93,148,162,LAD
Freddie Freeman,3.31,145,162,LAD
Austin Barnes,9.00, 12,162,LAD
Hyeseong Kim,8.07, 45,162,LAD
James Outman,8.47, 36,162,LAD
Dalton Rushing,8.32, 38,162,LAD
Esteury Ruiz,8.50,  6,162,LAD
Alex Freeland,7.76, 25,162,LAD
Alex Call,5.22, 74,162,LAD
Ben Rortvedt,8.77, 35,162,LAD
Chuckie Robinson,9.00,  1,162,LAD
Willy Adames,3.31,158,162,SF
Jung Hoo Lee,4.21,145,162,SF
Matt Chapman,4.19,127,162,SF
Heliot Ramos,2.30,156,162,SF
Patrick Bailey,8.04,114,162,SF
Wilmer Flores,4.67,106,162,SF
Mike Yastrzemski,3.02,130,162,SF
Tyler Fitzgerald,8.23, 66,162,SF
Luis Matos,7.17, 48,162,SF
Casey Schmitt,6.13, 86,162,SF
Sam Huff,8.17, 18,162,SF
Christian Koss,7.86, 49,162,SF
David Villar,7.43,  7,162,SF
Jerar Encarnacion,6.54, 13,162,SF
Dominic Smith,5.02, 53,162,SF
Daniel Johnson,6.31, 13,162,SF
Andrew Knizner,8.93, 28,162,SF
Logan Porter,8.50,  2,162,SF
Rafael Devers,2.15,162,162,SF
Sergio Alcantara,9.00,  1,162,SF
Grant McCray,8.83,  6,162,SF
Drew Gilbert,8.47, 30,162,SF
Bryce Eldridge,4.89,  9,162,SF
Steven Kwan,1.05,157,162,CLE
Jose Ramirez,2.88,157,162,CLE
Lane Thomas,4.00, 34,162,CLE
Kyle Manzardo,3.89,121,162,CLE
Jhonkensy Noel,6.48, 33,162,CLE
Bo Naylor,6.84,106,162,CLE
Gabriel Arias,6.10,124,162,CLE
Brayan Rocchio,8.46,104,162,CLE
Nolan Jones,5.86,102,162,CLE
Daniel Schneemann,5.00,104,162,CLE
Johnathan Rodriguez,6.76, 21,162,CLE
Austin Hedges,8.72, 53,162,CLE
Angel Martinez,5.24,113,162,CLE
Will Wilson,7.46, 24,162,CLE
Will Brennan,8.75,  4,162,CLE
David Fry,3.76, 37,162,CLE
Dom Nunez,8.50,  2,162,CLE
C.J. Kayfus,7.08, 39,162,CLE
George Valera,3.25, 12,162,CLE
Petey Halpin,8.00,  1,162,CLE
Victor Robles,5.48, 27,162,SEA
Julio Rodriguez,2.41,159,162,SEA
Cal Raleigh,2.77,157,162,SEA
Randy Arozarena,3.23,160,162,SEA
Luke Raley,5.66, 50,162,SEA
Jorge Polanco,4.30,126,162,SEA
Rowdy Tellez,5.88, 83,162,SEA
Ryan Bliss,7.91, 11,162,SEA
J.P. Crawford,4.77,154,162,SEA
Mitch Garver,5.97, 64,162,SEA
Donovan Solano,6.36, 39,162,SEA
Dylan Moore,6.48, 54,162,SEA
Miles Mastrobuoni,7.60, 40,162,SEA
Leo Rivas,8.38, 24,162,SEA
Ben Williamson,8.33, 79,162,SEA
Samad Taylor,9.00,  2,162,SEA
Rhylan Thomas,9.00,  2,162,SEA
Leody Taveras,7.96, 47,162,SEA
Cole Young,8.79, 67,162,SEA
Dominic Canzone,7.00, 68,162,SEA
Harry Ford,9.00,  1,162,SEA
Xavier Edwards,1.12,136,162,MIA
Kyle Stowers,4.07,104,162,MIA
Jonah Bride,6.07, 27,162,MIA
Matt Mervis,5.43, 37,162,MIA
Otto Lopez,3.87,138,162,MIA
Griffin Conine,6.00, 21,162,MIA
Derek Hill,7.67, 36,162,MIA
Graham Pauley,8.19, 54,162,MIA
Nick Fortes,8.03, 62,162,MIA
Liam Hicks,5.74, 92,162,MIA
Eric Wagaman,5.13,118,162,MIA
Dane Myers,7.15, 81,162,MIA
Javier Sanoja,8.60, 82,162,MIA
Rob Brantly,9.00,  3,162,MIA
Connor Norby,6.03, 79,162,MIA
Agustin Ramirez,2.84,132,162,MIA
Ronny Simon,5.45, 22,162,MIA
Victor Mesa Jr.,8.44,  9,162,MIA
Heriberto Hernandez,5.51, 74,162,MIA
Jack Winkler,8.50,  4,162,MIA
Troy Johnston,6.92, 36,162,MIA
Jakob Marsee,3.33, 52,162,MIA
Joey Wiemer,7.27, 15,162,MIA
Maximo Acosta,8.22, 18,162,MIA
Brian Navarreto,8.33,  3,162,MIA
Francisco Lindor,1.22,160,162,NYM
Juan Soto,2.40,160,162,NYM
Pete Alonso,3.51,160,162,NYM
Mark Vientos,5.04,111,162,NYM
Brandon Nimmo,3.46,151,162,NYM
Starling Marte,4.49, 74,162,NYM
Tyrone Taylor,7.91, 87,162,NYM
Luisangel Acuna,8.16, 45,162,NYM
Luis Torrens,7.42, 72,162,NYM
Jesse Winker,5.19, 21,162,NYM
Brett Baty,7.34,106,162,NYM
Jose Siri,8.67, 12,162,NYM
Hayden Senger,9.00, 23,162,NYM
Jose Azocar,9.00,  5,162,NYM
Francisco Alvarez,7.60, 68,162,NYM
Jeff McNeil,6.12,113,162,NYM
Jared Young,6.23, 13,162,NYM
Ronny Mauricio,7.86, 43,162,NYM
Cedric Mullins,6.36,121,162,NYM
CJ Abrams,1.27,142,162,WSH
James Wood,1.92,156,162,WSH
Luis Garcia Jr.,4.60,126,162,WSH
Josh Bell,4.48,131,162,WSH
Nathaniel Lowe,4.34,143,162,WSH
Paul DeJong,5.93, 54,162,WSH
Keibert Ruiz,4.98, 64,162,WSH
Dylan Crews,6.59, 83,162,WSH
Jacob Young,8.85,102,162,WSH
Amed Rosario,3.62, 42,162,WSH
Jose Tena,7.77, 44,162,WSH
Riley Adams,6.70, 74,162,WSH
Nasim Nunez,7.62, 24,162,WSH
Trey Lipscomb,8.00,  1,162,WSH
Robert Hassell III,7.96, 52,162,WSH
Daylen Lile,6.14, 87,162,WSH
Andres Chaparro,4.75, 16,162,WSH
Brady House,6.77, 70,162,WSH
Drew Millas,7.65, 17,162,WSH
C.J. Stubbs,9.00,  1,162,WSH
Jorge Alfaro,5.78,  9,162,WSH
Colton Cowser,5.98, 87,162,BAL
Adley Rutschman,2.85, 84,162,BAL
Jordan Westburg,2.69, 84,162,BAL
Ryan O'Hearn,4.52,132,162,BAL
Tyler O'Neill,4.94, 51,162,BAL
Ryan Mountcastle,4.47, 83,162,BAL
Jackson Holliday,2.49,146,162,BAL
Jorge Mateo,8.50, 24,162,BAL
Heston Kjerstad,7.04, 46,162,BAL
Gary Sanchez,6.27, 26,162,BAL
Ramon Laureano,5.19,118,162,BAL
Dylan Carlson,8.08, 62,162,BAL
Gunnar Henderson,2.74,150,162,BAL
Emmanuel Rivera,6.80, 30,162,BAL
Coby Mayo,7.35, 77,162,BAL
Maverick Handley,8.92, 13,162,BAL
Luis Vazquez,8.08, 12,162,BAL
Jacob Stallings,8.13, 38,162,BAL
Alex Jackson,8.54, 26,162,BAL
Jeremiah Jackson,4.13, 45,162,BAL
Ryan Noda,6.56, 16,162,BAL
Greg Allen,8.50,  4,162,BAL
Jordyn Adams,9.00,  1,162,BAL
Dylan Beavers,5.85, 34,162,BAL
Samuel Basallo,6.55, 29,162,BAL
Vimael Machin,8.33,  3,162,BAL
Fernando Tatis Jr.,1.10,155,162,SD
Luis Arraez,2.05,150,162,SD
Manny Machado,2.96,159,162,SD
Xander Bogaerts,5.00,136,162,SD
Jackson Merrill,4.21,114,162,SD
Yuli Gurriel,5.89,  9,162,SD
Jake Cronenworth,7.11,133,162,SD
Elias Diaz,8.66, 68,162,SD
Gavin Sheets,5.05,130,162,SD
Jason Heyward,7.77, 22,162,SD
Martin Maldonado,9.00, 54,162,SD
Jose Iglesias,7.05, 81,162,SD
Oscar Gonzalez,5.56, 16,162,SD
Tyler Wade,8.09, 32,162,SD
Connor Joe,7.94, 18,162,SD
Tirso Ornelas,5.80,  5,162,SD
Mason McCoy,8.80,  5,162,SD
Luis Campusano,6.50,  8,162,SD
Trenton Brooks,7.73, 11,162,SD
Bryce Johnson,7.94, 16,162,SD
Freddy Fermin,8.24, 91,162,SD
Trea Turner,1.38,141,162,PHI
Bryce Harper,2.88,132,162,PHI
Alec Bohm,5.03,120,162,PHI
Kyle Schwarber,2.48,162,162,PHI
J.T. Realmuto,5.38,133,162,PHI
Max Kepler,6.22,113,162,PHI
Nick Castellanos,4.91,142,162,PHI
Bryson Stott,5.90,131,162,PHI
Brandon Marsh,7.20,102,162,PHI
Edmundo Sosa,7.50, 66,162,PHI
Johan Rojas,8.89, 46,162,PHI
Rafael Marchan,8.74, 31,162,PHI
Weston Wilson,8.17, 36,162,PHI
Cal Stevenson,9.00,  1,162,PHI
Otto Kemp,7.05, 55,162,PHI
Harrison Bader,6.70,122,162,PHI
Donovan Walton,9.00,  2,162,PHI
Tommy Pham,4.94,107,162,PIT
Bryan Reynolds,2.70,151,162,PIT
Oneil Cruz,2.88,123,162,PIT
Joey Bart,5.41, 80,162,PIT
Andrew McCutchen,3.13,127,162,PIT
Nick Gonzales,3.99, 96,162,PIT
Endy Rodriguez,6.67, 15,162,PIT
Ke'Bryan Hayes,6.38,144,162,PIT
Adam Frazier,6.18,111,162,PIT
Ji Hwan Bae,7.29,  7,162,PIT
Jack Suwinski,5.86, 43,162,PIT
Jared Triolo,5.60, 96,162,PIT
Enmanuel Valdez,4.72, 25,162,PIT
Alexander Canario,6.16, 57,162,PIT
Tsung-Che Cheng,8.50,  2,162,PIT
Henry Davis,7.92, 76,162,PIT
Matt Gorski,6.20, 10,162,PIT
Liover Peguero,7.04, 23,162,PIT
Nick Solak,6.00,  3,162,PIT
Spencer Horwitz,2.83, 94,162,PIT
Brett Sullivan,8.00,  3,162,PIT
Billy Cook,9.00,  1,162,PIT
Cam Devanney,8.64, 11,162,PIT
Nick Yorke,7.58, 19,162,PIT
Rafael Flores,8.20,  5,162,PIT
Marcus Semien,3.88,129,162,TEX
Corey Seager,2.39,102,162,TEX
Wyatt Langford,2.92,133,162,TEX
Adolis Garcia,4.89,131,162,TEX
Jake Burger,6.01, 93,162,TEX
Josh Jung,5.69,124,162,TEX
Kevin Pillar,4.00,  9,162,TEX
Kyle Higashioka,7.42, 84,162,TEX
Josh Smith,2.38,125,162,TEX
Joc Pederson,3.73, 78,162,TEX
Jonah Heim,7.30,112,162,TEX
Ezequiel Duran,7.98, 53,162,TEX
Dustin Harris,6.73, 11,162,TEX
Nick Ahmed,8.50,  2,162,TEX
Tucker Barnhart,8.67,  3,162,TEX
Blaine Crim,5.00, 18,162,TEX
Evan Carter,5.71, 51,162,TEX
Sam Haggerty,2.46, 35,162,TEX
Alejandro Osuna,6.65, 49,162,TEX
Justin Foscue,7.67,  3,162,TEX
Michael Helman,7.24, 29,162,TEX
Billy McKinney,7.40,  5,162,TEX
Cody Freeman,6.33, 30,162,TEX
Curtis Mead,5.32, 63,162,TB
Yandy Diaz,1.82,150,162,TB
Brandon Lowe,2.59,128,162,TB
Junior Caminero,3.69,152,162,TB
Christopher Morel,5.10, 72,162,TB
Josh Lowe,4.25,101,162,TB
Jonny DeLuca,7.19, 16,162,TB
Taylor Walls,8.22, 81,162,TB
Jonathan Aranda,3.93, 96,162,TB
Kameron Misner,6.56, 57,162,TB
Jake Mangum,5.90,102,162,TB
Jose Caballero,7.15, 89,162,TB
Coco Montes,7.00,  3,162,TB
Richie Palacios,5.77, 13,162,TB
Chandler Simpson,3.26,101,162,TB
Travis Jankowski,7.58, 12,162,TB
Matt Thaiss,6.47, 49,162,TB
Tristan Gray,7.65, 20,162,TB
Hunter Feduccia,7.52, 27,162,TB
Tristan Peters,7.75,  4,162,TB
Everson Pereira,6.26, 19,162,TB
Bob Seymour,8.04, 23,162,TB
Carson Williams,8.24, 29,162,TB
Jarren Duran,1.96,152,162,BOS
Alex Bregman,2.56,111,162,BOS
Triston Casas,5.37, 27,162,BOS
Trevor Story,4.65,155,162,BOS
Kristian Campbell,6.35, 63,162,BOS
Wilyer Abreu,5.22, 97,162,BOS
Connor Wong,8.41, 51,162,BOS
Ceddanne Rafaela,7.97,148,162,BOS
David Hamilton,7.78, 50,162,BOS
Carlos Narvaez,6.70,107,162,BOS
Rob Refsnyder,3.83, 48,162,BOS
Romy Gonzalez,4.64, 76,162,BOS
Blake Sabol,8.25,  4,162,BOS
Abraham Toro,5.97, 67,162,BOS
Nick Sogard,7.08, 24,162,BOS
Marcelo Mayer,6.66, 35,162,BOS
Roman Anthony,2.12, 66,162,BOS
Nate Eaton,5.80, 25,162,BOS
Masataka Yoshida,4.90, 49,162,BOS
Jhostynxon Garcia,7.67,  3,162,BOS
TJ Friedl,1.00,150,162,CIN
Matt McLain,5.21,138,162,CIN
Elly De La Cruz,3.23,161,162,CIN
Gavin Lux,4.26,128,162,CIN
Jeimer Candelario,5.68, 22,162,CIN
Spencer Steer,5.39,137,162,CIN
Christian Encarnacion-Strand,6.12, 34,162,CIN
Jose Trevino,7.80, 85,162,CIN
Santiago Espinal,5.45, 75,162,CIN
Blake Dunn,6.78, 18,162,CIN
Jacob Hurtubise,8.00,  2,162,CIN
Will Benson,6.87, 61,162,CIN
Noelvi Marte,4.98, 84,162,CIN
Austin Hays,4.13, 95,162,CIN
Tyler Callihan,9.00,  3,162,CIN
Tyler Stephenson,6.04, 82,162,CIN
Rece Hinds,7.85, 13,162,CIN
Will Banfield,8.50,  2,162,CIN
Sal Stewart,5.14, 14,162,CIN
Brenton Doyle,4.48,128,162,COL
Ezequiel Tovar,3.16, 95,162,COL
Ryan McMahon,5.32,145,162,COL
Kris Bryant,4.80, 10,162,COL
Michael Toglia,5.64, 84,162,COL
Hunter Goodman,3.27,135,162,COL
Nick Martini,6.19, 31,162,COL
Kyle Farmer,6.00, 76,162,COL
Jordan Beck,3.26,138,162,COL
Tyler Freeman,2.60, 98,162,COL
Sean Bouchard,4.36, 14,162,COL
Mickey Moniak,4.37,113,162,COL
Zac Veen,6.30, 10,162,COL
Adael Amador,8.67, 36,162,COL
Braxton Fulford,7.84, 32,162,COL
Aaron Schunk,8.80, 10,162,COL
Alan Trejo,8.54, 13,162,COL
Owen Miller,8.25,  4,162,COL
Thairo Estrada,4.18, 39,162,COL
Sam Hilliard,5.46, 13,162,COL
Keston Hiura,7.14,  7,162,COL
Ryan Ritter,8.62, 58,162,COL
Yanquiel Fernandez,7.40, 40,162,COL
Austin Nola,7.89,  9,162,COL
Warming Bernabel,5.86, 37,162,COL
Kyle Karros,6.68, 41,162,COL
Jonathan India,2.18,130,162,KC
Bobby Witt Jr.,2.00,157,162,KC
Vinnie Pasquantino,3.27,161,162,KC
Salvador Perez,4.47,154,162,KC
Michael Massey,6.41, 70,162,KC
Hunter Renfroe,6.52, 27,162,KC
MJ Melendez,7.13, 15,162,KC
Cavan Biggio,6.59, 22,162,KC
Kyle Isbel,8.96,117,162,KC
Maikel Garcia,3.91,158,162,KC
Mark Canha,5.79, 28,162,KC
Drew Waters,7.51, 55,162,KC
Tyler Tolbert,8.83, 12,162,KC
Luke Maile,8.27, 15,162,KC
Dairon Blanco,9.00,  3,162,KC
Nick Loftin,7.05, 43,162,KC
John Rave,7.78, 49,162,KC
Jac Caglianone,6.46, 59,162,KC
Carter Jensen,6.62, 16,162,KC
Andy Ibanez,4.70, 33,162,DET
Gleyber Torres,1.87,143,162,DET
Riley Greene,3.87,153,162,DET
Spencer Torkelson,4.47,154,162,DET
Manuel Margot,5.20,  5,162,DET
Colt Keith,3.24,113,162,DET
Javier Baez,8.27,115,162,DET
Jake Rogers,8.59, 39,162,DET
Ryan Kreidler,8.79, 14,162,DET
Kerry Carpenter,2.46,109,162,DET
Zach McKinstry,6.20,128,162,DET
Dillon Dingler,6.85,116,162,DET
Trey Sweeney,8.07, 81,162,DET
Justyn-Henry Malloy,2.20, 25,162,DET
Tomas Nido,8.20, 10,162,DET
Jace Jung,7.07, 14,162,DET
Brewer Hicklen,9.00,  1,162,DET
Akil Baddoo,8.40,  5,162,DET
Matt Vierling,5.08, 24,162,DET
Wenceel Perez,5.32, 93,162,DET
Parker Meadows,5.75, 55,162,DET
Jahmai Jones,2.00, 28,162,DET
Matt Wallner,4.33, 96,162,MIN
Byron Buxton,1.39,126,162,MIN
Trevor Larnach,3.09,131,162,MIN
Ryan Jeffers,3.83,106,162,MIN
Jose Miranda,7.22,  9,162,MIN
Mickey Gasper,7.46, 24,162,MIN
Christian Vazquez,8.88, 60,162,MIN
Edouard Julien,5.85, 54,162,MIN
DaShawn Keirsey Jr.,8.57, 21,162,MIN
Brooks Lee,5.84,125,162,MIN
Luke Keaschall,3.73, 49,162,MIN
Kody Clemens,5.70, 93,162,MIN
Royce Lewis,6.06, 98,162,MIN
Carson McCusker,6.60, 10,162,MIN
Austin Martin,3.37, 38,162,MIN
Ryan Fitzgerald,8.38, 13,162,MIN
Miguel Vargas,3.55,134,162,CWS
Luis Robert Jr.,4.22,105,162,CWS
Andrew Benintendi,3.84,111,162,CWS
Austin Slater,4.12, 32,162,CWS
Lenyn Sosa,5.16,132,162,CWS
Korey Lee,7.90, 10,162,CWS
Jacob Amaya,8.72, 25,162,CWS
Michael A. Taylor,8.26, 85,162,CWS
Nick Maton,2.67, 15,162,CWS
Brooks Baldwin,7.69, 84,162,CWS
Mike Tauchman,1.75, 85,162,CWS
Chase Meidroth,2.79,116,162,CWS
Omar Narvaez,8.33,  3,162,CWS
Joshua Palacios,4.80, 40,162,CWS
Edgar Quero,4.91, 94,162,CWS
Bobby Dalbec,8.00,  4,162,CWS
Josh Rojas,7.61, 59,162,CWS
Tim Elko,7.60, 20,162,CWS
Kyle Teel,4.20, 71,162,CWS
Colson Montgomery,4.96, 68,162,CWS
Corey Julks,7.25,  4,162,CWS
Bryan Ramos,7.67,  3,162,CWS
Dominic Fletcher,8.80, 10,162,CWS
Austin Wells,7.32,111,162,NYY
Aaron Judge,2.49,150,162,NYY
Cody Bellinger,3.30,148,162,NYY
Paul Goldschmidt,3.54,116,162,NYY
Jazz Chisholm Jr.,5.18,125,162,NYY
Jasson Dominguez,6.00,103,162,NYY
Anthony Volpe,6.73,147,162,NYY
Ben Rice,3.12,120,162,NYY
Oswaldo Cabrera,8.73, 30,162,NYY
Pablo Reyes,7.57,  7,162,NYY
Trent Grisham,2.28,125,162,NYY
J.C. Escarra,7.50, 24,162,NYY
Jorbit Vivas,8.81, 21,162,NYY
DJ LeMahieu,8.03, 35,162,NYY
Giancarlo Stanton,4.34, 65,162,NYY
