player,avg,ngames,teamgames,team
Trenton Brooks,8.56,  9,162,SF
David Villar,7.20, 10,162,SF
Derek Hill,6.62, 39,162,SF
Mark Canha,3.23,105,162,SF
Jerar Encarnacion,5.76, 29,162,SF
Grant McCray,7.77, 35,162,SF
Andrew Knapp,9.00,  2,162,SF
Donovan Walton,8.50,  6,162,SF
Steven Kwan,1.00,120,161,CLE
Andres Gimenez,3.95,150,161,CLE
Jose Ramirez,2.97,157,161,CLE
Josh Naylor,4.03,150,161,CLE
Will Brennan,5.46, 90,161,CLE
Tyler Freeman,4.92, 89,161,CLE
Bo Naylor,7.92,105,161,CLE
Estevan Florial,6.04, 27,161,CLE
Brayan Rocchio,8.55,119,161,CLE
David Fry,4.65, 85,161,CLE
Gabriel Arias,7.63, 43,161,CLE
Austin Hedges,8.66, 44,161,CLE
Kyle Manzardo,5.62, 39,161,CLE
Johnathan Rodriguez,6.30, 10,161,CLE
Daniel Schneemann,6.33, 61,161,CLE
Angel Martinez,2.44, 39,161,CLE
Jhonkensy Noel,6.17, 48,161,CLE
Jose Tena,5.44, 43,161,CLE
Lane Thomas,2.95,119,161,CLE
Myles Straw,7.00,  1,161,CLE
J.P. Crawford,2.37,102,162,SEA
Julio Rodriguez,2.52,139,162,SEA
Jorge Polanco,4.89,113,162,SEA
Mitch Haniger,5.57,104,162,SEA
Cal Raleigh,3.75,142,162,SEA
Ty France,5.61,132,162,SEA
Dominic Canzone,7.00, 49,162,SEA
Luis Urias,8.14, 29,162,SEA
Luke Raley,5.49,106,162,SEA
Dylan Moore,6.80,109,162,SEA
Josh Rojas,5.69,115,162,SEA
Seby Zavala,8.86, 14,162,SEA
Mitch Garver,5.58,103,162,SEA
Samad Taylor,9.00,  1,162,SEA
Leo Rivas,8.96, 23,162,SEA
Sam Haggerty,8.80,  5,162,SEA
Ryan Bliss,8.85, 20,162,SEA
Victor Robles,3.79, 72,162,SEA
Tyler Locklear,7.17, 12,162,SEA
Jason Vosler,7.14,  7,162,SEA
Cade Marlowe,9.00,  1,162,SEA
Randy Arozarena,3.24,148,162,SEA
Luis Arraez,1.00,145,162,MIA
Jake Burger,3.38,134,162,MIA
Bryan De La Cruz,3.41,144,162,MIA
Jazz Chisholm Jr.,3.29,145,162,MIA
Tim Anderson,6.18, 62,162,MIA
Avisail Garcia,6.23, 13,162,MIA
Jonah Bride,4.56, 64,162,MIA
Jesus Sanchez,4.19,121,162,MIA
Nick Gordon,6.72, 68,162,MIA
Nick Fortes,8.93, 97,162,MIA
Vidal Brujan,7.84, 68,162,MIA
Emmanuel Rivera,7.06, 77,162,MIA
Otto Lopez,6.40,107,162,MIA
Jhonny Pereda,9.00, 10,162,MIA
Dane Myers,4.59, 22,162,MIA
Xavier Edwards,2.59, 68,162,MIA
Ali Sanchez,8.96, 28,162,MIA
Kyle Stowers,6.20, 50,162,MIA
Cristian Pache,7.91, 46,162,MIA
David Hensley,7.31, 13,162,MIA
Connor Norby,3.29, 45,162,MIA
Griffin Conine,6.81, 21,162,MIA
Jose Devers,7.00,  1,162,MIA
Javier Sanoja,7.00,  9,162,MIA
Brandon Nimmo,2.17,145,162,NYM
Francisco Lindor,1.47,150,162,NYM
Pete Alonso,3.67,159,162,NYM
Tyrone Taylor,6.67, 76,162,NYM
Starling Marte,4.24, 87,162,NYM
Jeff McNeil,7.16,116,162,NYM
Francisco Alvarez,6.75, 84,162,NYM
Harrison Bader,8.11,107,162,NYM
Brett Baty,6.36, 42,162,NYM
Omar Narvaez,8.86, 21,162,NYM
DJ Stewart,5.55, 47,162,NYM
Joey Wendle,8.40, 10,162,NYM
J.D. Martinez,4.02,114,162,NYM
Mark Vientos,4.75,105,162,NYM
Jose Iglesias,5.59, 69,162,NYM
Luis Torrens,7.66, 35,162,NYM
Jesse Winker,3.97,122,162,NYM
Eddy Alvarez,9.00,  3,162,NYM
Luisangel Acuna,8.20, 10,162,NYM
CJ Abrams,1.31,134,162,WSH
Joey Meneses,4.20, 75,162,WSH
Joey Gallo,6.43, 63,162,WSH
Keibert Ruiz,5.66,117,162,WSH
Luis Garcia Jr.,5.03,125,162,WSH
Trey Lipscomb,7.86, 57,162,WSH
Ildemaro Vargas,6.59, 71,162,WSH
Riley Adams,7.19, 36,162,WSH
Jacob Young,8.01,136,162,WSH
Nasim Nunez,9.00, 20,162,WSH
Drew Millas,8.00, 17,162,WSH
Nick Senzel,6.13, 70,162,WSH
Alex Call,4.32, 28,162,WSH
Harold Ramirez,4.21, 58,162,WSH
James Wood,3.34, 79,162,WSH
Juan Yepez,3.93, 60,162,WSH
Travis Blankenhorn,6.67,  9,162,WSH
Andres Chaparro,4.06, 33,162,WSH
Dylan Crews,2.65, 31,162,WSH
Darren Baker,8.50,  2,162,WSH
Stone Garrett,5.00,  1,162,WSH
Gunnar Henderson,1.55,158,162,BAL
Adley Rutschman,2.43,140,162,BAL
Anthony Santander,3.71,153,162,BAL
Ryan Mountcastle,4.21,112,162,BAL
Ryan O'Hearn,3.92,119,162,BAL
Austin Hays,6.95, 58,162,BAL
Cedric Mullins,6.77,120,162,BAL
Jordan Westburg,5.27,106,162,BAL
Ramon Urias,8.24, 74,162,BAL
James McCann,8.59, 63,162,BAL
Jorge Mateo,8.09, 56,162,BAL
Colton Cowser,5.44,134,162,BAL
Tony Kemp,9.00,  2,162,BAL
Jackson Holliday,8.06, 52,162,BAL
Heston Kjerstad,6.04, 26,162,BAL
Coby Mayo,7.42, 12,162,BAL
Eloy Jimenez,4.40, 81,162,BAL
Nick Maton,9.00,  2,162,BAL
Livan Soto,8.60,  5,162,BAL
Xander Bogaerts,4.03,109,162,SD
Fernando Tatis Jr.,2.00, 98,162,SD
Jake Cronenworth,3.85,150,162,SD
Manny Machado,4.03,150,162,SD
Ha-Seong Kim,7.11,118,162,SD
Jurickson Profar,2.92,157,162,SD
Luis Campusano,7.67, 73,162,SD
Tyler Wade,8.49, 37,162,SD
Jackson Merrill,6.55,148,162,SD
Eguy Rosario,7.55, 11,162,SD
Jose Azocar,8.53, 17,162,SD
Kyle Higashioka,8.66, 76,162,SD
Graham Pauley,7.75,  8,162,SD
Matthew Batten,8.00,  1,162,SD
Donovan Solano,5.01, 67,162,SD
David Peralta,6.84, 67,162,SD
Brett Sullivan,8.50,  4,162,SD
Bryce Johnson,8.78, 18,162,SD
Mason McCoy,9.00, 16,162,SD
Elias Diaz,4.92, 86,162,SD
Brandon Lockridge,8.67,  3,162,SD
Kyle Schwarber,1.00,148,162,PHI
Trea Turner,2.00,120,162,PHI
Bryce Harper,3.00,144,162,PHI
J.T. Realmuto,4.60, 98,162,PHI
Alec Bohm,4.04,140,162,PHI
Nick Castellanos,5.23,161,162,PHI
Bryson Stott,5.59,133,162,PHI
Johan Rojas,8.84,101,162,PHI
Edmundo Sosa,6.94, 68,162,PHI
Brandon Marsh,6.48,115,162,PHI
Garrett Stubbs,8.52, 46,162,PHI
Kody Clemens,7.00, 24,162,PHI
David Dahl,7.50, 16,162,PHI
Weston Wilson,7.38, 21,162,PHI
Rafael Marchan,8.46, 13,162,PHI
Cal Stevenson,8.83,  6,162,PHI
Aramis Garcia,9.00,  2,162,PHI
Buddy Kennedy,7.25,  4,162,PHI
Connor Joe,3.89, 90,162,PIT
Bryan Reynolds,2.00,155,162,PIT
Ke'Bryan Hayes,4.65, 92,162,PIT
Andrew McCutchen,1.96,114,162,PIT
Edward Olivares,4.90, 48,162,PIT
Henry Davis,8.23, 31,162,PIT
Oneil Cruz,3.67,135,162,PIT
Jared Triolo,7.39,113,162,PIT
Michael A. Taylor,8.46, 80,162,PIT
Jack Suwinski,6.57, 67,162,PIT
Rowdy Tellez,5.17,104,162,PIT
Alika Williams,8.92, 26,162,PIT
Jason Delay,9.00,  4,162,PIT
Joey Bart,5.62, 71,162,PIT
Yasmani Grandal,7.61, 62,162,PIT
Nick Gonzales,4.65, 91,162,PIT
Ji Hwan Bae,8.29, 21,162,PIT
Grant Koch,9.00,  2,162,PIT
Joshua Palacios,5.30, 20,162,PIT
Billy McKinney,7.17,  6,162,PIT
Billy Cook,8.64, 14,162,PIT
Nick Yorke,7.64, 11,162,PIT
Liover Peguero,9.00,  3,162,PIT
Marcus Semien,1.15,158,162,TEX
Corey Seager,2.00,121,162,TEX
Evan Carter,4.89, 37,162,TEX
Adolis Garcia,4.20,152,162,TEX
Josh Jung,5.38, 45,162,TEX
Wyatt Langford,4.87,134,162,TEX
Jared Walsh,6.79, 14,162,TEX
Jonah Heim,6.69,120,162,TEX
Leody Taveras,8.42,135,162,TEX
Ezequiel Duran,7.28, 74,162,TEX
Andrew Knizner,8.28, 29,162,TEX
Travis Jankowski,7.49, 49,162,TEX
Josh Smith,3.53,135,162,TEX
Davis Wendzel,7.85, 13,162,TEX
Nathaniel Lowe,4.80,137,162,TEX
Robbie Grossman,4.00, 55,162,TEX
Sam Huff,8.00,  1,162,TEX
Jonathan Ornelas,9.00, 11,162,TEX
Justin Foscue,8.00, 12,162,TEX
Carson Kelly,7.87, 82,162,TEX
Sandro Fabian,7.00,  2,162,TEX
Matt Duffy,8.50,  2,162,TEX
Dustin Harris,8.00,  2,162,TEX
Yandy Diaz,1.26,141,162,TB
Brandon Lowe,2.29, 96,162,TB
Richie Palacios,4.45, 71,162,TB
Jose Siri,7.43,115,162,TB
Ben Rortvedt,7.74, 86,162,TB
Jose Caballero,7.02,121,162,TB
Curtis Mead,6.35, 34,162,TB
Rene Pinto,9.00, 13,162,TB
Austin Shenton,6.18, 11,162,TB
Alex Jackson,8.78, 45,162,TB
Jonny DeLuca,6.16, 87,162,TB
Josh Lowe,4.25, 96,162,TB
Jonathan Aranda,4.30, 33,162,TB
Taylor Walls,8.18, 68,162,TB
Kameron Misner,8.50,  4,162,TB
Junior Caminero,3.38, 42,162,TB
Rob Brantly,8.33,  3,162,TB
Logan Driscoll,7.91, 11,162,TB
Jarren Duran,1.08,159,162,BOS
Tyler O'Neill,3.61,106,162,BOS
Masataka Yoshida,4.93, 97,162,BOS
Trevor Story,5.16, 25,162,BOS
Triston Casas,4.55, 58,162,BOS
Ceddanne Rafaela,8.59,147,162,BOS
Enmanuel Valdez,6.38, 56,162,BOS
Bobby Dalbec,6.88, 24,162,BOS
Reese McGuire,7.78, 41,162,BOS
Wilyer Abreu,3.85,110,162,BOS
Pablo Reyes,5.93, 14,162,BOS
Connor Wong,5.31,112,162,BOS
Rafael Devers,3.47,137,162,BOS
David Hamilton,6.33, 76,162,BOS
Romy Gonzalez,5.34, 41,162,BOS
Rob Refsnyder,2.90, 61,162,BOS
Dominic Smith,6.56, 77,162,BOS
Vaughn Grissom,6.69, 29,162,BOS
Jamie Westbrook,7.46, 13,162,BOS
Nick Sogard,7.58, 24,162,BOS
Mickey Gasper,6.00,  5,162,BOS
Jonathan India,2.75,149,162,CIN
Spencer Steer,3.75,155,162,CIN
Christian Encarnacion-Str,3.75, 28,162,CIN
Jeimer Candelario,4.45,110,162,CIN
Santiago Espinal,7.40,100,162,CIN
Elly De La Cruz,2.53,158,162,CIN
Stuart Fairchild,6.02, 54,162,CIN
Luke Maile,8.70, 44,162,CIN
Will Benson,6.75,100,162,CIN
Jake Fraley,5.97, 97,162,CIN
Nick Martini,6.49, 43,162,CIN
Tyler Stephenson,4.65,121,162,CIN
Bubba Thompson,9.00,  5,162,CIN
TJ Friedl,3.73, 81,162,CIN
Mike Ford,4.47, 15,162,CIN
Conner Capel,7.67,  3,162,CIN
Jacob Hurtubise,5.26, 19,162,CIN
Blake Dunn,8.71,  7,162,CIN
Levi Jordan,8.50,  2,162,CIN
Noelvi Marte,7.66, 61,162,CIN
Austin Wynns,8.67,  6,162,CIN
Edwin Rios,6.00,  2,162,CIN
Rece Hinds,7.80, 10,162,CIN
Charlie Blackmon,1.22,111,162,COL
Kris Bryant,4.57, 35,162,COL
Nolan Jones,6.01, 73,162,COL
Brendan Rodgers,4.59,128,162,COL
Ryan McMahon,3.33,150,162,COL
Ezequiel Tovar,1.97,155,162,COL
Elehuris Montero,6.42, 59,162,COL
Brenton Doyle,4.30,144,162,COL
Michael Toglia,6.04,113,162,COL
Jake Cave,6.86, 84,162,COL
Jacob Stallings,6.76, 68,162,COL
Alan Trejo,8.72, 18,162,COL
Sean Bouchard,7.27, 30,162,COL
Hunter Goodman,7.95, 58,162,COL
Jordan Beck,8.24, 49,162,COL
Adael Amador,8.90, 10,162,COL
Greg Jones,9.00,  1,162,COL
Sam Hilliard,7.76, 41,162,COL
Aaron Schunk,8.93, 27,162,COL
Drew Romo,8.87, 15,162,COL
Maikel Garcia,2.94,141,162,KC
Bobby Witt Jr.,2.00,160,162,KC
Vinnie Pasquantino,3.01,127,162,KC
Salvador Perez,3.83,156,162,KC
MJ Melendez,5.90,117,162,KC
Hunter Renfroe,6.33,107,162,KC
Adam Frazier,5.51, 71,162,KC
Nick Loftin,6.10, 42,162,KC
Kyle Isbel,8.97,118,162,KC
Nelson Velazquez,5.54, 54,162,KC
Freddy Fermin,6.63, 90,162,KC
Garrett Hampson,8.02, 59,162,KC
Dairon Blanco,8.21, 34,162,KC
Michael Massey,4.44, 84,162,KC
Drew Waters,7.20,  5,162,KC
CJ Alexander,8.00,  3,162,KC
Paul DeJong,6.18,123,162,KC
Tyler Gentry,9.00,  2,162,KC
Yuli Gurriel,5.88, 17,162,KC
Parker Meadows,4.47, 74,162,DET
Spencer Torkelson,5.22, 91,162,DET
Riley Greene,2.62,135,162,DET
Kerry Carpenter,3.45, 73,162,DET
Colt Keith,4.43,136,162,DET
Javier Baez,8.01, 75,162,DET
Zach McKinstry,7.25, 79,162,DET
Jake Rogers,8.28, 89,162,DET
Matt Vierling,2.52,125,162,DET
Andy Ibanez,2.98, 45,162,DET
Wenceel Perez,3.32, 94,162,DET
Ryan Vilade,8.08, 12,162,DET
Akil Baddoo,7.00, 21,162,DET
Justyn-Henry Malloy,4.96, 57,162,DET
Ryan Kreidler,8.79, 19,162,DET
Bligh Madris,4.95, 19,162,DET
Dillon Dingler,7.71, 24,162,DET
Jace Jung,5.83, 24,162,DET
Trey Sweeney,7.82, 33,162,DET
Edouard Julien,3.61, 74,162,MIN
Alex Kirilloff,4.09, 46,162,MIN
Byron Buxton,4.53, 91,162,MIN
Carlos Correa,2.95, 84,162,MIN
Matt Wallner,4.74, 62,162,MIN
Carlos Santana,5.67,141,162,MIN
Ryan Jeffers,4.77,105,162,MIN
Willi Castro,4.75,148,162,MIN
Christian Vazquez,8.46, 83,162,MIN
Austin Martin,8.09, 67,162,MIN
Max Kepler,4.92, 88,162,MIN
Kyle Farmer,7.55, 58,162,MIN
Manuel Margot,3.97, 69,162,MIN
Jose Miranda,5.01,105,162,MIN
Trevor Larnach,2.77,102,162,MIN
Jair Camargo,7.50,  2,162,MIN
Royce Lewis,3.49, 74,162,MIN
Brooks Lee,7.00, 42,162,MIN
Diego A. Castillo,8.00,  2,162,MIN
Michael Helman,8.00,  2,162,MIN
DaShawn Keirsey Jr.,8.75,  4,162,MIN
Andrew Benintendi,3.80,122,162,CWS
Yoan Moncada,2.00, 10,162,CWS
Luis Robert Jr.,2.46, 97,162,CWS
Andrew Vaughn,3.65,147,162,CWS
Dominic Fletcher,7.03, 64,162,CWS
Braden Shewmake,7.86, 21,162,CWS
Nicky Lopez,4.44,109,162,CWS
Martin Maldonado,8.84, 45,162,CWS
Korey Lee,7.17,103,162,CWS
Gavin Sheets,4.03,121,162,CWS
Lenyn Sosa,5.97, 92,162,CWS
Zach Remillard,7.73, 11,162,CWS
Danny Mendick,7.34, 35,162,CWS
Rafael Ortega,7.25,  4,162,CWS
Bryan Ramos,5.93, 27,162,CWS
Corey Julks,4.18, 45,162,CWS
Zach DeLoach,4.47, 17,162,CWS
Oscar Colas,6.38,  8,162,CWS
Duke Ellis,9.00,  1,162,CWS
Brooks Baldwin,7.15, 33,162,CWS
Chuckie Robinson,8.52, 23,162,CWS
Jacob Amaya,8.90, 21,162,CWS
Gleyber Torres,4.20,152,162,NYY
Juan Soto,2.00,155,162,NYY
Aaron Judge,3.00,157,162,NYY
Anthony Rizzo,5.74, 90,162,NYY
Giancarlo Stanton,4.58,109,162,NYY
Alex Verdugo,5.10,144,162,NYY
Anthony Volpe,4.10,157,162,NYY
Austin Wells,5.94, 96,162,NYY
Oswaldo Cabrera,8.44, 77,162,NYY
Trent Grisham,8.02, 51,162,NYY
Jon Berti,7.83, 18,162,NYY
Jose Trevino,8.08, 61,162,NYY
Jahmai Jones,7.10, 10,162,NYY
DJ LeMahieu,7.95, 55,162,NYY
Ben Rice,5.34, 41,162,NYY
Carlos Narvaez,8.50,  4,162,NYY
Oswald Peraza,8.75,  4,162,NYY
Jasson Dominguez,5.62, 16,162,NYY
