player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
Jordyn Adams,LAA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0
Nolan Schanuel,LAA,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyren Paris,LAA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
Jeremy Pena,HOU,12.0,44.0,0.0,0.0,2.0,36.0,28.0,20.0,7.0
Alex Bregman,HOU,0.0,101.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0
Yordan Alvarez,HOU,0.0,0.0,98.0,7.0,8.0,0.0,0.0,0.0,0.0
Jose Abreu,HOU,0.0,0.0,0.0,54.0,51.0,33.0,2.0,0.0,0.0
Kyle Tucker,HOU,0.0,1.0,56.0,43.0,55.0,0.0,0.0,0.0,0.0
Yainer Diaz,HOU,0.0,0.0,0.0,4.0,24.0,19.0,20.0,14.0,4.0
Jake Meyers,HOU,0.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,20.0
Martin Maldonado,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.0
Mauricio Dubon,HOU,61.0,4.0,0.0,0.0,1.0,4.0,7.0,25.0,6.0
Corey Julks,HOU,1.0,3.0,0.0,0.0,1.0,13.0,41.0,15.0,3.0
David Hensley,HOU,0.0,0.0,0.0,0.0,2.0,5.0,7.0,5.0,2.0
Chas McCormick,HOU,7.0,0.0,0.0,2.0,16.0,34.0,31.0,16.0,3.0
Cesar Salazar,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Rylan Bannon,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Jose Altuve,HOU,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Grae Kessinger,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
Bligh Madris,HOU,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
Jon Singleton,HOU,0.0,1.0,0.0,1.0,4.0,10.0,5.0,1.0,0.0
Michael Brantley,HOU,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0
Tony Kemp,OAK,46.0,4.0,0.0,0.0,9.0,3.0,6.0,18.0,14.0
Conner Capel,OAK,0.0,2.0,0.0,0.0,4.0,2.0,7.0,3.0,4.0
Aledmys Diaz,OAK,0.0,5.0,10.0,10.0,18.0,16.0,15.0,6.0,3.0
Seth Brown,OAK,0.0,1.0,27.0,54.0,5.0,2.0,0.0,2.0,1.0
Jesus Aguilar,OAK,0.0,0.0,5.0,13.0,7.0,3.0,1.0,0.0,0.0
Ramon Laureano,OAK,0.0,4.0,12.0,36.0,16.0,24.0,3.0,0.0,0.0
Jace Peterson,OAK,0.0,7.0,0.0,4.0,19.0,19.0,27.0,27.0,0.0
Shea Langeliers,OAK,0.0,0.0,0.0,7.0,20.0,20.0,38.0,32.0,7.0
Esteury Ruiz,OAK,80.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,30.0
Brent Rooker,OAK,0.0,10.0,59.0,41.0,10.0,2.0,1.0,0.0,0.0
Nick Allen,OAK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,72.0
Ryan Noda,OAK,21.0,55.0,20.0,0.0,3.0,4.0,3.0,2.0,1.0
Carlos Perez,OAK,0.0,2.0,7.0,5.0,13.0,8.0,12.0,4.0,5.0
Kevin Smith,OAK,0.0,0.0,0.0,0.0,0.0,6.0,5.0,13.0,11.0
Tyler Wade,OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0
Jordan Diaz,OAK,0.0,10.0,4.0,3.0,15.0,24.0,14.0,9.0,2.0
JJ Bleday,OAK,3.0,10.0,14.0,8.0,18.0,8.0,9.0,3.0,0.0
Jonah Bride,OAK,3.0,1.0,0.0,0.0,3.0,6.0,9.0,6.0,2.0
Manny Pina,OAK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
Cody Thomas,OAK,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0
Tyler Soderstrom,OAK,0.0,0.0,0.0,0.0,7.0,8.0,7.0,12.0,2.0
Zack Gelof,OAK,5.0,52.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0
Lawrence Butler,OAK,2.0,0.0,0.0,0.0,1.0,9.0,13.0,4.0,4.0
George Springer,TOR,123.0,3.0,0.0,14.0,8.0,0.0,0.0,0.0,1.0
Bo Bichette,TOR,9.0,115.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Vladim Guerrero Jr.,TOR,0.0,7.0,74.0,31.0,0.0,0.0,0.0,0.0,0.0
Daulton Varsho,TOR,0.0,2.0,10.0,24.0,20.0,23.0,44.0,8.0,11.0
Alejandro Kirk,TOR,0.0,0.0,0.0,0.0,20.0,31.0,24.0,23.0,0.0
Brandon Belt,TOR,0.0,19.0,30.0,15.0,5.0,19.0,7.0,3.0,0.0
Matt Chapman,TOR,0.0,0.0,2.0,44.0,61.0,18.0,13.0,2.0,0.0
Whit Merrifield,TOR,29.0,6.0,0.0,4.0,18.0,45.0,23.0,11.0,1.0
Kevin Kiermaier,TOR,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,89.0
Danny Jansen,TOR,0.0,0.0,0.0,2.0,4.0,12.0,19.0,35.0,0.0
Cavan Biggio,TOR,0.0,3.0,2.0,6.0,15.0,6.0,5.0,25.0,17.0
Santiago Espinal,TOR,0.0,0.0,0.0,0.0,1.0,3.0,12.0,23.0,20.0
Jordan Luplow,TOR,1.0,2.0,5.0,1.0,2.0,0.0,0.0,5.0,2.0
Nathan Lukes,TOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
Ernie Clement,TOR,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0
Tyler Heineman,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
Spencer Horwitz,TOR,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0
Paul DeJong,TOR,0.0,0.0,0.0,1.0,1.0,13.0,41.0,27.0,19.0
Davis Schneider,TOR,1.0,5.0,2.0,12.0,7.0,1.0,3.0,1.0,0.0
Vladimir Guerrero Jr.,TOR,0.0,1.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0
Cam Eden,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ronald Acuna Jr.,ATL,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Matt Olson,ATL,0.0,68.0,3.0,84.0,7.0,0.0,0.0,0.0,0.0
Austin Riley,ATL,0.0,1.0,150.0,8.0,0.0,0.0,0.0,0.0,0.0
Ozzie Albies,ATL,1.0,78.0,4.0,11.0,11.0,34.0,9.0,0.0,0.0
Sean Murphy,ATL,0.0,0.0,5.0,40.0,31.0,5.0,18.0,3.0,0.0
Marcell Ozuna,ATL,0.0,0.0,0.0,4.0,51.0,52.0,26.0,9.0,0.0
Michael Harris II,ATL,2.0,13.0,0.0,0.0,3.0,6.0,13.0,13.0,86.0
Travis d'Arnaud,ATL,0.0,0.0,0.0,15.0,22.0,12.0,14.0,2.0,0.0
Orlando Arcia,ATL,0.0,0.0,0.0,0.0,0.0,3.0,17.0,98.0,18.0
Eddie Rosario,ATL,0.0,1.0,0.0,0.0,37.0,41.0,45.0,8.0,0.0
Kevin Pillar,ATL,0.0,1.0,0.0,0.0,0.0,0.0,11.0,20.0,10.0
Sam Hilliard,ATL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0
Eli White,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Vaughn Grissom,ATL,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0
Chadwick Tromp,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Ehire Adrianza,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Braden Shewmake,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nicky Lopez,ATL,0.0,0.0,0.0,0.0,0.0,3.0,7.0,17.0,43.0
Luke Williams,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Forrest Wall,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Christian Yelich,MIL,123.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0
Jesse Winker,MIL,0.0,31.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0
Willy Adames,MIL,0.0,24.0,59.0,31.0,32.0,3.0,0.0,0.0,0.0
Rowdy Tellez,MIL,0.0,0.0,22.0,38.0,8.0,10.0,5.0,0.0,0.0
William Contreras,MIL,2.0,91.0,16.0,11.0,16.0,1.0,0.0,0.0,1.0
Luis Urias,MIL,0.0,0.0,0.0,0.0,2.0,5.0,8.0,17.0,13.0
Garrett Mitchell,MIL,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,1.0
Brian Anderson,MIL,0.0,0.0,0.0,4.0,30.0,29.0,19.0,4.0,2.0
Brice Turang,MIL,0.0,0.0,0.0,0.0,0.0,1.0,40.0,62.0,10.0
Mike Brosseau,MIL,6.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,4.0
Luke Voit,MIL,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0
Owen Miller,MIL,11.0,10.0,0.0,14.0,11.0,7.0,6.0,11.0,2.0
Joey Wiemer,MIL,0.0,1.0,0.0,0.0,2.0,4.0,5.0,17.0,83.0
Victor Caratini,MIL,0.0,0.0,0.0,1.0,4.0,11.0,23.0,15.0,1.0
Blake Perkins,MIL,1.0,0.0,0.0,1.0,2.0,4.0,5.0,10.0,18.0
Tyrone Taylor,MIL,0.0,0.0,1.0,1.0,4.0,9.0,6.0,18.0,26.0
Darin Ruf,MIL,3.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0
Andruw Monasterio,MIL,2.0,1.0,0.0,1.0,9.0,23.0,20.0,12.0,10.0
Abraham Toro,MIL,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
Raimel Tapia,MIL,6.0,1.0,1.0,0.0,4.0,10.0,6.0,3.0,4.0
Jahmai Jones,MIL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
Sal Frelick,MIL,8.0,0.0,1.0,25.0,7.0,2.0,4.0,2.0,0.0
Carlos Santana,MIL,0.0,0.0,59.0,85.0,2.0,0.0,0.0,0.0,0.0
Mark Canha,MIL,6.0,4.0,4.0,14.0,14.0,31.0,20.0,23.0,6.0
Josh Donaldson,MIL,0.0,2.0,1.0,5.0,22.0,12.0,6.0,0.0,0.0
Brendan Donovan,STL,50.0,0.0,1.0,0.0,2.0,11.0,6.0,9.0,2.0
Lars Nootbaar,STL,67.0,6.0,17.0,2.0,2.0,1.0,5.0,5.0,7.0
Paul Goldschmidt,STL,0.0,119.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Nolan Arenado,STL,0.0,0.0,31.0,112.0,1.0,0.0,0.0,0.0,0.0
Willson Contreras,STL,0.0,0.0,12.0,24.0,81.0,1.0,0.0,0.0,0.0
Tyler O'Neill,STL,0.0,5.0,1.0,5.0,11.0,26.0,11.0,0.0,0.0
Nolan Gorman,STL,0.0,1.0,52.0,4.0,14.0,21.0,12.0,2.0,0.0
Jordan Walker,STL,0.0,1.0,5.0,5.0,16.0,28.0,29.0,31.0,0.0
Tommy Edman,STL,42.0,7.0,0.0,0.0,2.0,2.0,10.0,13.0,53.0
Alec Burleson,STL,0.0,20.0,7.0,3.0,9.0,24.0,8.0,7.0,2.0
Andrew Knizner,STL,0.0,0.0,0.0,1.0,0.0,5.0,13.0,20.0,25.0
Dylan Carlson,STL,2.0,3.0,0.0,0.0,5.0,13.0,11.0,16.0,9.0
Juan Yepez,STL,0.0,0.0,0.0,1.0,6.0,4.0,0.0,3.0,1.0
Taylor Motter,STL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0
Oscar Mercado,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
Luken Baker,STL,0.0,0.0,1.0,4.0,1.0,9.0,7.0,1.0,0.0
Ivan Herrera,STL,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0
Jose Fermin,STL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0
Masyn Winn,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
Richie Palacios,STL,1.0,0.0,0.0,0.0,10.0,3.0,4.0,7.0,0.0
Juniel Querecuto,STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
Irving Lopez,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Nico Hoerner,CHC,74.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dansby Swanson,CHC,0.0,68.0,1.0,3.0,61.0,14.0,0.0,0.0,0.0
Ian Happ,CHC,2.0,0.0,127.0,20.0,3.0,4.0,1.0,0.0,0.0
Cody Bellinger,CHC,0.0,0.0,7.0,82.0,16.0,17.0,6.0,0.0,0.0
Trey Mancini,CHC,0.0,0.0,0.0,4.0,19.0,18.0,14.0,8.0,1.0
Yan Gomes,CHC,0.0,0.0,0.0,2.0,10.0,15.0,15.0,48.0,12.0
Eric Hosmer,CHC,0.0,0.0,0.0,0.0,1.0,7.0,16.0,3.0,0.0
Patrick Wisdom,CHC,0.0,0.0,0.0,0.0,11.0,17.0,10.0,32.0,7.0
Miles Mastrobuoni,CHC,2.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,21.0
Edwin Rios,CHC,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0
Nick Madrigal,CHC,6.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,41.0
Tucker Barnhart,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
Luis Torrens,CHC,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
Nelson Velazquez,CHC,1.0,0.0,1.0,8.0,11.0,10.0,2.0,5.0,5.0
Seiya Suzuki,CHC,0.0,13.0,11.0,48.0,30.0,27.0,2.0,6.0,0.0
Miguel Amaya,CHC,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,21.0
Matt Mervis,CHC,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.0,2.0
Christopher Morel,CHC,14.0,3.0,13.0,2.0,4.0,21.0,30.0,5.0,9.0
Mike Tauchman,CHC,63.0,1.0,1.0,0.0,6.0,5.0,4.0,0.0,4.0
Jared Young,CHC,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0
Jeimer Candelario,CHC,0.0,13.0,56.0,19.0,8.0,9.0,30.0,4.0,0.0
Pete Crow-Armstrong,CHC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alexander Canario,CHC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Kyle Lewis,AZ,3.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Ketel Marte,AZ,45.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lourdes Gurriel Jr.,AZ,0.0,4.0,39.0,3.0,68.0,25.0,0.0,0.0,0.0
Christian Walker,AZ,0.0,0.0,0.0,154.0,1.0,0.0,0.0,0.0,0.0
Evan Longoria,AZ,0.0,1.0,0.0,5.0,33.0,18.0,3.0,0.0,0.0
Nick Ahmed,AZ,0.0,0.0,0.0,0.0,0.0,1.0,27.0,26.0,2.0
Corbin Carroll,AZ,32.0,17.0,68.0,0.0,11.0,13.0,5.0,0.0,0.0
Gabriel Moreno,AZ,1.0,1.0,0.0,0.0,0.0,7.0,42.0,39.0,4.0
Jake McCarthy,AZ,2.0,3.0,0.0,0.0,2.0,19.0,14.0,13.0,24.0
Josh Rojas,AZ,28.0,4.0,0.0,0.0,0.0,11.0,5.0,8.0,31.0
Alek Thomas,AZ,0.0,1.0,0.0,0.0,21.0,6.0,19.0,29.0,28.0
Geraldo Perdomo,AZ,36.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,63.0
Jose Herrera,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0
Pavin Smith,AZ,14.0,0.0,5.0,0.0,6.0,24.0,2.0,0.0,0.0
Emmanuel Rivera,AZ,0.0,17.0,3.0,0.0,8.0,19.0,14.0,6.0,0.0
Dominic Fletcher,AZ,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,5.0
Carson Kelly,AZ,0.0,0.0,0.0,0.0,0.0,1.0,6.0,20.0,15.0
Dominic Canzone,AZ,0.0,0.0,0.0,2.0,11.0,13.0,12.0,4.0,0.0
Tommy Pham,AZ,3.0,11.0,48.0,4.0,20.0,9.0,12.0,6.0,0.0
Buddy Kennedy,AZ,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Jordan Lawlar,AZ,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
Seby Zavala,AZ,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,36.0
Mookie Betts,LAD,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddie Freeman,LAD,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Smith,LAD,0.0,0.0,118.0,2.0,0.0,0.0,0.0,0.0,0.0
Max Muncy,LAD,0.0,0.0,14.0,88.0,22.0,7.0,0.0,0.0,0.0
J.D. Martinez,LAD,0.0,0.0,17.0,45.0,48.0,0.0,0.0,0.0,0.0
David Peralta,LAD,5.0,0.0,6.0,5.0,27.0,33.0,10.0,16.0,2.0
Miguel Vargas,LAD,0.0,0.0,0.0,0.0,10.0,22.0,34.0,4.0,0.0
James Outman,LAD,3.0,0.0,0.0,3.0,5.0,26.0,51.0,45.0,4.0
Miguel Rojas,LAD,0.0,0.0,0.0,0.0,0.0,4.0,5.0,37.0,63.0
Chris Taylor,LAD,3.0,0.0,1.0,8.0,11.0,19.0,14.0,18.0,9.0
Trayce Thompson,LAD,0.0,0.0,0.0,0.0,4.0,6.0,12.0,14.0,4.0
Austin Barnes,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
Jason Heyward,LAD,0.0,1.0,5.0,2.0,22.0,34.0,25.0,7.0,2.0
Austin Wynns,LAD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,29.0
Michael Busch,LAD,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,8.0
Jonny Deluca,LAD,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0
Yonny Hernandez,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Enrique Hernandez,LAD,2.0,0.0,0.0,0.0,21.0,27.0,31.0,24.0,16.0
Amed Rosario,LAD,0.0,90.0,1.0,9.0,7.0,3.0,2.0,3.0,3.0
Kolten Wong,LAD,0.0,4.0,0.0,0.0,0.0,2.0,4.0,13.0,38.0
LaMonte Wade Jr.,SF,97.0,1.0,3.0,0.0,3.0,7.0,0.0,1.0,4.0
Michael Conforto,SF,0.0,14.0,14.0,40.0,25.0,19.0,2.0,0.0,0.0
Wilmer Flores,SF,1.0,29.0,45.0,9.0,9.0,3.0,1.0,0.0,0.0
Joc Pederson,SF,6.0,21.0,19.0,44.0,2.0,3.0,0.0,0.0,0.0
Mike Yastrzemski,SF,7.0,12.0,8.0,3.0,28.0,19.0,9.0,2.0,3.0
Thairo Estrada,SF,13.0,69.0,12.0,0.0,6.0,9.0,2.0,1.0,7.0
Brandon Crawford,SF,1.0,0.0,0.0,0.0,0.0,5.0,23.0,35.0,21.0
Blake Sabol,SF,0.0,2.0,0.0,1.0,14.0,11.0,28.0,25.0,5.0
Roberto Perez,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
David Villar,SF,0.0,0.0,2.0,1.0,6.0,7.0,10.0,5.0,3.0
J.D. Davis,SF,0.0,5.0,42.0,44.0,14.0,19.0,2.0,0.0,0.0
Bryce Johnson,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Heliot Ramos,SF,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0
Joey Bart,SF,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0
Matt Beaty,SF,0.0,0.0,1.0,0.0,4.0,3.0,8.0,3.0,0.0
Brett Wisely,SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,26.0
Austin Slater,SF,35.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0
Mitch Haniger,SF,0.0,0.0,9.0,11.0,20.0,13.0,3.0,0.0,0.0
Cal Stevenson,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Casey Schmitt,SF,0.0,0.0,0.0,0.0,2.0,7.0,16.0,22.0,24.0
Patrick Bailey,SF,0.0,0.0,2.0,9.0,20.0,18.0,23.0,11.0,2.0
Luis Matos,SF,1.0,4.0,1.0,0.0,8.0,14.0,12.0,6.0,19.0
Isan Diaz,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
Marco Luciano,SF,0.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,1.0
AJ Pollock,SF,0.0,0.0,1.0,0.0,8.0,3.0,12.0,10.0,2.0
Mark Mathias,SF,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,3.0
Wade Meckler,SF,1.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0
Johan Camargo,SF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
Tyler Fitzgerald,SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
Steven Kwan,CLE,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Ramirez,CLE,0.0,43.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bell,CLE,0.0,22.0,26.0,35.0,53.0,11.0,0.0,0.0,0.0
Josh Naylor,CLE,0.0,0.0,26.0,73.0,12.0,1.0,1.0,1.0,0.0
Andres Gimenez,CLE,2.0,18.0,5.0,2.0,50.0,51.0,18.0,0.0,0.0
Will Brennan,CLE,2.0,0.0,0.0,1.0,5.0,21.0,57.0,22.0,1.0
Mike Zunino,CLE,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,1.0
Myles Straw,CLE,0.0,3.0,0.0,0.0,0.0,0.0,11.0,50.0,73.0
Oscar Gonzalez,CLE,0.0,0.0,3.0,15.0,12.0,9.0,5.0,0.0,1.0
Cam Gallagher,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0
Gabriel Arias,CLE,0.0,3.0,0.0,0.0,2.0,31.0,28.0,17.0,7.0
Tyler Freeman,CLE,2.0,4.0,0.0,0.0,3.0,19.0,7.0,4.0,0.0
David Fry,CLE,0.0,0.0,1.0,1.0,4.0,7.0,9.0,3.0,0.0
Brayan Rocchio,CLE,1.0,1.0,0.0,0.0,1.0,8.0,8.0,1.0,1.0
Bo Naylor,CLE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,21.0
Kole Calhoun,CLE,1.0,0.0,10.0,19.0,10.0,1.0,0.0,0.0,0.0
Jose Tena,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
Zack Collins,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Eric Haase,CLE,0.0,0.0,1.0,4.0,12.0,6.0,5.0,20.0,22.0
Julio Rodriguez,SEA,45.0,88.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0
Ty France,SEA,0.0,51.0,43.0,0.0,11.0,25.0,20.0,4.0,0.0
Teoscar Hernandez,SEA,0.0,0.0,14.0,69.0,42.0,18.0,16.0,0.0,0.0
Cal Raleigh,SEA,0.0,0.0,20.0,44.0,25.0,21.0,17.0,0.0,0.0
Eugenio Suarez,SEA,0.0,18.0,48.0,21.0,38.0,32.0,4.0,0.0,0.0
Jarred Kelenic,SEA,3.0,1.0,18.0,21.0,20.0,22.0,10.0,2.0,0.0
Tommy La Stella,SEA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
J.P. Crawford,SEA,113.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,27.0
Cooper Hummel,SEA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
Tom Murphy,SEA,0.0,0.0,0.0,1.0,3.0,7.0,15.0,16.0,2.0
Sam Haggerty,SEA,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,11.0
Jose Caballero,SEA,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,39.0
Taylor Trammell,SEA,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,1.0
