date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-01, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Adam Haseley, Aaron Nola,
2021-04-03, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Roman Quinn, Zack Wheeler,
2021-04-04, Andrew McCutchen, Rhys Hoskins, Bryce Harper, Alec Bohm, Didi Gregorius, Jean Segura, Andrew Knapp, Adam Haseley, Zach Eflin,
2021-04-05, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Adam Haseley, Matt Moore,
2021-04-06, Matt Joyce, Alec Bohm, Bryce Harper, J.T. Realmuto, Didi Gregorius, Jean Segura, Brad Miller, Roman Quinn, Chase Anderson,
2021-04-07, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Adam Haseley, Aaron Nola,
2021-04-09, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Adam Haseley, Zack Wheeler,
2021-04-10, Andrew McCutchen, Rhys Hoskins, Bryce Harper, Alec Bohm, Didi Gregorius, Jean Segura, Andrew Knapp, Adam Haseley, Zach Eflin,
2021-04-11, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Jean Segura, Didi Gregorius, Roman Quinn, Matt Moore,
2021-04-13a, Andrew McCutchen, Rhys Hoskins, Bryce Harper, Alec Bohm, Didi Gregorius, Jean Segura, Andrew Knapp, Roman Quinn, Chase Anderson,
2021-04-13b, Matt Joyce, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Adam Haseley, Aaron Nola,
2021-04-14, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Jean Segura, Ronald Torreyes, Roman Quinn, Zack Wheeler,
2021-04-16, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Zach Eflin, Andrew McCutchen,
2021-04-17, Andrew McCutchen, Jean Segura, Rhys Hoskins, J.T. Realmuto, Alec Bohm, Didi Gregorius, Matt Joyce, Roman Quinn, Matt Moore,
2021-04-18, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Didi Gregorius, Jean Segura, Mickey Moniak, Aaron Nola,
2021-04-19, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Alec Bohm, Jean Segura, Mickey Moniak, Nick Maton, Chase Anderson,
2021-04-20, Matt Joyce, Jean Segura, Bryce Harper, J.T. Realmuto, Brad Miller, Alec Bohm, Mickey Moniak, Nick Maton, Zack Wheeler,
2021-04-21, Andrew McCutchen, Rhys Hoskins, Bryce Harper, Alec Bohm, Brad Miller, Andrew Knapp, Nick Maton, Mickey Moniak, Zach Eflin,
2021-04-23, Andrew McCutchen, Rhys Hoskins, Bryce Harper, J.T. Realmuto, Didi Gregorius, Alec Bohm, Nick Maton, Mickey Moniak, Vince Velasquez,
