date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-01, Mitch Haniger, Ty France, Kyle Seager, Evan White, Taylor Trammell, Dylan Moore, Jake Fraley, Tom Murphy, J.P. Crawford,
2021-04-02, Mitch Haniger, Ty France, Kyle Seager, Evan White, Taylor Trammell, Dylan Moore, Jake Fraley, Luis Torrens, J.P. Crawford,
2021-04-03, Mitch Haniger, Ty France, Kyle Seager, Evan White, Taylor Trammell, Dylan Moore, Jake Fraley, Luis Torrens, J.P. Crawford,
2021-04-05, Mitch Haniger, Ty France, Kyle Seager, Evan White, Dylan Moore, Tom Murphy, Jake Fraley, Sam Haggerty, J.P. Crawford,
2021-04-06, Mitch Haniger, Ty France, Kyle Seager, Evan White, Taylor Trammell, Jose Marmolejos, Luis Torrens, Jake Fraley, J.P. Crawford,
2021-04-07, Mitch Haniger, Ty France, Kyle Seager, Evan White, Dylan Moore, Tom Murphy, Taylor Trammell, Sam Haggerty, J.P. Crawford,
2021-04-08, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Dylan Moore, Taylor Trammell, Luis Torrens, Sam Haggerty, J.P. Crawford,
2021-04-10, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Luis Torrens, Dylan Moore, Taylor Trammell, Sam Haggerty, J.P. Crawford,
2021-04-11, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Luis Torrens, Taylor Trammell, Tom Murphy, J.P. Crawford, Braden Bishop,
2021-04-13a, Mitch Haniger, Ty France, Kyle Seager, Luis Torrens, Dylan Moore, Tom Murphy, Taylor Trammell, Evan White, J.P. Crawford,
2021-04-13b, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Luis Torrens, Taylor Trammell, Dylan Moore, J.P. Crawford, Sam Haggerty,
2021-04-15a, Mitch Haniger, Ty France, Kyle Seager, Luis Torrens, Tom Murphy, Evan White, Taylor Trammell, Dylan Moore, J.P. Crawford,
2021-04-15b, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Luis Torrens, Taylor Trammell, Dylan Moore, J.P. Crawford, Sam Haggerty,
2021-04-16, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Evan White, Taylor Trammell, Dylan Moore, Tom Murphy, J.P. Crawford,
2021-04-17, Mitch Haniger, Ty France, Kyle Seager, Luis Torrens, Jose Marmolejos, Evan White, Dylan Moore, J.P. Crawford, Sam Haggerty,
2021-04-18, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Evan White, Dylan Moore, Taylor Trammell, Tom Murphy, J.P. Crawford,
2021-04-19, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Evan White, Luis Torrens, Taylor Trammell, Dylan Moore, J.P. Crawford,
2021-04-20, Mitch Haniger, Kyle Lewis, Kyle Seager, Evan White, Tom Murphy, Luis Torrens, Taylor Trammell, Dylan Moore, J.P. Crawford,
2021-04-22, Mitch Haniger, Ty France, Kyle Seager, Kyle Lewis, Evan White, Taylor Trammell, Luis Torrens, Dylan Moore, J.P. Crawford,
2021-04-23, Mitch Haniger, Ty France, Kyle Seager, Kyle Lewis, Evan White, Tom Murphy, Dylan Moore, Sam Haggerty, J.P. Crawford,
2021-04-24, Mitch Haniger, Ty France, Kyle Seager, Jose Marmolejos, Evan White, Taylor Trammell, Luis Torrens, Sam Haggerty, J.P. Crawford,
2021-04-25, Mitch Haniger, Ty France, Kyle Seager, Kyle Lewis, Evan White, Dylan Moore, Sam Haggerty, Tom Murphy, J.P. Crawford,
2021-04-26, Mitch Haniger, Ty France, Kyle Seager, Kyle Lewis, Evan White, Taylor Trammell, Dylan Moore, Luis Torrens, J.P. Crawford,
2021-04-27, Mitch Haniger, Ty France, Kyle Seager, Kyle Lewis, Jose Marmolejos, Sam Haggerty, Taylor Trammell, Tom Murphy, J.P. Crawford,
2021-04-28, Sam Haggerty, Ty France, Kyle Seager, Kyle Lewis, Evan White, Jose Marmolejos, Taylor Trammell, Luis Torrens, J.P. Crawford,
2021-04-29, Sam Haggerty, Kyle Seager, Ty France, Jose Marmolejos, Evan White, J.P. Crawford, Dylan Moore, Taylor Trammell, Tom Murphy,
