date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-02, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Rio Ruiz, Austin Hays, Maikel Franco, Freddy Galvis, Pedro Severino,
2021-04-03, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Rio Ruiz, Austin Hays, Maikel Franco, Freddy Galvis, Pedro Severino,
2021-04-04, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Rio Ruiz, Maikel Franco, Freddy Galvis, Austin Hays, Chance Sisco,
2021-04-05, Cedric Mullins, Trey Mancini, Ryan Mountcastle, Maikel Franco, Pedro Severino, Pat Valaika, Freddy Galvis, Ramon Urias, Ryan McKenna,
2021-04-06, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Rio Ruiz, Maikel Franco, Freddy Galvis, Pedro Severino, Chance Sisco,
2021-04-07, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Maikel Franco, Pedro Severino, Rio Ruiz, Freddy Galvis, Ramon Urias,
2021-04-08, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, Maikel Franco, Pedro Severino, Freddy Galvis, Rio Ruiz, Pat Valaika,
2021-04-10, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, DJ Stewart, Maikel Franco, Rio Ruiz, Freddy Galvis, Chance Sisco,
2021-04-11, Cedric Mullins, Trey Mancini, Anthony Santander, Ryan Mountcastle, DJ Stewart, Maikel Franco, Rio Ruiz, Pedro Severino, Freddy Galvis,
2021-04-13a, Cedric Mullins, Trey Mancini, Anthony Santander, Maikel Franco, Pedro Severino, Ryan Mountcastle, DJ Stewart, Ramon Urias, Freddy Galvis,
2021-04-13b, Cedric Mullins, DJ Stewart, Anthony Santander, Trey Mancini, Maikel Franco, Ryan Mountcastle, Ramon Urias, Chance Sisco, Freddy Galvis,
2021-04-15a, Cedric Mullins, DJ Stewart, Anthony Santander, Trey Mancini, Maikel Franco, Ryan Mountcastle, Rio Ruiz, Freddy Galvis, Chance Sisco,
2021-04-15b, Cedric Mullins, Anthony Santander, Maikel Franco, Trey Mancini, Pedro Severino, Ryan Mountcastle, Ramon Urias, Freddy Galvis, Ryan McKenna,
2021-04-16, Cedric Mullins, Anthony Santander, DJ Stewart, Trey Mancini, Maikel Franco, Ryan Mountcastle, Rio Ruiz, Pedro Severino, Freddy Galvis,
2021-04-17, Cedric Mullins, Anthony Santander, DJ Stewart, Maikel Franco, Trey Mancini, Ryan Mountcastle, Rio Ruiz, Pedro Severino, Freddy Galvis,
2021-04-18, Cedric Mullins, Anthony Santander, DJ Stewart, Maikel Franco, Ryan Mountcastle, Rio Ruiz, Freddy Galvis, Chance Sisco, Ramon Urias,
2021-04-20, Cedric Mullins, Anthony Santander, DJ Stewart, Trey Mancini, Maikel Franco, Rio Ruiz, Freddy Galvis, Chance Sisco, Matt Harvey,
2021-04-21, Austin Hays, Trey Mancini, Ryan Mountcastle, Maikel Franco, Pedro Severino, Freddy Galvis, Ramon Urias, Ryan McKenna, Bruce Zimmermann,
2021-04-23, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, DJ Stewart, Ryan Mountcastle, Pedro Severino, Freddy Galvis, Ramon Urias,
2021-04-24, Cedric Mullins, Trey Mancini, DJ Stewart, Maikel Franco, Rio Ruiz, Pedro Severino, Freddy Galvis, Austin Hays, Chance Sisco,
2021-04-25, Cedric Mullins, Trey Mancini, Maikel Franco, Pedro Severino, Ryan Mountcastle, Austin Hays, Freddy Galvis, Ramon Urias, Ryan McKenna,
2021-04-26, Cedric Mullins, Trey Mancini, DJ Stewart, Maikel Franco, Austin Hays, Pedro Severino, Ryan Mountcastle, Freddy Galvis, Ramon Urias,
2021-04-27, Cedric Mullins, Trey Mancini, DJ Stewart, Maikel Franco, Austin Hays, Chance Sisco, Ryan Mountcastle, Rio Ruiz, Pat Valaika,
2021-04-28, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, DJ Stewart, Pedro Severino, Ryan Mountcastle, Rio Ruiz, Pat Valaika,
2021-04-29, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, Pedro Severino, Ryan Mountcastle, DJ Stewart, Ramon Urias, Pat Valaika,
2021-04-30, Cedric Mullins, Austin Hays, Trey Mancini, DJ Stewart, Ryan Mountcastle, Rio Ruiz, Pat Valaika, Chance Sisco, Ramon Urias,
2021-05-01, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, Pedro Severino, Ryan Mountcastle, Freddy Galvis, DJ Stewart, Ramon Urias,
2021-05-02, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, Pedro Severino, Ryan Mountcastle, Freddy Galvis, DJ Stewart, Ramon Urias,
2021-05-03, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, Ryan Mountcastle, Freddy Galvis, Pedro Severino, Rio Ruiz, Pat Valaika,
2021-05-04, Cedric Mullins, Austin Hays, Trey Mancini, Maikel Franco, DJ Stewart, Ryan Mountcastle, Freddy Galvis, Chance Sisco, Rio Ruiz,
2021-05-05, Cedric Mullins, Austin Hays, Trey Mancini, Pedro Severino, Maikel Franco, Ryan Mountcastle, Pat Valaika, DJ Stewart, Ramon Urias,
2021-05-07, Cedric Mullins, Austin Hays, Trey Mancini, Pedro Severino, Maikel Franco, Ryan Mountcastle, Freddy Galvis, Pat Valaika, Ramon Urias,
2021-05-08, Cedric Mullins, Austin Hays, Trey Mancini, DJ Stewart, Ryan Mountcastle, Freddy Galvis, Maikel Franco, Chance Sisco, Rio Ruiz,
2021-05-09, Cedric Mullins, Austin Hays, Trey Mancini, DJ Stewart, Ryan Mountcastle, Freddy Galvis, Pedro Severino, Rio Ruiz, Pat Valaika,
2021-05-10, Cedric Mullins, Austin Hays, Trey Mancini, Ryan Mountcastle, Pedro Severino, Freddy Galvis, Maikel Franco, Pat Valaika, Ryan McKenna,
2021-05-11, Cedric Mullins, Austin Hays, Trey Mancini, Ryan Mountcastle, Freddy Galvis, Maikel Franco, Rio Ruiz, Pedro Severino, John Means,
2021-05-12, Cedric Mullins, Austin Hays, Trey Mancini, Ryan Mountcastle, Freddy Galvis, Maikel Franco, Rio Ruiz, Chance Sisco, Matt Harvey,
2021-05-14, Cedric Mullins, Austin Hays, Trey Mancini, Freddy Galvis, Ryan Mountcastle, DJ Stewart, Maikel Franco, Pedro Severino, Pat Valaika,
2021-05-15, Cedric Mullins, Austin Hays, Trey Mancini, DJ Stewart, Freddy Galvis, Pedro Severino, Rio Ruiz, Pat Valaika, Chance Sisco,
2021-05-16, Cedric Mullins, Austin Hays, Trey Mancini, Ryan Mountcastle, Pedro Severino, Maikel Franco, Freddy Galvis, Pat Valaika, Ryan McKenna,
2021-05-18, Cedric Mullins, Austin Hays, Trey Mancini, DJ Stewart, Maikel Franco, Freddy Galvis, Ryan Mountcastle, Chance Sisco, Stevie Wilkerson,
2021-05-19, Cedric Mullins, Austin Hays, Trey Mancini, Pedro Severino, Maikel Franco, Freddy Galvis, Ryan Mountcastle, Pat Valaika, Ryan McKenna,
2021-05-20, Cedric Mullins, Austin Hays, Trey Mancini, Pedro Severino, Maikel Franco, Freddy Galvis, Ryan Mountcastle, Pat Valaika, Ryan McKenna,
2021-05-21, Cedric Mullins, Austin Hays, Trey Mancini, Anthony Santander, Freddy Galvis, Maikel Franco, Stevie Wilkerson, Chance Sisco, Jorge Lopez,
2021-05-22, Cedric Mullins, Freddy Galvis, Trey Mancini, Anthony Santander, Pedro Severino, Maikel Franco, Ryan Mountcastle, Pat Valaika, Bruce Zimmermann,
2021-05-23, Austin Hays, Freddy Galvis, Trey Mancini, Anthony Santander, Pedro Severino, Maikel Franco, Ryan Mountcastle, Pat Valaika, Matt Harvey,
2021-05-24, Cedric Mullins, Freddy Galvis, Trey Mancini, Anthony Santander, Ryan Mountcastle, DJ Stewart, Maikel Franco, Chance Sisco, Stevie Wilkerson,
2021-05-25, Cedric Mullins, Freddy Galvis, Trey Mancini, Anthony Santander, DJ Stewart, Maikel Franco, Ryan Mountcastle, Stevie Wilkerson, Pedro Severino,
2021-05-26, Cedric Mullins, Freddy Galvis, Trey Mancini, Anthony Santander, DJ Stewart, Maikel Franco, Stevie Wilkerson, Pat Valaika, Chance Sisco,
2021-05-27, Cedric Mullins, Trey Mancini, Anthony Santander, Maikel Franco, Freddy Galvis, DJ Stewart, Stevie Wilkerson, Chance Sisco, Ryan McKenna,
