date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2021-04-01, Corey Dickerson, Starling Marte, Jesus Aguilar, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Jorge Alfaro, Miguel Rojas, Sandy Alcantara,
2021-04-02, Miguel Rojas, Starling Marte, Jesus Aguilar, Garrett Cooper, Brian Anderson, Adam Duvall, Jazz Chisholm Jr., Jorge Alfaro, Pablo Lopez,
2021-04-03, Miguel Rojas, Starling Marte, Jesus Aguilar, Garrett Cooper, Lewis Brinson, Jazz Chisholm Jr., Jon Berti, Chad Wallach, Elieser Hernandez,
2021-04-05, Corey Dickerson, Starling Marte, Jesus Aguilar, Adam Duvall, Brian Anderson, Miguel Rojas, Jorge Alfaro, Jon Berti, Trevor Rogers,
2021-04-06, Corey Dickerson, Starling Marte, Garrett Cooper, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Jorge Alfaro, Miguel Rojas, Sandy Alcantara,
2021-04-07, Corey Dickerson, Starling Marte, Jesus Aguilar, Garrett Cooper, Brian Anderson, Jazz Chisholm Jr., Jon Berti, Chad Wallach, Pablo Lopez,
2021-04-08, Corey Dickerson, Miguel Rojas, Starling Marte, Jesus Aguilar, Brian Anderson, Adam Duvall, Jazz Chisholm Jr., Chad Wallach, Nick Neidert,
2021-04-10, Corey Dickerson, Starling Marte, Jesus Aguilar, Garrett Cooper, Brian Anderson, Jazz Chisholm Jr., Miguel Rojas, Chad Wallach, Trevor Rogers,
2021-04-11, Corey Dickerson, Starling Marte, Jesus Aguilar, Brian Anderson, Jesus Sanchez, Jazz Chisholm Jr., Miguel Rojas, Bryan De La Cruz, Elieser Hernandez,
2021-04-12, Corey Dickerson, Starling Marte, Garrett Cooper, Brian Anderson, Adam Duvall, Jazz Chisholm Jr., Miguel Rojas, Chad Wallach, Sandy Alcantara,
2021-04-13, Miguel Rojas, Starling Marte, Jesus Aguilar, Garrett Cooper, Adam Duvall, Brian Anderson, Jon Berti, Jorge Alfaro, Pablo Lopez,
2021-04-14, Corey Dickerson, Starling Marte, Jesus Aguilar, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Miguel Rojas, Jorge Alfaro, Nick Neidert,
2021-04-15, Corey Dickerson, Starling Marte, Jesus Aguilar, Garrett Cooper, Brian Anderson, Jazz Chisholm Jr., Jon Berti, Chad Wallach, Trevor Rogers,
2021-04-16, Corey Dickerson, Starling Marte, Garrett Cooper, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Miguel Rojas, Jorge Alfaro, Daniel Castano,
2021-04-17, Corey Dickerson, Starling Marte, Jesus Aguilar, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Miguel Rojas, Jorge Alfaro, Sandy Alcantara,
2021-04-18, Miguel Rojas, Starling Marte, Jesus Aguilar, Garrett Cooper, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Chad Wallach, Pablo Lopez,
2021-04-20, Corey Dickerson, Miguel Rojas, Jesus Aguilar, Adam Duvall, Brian Anderson, Jazz Chisholm Jr., Jorge Alfaro, Lewis Brinson, Nick Neidert,
2021-04-21, Jazz Chisholm Jr., Miguel Rojas, Jesus Aguilar, Adam Duvall, Corey Dickerson, Lewis Brinson, Jon Berti, Sandy Leon, Trevor Rogers,
2021-04-22, Jazz Chisholm Jr., Miguel Rojas, Jesus Aguilar, Adam Duvall, Corey Dickerson, Lewis Brinson, Jon Berti, Chad Wallach, Daniel Castano,
2021-04-23, Jazz Chisholm Jr., Miguel Rojas, Jesus Aguilar, Garrett Cooper, Adam Duvall, Jon Berti, Lewis Brinson, Sandy Leon, Sandy Alcantara,
2021-04-24, Jazz Chisholm Jr., Magneuris Sierra, Jesus Aguilar, Garrett Cooper, Corey Dickerson, Jon Berti, Jose Devers, Sandy Leon, Pablo Lopez,
2021-04-25, Jazz Chisholm Jr., Miguel Rojas, Jesus Aguilar, Garrett Cooper, Corey Dickerson, Adam Duvall, Jon Berti, Chad Wallach, Ross Detwiler,
2021-04-26, Jazz Chisholm Jr., Miguel Rojas, Jesus Aguilar, Garrett Cooper, Corey Dickerson, Adam Duvall, Jon Berti, Sandy Leon, Trevor Rogers,
