,player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
41,"Gelof, Zack",OAK,1.0,16.0,4.0,0.0,4.0,23.0,13.0,18.0,4.0
42,"Davis, J.D.",OAK,0.0,1.0,4.0,9.0,8.0,9.0,5.0,2.0,0.0
43,"Langeliers, Shea",OAK,0.0,0.0,1.0,27.0,25.0,19.0,6.0,3.0,0.0
44,"Toro, Abraham",OAK,50.0,0.0,2.0,1.0,9.0,7.0,2.0,0.0,0.0
45,"Bleday, JJ",OAK,12.0,38.0,34.0,0.0,1.0,5.0,2.0,2.0,0.0
46,"Hernaiz, Darell",OAK,0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,5.0
47,"Allen, Nick",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0
48,"Butler, Lawrence",OAK,14.0,0.0,0.0,1.0,1.0,6.0,15.0,14.0,4.0
49,"Noda, Ryan",OAK,6.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,3.0
50,"Rooker, Brent",OAK,0.0,1.0,49.0,37.0,1.0,2.0,0.0,0.0,0.0
51,"Brown, Seth",OAK,0.0,0.0,1.0,12.0,18.0,12.0,10.0,3.0,0.0
52,"McCann, Kyle",OAK,0.0,0.0,0.0,0.0,4.0,5.0,10.0,6.0,4.0
53,"Nevin, Tyler",OAK,0.0,18.0,0.0,2.0,11.0,5.0,6.0,3.0,0.0
54,"Schuemann, Max",OAK,6.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,52.0
55,"Harris, Brett",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0
56,"Soderstrom, Tyler",OAK,0.0,1.0,0.0,9.0,20.0,3.0,4.0,4.0,1.0
57,"Cameron, Daz",OAK,4.0,0.0,0.0,1.0,2.0,5.0,7.0,2.0,0.0
58,"Andujar, Miguel",OAK,0.0,30.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0
59,"Alvarez, Armando",OAK,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0
60,"Wilson, Jacob",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,"Springer, George",TOR,55.0,0.0,0.0,2.0,14.0,17.0,5.0,0.0,0.0
62,"Guerrero Jr., Vladimir",TOR,0.0,34.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Bichette, Bo",TOR,8.0,3.0,28.0,30.0,6.0,3.0,0.0,0.0,0.0
64,"Turner, Justin",TOR,0.0,5.0,7.0,50.0,12.0,5.0,0.0,0.0,0.0
65,"Varsho, Daulton",TOR,1.0,13.0,1.0,9.0,22.0,15.0,19.0,5.0,3.0
66,"Kirk, Alejandro",TOR,0.0,0.0,0.0,1.0,2.0,19.0,16.0,11.0,1.0
67,"Kiermaier, Kevin",TOR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,48.0
68,"Kiner-Falefa, Isiah",TOR,4.0,2.0,0.0,0.0,0.0,0.0,12.0,45.0,9.0
69,"Biggio, Cavan",TOR,0.0,0.0,0.0,0.0,6.0,4.0,9.0,11.0,18.0
70,"Vogelbach, Daniel",TOR,0.0,0.0,0.0,6.0,9.0,4.0,1.0,0.0,0.0
71,"Clement, Ernie",TOR,0.0,0.0,0.0,0.0,0.0,9.0,12.0,21.0,14.0
72,"Serven, Brian",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
73,"Schneider, Davis",TOR,27.0,3.0,0.0,2.0,13.0,17.0,12.0,1.0,0.0
74,"Jansen, Danny",TOR,0.0,18.0,0.0,3.0,17.0,6.0,8.0,0.0,0.0
75,"Barger, Addison",TOR,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,4.0
76,"Horwitz, Spencer",TOR,8.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
77,"Martinez, Orelvis",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,"Jimenez, Leo",TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0
79,"Berroa, Steward",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
80,"Acuna Jr., Ronald",ATL,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Albies, Ozzie",ATL,6.0,76.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
82,"Riley, Austin",ATL,0.0,16.0,51.0,0.0,21.0,0.0,0.0,0.0,0.0
83,"Olson, Matt",ATL,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
84,"Ozuna, Marcell",ATL,0.0,0.0,51.0,2.0,49.0,0.0,0.0,0.0,0.0
85,"Harris II, Michael",ATL,12.0,5.0,0.0,0.0,0.0,16.0,29.0,4.0,0.0
86,"Arcia, Orlando",ATL,0.0,3.0,0.0,0.0,4.0,18.0,15.0,24.0,32.0
87,"d'Arnaud, Travis",ATL,0.0,0.0,0.0,0.0,11.0,20.0,4.0,16.0,2.0
88,"Kelenic, Jarred",ATL,36.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,21.0
89,"Duvall, Adam",ATL,0.0,0.0,0.0,0.0,7.0,32.0,18.0,9.0,1.0
90,"Tromp, Chadwick",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0
91,"Fletcher, David",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
92,"Short, Zack",ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,17.0
93,"Williams, Luke",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
94,"Murphy, Sean",ATL,0.0,0.0,0.0,0.0,1.0,11.0,9.0,12.0,0.0
95,"Anderson, Brian",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96,"Martinez, J.P.",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,"Laureano, Ramon",ATL,0.0,0.0,1.0,0.0,4.0,9.0,8.0,5.0,3.0
98,"Wall, Forrest",ATL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
99,"White, Eli",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
100,"Rosario, Eddie",ATL,0.0,9.0,4.0,10.0,6.0,13.0,26.0,5.0,1.0
101,"Alvarez Jr., Nacho",ATL,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
102,"Frelick, Sal",MIL,19.0,0.0,4.0,1.0,20.0,13.0,23.0,1.0,1.0
103,"Contreras, William",MIL,8.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104,"Yelich, Christian",MIL,0.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
105,"Adames, Willy",MIL,0.0,3.0,15.0,84.0,1.0,0.0,0.0,0.0,0.0
106,"Bauers, Jake",MIL,0.0,0.0,1.0,7.0,21.0,7.0,7.0,5.0,0.0
107,"Hoskins, Rhys",MIL,0.0,4.0,3.0,5.0,27.0,35.0,2.0,0.0,0.0
108,"Dunn, Oliver",MIL,4.0,0.0,0.0,1.0,5.0,1.0,4.0,7.0,0.0
109,"Turang, Brice",MIL,47.0,1.0,0.0,0.0,3.0,4.0,10.0,11.0,17.0
110,"Chourio, Jackson",MIL,12.0,0.0,0.0,0.0,4.0,3.0,10.0,26.0,24.0
111,"Ortiz, Joey",MIL,9.0,3.0,2.0,0.0,3.0,18.0,7.0,20.0,8.0
112,"Sanchez, Gary",MIL,0.0,0.0,1.0,2.0,7.0,13.0,12.0,4.0,0.0
113,"Perkins, Blake",MIL,0.0,0.0,0.0,1.0,8.0,5.0,13.0,13.0,31.0
114,"Monasterio, Andruw",MIL,3.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,9.0
115,"Wiemer, Joey",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
116,"Miller, Owen",MIL,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
117,"Black, Tyler",MIL,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0
118,"Haase, Eric",MIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
119,"Mitchell, Garrett",MIL,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,3.0
120,"Capra, Vinny",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
121,"Donovan, Brendan",STL,47.0,1.0,0.0,5.0,14.0,19.0,7.0,3.0,1.0
122,"Goldschmidt, Paul",STL,0.0,19.0,44.0,22.0,10.0,0.0,4.0,0.0,0.0
123,"Gorman, Nolan",STL,0.0,0.0,9.0,16.0,15.0,5.0,20.0,20.0,1.0
124,"Arenado, Nolan",STL,0.0,0.0,7.0,51.0,26.0,13.0,0.0,0.0,0.0
125,"Contreras, Willson",STL,0.0,18.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0
126,"Burleson, Alec",STL,0.0,47.0,3.0,3.0,13.0,15.0,5.0,0.0,0.0
127,"Walker, Jordan",STL,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,1.0
128,"Scott II, Victor",STL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0
129,"Winn, Masyn",STL,48.0,0.0,0.0,0.0,0.0,3.0,10.0,22.0,5.0
130,"Carpenter, Matt",STL,5.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,1.0
131,"Herrera, Ivan",STL,0.0,0.0,0.0,5.0,10.0,20.0,10.0,0.0,1.0
132,"Crawford, Brandon",STL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0
133,"Siani, Michael",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0
134,"Nootbaar, Lars",STL,0.0,16.0,10.0,1.0,2.0,12.0,8.0,1.0,2.0
135,"Carlson, Dylan",STL,0.0,0.0,0.0,0.0,2.0,6.0,13.0,5.0,2.0
136,"Fermin, Jose",STL,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
137,"Pages, Pedro",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0
138,"Hoerner, Nico",CHC,62.0,0.0,0.0,0.0,2.0,18.0,12.0,0.0,0.0
139,"Suzuki, Seiya",CHC,0.0,42.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0
140,"Bellinger, Cody",CHC,0.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
141,"Morel, Christopher",CHC,1.0,6.0,3.0,62.0,13.0,15.0,0.0,0.0,0.0
142,"Swanson, Dansby",CHC,0.0,3.0,0.0,2.0,17.0,30.0,31.0,8.0,0.0
143,"Happ, Ian",CHC,14.0,3.0,13.0,13.0,45.0,6.0,4.0,1.0,0.0
144,"Cooper, Garrett",CHC,0.0,0.0,1.0,0.0,5.0,10.0,10.0,1.0,0.0
145,"Gomes, Yan",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0
146,"Busch, Michael",CHC,0.0,29.0,0.0,5.0,17.0,19.0,15.0,2.0,1.0
147,"Tauchman, Mike",CHC,24.0,15.0,0.0,0.0,4.0,9.0,5.0,9.0,0.0
148,"Amaya, Miguel",CHC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,44.0
149,"Madrigal, Nick",CHC,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0
150,"Mastrobuoni, Miles",CHC,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,4.0
151,"Wisdom, Patrick",CHC,4.0,5.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0
152,"Canario, Alexander",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
153,"Mervis, Matt",CHC,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
154,"Crow-Armstrong, Pete",CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,21.0
155,"Bote, David",CHC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
156,"Nido, Tomas",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0
157,"Carroll, Corbin",AZ,49.0,27.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0
158,"Marte, Ketel",AZ,45.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
159,"Gurriel Jr., Lourdes",AZ,0.0,7.0,44.0,1.0,37.0,0.0,0.0,0.0,0.0
160,"Walker, Christian",AZ,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
161,"Pederson, Joc",AZ,0.0,1.0,49.0,1.0,17.0,0.0,0.0,0.0,0.0
162,"Moreno, Gabriel",AZ,0.0,13.0,0.0,0.0,2.0,16.0,22.0,14.0,0.0
163,"Suarez, Eugenio",AZ,0.0,0.0,0.0,0.0,21.0,37.0,41.0,0.0,0.0
164,"Thomas, Alek",AZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0
165,"Perdomo, Geraldo",AZ,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,29.0
166,"Alexander, Blaze",AZ,1.0,7.0,0.0,0.0,0.0,2.0,10.0,15.0,9.0
167,"Barnhart, Tucker",AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0
168,"McCarthy, Jake",AZ,6.0,1.0,0.0,0.0,6.0,26.0,9.0,12.0,4.0
169,"Barrosa, Jorge",AZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
170,"Peterson, Jace",AZ,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
171,"Grichuk, Randal",AZ,0.0,4.0,2.0,0.0,16.0,14.0,3.0,1.0,0.0
172,"Newman, Kevin",AZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,38.0
173,"Smith, Pavin",AZ,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0
174,"Herrera, Jose",AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
175,"Betts, Mookie",LAD,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,"Ohtani, Shohei",LAD,34.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,"Freeman, Freddie",LAD,0.0,4.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
178,"Smith, Will",LAD,0.0,25.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0
179,"Muncy, Max",LAD,0.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,0.0
180,"Hernandez, Teoscar",LAD,0.0,8.0,2.0,41.0,29.0,23.0,0.0,0.0,0.0
181,"Outman, James",LAD,0.0,0.0,0.0,0.0,1.0,3.0,18.0,6.0,7.0
182,"Heyward, Jason",LAD,0.0,0.0,0.0,1.0,5.0,12.0,9.0,9.0,1.0
183,"Lux, Gavin",LAD,0.0,0.0,1.0,0.0,3.0,18.0,12.0,19.0,21.0
184,"Hernandez, Enrique",LAD,0.0,0.0,0.0,0.0,7.0,8.0,16.0,18.0,9.0
185,"Taylor, Chris",LAD,0.0,0.0,0.0,0.0,2.0,1.0,13.0,14.0,15.0
186,"Rojas, Miguel",LAD,0.0,0.0,0.0,0.0,4.0,14.0,11.0,13.0,11.0
187,"Barnes, Austin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0
188,"Trammell, Taylor",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,"Pages, Andy",LAD,0.0,0.0,0.0,11.0,25.0,13.0,20.0,10.0,3.0
190,"Vargas, Miguel",LAD,0.0,0.0,0.0,0.0,1.0,6.0,3.0,8.0,2.0
191,"Ahmed, Nick",LAD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,43.0
192,"Hoo Lee, Jung",SF,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"Soler, Jorge",SF,27.0,5.0,16.0,11.0,8.0,21.0,1.0,0.0,0.0
194,"Wade Jr., LaMonte",SF,2.0,38.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
195,"Chapman, Matt",SF,0.0,2.0,8.0,43.0,37.0,10.0,2.0,0.0,0.0
196,"Flores, Wilmer",SF,0.0,10.0,12.0,6.0,15.0,3.0,5.0,0.0,0.0
197,"Conforto, Michael",SF,0.0,0.0,4.0,27.0,16.0,18.0,6.0,0.0,0.0
198,"Estrada, Thairo",SF,2.0,14.0,10.0,0.0,2.0,17.0,24.0,11.0,4.0
199,"Bailey, Patrick",SF,0.0,4.0,16.0,16.0,12.0,6.0,2.0,12.0,0.0
200,"Murphy, Tom",SF,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0
201,"Matos, Luis",SF,10.0,1.0,1.0,0.0,5.0,4.0,5.0,2.0,4.0
202,"Fitzgerald, Tyler",SF,1.0,2.0,0.0,0.0,2.0,2.0,1.0,12.0,11.0
203,"Slater, Austin",SF,17.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
204,"Yastrzemski, Mike",SF,3.0,3.0,0.0,0.0,4.0,12.0,31.0,19.0,1.0
205,"Sabol, Blake",SF,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0
206,"Reetz, Jakson",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
207,"Ramos, Heliot",SF,4.0,20.0,23.0,0.0,3.0,8.0,8.0,3.0,0.0
208,"Schmitt, Casey",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0
209,"Wisely, Brett",SF,11.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,17.0
210,"Casali, Curt",SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0
211,"Luciano, Marco",SF,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
212,"McKenna, Ryan",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
213,"Brooks, Trenton",SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0
214,"Villar, David",SF,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0
215,"Hill, Derek",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0
216,"Kwan, Steven",CLE,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,"Gimenez, Andres",CLE,1.0,59.0,1.0,0.0,1.0,28.0,5.0,0.0,0.0
218,"Ramirez, Jose",CLE,0.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
219,"Naylor, Josh",CLE,0.0,0.0,3.0,90.0,2.0,0.0,0.0,0.0,0.0
220,"Brennan, Will",CLE,0.0,0.0,0.0,0.0,26.0,23.0,10.0,4.0,0.0
221,"Freeman, Tyler",CLE,18.0,11.0,0.0,0.0,13.0,11.0,8.0,12.0,2.0
222,"Naylor, Bo",CLE,0.0,0.0,0.0,0.0,2.0,3.0,18.0,26.0,16.0
223,"Florial, Estevan",CLE,5.0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,0.0
224,"Rocchio, Brayan",CLE,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,56.0
225,"Fry, David",CLE,0.0,3.0,2.0,11.0,43.0,0.0,1.0,1.0,0.0
226,"Arias, Gabriel",CLE,0.0,0.0,0.0,0.0,1.0,2.0,18.0,13.0,9.0
227,"Hedges, Austin",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0
228,"Manzardo, Kyle",CLE,0.0,0.0,0.0,0.0,1.0,11.0,4.0,3.0,1.0
229,"Rodriguez, Johnathan",CLE,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0
230,"Schneemann, Daniel",CLE,0.0,5.0,0.0,2.0,3.0,2.0,17.0,3.0,3.0
231,"Martinez, Angel",CLE,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
232,"Noel, Jhonkensy",CLE,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,0.0
233,"Tena, Jose",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,"Crawford, J.P.",SEA,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,"Rodriguez, Julio",SEA,4.0,47.0,33.0,6.0,1.0,3.0,2.0,0.0,0.0
236,"Polanco, Jorge",SEA,0.0,1.0,30.0,3.0,12.0,7.0,10.0,2.0,0.0
237,"Haniger, Mitch",SEA,0.0,6.0,5.0,25.0,11.0,10.0,10.0,11.0,0.0
238,"Raleigh, Cal",SEA,0.0,2.0,23.0,36.0,17.0,7.0,5.0,0.0,0.0
239,"France, Ty",SEA,0.0,1.0,5.0,10.0,22.0,27.0,10.0,7.0,1.0
240,"Canzone, Dominic",SEA,0.0,0.0,0.0,1.0,5.0,5.0,15.0,16.0,0.0
241,"Urias, Luis",SEA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,10.0
242,"Raley, Luke",SEA,0.0,0.0,6.0,6.0,17.0,15.0,8.0,15.0,2.0
243,"Moore, Dylan",SEA,3.0,13.0,0.0,0.0,2.0,8.0,9.0,13.0,27.0
244,"Rojas, Josh",SEA,21.0,22.0,0.0,0.0,1.0,3.0,4.0,8.0,18.0
245,"Zavala, Seby",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
246,"Garver, Mitch",SEA,0.0,7.0,3.0,18.0,17.0,15.0,18.0,3.0,0.0
247,"Taylor, Samad",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,"Clase, Jonatan",SEA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0
249,"Rivas, Leo",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
250,"Haggerty, Sam",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
251,"Bliss, Ryan",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
252,"Robles, Victor",SEA,2.0,5.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0
253,"Locklear, Tyler",SEA,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0
254,"Vosler, Jason",SEA,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
255,"Marlowe, Cade",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,"Arozarena, Randy",SEA,0.0,31.0,32.0,14.0,15.0,3.0,0.0,0.0,0.0
257,"Arraez, Luis",MIA,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,"Bell, Josh",MIA,0.0,17.0,55.0,29.0,0.0,0.0,0.0,0.0,0.0
259,"Burger, Jake",MIA,0.0,2.0,28.0,19.0,29.0,0.0,0.0,0.0,0.0
260,"None",MIA,2.0,77.0,8.0,8.0,4.0,0.0,2.0,0.0,0.0
261,"Chisholm Jr., Jazz",MIA,59.0,1.0,11.0,8.0,17.0,2.0,0.0,0.0,0.0
262,"Anderson, Tim",MIA,1.0,0.0,0.0,3.0,5.0,30.0,19.0,4.0,0.0
263,"Garcia, Avisail",MIA,0.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0
264,"Bride, Jonah",MIA,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0
