,player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
19,"Adell, Jo",LAA,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,0.0
20,"Velazquez, Andrew",LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0
21,"Stefanic, Michael",LAA,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0
22,"Padlo, Kevin",LAA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
23,"Escobar, Eduardo",NYM,0.0,3.0,1.0,2.0,10.0,10.0,13.0,26.0,7.0
24,"Moustakas, Mike",COL,0.0,0.0,5.0,33.0,33.0,11.0,5.0,0.0,0.0
25,"Cabbage, Trey",LAA,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0
26,"Cron, C.J.",COL,0.0,0.0,6.0,43.0,18.0,0.0,0.0,0.0,0.0
27,"Grichuk, Randal",COL,8.0,7.0,5.0,14.0,25.0,19.0,21.0,5.0,10.0
28,"Adams, Jordyn",LAA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0
29,"Schanuel, Nolan",LAA,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,"Paris, Kyren",LAA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
31,"Pena, Jeremy",HOU,11.0,44.0,0.0,0.0,2.0,36.0,28.0,20.0,7.0
32,"Bregman, Alex",HOU,0.0,100.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0
33,"Alvarez, Yordan",HOU,0.0,0.0,97.0,7.0,8.0,0.0,0.0,0.0,0.0
34,"Abreu, Jose",HOU,0.0,0.0,0.0,53.0,51.0,33.0,2.0,0.0,0.0
35,"Tucker, Kyle",HOU,0.0,1.0,56.0,43.0,54.0,0.0,0.0,0.0,0.0
36,"Julks, Corey",HOU,1.0,3.0,0.0,0.0,1.0,13.0,41.0,15.0,3.0
37,"Hensley, David",HOU,0.0,0.0,0.0,0.0,2.0,5.0,7.0,5.0,2.0
38,"Meyers, Jake",HOU,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,20.0
39,"Maldonado, Martin",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111.0
40,"McCormick, Chas",HOU,7.0,0.0,0.0,2.0,16.0,34.0,31.0,16.0,3.0
41,"Diaz, Yainer",HOU,0.0,0.0,0.0,4.0,24.0,18.0,20.0,14.0,4.0
42,"Dubon, Mauricio",HOU,61.0,4.0,0.0,0.0,1.0,4.0,7.0,25.0,5.0
43,"Salazar, Cesar",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
44,"Bannon, Rylan",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
45,"Altuve, Jose",HOU,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,"Kessinger, Grae",HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
47,"Madris, Bligh",HOU,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
48,"Singleton, Jon",MIL,0.0,1.0,0.0,1.0,4.0,10.0,5.0,1.0,0.0
49,"Brantley, Michael",HOU,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0
50,"Ruiz, Esteury",OAK,80.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,29.0
51,"Diaz, Aledmys",OAK,0.0,5.0,9.0,10.0,18.0,16.0,15.0,6.0,3.0
52,"Brown, Seth",OAK,0.0,1.0,27.0,53.0,5.0,2.0,0.0,2.0,1.0
53,"Aguilar, Jesus",OAK,0.0,0.0,5.0,13.0,6.0,3.0,1.0,0.0,0.0
54,"Rooker, Brent",OAK,0.0,10.0,59.0,41.0,10.0,2.0,1.0,0.0,0.0
55,"Laureano, Ramon",CLE,0.0,4.0,12.0,36.0,16.0,23.0,3.0,0.0,0.0
56,"Langeliers, Shea",OAK,0.0,0.0,0.0,7.0,20.0,20.0,38.0,31.0,7.0
57,"Kemp, Tony",OAK,45.0,4.0,0.0,0.0,9.0,3.0,6.0,18.0,14.0
58,"Allen, Nick",OAK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,72.0
59,"Peterson, Jace",AZ,0.0,7.0,0.0,4.0,19.0,19.0,26.0,27.0,0.0
60,"Capel, Conner",OAK,0.0,1.0,0.0,0.0,4.0,2.0,7.0,3.0,4.0
61,"Noda, Ryan",OAK,21.0,55.0,20.0,0.0,3.0,4.0,3.0,2.0,1.0
62,"Perez, Carlos",CWS,0.0,2.0,7.0,5.0,13.0,8.0,12.0,4.0,5.0
63,"Smith, Kevin",OAK,0.0,0.0,0.0,0.0,0.0,6.0,5.0,13.0,11.0
64,"Wade, Tyler",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0
65,"Diaz, Jordan",OAK,0.0,10.0,4.0,3.0,15.0,24.0,14.0,9.0,2.0
66,"Bleday, JJ",OAK,3.0,10.0,14.0,8.0,18.0,8.0,9.0,3.0,0.0
67,"Bride, Jonah",OAK,3.0,1.0,0.0,0.0,3.0,6.0,9.0,6.0,2.0
68,"Pina, Manny",OAK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
69,"Thomas, Cody",OAK,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0
70,"Soderstrom, Tyler",OAK,0.0,0.0,0.0,0.0,7.0,8.0,7.0,12.0,2.0
71,"Gelof, Zack",OAK,5.0,52.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0
72,"Butler, Lawrence",OAK,2.0,0.0,0.0,0.0,1.0,9.0,13.0,4.0,4.0
73,"Springer, George",TOR,122.0,3.0,0.0,14.0,8.0,0.0,0.0,0.0,1.0
74,"Bichette, Bo",TOR,9.0,114.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
75,"Guerrero Jr., Vladim",TOR,0.0,7.0,73.0,31.0,0.0,0.0,0.0,0.0,0.0
76,"Varsho, Daulton",TOR,0.0,2.0,10.0,23.0,20.0,23.0,44.0,8.0,11.0
77,"Chapman, Matt",TOR,0.0,0.0,2.0,44.0,61.0,18.0,12.0,2.0,0.0
78,"Belt, Brandon",TOR,0.0,19.0,30.0,15.0,5.0,18.0,7.0,3.0,0.0
79,"Jansen, Danny",TOR,0.0,0.0,0.0,2.0,4.0,12.0,19.0,35.0,0.0
80,"Biggio, Cavan",TOR,0.0,3.0,2.0,6.0,15.0,6.0,5.0,25.0,17.0
81,"Kiermaier, Kevin",TOR,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,88.0
82,"Kirk, Alejandro",TOR,0.0,0.0,0.0,0.0,19.0,31.0,24.0,23.0,0.0
83,"Merrifield, Whit",TOR,29.0,6.0,0.0,4.0,18.0,45.0,23.0,10.0,1.0
84,"Espinal, Santiago",TOR,0.0,0.0,0.0,0.0,1.0,3.0,12.0,23.0,20.0
85,"Luplow, Jordan",MIN,1.0,2.0,5.0,1.0,2.0,0.0,0.0,5.0,2.0
86,"Lukes, Nathan",TOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
87,"Clement, Ernie",TOR,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0
88,"Heineman, Tyler",PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
89,"Horwitz, Spencer",TOR,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0
90,"DeJong, Paul",SF,0.0,0.0,0.0,1.0,1.0,13.0,41.0,27.0,19.0
91,"Schneider, Davis",TOR,1.0,5.0,2.0,12.0,7.0,1.0,3.0,1.0,0.0
92,"Guerrero Jr., Vladimir",TOR,0.0,1.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0
93,"Eden, Cam",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,"Acuna Jr., Ronald",ATL,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,"Olson, Matt",ATL,0.0,67.0,3.0,84.0,7.0,0.0,0.0,0.0,0.0
96,"Riley, Austin",ATL,0.0,1.0,149.0,8.0,0.0,0.0,0.0,0.0,0.0
97,"Albies, Ozzie",ATL,1.0,78.0,4.0,10.0,11.0,34.0,9.0,0.0,0.0
98,"Harris II, Michael",ATL,2.0,13.0,0.0,0.0,3.0,6.0,12.0,13.0,86.0
99,"d'Arnaud, Travis",ATL,0.0,0.0,0.0,15.0,22.0,12.0,14.0,1.0,0.0
100,"Rosario, Eddie",ATL,0.0,1.0,0.0,0.0,37.0,41.0,45.0,8.0,0.0
101,"Ozuna, Marcell",ATL,0.0,0.0,0.0,4.0,51.0,51.0,26.0,9.0,0.0
102,"Arcia, Orlando",ATL,0.0,0.0,0.0,0.0,0.0,3.0,17.0,98.0,17.0
103,"Murphy, Sean",ATL,0.0,0.0,5.0,40.0,30.0,5.0,18.0,3.0,0.0
104,"Pillar, Kevin",ATL,0.0,1.0,0.0,0.0,0.0,0.0,11.0,20.0,10.0
105,"Hilliard, Sam",ATL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0
106,"White, Eli",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
107,"Grissom, Vaughn",ATL,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0
108,"Tromp, Chadwick",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
109,"Adrianza, Ehire",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
110,"Shewmake, Braden",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,"Lopez, Nicky",KC,0.0,0.0,0.0,0.0,0.0,3.0,7.0,17.0,43.0
112,"Williams, Luke",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
113,"Wall, Forrest",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
114,"Brosseau, Mike",MIL,6.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,4.0
115,"Adames, Willy",MIL,0.0,24.0,58.0,31.0,32.0,3.0,0.0,0.0,0.0
116,"Yelich, Christian",MIL,122.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0
117,"Contreras, William",MIL,2.0,91.0,16.0,11.0,15.0,1.0,0.0,0.0,1.0
118,"Voit, Luke",MIL,0.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0
119,"Tellez, Rowdy",MIL,0.0,0.0,22.0,37.0,8.0,10.0,5.0,0.0,0.0
120,"Anderson, Brian",MIL,0.0,0.0,0.0,4.0,30.0,29.0,19.0,3.0,2.0
121,"Miller, Owen",MIL,11.0,10.0,0.0,14.0,11.0,7.0,6.0,11.0,2.0
122,"Wiemer, Joey",MIL,0.0,1.0,0.0,0.0,2.0,4.0,5.0,17.0,83.0
123,"Winker, Jesse",MIL,0.0,30.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0
124,"Mitchell, Garrett",MIL,0.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,1.0
125,"Caratini, Victor",MIL,0.0,0.0,0.0,1.0,4.0,11.0,23.0,15.0,1.0
126,"Turang, Brice",MIL,0.0,0.0,0.0,0.0,0.0,1.0,40.0,62.0,9.0
127,"Perkins, Blake",MIL,1.0,0.0,0.0,1.0,2.0,4.0,5.0,10.0,18.0
128,"Taylor, Tyrone",MIL,0.0,0.0,1.0,1.0,4.0,9.0,6.0,18.0,26.0
129,"Ruf, Darin",SF,3.0,2.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0
130,"Monasterio, Andruw",MIL,2.0,1.0,0.0,1.0,9.0,23.0,20.0,12.0,10.0
131,"Toro, Abraham",MIL,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
132,"Urias, Luis",BOS,0.0,0.0,0.0,0.0,2.0,4.0,8.0,17.0,13.0
133,"Tapia, Raimel",BOS,6.0,1.0,1.0,0.0,4.0,10.0,6.0,3.0,4.0
134,"Jones, Jahmai",MIL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
135,"Frelick, Sal",MIL,8.0,0.0,1.0,25.0,7.0,2.0,4.0,2.0,0.0
136,"Santana, Carlos",PIT,0.0,0.0,59.0,84.0,2.0,0.0,0.0,0.0,0.0
137,"Canha, Mark",NYM,6.0,4.0,4.0,14.0,14.0,30.0,20.0,23.0,6.0
138,"Donaldson, Josh",NYY,0.0,2.0,1.0,5.0,21.0,12.0,6.0,0.0,0.0
139,"Donovan, Brendan",STL,49.0,0.0,1.0,0.0,2.0,11.0,6.0,9.0,2.0
140,"Burleson, Alec",STL,0.0,20.0,7.0,3.0,9.0,24.0,8.0,7.0,2.0
141,"Goldschmidt, Paul",STL,0.0,119.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
142,"Arenado, Nolan",STL,0.0,0.0,31.0,111.0,1.0,0.0,0.0,0.0,0.0
143,"Gorman, Nolan",STL,0.0,1.0,52.0,4.0,14.0,21.0,11.0,2.0,0.0
144,"O'Neill, Tyler",STL,0.0,5.0,1.0,5.0,11.0,25.0,11.0,0.0,0.0
145,"Walker, Jordan",STL,0.0,1.0,5.0,5.0,16.0,28.0,29.0,30.0,0.0
146,"Knizner, Andrew",STL,0.0,0.0,0.0,1.0,0.0,5.0,13.0,20.0,25.0
147,"Edman, Tommy",STL,42.0,7.0,0.0,0.0,2.0,2.0,10.0,13.0,52.0
148,"Contreras, Willson",STL,0.0,0.0,12.0,24.0,80.0,1.0,0.0,0.0,0.0
149,"Carlson, Dylan",STL,2.0,3.0,0.0,0.0,5.0,13.0,11.0,16.0,9.0
150,"Yepez, Juan",STL,0.0,0.0,0.0,1.0,6.0,4.0,0.0,3.0,1.0
151,"Motter, Taylor",STL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0
152,"Nootbaar, Lars",STL,67.0,5.0,17.0,2.0,2.0,1.0,5.0,5.0,7.0
153,"Mercado, Oscar",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
154,"Baker, Luken",STL,0.0,0.0,1.0,4.0,1.0,9.0,7.0,1.0,0.0
155,"Herrera, Ivan",STL,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0
156,"Fermin, Jose",STL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0
157,"Winn, Masyn",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
158,"Palacios, Richie",STL,1.0,0.0,0.0,0.0,10.0,3.0,4.0,7.0,0.0
159,"Querecuto, Juniel",STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
160,"Lopez, Irving",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
161,"Hoerner, Nico",CHC,73.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,"Swanson, Dansby",CHC,0.0,67.0,1.0,3.0,61.0,14.0,0.0,0.0,0.0
163,"Happ, Ian",CHC,2.0,0.0,126.0,20.0,3.0,4.0,1.0,0.0,0.0
164,"Bellinger, Cody",CHC,0.0,0.0,7.0,81.0,16.0,17.0,6.0,0.0,0.0
165,"Mancini, Trey",CHC,0.0,0.0,0.0,4.0,18.0,18.0,14.0,8.0,1.0
166,"Rios, Edwin",CHC,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0
167,"Hosmer, Eric",CHC,0.0,0.0,0.0,0.0,1.0,7.0,15.0,3.0,0.0
168,"Madrigal, Nick",CHC,6.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,41.0
169,"Barnhart, Tucker",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
170,"Gomes, Yan",CHC,0.0,0.0,0.0,2.0,10.0,14.0,15.0,48.0,12.0
171,"Wisdom, Patrick",CHC,0.0,0.0,0.0,0.0,11.0,17.0,10.0,31.0,7.0
172,"Torrens, Luis",SEA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
173,"Mastrobuoni, Miles",CHC,2.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,20.0
174,"Velazquez, Nelson",KC,1.0,0.0,1.0,8.0,11.0,10.0,2.0,5.0,5.0
175,"Suzuki, Seiya",CHC,0.0,13.0,11.0,48.0,30.0,27.0,2.0,6.0,0.0
176,"Amaya, Miguel",CHC,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,21.0
177,"Mervis, Matt",CHC,0.0,0.0,0.0,0.0,0.0,4.0,17.0,4.0,2.0
178,"Morel, Christopher",CHC,14.0,3.0,13.0,2.0,4.0,21.0,30.0,5.0,9.0
179,"Tauchman, Mike",CHC,63.0,1.0,1.0,0.0,6.0,5.0,4.0,0.0,4.0
180,"Young, Jared",CHC,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0
181,"Candelario, Jeimer",WSH,0.0,13.0,55.0,19.0,8.0,9.0,30.0,4.0,0.0
182,"Crow-Armstrong, Pete",CHC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
183,"Canario, Alexander",CHC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
184,"Rojas, Josh",SEA,28.0,4.0,0.0,0.0,0.0,11.0,5.0,8.0,31.0
185,"Marte, Ketel",AZ,45.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"Gurriel Jr., Lourdes",AZ,0.0,4.0,38.0,3.0,68.0,25.0,0.0,0.0,0.0
187,"Walker, Christian",AZ,0.0,0.0,0.0,153.0,1.0,0.0,0.0,0.0,0.0
188,"Carroll, Corbin",AZ,32.0,17.0,68.0,0.0,11.0,13.0,4.0,0.0,0.0
189,"Moreno, Gabriel",AZ,1.0,1.0,0.0,0.0,0.0,7.0,42.0,38.0,4.0
190,"McCarthy, Jake",AZ,2.0,3.0,0.0,0.0,2.0,19.0,14.0,13.0,23.0
191,"Thomas, Alek",AZ,0.0,1.0,0.0,0.0,21.0,6.0,19.0,29.0,28.0
192,"Perdomo, Geraldo",AZ,36.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,63.0
193,"Lewis, Kyle",AZ,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
194,"Longoria, Evan",AZ,0.0,1.0,0.0,5.0,32.0,18.0,3.0,0.0,0.0
195,"Ahmed, Nick",AZ,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,2.0
196,"Herrera, Jose",AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0
197,"Smith, Pavin",AZ,14.0,0.0,5.0,0.0,6.0,24.0,2.0,0.0,0.0
198,"Rivera, Emmanuel",AZ,0.0,17.0,3.0,0.0,8.0,19.0,14.0,6.0,0.0
199,"Fletcher, Dominic",AZ,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,5.0
200,"Kelly, Carson",DET,0.0,0.0,0.0,0.0,0.0,1.0,6.0,20.0,15.0
201,"Canzone, Dominic",SEA,0.0,0.0,0.0,2.0,11.0,13.0,12.0,4.0,0.0
202,"Pham, Tommy",NYM,3.0,11.0,48.0,4.0,20.0,9.0,12.0,6.0,0.0
203,"Kennedy, Buddy",AZ,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
204,"Lawlar, Jordan",AZ,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
205,"Zavala, Seby",CWS,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,36.0
206,"Betts, Mookie",LAD,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"Freeman, Freddie",LAD,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,"Smith, Will",LAD,0.0,0.0,117.0,2.0,0.0,0.0,0.0,0.0,0.0
209,"Muncy, Max",LAD,0.0,0.0,14.0,87.0,22.0,7.0,0.0,0.0,0.0
210,"Martinez, J.D.",LAD,0.0,0.0,17.0,45.0,47.0,0.0,0.0,0.0,0.0
211,"Peralta, David",LAD,5.0,0.0,6.0,5.0,27.0,32.0,10.0,16.0,2.0
212,"Vargas, Miguel",LAD,0.0,0.0,0.0,0.0,10.0,22.0,33.0,4.0,0.0
213,"Outman, James",LAD,3.0,0.0,0.0,3.0,5.0,26.0,51.0,44.0,4.0
214,"Rojas, Miguel",LAD,0.0,0.0,0.0,0.0,0.0,4.0,5.0,37.0,62.0
215,"Taylor, Chris",LAD,3.0,0.0,1.0,8.0,11.0,19.0,14.0,18.0,9.0
216,"Thompson, Trayce",CWS,0.0,0.0,0.0,0.0,4.0,6.0,12.0,14.0,4.0
217,"Barnes, Austin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
218,"Heyward, Jason",LAD,0.0,1.0,5.0,2.0,22.0,34.0,25.0,7.0,2.0
219,"Wynns, Austin",COL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,29.0
220,"Busch, Michael",LAD,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,8.0
221,"Deluca, Jonny",LAD,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0
222,"Hernandez, Yonny",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
223,"Hernandez, Enrique",BOS,2.0,0.0,0.0,0.0,21.0,27.0,31.0,24.0,15.0
224,"Rosario, Amed",CLE,0.0,89.0,1.0,9.0,7.0,3.0,2.0,3.0,3.0
225,"Wong, Kolten",SEA,0.0,3.0,0.0,0.0,0.0,2.0,4.0,13.0,38.0
226,"Wade Jr., LaMonte",SF,96.0,1.0,3.0,0.0,3.0,7.0,0.0,1.0,4.0
227,"Conforto, Michael",SF,0.0,13.0,14.0,40.0,25.0,19.0,2.0,0.0,0.0
228,"Estrada, Thairo",SF,13.0,69.0,12.0,0.0,6.0,8.0,2.0,1.0,7.0
229,"Pederson, Joc",SF,6.0,21.0,19.0,43.0,2.0,3.0,0.0,0.0,0.0
230,"Yastrzemski, Mike",SF,7.0,12.0,8.0,3.0,27.0,19.0,9.0,2.0,3.0
231,"Villar, David",SF,0.0,0.0,2.0,1.0,6.0,7.0,10.0,5.0,3.0
232,"Crawford, Brandon",SF,1.0,0.0,0.0,0.0,0.0,5.0,22.0,35.0,21.0
233,"Sabol, Blake",SF,0.0,2.0,0.0,1.0,14.0,11.0,28.0,24.0,5.0
234,"Perez, Roberto",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
235,"Davis, J.D.",SF,0.0,5.0,42.0,44.0,14.0,19.0,2.0,0.0,0.0
236,"Flores, Wilmer",SF,1.0,29.0,44.0,9.0,9.0,3.0,1.0,0.0,0.0
237,"Johnson, Bryce",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
238,"Ramos, Heliot",SF,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0
239,"Bart, Joey",SF,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0
240,"Beaty, Matt",KC,0.0,0.0,1.0,0.0,4.0,3.0,8.0,3.0,0.0
241,"Wisely, Brett",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,26.0
242,"Slater, Austin",SF,35.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0
243,"Haniger, Mitch",SF,0.0,0.0,9.0,11.0,20.0,13.0,3.0,0.0,0.0
244,"Stevenson, Cal",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
245,"Schmitt, Casey",SF,0.0,0.0,0.0,0.0,2.0,7.0,16.0,22.0,24.0
246,"Bailey, Patrick",SF,0.0,0.0,2.0,9.0,20.0,18.0,23.0,11.0,2.0
247,"Matos, Luis",SF,1.0,4.0,1.0,0.0,8.0,14.0,12.0,6.0,19.0
248,"Diaz, Isan",DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
249,"Luciano, Marco",SF,0.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,1.0
250,"Pollock, AJ",SEA,0.0,0.0,1.0,0.0,8.0,3.0,12.0,10.0,2.0
251,"Mathias, Mark",PIT,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,3.0
252,"Meckler, Wade",SF,1.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0
253,"Camargo, Johan",SF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
254,"Fitzgerald, Tyler",SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
255,"Kwan, Steven",CLE,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,"Ramirez, Jose",CLE,0.0,43.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
257,"Bell, Josh",MIA,0.0,22.0,26.0,34.0,53.0,11.0,0.0,0.0,0.0
258,"Naylor, Josh",CLE,0.0,0.0,26.0,73.0,11.0,1.0,1.0,1.0,0.0
259,"Gonzalez, Oscar",CLE,0.0,0.0,3.0,15.0,12.0,9.0,5.0,0.0,1.0
260,"Gimenez, Andres",CLE,2.0,18.0,5.0,2.0,50.0,50.0,18.0,0.0,0.0
261,"Zunino, Mike",CLE,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,1.0
262,"Straw, Myles",CLE,0.0,3.0,0.0,0.0,0.0,0.0,11.0,50.0,72.0
263,"Gallagher, Cam",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0
264,"Arias, Gabriel",CLE,0.0,3.0,0.0,0.0,2.0,31.0,28.0,17.0,7.0
265,"Brennan, Will",CLE,2.0,0.0,0.0,1.0,5.0,21.0,56.0,22.0,1.0
