,player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
263,"Steele, Justin",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
264,"Hermosillo, Michael",CHC,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
265,"Sampson, Adrian",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
266,"Rivas, Alfonso",CHC,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0
267,"Thompson, Trayce",CHC,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0
268,"Giambrone, Trent",CHC,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
269,"Castillo, Erick",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
270,"Abbott, Cory",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271,"Rojas, Josh",ARI,71.0,12.0,4.0,1.0,4.0,6.0,7.0,11.0,3.0
272,"Marte, Ketel",ARI,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,"Walker, Christian",ARI,0.0,0.0,14.0,53.0,10.0,21.0,2.0,0.0,0.0
274,"Peralta, David",ARI,0.0,3.0,5.0,59.0,31.0,26.0,0.0,0.0,0.0
275,"Cabrera, Asdrúbal",ARI,0.0,5.0,33.0,4.0,26.0,1.0,0.0,0.0,0.0
276,"Escobar, Eduardo",ARI,0.0,0.0,55.0,13.0,2.0,22.0,0.0,0.0,0.0
277,"Smith, Pavin",ARI,28.0,18.0,13.0,0.0,28.0,26.0,8.0,1.0,3.0
278,"Vogt, Stephen",ARI,0.0,0.0,0.0,0.0,5.0,5.0,7.0,17.0,0.0
279,"Bumgarner, Madison",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
280,"Locastro, Tim",ARI,12.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
281,"Kelly, Carson",ARI,6.0,9.0,10.0,20.0,19.0,4.0,10.0,2.0,0.0
282,"Mathisen, Wyatt",ARI,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0
283,"Kelly, Merrill",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0
284,"VanMeter, Josh",ARI,10.0,13.0,8.0,0.0,10.0,9.0,11.0,3.0,3.0
285,"Smith, Caleb",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
286,"Perdomo, Geraldo",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
287,"Widener, Taylor",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
288,"Weaver, Luke",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
289,"Calhoun, Kole",ARI,4.0,17.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0
290,"Ahmed, Nick",ARI,21.0,1.0,0.0,0.0,2.0,2.0,60.0,30.0,0.0
291,"Smith, Riley",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
292,"Gallen, Zac",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
293,"Young, Andrew",ARI,0.0,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.0
294,"Heath, Nick",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
295,"Varsho, Daulton",ARI,2.0,1.0,13.0,0.0,3.0,6.0,18.0,27.0,2.0
296,"Peacock, Matt",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
297,"Frankoff, Seth",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
298,"Leyba, Domingo",ARI,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
299,"Martin, Corbin",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
300,"Reddick, Josh",ARI,0.0,0.0,0.0,0.0,6.0,18.0,9.0,0.0,0.0
301,"Duplantier, Jon",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
302,"Vargas, Ildemaro",ARI,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0
303,"Young, Alex",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,"Faria, Jake",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
305,"Castellanos, Humberto",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
306,"Fairchild, Stuart",ARI,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
307,"Holaday, Bryan",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
308,"Ellis, Drew",ARI,0.0,0.0,1.0,1.0,1.0,4.0,6.0,6.0,0.0
309,"Hager, Jake",ARI,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
310,"Gilbert, Tyler",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
311,"Mejía, Humberto",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
312,"McCarthy, Jake",ARI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0
313,"Ramos, Henry",ARI,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0
314,"Beer, Seth",ARI,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
315,"Betts, Mookie",LAD,104.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
316,"Seager, Corey",LAD,0.0,51.0,0.0,22.0,16.0,1.0,0.0,0.0,0.0
317,"Turner, Justin",LAD,0.0,14.0,93.0,17.0,11.0,4.0,1.0,0.0,0.0
318,"Bellinger, Cody",LAD,1.0,1.0,1.0,26.0,8.0,15.0,13.0,13.0,1.0
319,"Muncy, Max",LAD,0.0,74.0,9.0,32.0,16.0,5.0,0.0,0.0,0.0
320,"Taylor, Chris",LAD,23.0,8.0,10.0,1.0,23.0,48.0,17.0,2.0,0.0
321,"Lux, Gavin",LAD,4.0,7.0,0.0,0.0,8.0,11.0,31.0,30.0,2.0
322,"Barnes, Austin",LAD,0.0,0.0,0.0,0.0,1.0,2.0,4.0,42.0,3.0
323,"Kershaw, Clayton",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
324,"Smith, Will",LAD,0.0,0.0,5.0,39.0,43.0,18.0,5.0,3.0,0.0
325,"Pollock, AJ",LAD,1.0,3.0,3.0,3.0,19.0,27.0,31.0,11.0,0.0
326,"Bauer, Trevor",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
327,"Ríos, Edwin",LAD,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0
328,"Buehler, Walker",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0
329,"McKinstry, Zach",LAD,0.0,0.0,0.0,0.0,0.0,7.0,11.0,18.0,4.0
330,"Urías, Julio",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
331,"Beaty, Matt",LAD,0.0,0.0,4.0,4.0,11.0,7.0,13.0,6.0,0.0
332,"May, Dustin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
333,"Raley, Luke",LAD,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0
334,"Neuse, Sheldon",LAD,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,1.0
335,"Peters, DJ",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
336,"Uceta, Edwin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,"Cleavinger, Garrett",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338,"Santana, Dennis",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,"Vesia, Alex",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
340,"Pujols, Albert",LAD,0.0,1.0,4.0,17.0,4.0,7.0,4.0,0.0,0.0
341,"Tsutsugo, Yoshi",LAD,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
342,"Nelson, Jimmy",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,"Kelly, Joe",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,"Gonsolin, Tony",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
345,"Burns, Andy",LAD,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
346,"Souza Jr., Steven",LAD,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
347,"Reks, Zach",LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
348,"Bickford, Phil",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,"White, Mitch",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
350,"Price, David",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
351,"Gray, Josiah",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
352,"McKinney, Billy",LAD,0.0,2.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0
353,"Scherzer, Max",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
354,"Turner, Trea",LAD,29.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
355,"Jackson, Andre",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
356,"Phillips, Evan",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
357,"Slater, Austin",SF,42.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0
358,"Yastrzemski, Mike",SF,10.0,47.0,23.0,0.0,1.0,17.0,13.0,6.0,2.0
359,"Solano, Donovan",SF,0.0,10.0,9.0,0.0,9.0,25.0,12.0,13.0,1.0
360,"Longoria, Evan",SF,0.0,0.0,6.0,21.0,24.0,6.0,9.0,1.0,0.0
361,"Belt, Brandon",SF,0.0,29.0,10.0,36.0,5.0,4.0,1.0,0.0,0.0
362,"Flores, Wilmer",SF,0.0,9.0,17.0,14.0,23.0,22.0,9.0,2.0,2.0
363,"Posey, Buster",SF,0.0,19.0,56.0,10.0,5.0,7.0,6.0,0.0,0.0
364,"Crawford, Brandon",SF,0.0,0.0,4.0,22.0,50.0,37.0,10.0,7.0,0.0
365,"Dubón, Mauricio",SF,0.0,0.0,0.0,0.0,1.0,5.0,12.0,18.0,3.0
366,"Ruf, Darin",SF,6.0,9.0,11.0,19.0,6.0,8.0,2.0,1.0,1.0
367,"La Stella, Tommy",SF,33.0,10.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0
368,"Dickerson, Alex",SF,0.0,7.0,10.0,24.0,12.0,6.0,9.0,5.0,1.0
369,"Casali, Curt",SF,0.0,0.0,0.0,0.0,0.0,3.0,18.0,31.0,2.0
370,"DeSclafani, Anthony",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0
371,"Sanchez, Aaron",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
372,"Gausman, Kevin",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
373,"Cueto, Johnny",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
374,"Webb, Logan",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
375,"Wade Jr., LaMonte",SF,58.0,2.0,2.0,15.0,0.0,2.0,1.0,3.0,1.0
376,"Duggar, Steven",SF,0.0,0.0,0.0,0.0,4.0,7.0,31.0,24.0,0.0
377,"Wood, Alex",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
378,"Vosler, Jason",SF,0.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0
379,"Tauchman, Mike",SF,13.0,2.0,0.0,0.0,1.0,2.0,7.0,12.0,4.0
380,"Kazmir, Scott",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
381,"Selman, Sam",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382,"Tromp, Chadwick",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
383,"Long, Sammy",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
384,"Estrada, Thairo",SF,0.0,3.0,0.0,0.0,1.0,3.0,8.0,12.0,3.0
385,"Davis, Jaylin",SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
386,"Bart, Joey",SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
387,"Álvarez, José",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,"Bryant, Kris",SF,0.0,14.0,13.0,1.0,18.0,2.0,0.0,0.0,0.0
389,"García, Jarlín",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
390,"Luplow, Jordan",CLE,10.0,11.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
391,"Hernández, César",CLE,74.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
392,"Ramírez, José",CLE,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
393,"Rosario, Eddie",CLE,0.0,4.0,2.0,49.0,24.0,0.0,0.0,0.0,0.0
394,"Reyes, Franmil",CLE,0.0,0.0,2.0,90.0,23.0,0.0,0.0,0.0,0.0
395,"Naylor, Josh",CLE,0.0,0.0,0.0,0.0,8.0,32.0,25.0,0.0,0.0
396,"Chang, Yu",CLE,0.0,0.0,0.0,0.0,3.0,17.0,18.0,18.0,7.0
397,"Pérez, Roberto",CLE,0.0,0.0,0.0,0.0,0.0,3.0,15.0,25.0,1.0
398,"Giménez, Andrés",CLE,3.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,38.0
399,"Gamel, Ben",CLE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,"Bauers, Jake",CLE,0.0,2.0,0.0,0.0,0.0,1.0,17.0,5.0,1.0
401,"Rosario, Amed",CLE,5.0,108.0,0.0,0.0,1.0,11.0,3.0,6.0,2.0
402,"Hedges, Austin",CLE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,33.0
403,"Allen, Logan",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
404,"McKenzie, Triston",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
405,"Bieber, Shane",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
406,"Johnson, Daniel",CLE,2.0,1.0,0.0,0.0,0.0,2.0,7.0,4.0,7.0
407,"Ramirez, Harold",CLE,0.0,0.0,1.0,11.0,37.0,39.0,5.0,0.0,0.0
408,"Rivera, René",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0
409,"Miller, Owen",CLE,0.0,1.0,0.0,0.0,1.0,12.0,26.0,10.0,1.0
410,"Zimmer, Bradley",CLE,10.0,10.0,0.0,0.0,11.0,13.0,17.0,10.0,13.0
411,"Bradley, Bobby",CLE,0.0,0.0,4.0,9.0,42.0,8.0,6.0,1.0,0.0
412,"Maton, Phil",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,"Clement, Ernie",CLE,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,27.0
414,"Lavarnway, Ryan",CLE,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
415,"Mejía, J.C.",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,"Quantrill, Cal",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,"Hentges, Sam",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,"Civale, Aaron",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,"Morgan, Eli",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,"Mercado, Oscar",CLE,0.0,4.0,0.0,0.0,8.0,18.0,6.0,3.0,17.0
421,"Straw, Myles",CLE,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422,"Ramos, Wilson",CLE,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0
423,"Haniger, Mitch",SEA,32.0,108.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
424,"France, Ty",SEA,0.0,44.0,35.0,61.0,9.0,2.0,0.0,0.0,0.0
425,"Seager, Kyle",SEA,0.0,1.0,110.0,46.0,0.0,0.0,0.0,0.0,0.0
426,"White, Evan",SEA,0.0,0.0,0.0,7.0,10.0,4.0,0.0,6.0,1.0
427,"Trammell, Taylor",SEA,0.0,0.0,0.0,0.0,5.0,9.0,15.0,5.0,14.0
428,"Moore, Dylan",SEA,0.0,0.0,0.0,0.0,9.0,22.0,13.0,31.0,27.0
429,"Fraley, Jake",SEA,0.0,4.0,0.0,0.0,13.0,17.0,10.0,13.0,4.0
430,"Murphy, Tom",SEA,0.0,0.0,0.0,1.0,11.0,17.0,23.0,28.0,6.0
431,"Crawford, J.P.",SEA,108.0,0.0,0.0,0.0,10.0,9.0,4.0,5.0,22.0
432,"Torrens, Luis",SEA,0.0,0.0,0.0,5.0,22.0,30.0,26.0,10.0,0.0
433,"Haggerty, Sam",SEA,2.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,8.0
434,"Marmolejos, José",SEA,0.0,0.0,0.0,10.0,6.0,9.0,3.0,1.0,2.0
435,"Bishop, Braden",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436,"Lewis, Kyle",SEA,0.0,4.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0
437,"Kikuchi, Yusei",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,"Dunn, Justin",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
439,"Kelenic, Jarred",SEA,17.0,0.0,0.0,0.0,7.0,12.0,34.0,21.0,0.0
440,"Walton, Donovan",SEA,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0
441,"Mayfield, Jack",SEA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0
442,"Nottingham, Jacob",SEA,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0
443,"Flexen, Chris",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
444,"Sheffield, Justus",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,"Godoy, José",SEA,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0
446,"Campbell, Eric",SEA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
447,"Long Jr., Shed",SEA,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,13.0
448,"Thomas, Dillon",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
449,"Bauers, Jake",SEA,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,16.0
450,"Raleigh, Cal",SEA,0.0,0.0,0.0,0.0,5.0,3.0,6.0,6.0,16.0
451,"Gonzales, Marco",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
452,"McCaughan, Darren",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
453,"Toro, Abraham",SEA,2.0,1.0,1.0,0.0,45.0,10.0,0.0,0.0,0.0
454,"Anderson, Tyler",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,"Dickerson, Corey",MIA,13.0,0.0,14.0,12.0,11.0,1.0,1.0,0.0,0.0
456,"Marte, Starling",MIA,0.0,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
457,"Aguilar, Jesús",MIA,0.0,24.0,76.0,11.0,5.0,0.0,0.0,0.0,0.0
458,"Duvall, Adam",MIA,0.0,0.0,0.0,57.0,17.0,7.0,0.0,0.0,0.0
459,"Anderson, Brian",MIA,0.0,0.0,3.0,3.0,49.0,8.0,0.0,0.0,0.0
460,"Chisholm Jr., Jazz",MIA,64.0,33.0,2.0,1.0,2.0,14.0,3.0,0.0,1.0
461,"Alfaro, Jorge",MIA,0.0,0.0,4.0,5.0,5.0,24.0,30.0,8.0,0.0
462,"Rojas, Miguel",MIA,72.0,20.0,0.0,0.0,19.0,4.0,6.0,3.0,2.0
463,"Alcantara, Sandy",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
464,"Cooper, Garrett",MIA,0.0,2.0,26.0,20.0,1.0,5.0,1.0,0.0,0.0
465,"López, Pablo",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
466,"Brinson, Lewis",MIA,0.0,0.0,7.0,20.0,21.0,11.0,8.0,2.0,0.0
467,"Berti, Jon",MIA,3.0,3.0,0.0,0.0,3.0,11.0,10.0,31.0,2.0
468,"Wallach, Chad",MIA,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
469,"Hernandez, Elieser",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
470,"Rogers, Trevor",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
471,"Neidert, Nick",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
472,"Sánchez, Jesús",MIA,0.0,0.0,8.0,29.0,5.0,19.0,0.0,0.0,0.0
473,"De La Cruz, Bryan",MIA,0.0,7.0,15.0,1.0,2.0,4.0,10.0,15.0,0.0
474,"Castano, Daniel",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
475,"León, Sandy",MIA,0.0,0.0,0.0,0.0,0.0,4.0,30.0,14.0,1.0
476,"Sierra, Magneuris",MIA,5.0,1.0,0.0,0.0,0.0,0.0,5.0,29.0,4.0
477,"Devers, José",MIA,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0
478,"Detwiler, Ross",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
479,"Díaz, Isan",MIA,2.0,11.0,2.0,0.0,5.0,16.0,16.0,9.0,3.0
480,"Campbell, Paul",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
481,"Harrison, Monte",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
482,"Holloway, Jordan",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
483,"Poteet, Cody",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
484,"Pop, Zach",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,"Díaz, Lewin",MIA,0.0,1.0,1.0,3.0,13.0,12.0,0.0,0.0,0.0
486,"Marté, Luis",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
487,"Garrett, Braxton",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
488,"Thompson, Zach",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
489,"Marrero, Deven",MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
490,"Panik, Joe",MIA,0.0,0.0,0.0,0.0,2.0,14.0,6.0,4.0,0.0
491,"Morimando, Shawn",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,"Hess, David",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
493,"Miller, Brian",MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
494,"Jackson, Alex",MIA,0.0,0.0,0.0,0.0,0.0,3.0,17.0,8.0,1.0
495,"Luzardo, Jesús",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
496,"Cabrera, Edward",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
497,"Alvarez, Eddy",MIA,0.0,1.0,0.0,0.0,1.0,1.0,3.0,14.0,0.0
498,"Henry, Payton",MIA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
499,"Fortes, Nick",MIA,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0
500,"Okert, Steven",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501,"Pillar, Kevin",NYM,6.0,0.0,0.0,2.0,11.0,22.0,35.0,5.0,1.0
502,"Lindor, Francisco",NYM,4.0,107.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
503,"Conforto, Michael",NYM,0.0,3.0,41.0,13.0,28.0,28.0,2.0,0.0,0.0
504,"Alonso, Pete",NYM,0.0,30.0,34.0,87.0,0.0,0.0,0.0,0.0,0.0
505,"Davis, J.D.",NYM,0.0,0.0,1.0,16.0,14.0,13.0,4.0,1.0,0.0
506,"McNeil, Jeff",NYM,20.0,13.0,13.0,0.0,17.0,17.0,16.0,5.0,1.0
507,"McCann, James",NYM,0.0,0.0,11.0,1.0,19.0,14.0,16.0,40.0,2.0
508,"Nimmo, Brandon",NYM,76.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
509,"deGrom, Jacob",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0
510,"Smith, Dominic",NYM,0.0,1.0,36.0,34.0,30.0,9.0,5.0,1.0,0.0
511,"Stroman, Marcus",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
512,"Villar, Jonathan",NYM,50.0,0.0,0.0,0.0,3.0,24.0,36.0,4.0,1.0
513,"Guillorme, Luis",NYM,3.0,0.0,0.0,0.0,0.0,3.0,5.0,23.0,1.0
514,"Peterson, David",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
515,"Walker, Taijuan",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
516,"Mazeika, Patrick",NYM,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,3.0
517,"Nido, Tomás",NYM,0.0,0.0,0.0,0.0,7.0,3.0,10.0,21.0,2.0
518,"Lucchesi, Joey",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
519,"Almora Jr., Albert",NYM,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0
520,"Peraza, José",NYM,1.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.0
521,"Gsellman, Robert",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
522,"Fargas, Johneshwy",NYM,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
523,"Lee, Khalil",NYM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
524,"Hunter, Tommy",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
525,"Maybin, Cameron",NYM,0.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0
526,"Drury, Brandon",NYM,0.0,0.0,2.0,0.0,3.0,6.0,3.0,3.0,0.0
527,"Tovar, Wilfredo",NYM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
528,"Yamamoto, Jordan",NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529,"McKinney, Billy",NYM,2.0,0.0,2.0,1.0,7.0,8.0,2.0,2.0,2.0
