,team,gamenum,opponent,date,opposinghandedness,pa1,pa2,pa3,pa4,pa5,pa6,pa7,pa8,pa9,dblheader
59,LAA,60,KC,2018-06-06,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
60,LAA,61,MIN,2018-06-08,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
61,LAA,62,MIN,2018-06-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
62,LAA,63,MIN,2018-06-10,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
63,LAA,64,SEA,2018-06-11,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
64,LAA,65,SEA,2018-06-12,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
65,LAA,66,SEA,2018-06-13,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
66,LAA,67,OAK,2018-06-15,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
67,LAA,68,OAK,2018-06-16,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
68,LAA,69,OAK,2018-06-17,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
69,LAA,70,ARI,2018-06-18,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
70,LAA,71,ARI,2018-06-19,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
71,LAA,72,TOR,2018-06-21,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
72,LAA,73,TOR,2018-06-22,R,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,false
73,LAA,74,TOR,2018-06-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
74,LAA,75,TOR,2018-06-24,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
75,LAA,76,KC,2018-06-25,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
76,LAA,77,BOS,2018-06-26,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
77,LAA,78,BOS,2018-06-27,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
78,LAA,79,BOS,2018-06-28,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
79,LAA,80,BAL,2018-06-29,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
80,LAA,81,BAL,2018-06-30,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
81,LAA,82,BAL,2018-07-01,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
82,LAA,83,SEA,2018-07-03,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
83,LAA,84,SEA,2018-07-04,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
84,LAA,85,SEA,2018-07-05,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
85,LAA,86,LAD,2018-07-06,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
86,LAA,87,LAD,2018-07-07,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
87,LAA,88,LAD,2018-07-08,L,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
88,LAA,89,SEA,2018-07-10,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
89,LAA,90,SEA,2018-07-11,L,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
90,LAA,91,SEA,2018-07-12,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
91,LAA,92,LAD,2018-07-13,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
92,LAA,93,LAD,2018-07-14,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
93,LAA,94,LAD,2018-07-15,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
94,LAA,95,HOU,2018-07-20,L,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
95,LAA,96,HOU,2018-07-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
96,LAA,97,HOU,2018-07-22,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
97,LAA,98,CWS,2018-07-23,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
98,LAA,99,CWS,2018-07-24,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
99,LAA,100,CWS,2018-07-25,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
100,LAA,101,CWS,2018-07-26,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
101,LAA,102,SEA,2018-07-27,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
102,LAA,103,SEA,2018-07-28,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
103,LAA,104,SEA,2018-07-29,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
104,LAA,105,TB,2018-07-31,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
105,LAA,106,TB,2018-08-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
106,LAA,107,TB,2018-08-02,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
107,LAA,108,CLE,2018-08-03,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
108,LAA,109,CLE,2018-08-04,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
109,LAA,110,CLE,2018-08-05,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
110,LAA,111,DET,2018-08-06,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
111,LAA,112,DET,2018-08-07,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
112,LAA,113,DET,2018-08-08,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
113,LAA,114,OAK,2018-08-10,L,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
114,LAA,115,OAK,2018-08-11,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
115,LAA,116,OAK,2018-08-12,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
116,LAA,117,SD,2018-08-13,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
117,LAA,118,SD,2018-08-14,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
118,LAA,119,SD,2018-08-15,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
119,LAA,120,TEX,2018-08-16,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
120,LAA,121,TEX,2018-08-17,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
121,LAA,122,TEX,2018-08-18,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
122,LAA,123,TEX,2018-08-19,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
123,LAA,124,ARI,2018-08-21,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
124,LAA,125,ARI,2018-08-22,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
125,LAA,126,HOU,2018-08-24,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
126,LAA,127,HOU,2018-08-25,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
127,LAA,128,HOU,2018-08-26,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
128,LAA,129,COL,2018-08-27,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
129,LAA,130,COL,2018-08-28,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
130,LAA,131,HOU,2018-08-30,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
131,LAA,132,HOU,2018-08-31,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
132,LAA,133,HOU,2018-09-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
133,LAA,134,HOU,2018-09-02,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
134,LAA,135,TEX,2018-09-03,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
135,LAA,136,TEX,2018-09-04,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
136,LAA,137,TEX,2018-09-05,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
137,LAA,138,CWS,2018-09-07,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
138,LAA,139,CWS,2018-09-08,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
139,LAA,140,CWS,2018-09-09,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
140,LAA,141,TEX,2018-09-10,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
141,LAA,142,TEX,2018-09-11,R,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,false
142,LAA,143,TEX,2018-09-12,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
143,LAA,144,SEA,2018-09-13,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
144,LAA,145,SEA,2018-09-14,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
145,LAA,146,SEA,2018-09-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
146,LAA,147,SEA,2018-09-16,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
147,LAA,148,OAK,2018-09-18,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
148,LAA,149,OAK,2018-09-19,L,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
149,LAA,150,OAK,2018-09-20,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
150,LAA,151,HOU,2018-09-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
151,LAA,152,HOU,2018-09-22,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
152,LAA,153,HOU,2018-09-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
153,LAA,154,TEX,2018-09-24,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
154,LAA,155,TEX,2018-09-25,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
155,LAA,156,TEX,2018-09-26,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
156,LAA,157,OAK,2018-09-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
157,LAA,158,OAK,2018-09-29,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
158,LAA,159,OAK,2018-09-30,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
159,HOU,1,TEX,2018-04-01,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
160,HOU,2,BAL,2018-04-02,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
161,HOU,3,BAL,2018-04-03,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
162,HOU,4,BAL,2018-04-04,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
163,HOU,5,SD,2018-04-06,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
164,HOU,6,SD,2018-04-07,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
165,HOU,7,SD,2018-04-08,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
166,HOU,8,MIN,2018-04-09,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
167,HOU,9,MIN,2018-04-10,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
168,HOU,10,MIN,2018-04-11,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
169,HOU,11,TEX,2018-04-13,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
170,HOU,12,TEX,2018-04-14,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
171,HOU,13,TEX,2018-04-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
172,HOU,14,SEA,2018-04-16,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
173,HOU,15,SEA,2018-04-17,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
174,HOU,16,SEA,2018-04-18,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
175,HOU,17,SEA,2018-04-19,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
176,HOU,18,CWS,2018-04-20,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
177,HOU,19,CWS,2018-04-21,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
178,HOU,20,CWS,2018-04-22,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
179,HOU,21,LAA,2018-04-23,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
180,HOU,22,LAA,2018-04-24,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
181,HOU,23,LAA,2018-04-25,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
182,HOU,24,OAK,2018-04-27,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
183,HOU,25,OAK,2018-04-28,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
184,HOU,26,OAK,2018-04-29,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
185,HOU,27,NYY,2018-04-30,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
186,HOU,28,NYY,2018-05-01,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
187,HOU,29,NYY,2018-05-02,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
188,HOU,30,NYY,2018-05-03,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
189,HOU,31,ARI,2018-05-04,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
190,HOU,32,ARI,2018-05-05,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
191,HOU,33,ARI,2018-05-06,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
192,HOU,34,OAK,2018-05-07,L,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,false
193,HOU,35,OAK,2018-05-08,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
194,HOU,36,OAK,2018-05-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
195,HOU,37,TEX,2018-05-11,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
196,HOU,38,TEX,2018-05-12,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
197,HOU,39,TEX,2018-05-13,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
198,HOU,40,LAA,2018-05-14,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
199,HOU,41,LAA,2018-05-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
200,HOU,42,LAA,2018-05-16,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
201,HOU,43,CLE,2018-05-18,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
202,HOU,44,CLE,2018-05-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
203,HOU,45,CLE,2018-05-20,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
204,HOU,46,SF,2018-05-22,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
205,HOU,47,SF,2018-05-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
206,HOU,48,CLE,2018-05-24,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
207,HOU,49,CLE,2018-05-25,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
208,HOU,50,CLE,2018-05-26,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
209,HOU,51,CLE,2018-05-27,R,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
210,HOU,52,NYY,2018-05-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
211,HOU,53,NYY,2018-05-29,L,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
212,HOU,54,NYY,2018-05-30,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
213,HOU,55,BOS,2018-05-31,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
214,HOU,56,BOS,2018-06-01,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
215,HOU,57,BOS,2018-06-02,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
216,HOU,58,BOS,2018-06-03,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
217,HOU,59,SEA,2018-06-05,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
218,HOU,60,SEA,2018-06-06,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
219,HOU,61,TEX,2018-06-07,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
220,HOU,62,TEX,2018-06-08,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
221,HOU,63,TEX,2018-06-09,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
222,HOU,64,TEX,2018-06-10,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
223,HOU,65,OAK,2018-06-12,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
224,HOU,66,OAK,2018-06-13,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
225,HOU,67,OAK,2018-06-14,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
226,HOU,68,KC,2018-06-15,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
227,HOU,69,KC,2018-06-16,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
228,HOU,70,KC,2018-06-17,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
229,HOU,71,TB,2018-06-18,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
230,HOU,72,TB,2018-06-19,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
231,HOU,73,TB,2018-06-20,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
232,HOU,74,KC,2018-06-22,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
233,HOU,75,KC,2018-06-23,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
234,HOU,76,KC,2018-06-24,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
