,player,realised_curr,realised_prev,mean_pos_curr,mean_pos_prev,ngames_curr,ngames_prev,volatility,curr_projection,future_projection
223,Brandon Crawford,560.0,594.0,6.3161764705882355,5.302158273381295,136.0,139.0,0.004053559323261561,566.5422697841727,536.9836544117647
224,Gerardo Parra,301.0,443.0,6.454545454545454,5.389473684210526,22.0,95.0,0.008228545846274379,489.9608684210526,405.76995454545454
225,Pablo Sandoval,296.0,252.0,3.9272727272727272,5.777777777777778,55.0,54.0,0.011491571154870817,389.65172222222225,296.0
226,Erik Kratz,53.0,219.0,8.0,7.314814814814815,8.0,54.0,0.024024538942234417,354.1155185185185,53.0
227,Jeff Samardzija,56.0,11.0,9.0,9.0,28.0,7.0,0.0,229.2445,56.0
228,Evan Longoria,508.0,512.0,4.114035087719298,4.084745762711864,114.0,118.0,0.00038990014345611774,540.6199237288135,538.2571754385965
229,Buster Posey,445.0,448.0,3.306122448979592,3.0606060606060606,98.0,99.0,0.002170160486806048,521.3038939393939,516.7631734693878
230,Madison Bumgarner,76.0,46.0,8.935483870967742,8.9,31.0,20.0,6.995028326974203e-05,247.983,76.0
231,Kevin Pillar,645.0,542.0,7.0,5.615384615384615,1.0,130.0,0.03189677843523998,536.6629615384616,571.0145
232,Derek Holland,16.0,56.0,9.0,8.964285714285714,1.0,28.0,7.086167800453511e-05,252.18682142857142,16.0
233,Dereck Rodriguez,29.0,39.0,9.0,9.0,14.0,18.0,0.0,243.2445,29.0
234,Tyler Austin,179.0,268.0,5.0,6.333333333333333,3.0,33.0,0.015100499948984797,390.77116666666666,179.0
235,Mike Gerber,26.0,47.0,4.0,5.333333333333333,5.0,12.0,0.019243827160493825,292.65616666666665,26.0
236,Tyler Beede,43.0,2.0,9.0,9.0,23.0,2.0,0.0,224.7445,43.0
237,Mac Williamson,144.0,105.0,6.428571428571429,6.407407407407407,14.0,27.0,0.007244027011810668,308.3537592592593,144.0
238,Aramis Garcia,46.0,65.0,7.583333333333333,6.764705882352941,12.0,17.0,0.009508896151053013,283.9286176470588,46.0
239,Andrew Suarez,3.0,51.0,9.0,9.0,2.0,26.0,0.0,249.2445,3.0
240,Austin Slater,192.0,225.0,4.7560975609756095,5.196078431372549,41.0,51.0,0.00690599356364434,383.35606862745095,192.0
241,Scooter Gennett,139.0,638.0,5.529411764705882,3.7464788732394365,17.0,142.0,0.010152142664674848,607.8093591549296,139.0
242,Joey Rickard,189.0,230.0,6.230769230769231,5.821428571428571,13.0,56.0,0.005692100558171986,378.1111071428571,189.0
243,Abiatal Avelino,8.0,11.0,7.0,7.666666666666667,2.0,3.0,0.010802469135802469,245.75783333333334,8.0
244,Corban Joseph,68.0,19.0,7.6,2.6666666666666665,10.0,3.0,0.023580246913580245,311.68283333333335,68.0
245,Johnny Cueto,4.0,13.0,9.0,9.0,3.0,6.0,0.0,230.2445,4.0
246,Chris Shaw,20.0,62.0,7.333333333333333,6.133333333333334,3.0,15.0,0.006419753086419753,290.24816666666663,20.0
247,Leonys Martin,264.0,353.0,5.365079365079365,8.25,63.0,4.0,0.009281130147532264,409.53325,264.0
248,Jose Ramirez,542.0,698.0,4.317460317460317,3.0,126.0,156.0,0.0332087567537303,647.0545,552.737753968254
249,Jake Bauers,423.0,388.0,6.355769230769231,4.393258426966292,104.0,89.0,0.00930881321910706,474.79899438202244,467.99329807692305
250,Carlos Santana,686.0,679.0,3.2420382165605095,3.694267515923567,157.0,157.0,0.0188941629365176,628.9559968152867,638.0568566878981
251,Hanley Ramirez,57.0,195.0,5.0,2.857142857142857,12.0,42.0,0.04875283446712018,397.3237857142857,57.0
252,Greg Allen,256.0,291.0,6.844827586206897,7.955882352941177,58.0,68.0,0.007584304559528692,382.1758970588235,256.0
253,Kevin Plawecki,174.0,277.0,7.913043478260869,7.107692307692307,46.0,65.0,0.0035254204215960806,385.68073076923076,174.0
254,Brad Miller,170.0,254.0,7.3,4.555555555555555,10.0,18.0,0.01788065843621399,405.78894444444444,170.0
255,Roberto Perez,449.0,210.0,7.424778761061947,7.927272727272728,113.0,55.0,0.0034916274859603516,342.03022727272725,467.7536150442478
256,Tyler Naquin,294.0,183.0,7.726027397260274,7.8478260869565215,73.0,46.0,0.005811949879409346,329.51417391304346,294.0
257,Jordan Luplow,261.0,103.0,4.95,4.238095238095238,60.0,21.0,0.004608528596623835,334.2206904761905,261.0
258,Max Moroff,35.0,67.0,8.333333333333334,5.454545454545454,6.0,11.0,0.006785021936537088,301.15495454545453,35.0
259,Carlos Gonzalez,166.0,504.0,5.75,4.580357142857143,12.0,112.0,0.012916017101284958,530.4817767857143,166.0
260,Jason Kipnis,511.0,601.0,4.785123966942149,5.713286713286713,121.0,143.0,0.003825548933333711,564.950444055944,531.4457396694215
261,Francisco Lindor,654.0,745.0,1.0070422535211268,1.139240506329114,142.0,158.0,4.798463491498818e-05,693.600006329114,649.7372816901409
262,Trevor Bauer,22.0,3.0,9.0,9.0,2.0,1.0,0.0,225.2445,22.0
263,Corey Kluber,1.0,6.0,9.0,8.666666666666666,1.0,3.0,0.00617283950617284,230.87283333333335,1.0
264,Eric Haase,17.0,17.0,7.333333333333333,8.0,3.0,2.0,0.010802469135802469,244.6295,17.0
265,Shane Bieber,5.0,5.0,9.0,9.0,2.0,2.0,0.0,226.2445,5.0
266,Yasiel Puig,611.0,444.0,4.02,6.561904761904762,50.0,105.0,0.033150970017636686,475.9403095238095,590.9218000000001
267,Franmil Reyes,548.0,285.0,6.0,5.069444444444445,48.0,72.0,0.0061380101165980794,414.92443055555555,534.8995
268,Adam Plutko,2.0,2.0,9.0,9.0,1.0,1.0,0.0,224.7445,2.0
269,Ryan Flaherty,22.0,182.0,8.833333333333334,7.6,6.0,30.0,0.02895061728395062,332.0835,22.0
270,Andrew Velazquez,24.0,12.0,8.666666666666666,9.0,3.0,2.0,0.00617283950617284,229.7445,24.0
271,Bradley Zimmer,14.0,114.0,1.5,8.428571428571429,2.0,28.0,0.02749433106575964,287.8216428571428,14.0
272,Mike Clevinger,2.0,4.0,9.0,9.0,1.0,2.0,0.0,225.7445,2.0
273,Mallex Smith,566.0,544.0,2.6065573770491803,5.140625,122.0,128.0,0.007085472853492937,543.542859375,585.9272868852458
274,Mitch Haniger,283.0,683.0,1.6491228070175439,2.9358974358974357,57.0,156.0,0.012319802441615074,640.3484102564103,283.0
275,Domingo Santana,507.0,235.0,3.418181818181818,4.586956521739131,110.0,46.0,0.01594746224923231,395.90004347826084,546.3753181818181
276,Jay Bruce,333.0,361.0,5.230769230769231,4.216867469879518,39.0,83.0,0.004670769397889183,463.48359638554217,436.9264230769231
277,Omar Narvaez,482.0,322.0,5.20952380952381,6.725,105.0,80.0,0.005357123173343412,412.920375,511.68954761904763
278,Tim Beckham,328.0,402.0,5.776315789473684,4.294736842105263,76.0,95.0,0.004172052939365959,483.0191842105263,427.6698289473684
279,Ryon Healy,187.0,524.0,6.853658536585366,6.078740157480315,41.0,127.0,0.006246413114149515,521.9243031496063,187.0
280,Daniel Vogelbach,558.0,102.0,4.653846153846154,6.961538461538462,130.0,26.0,0.009335963182117027,299.9908461538462,556.5716153846154
281,Dee Strange-Gordon,0,102.0,7.215686274509804,3.0225563909774436,102.0,133.0,0.013381801884599124,348.77513909774433,0
282,Edwin Encarnacion,486.0,579.0,3.4745762711864407,4.176470588235294,59.0,136.0,0.01530425893030999,572.9839117647059,535.1768728813558
283,Tom Murphy,281.0,96.0,6.414285714285715,7.25,70.0,20.0,0.005246598639455782,293.41825,281.0
284,Felix Hernandez,3.0,4.0,9.0,9.0,2.0,2.0,0.0,225.7445,3.0
285,J.P. Crawford,396.0,138.0,3.0,8.085714285714285,92.0,35.0,0.02533271500156458,304.0679285714286,496.05449999999996
286,Kyle Seager,443.0,630.0,4.8076923076923075,5.113333333333333,104.0,150.0,0.013119382350792609,586.8808666666666,497.16623076923076
287,Mac Williamson,144.0,105.0,6.428571428571429,6.407407407407407,14.0,27.0,0.007244027011810668,308.3537592592593,144.0
288,Marco Gonzales,6.0,3.0,9.0,9.0,2.0,1.0,0.0,225.2445,6.0
289,Mike Leake,24.0,4.0,9.0,9.0,10.0,2.0,0.0,225.7445,24.0
290,Kristopher Negron,82.0,33.0,7.352941176470588,8.0,17.0,1.0,0.012302960399846213,252.6295,82.0
291,Keon Broxton,228.0,89.0,8.764705882352942,6.0,17.0,17.0,0.02114571318723568,305.3995,228.0
292,Rosell Herrera,119.0,302.0,6.888888888888889,7.0,18.0,1.0,0.0474965706447188,399.5145,119.0
293,Brian Anderson,520.0,670.0,3.0256410256410255,3.410596026490066,117.0,151.0,0.011643586069146703,627.9692682119205,557.7369358974358
294,Neil Walker,381.0,398.0,3.691358024691358,6.89247311827957,81.0,93.0,0.013682740320658927,448.8462204301075,479.99203086419755
295,Starlin Castro,676.0,647.0,4.262820512820513,3.1621621621621623,156.0,148.0,0.00495829569374268,619.5461216216216,620.414467948718
296,Jorge Alfaro,465.0,377.0,5.963963963963964,7.587628865979381,111.0,97.0,0.013055961019335167,429.7367164948454,493.8458063063063
297,JT Riddle,139.0,332.0,6.6875,5.506666666666667,32.0,75.0,0.0038247106481481483,433.00943333333333,139.0
298,Peter O'Brien,47.0,74.0,7.3076923076923075,4.722222222222222,13.0,18.0,0.02086022029041972,313.7247777777778,47.0
299,Lewis Brinson,248.0,406.0,6.967213114754099,6.416666666666667,61.0,96.0,0.0007615250581866017,458.7390833333333,248.0
300,Sandy Alcantara,63.0,13.0,8.96774193548387,8.833333333333334,31.0,6.0,0.001003648462892306,232.30866666666665,63.0
301,Miguel Rojas,526.0,528.0,3.644628099173554,5.4227642276422765,121.0,123.0,0.007152403578153398,532.0485650406504,553.0707809917355
302,Martin Prado,260.0,209.0,4.468085106382978,3.74,47.0,50.0,0.0018120617675167244,393.3896,260.0
303,Caleb Smith,49.0,26.0,9.0,8.846153846153847,25.0,13.0,0.0013149243918474688,238.64988461538462,49.0
304,Curtis Granderson,363.0,403.0,2.417910447761194,1.4473684210526316,67.0,76.0,0.0029392686825653173,518.7838421052631,486.7636791044776
305,Jose Urena,22.0,52.0,9.0,9.0,10.0,27.0,0.0,249.7445,22.0
306,Chad Wallach,54.0,52.0,7.2727272727272725,7.636363636363637,11.0,11.0,0.014233241505968778,266.63313636363637,54.0
307,Trevor Richards,34.0,36.0,9.0,8.80952380952381,17.0,21.0,0.0020156210632401106,244.10354761904762,34.0
308,Pablo Lopez,36.0,18.0,8.894736842105264,9.0,19.0,9.0,0.0006155740227762387,232.7445,36.0
309,Austin Dean,189.0,122.0,5.608695652173913,6.258064516129032,46.0,31.0,0.005000933267851589,318.70337096774193,189.0
310,Isaac Galloway,54.0,74.0,6.833333333333333,7.153846153846154,12.0,13.0,0.005410365987289066,283.6091153846154,54.0
311,Jon Berti,287.0,15.0,2.6065573770491803,6.75,61.0,4.0,0.012394928185374302,259.11075,287.0
312,Garrett Cooper,421.0,38.0,3.0,5.75,97.0,8.0,0.01653660133323886,282.99575,508.55449999999996
313,Bryan Holaday,129.0,166.0,7.90625,8.0,32.0,37.0,0.0002719014411370831,319.1295,129.0
314,Elieser Hernandez,24.0,11.0,8.928571428571429,9.0,14.0,6.0,0.00028344671201814043,229.2445,24.0
315,Yadiel Rivera,66.0,160.0,7.916666666666667,7.714285714285714,12.0,28.0,0.00024407911312673218,319.6680714285714,66.0
316,Deven Marrero,5.0,85.0,8.0,7.285714285714286,1.0,21.0,0.023053665910808773,287.47592857142854,5.0
317,Magneuris Sierra,42.0,156.0,5.181818181818182,7.72093023255814,11.0,43.0,0.014402096584111436,317.58577906976745,42.0
318,Brandon Nimmo,254.0,535.0,3.5272727272727273,3.0840336134453783,55.0,119.0,0.0007458786463864431,564.513743697479,254.0
319,Robinson Cano,423.0,348.0,3.6530612244897958,2.8333333333333335,98.0,78.0,0.0050255551956232235,474.1186666666666,501.46633673469387
320,J.D. Davis,453.0,113.0,4.357142857142857,6.92,98.0,25.0,0.010471331389698737,306.0053,507.7462857142857
321,Michael Conforto,648.0,638.0,3.8652482269503547,3.5106382978723403,141.0,141.0,0.0011261450072375075,610.730244680851,611.3384007092199
322,Amed Rosario,655.0,592.0,5.0855263157894735,5.237410071942446,152.0,139.0,0.00490672486722155,566.3441762589928,599.7252565789474
323,Keon Broxton,228.0,89.0,8.764705882352942,6.0,17.0,17.0,0.02114571318723568,305.3995,228.0
324,Tomas Nido,144.0,90.0,7.921052631578948,7.708333333333333,38.0,24.0,0.003097373978318115,284.74179166666664,144.0
325,Zack Wheeler,64.0,60.0,9.0,8.62962962962963,28.0,27.0,0.005563176345069349,258.33153703703704,64.0
326,Wilson Ramos,524.0,416.0,5.115044247787611,4.181818181818182,113.0,22.0,0.008946399110966709,491.4176818181818,533.8596769911504
327,Jeff McNeil,567.0,248.0,1.6446280991735538,2.792452830188679,121.0,53.0,0.028891782557618387,424.6249716981132,598.3407809917355
328,Juan Lagares,285.0,64.0,7.8,5.461538461538462,65.0,13.0,0.01758053911900066,299.56834615384616,285.0
329,Steven Matz,61.0,53.0,9.0,8.571428571428571,27.0,28.0,0.010204081632653062,255.55235714285715,61.0
330,Dominic Smith,197.0,149.0,4.542857142857143,5.909090909090909,35.0,33.0,0.0031133849315667502,336.5254090909091,197.0
331,Jason Vargas,45.0,31.0,9.0,8.777777777777779,15.0,18.0,0.0027434842249657062,241.99672222222222,45.0
332,Jacob deGrom,70.0,74.0,8.964285714285714,8.607142857142858,28.0,28.0,0.007086167800453517,265.6100357142857,70.0
333,Noah Syndergaard,69.0,52.0,9.0,8.545454545454545,29.0,22.0,0.011478420569329661,255.37404545454547,69.0
334,Travis d'Arnaud,391.0,16.0,7.0,6.0,6.0,4.0,0.013888888888888888,268.8995,444.0145
335,Drew Gagnon,4.0,2.0,9.0,9.0,1.0,1.0,0.0,224.7445,4.0
336,Todd Frazier,499.0,472.0,5.864406779661017,4.472222222222222,118.0,108.0,0.004357675155232265,515.8210277777778,512.0788220338983
337,Luis Guillorme,70.0,74.0,6.875,7.411764705882353,8.0,17.0,0.0025320790080738172,280.41479411764703,70.0
338,Adeiny Hechavarria,221.0,321.0,5.933333333333334,7.916666666666667,15.0,12.0,0.012700617283950617,397.66158333333334,221.0
339,Carlos Gomez,99.0,408.0,6.869565217391305,5.926315789473684,23.0,95.0,0.0026720799943679052,465.8120789473684,99.0
340,Rajai Davis,26.0,216.0,7.0,7.270833333333333,1.0,48.0,0.031274112654320986,353.1602291666667,26.0
341,Aaron Altherr,66.0,285.0,7.8,4.945454545454545,5.0,55.0,0.012157943067033975,416.4600454545455,66.0
342,Walker Lockett,7.0,5.0,9.0,9.0,4.0,3.0,0.0,226.2445,7.0
343,Marcus Stroman,25.0,3.0,9.0,9.0,1.0,1.0,0.0,225.2445,25.0
344,Joe Panik,491.0,392.0,3.6144578313253013,3.235955056179775,83.0,89.0,0.004865066653784825,491.13219662921347,535.9444397590362
345,Rene Rivera,20.0,91.0,8.166666666666666,7.761904761904762,6.0,21.0,0.02358906525573193,284.57830952380954,20.0
346,Adam Eaton,656.0,370.0,1.832167832167832,1.355263157894737,143.0,76.0,0.026514962901723643,503.42456578947366,640.5181013986014
347,Trea Turner,569.0,740.0,1.0833333333333333,2.1801242236024843,120.0,161.0,0.015676872504585396,678.2086614906832,606.2924166666667
348,Anthony Rendon,646.0,597.0,3.0069444444444446,3.2686567164179103,144.0,134.0,0.011563209921043089,593.2271865671642,620.9684930555555
349,Juan Soto,659.0,494.0,3.8986486486486487,4.294642857142857,148.0,112.0,0.027821587531408967,529.0203482142857,616.4247364864865
350,Ryan Zimmerman,190.0,323.0,5.2682926829268295,4.816901408450704,41.0,71.0,0.014139918882363378,437.052176056338,190.0
351,Yan Gomes,358.0,435.0,7.333333333333333,7.247619047619048,90.0,105.0,0.003984910836762687,462.9477380952381,423.38616666666667
352,Brian Dozier,482.0,632.0,5.946428571428571,3.85,112.0,40.0,0.012414965986394556,603.52725,502.56298214285715
353,Patrick Corbin,72.0,67.0,8.833333333333334,8.96551724137931,30.0,29.0,0.0009706991970170726,257.6715689655172,72.0
354,Victor Robles,617.0,66.0,6.468531468531468,2.3076923076923075,143.0,13.0,0.021614748887476165,339.62873076923074,563.5967377622378
355,Wilmer Difo,144.0,456.0,7.088235294117647,7.514851485148514,34.0,101.0,0.0013238378036303062,470.1380643564356,144.0
356,Matt Adams,333.0,337.0,5.225352112676056,3.6666666666666665,71.0,12.0,0.021533379987803716,458.2978333333333,436.99351408450707
357,Max Scherzer,61.0,78.0,8.8,8.806451612903226,25.0,31.0,2.3124060585038455e-06,265.14159677419354,61.0
358,Kurt Suzuki,309.0,388.0,6.144927536231884,5.267441860465116,69.0,86.0,0.013096420851059588,463.9722325581395,413.60457246376814
359,Anibal Sanchez,56.0,44.0,8.74074074074074,8.863636363636363,27.0,22.0,0.0008390741181612864,247.43336363636365,56.0
360,Stephen Strasburg,80.0,51.0,8.838709677419354,8.761904761904763,31.0,21.0,0.00032772194706687577,252.1933095238095,80.0
361,Howie Kendrick,370.0,160.0,4.485714285714286,4.111111111111111,70.0,36.0,0.001595560034713474,364.2933888888889,464.65392857142854
362,Jeremy Hellickson,13.0,35.0,8.375,8.588235294117647,8.0,17.0,0.002526071703191081,246.34420588235292,13.0
363,Andrew Stevenson,37.0,86.0,6.666666666666667,6.6,3.0,10.0,0.00839506172839506,296.4685,37.0
364,Adrian Sanchez,32.0,59.0,7.0,7.153846153846154,1.0,13.0,0.009204470742932283,276.1091153846154,32.0
365,Gerardo Parra,301.0,443.0,6.454545454545454,5.389473684210526,22.0,95.0,0.008228545846274379,489.9608684210526,405.76995454545454
366,Erick Fedde,20.0,17.0,8.909090909090908,8.666666666666666,11.0,9.0,0.003264972961942659,236.37283333333335,20.0
367,Kyle McGowin,3.0,2.0,9.0,9.0,1.0,1.0,0.0,224.7445,3.0
368,Austin Voth,10.0,2.0,9.0,9.0,6.0,2.0,0.0,224.7445,10.0
369,Joe Ross,20.0,5.0,9.0,9.0,9.0,3.0,0.0,226.2445,20.0
370,Matt Grace,3.0,3.0,8.0,9.0,1.0,1.0,0.05555555555555555,225.2445,3.0
371,Asdrubal Cabrera,514.0,592.0,5.0625,2.438202247191011,32.0,89.0,0.018706667085297172,601.0123651685393,529.5104375
372,Jonathan Villar,714.0,515.0,2.121019108280255,5.7936507936507935,157.0,63.0,0.018117276332673418,520.9551349206349,665.940678343949
373,Dwight Smith Jr.,392.0,75.0,3.7011494252873565,7.0588235294117645,87.0,17.0,0.017162113680374055,285.2859705882353,485.3707643678161
374,Trey Mancini,679.0,636.0,2.4635761589403975,3.7133333333333334,151.0,150.0,0.015245060726706268,607.2198666666667,644.1981092715232
375,Renato Nunez,599.0,261.0,4.204379562043796,6.589285714285714,137.0,56.0,0.022274982817109653,384.1011964285714,582.6382591240877
376,Rio Ruiz,413.0,15.0,6.208791208791209,7.5,91.0,2.0,0.011872895114653356,249.822,464.8136208791209
377,Joey Rickard,189.0,230.0,6.230769230769231,5.821428571428571,13.0,56.0,0.005692100558171986,378.1111071428571,189.0
378,Chris Davis,352.0,522.0,6.870588235294117,5.328125,85.0,128.0,0.013340694159097465,530.220671875,426.11726470588235
379,Pedro Severino,341.0,213.0,6.107142857142857,7.722222222222222,84.0,54.0,0.007724020106442211,346.06977777777774,430.0725357142857
380,Cedric Mullins II,74.0,191.0,6.176470588235294,2.0232558139534884,17.0,43.0,0.016487501478921134,405.651476744186,74.0
381,Jesus Sucre,67.0,198.0,7.4,8.529411764705882,15.0,51.0,0.015947712418300657,328.57273529411765,67.0
382,Hanser Alberto,550.0,30.0,4.5078125,8.857142857142858,128.0,7.0,0.02323529509460034,240.5137857142857,554.3802421875
383,Stevie Wilkerson,361.0,49.0,7.152941176470589,8.25,85.0,12.0,0.0020964693066769188,257.53325,427.12032352941173
384,Austin Wynns,74.0,118.0,8.35,8.727272727272727,20.0,33.0,0.003639807162534436,286.1222272727273,74.0
385,Anthony Santander,405.0,108.0,3.6630434782608696,7.703703703703703,92.0,27.0,0.021356749397611886,293.79912962962965,492.3427065217391
386,Keon Broxton,228.0,89.0,8.764705882352942,6.0,17.0,17.0,0.02114571318723568,305.3995,228.0
387,Andrew Cashner,3.0,3.0,9.0,9.0,1.0,1.0,0.0,225.2445,3.0
388,David Hess,4.0,3.0,9.0,9.0,2.0,2.0,0.0,225.2445,4.0
389,D.J. Stewart,142.0,47.0,6.545454545454546,6.454545454545454,33.0,11.0,0.0010713192531374349,278.76995454545454,142.0
390,Chance Sisco,198.0,184.0,6.145833333333333,7.9772727272727275,48.0,44.0,0.0056752420033670025,328.4109772727273,198.0
391,Dylan Bundy,2.0,5.0,9.0,9.0,1.0,2.0,0.0,226.2445,2.0
392,Jace Peterson,108.0,246.0,5.695652173913044,6.037735849056604,23.0,53.0,0.018158058432668597,383.43214150943396,108.0
393,Mark Trumbo,31.0,358.0,5.714285714285714,4.806818181818182,7.0,88.0,0.015305390406851447,454.6770568181818,31.0
394,Mason Williams,34.0,132.0,5.5,5.785714285714286,8.0,28.0,0.0075113378684807264,329.5534285714286,34.0
395,Greg Garcia,372.0,208.0,3.1298701298701297,6.4411764705882355,77.0,34.0,0.01553447501184885,359.4355294117647,482.4460584415584
396,Eric Hosmer,667.0,677.0,3.673202614379085,2.9869281045751634,153.0,153.0,0.0045685182811928925,636.7163954248366,623.216885620915
397,Manny Machado,661.0,709.0,3.0,2.8,150.0,65.0,0.010032873109796187,655.0315,628.5545
398,Franmil Reyes,548.0,285.0,6.0,5.069444444444445,48.0,72.0,0.0061380101165980794,414.92443055555555,534.8995
399,Wil Myers,490.0,343.0,4.70873786407767,2.5657894736842106,103.0,76.0,0.007441345381153843,474.93219736842104,521.891781553398
400,Manuel Margot,441.0,519.0,5.453608247422681,5.491803278688525,97.0,122.0,0.0020109073145151437,526.6935163934427,488.1665618556701
401,Ian Kinsler,281.0,534.0,5.295081967213115,3.3820224719101124,61.0,89.0,0.004250913918152964,560.3231516853932,281.0
402,Austin Hedges,347.0,326.0,7.866666666666666,6.886075949367089,90.0,79.0,0.00459794944225858,412.9254493670886,411.28083333333336
403,Franchy Cordero,20.0,154.0,6.25,3.7837837837837838,4.0,37.0,0.01163410031653275,365.3473378378378,20.0
404,Hunter Renfroe,494.0,441.0,4.609090909090909,3.7628865979381443,110.0,97.0,0.009896518299449729,509.1061494845361,525.1259090909091
405,Francisco Mejia,244.0,62.0,5.982142857142857,6.0,56.0,1.0,0.013162556689342405,291.8995,244.0
406,Eric Lauer,48.0,37.0,8.925925925925926,8.952380952380953,27.0,21.0,3.888157915200823e-05,242.8342619047619,48.0
407,Joey Lucchesi,54.0,39.0,8.925925925925926,9.0,27.0,22.0,0.0003048315805517451,243.2445,54.0
408,Matt Strahm,27.0,8.0,8.692307692307692,9.0,13.0,4.0,0.005259697567389875,227.7445,27.0
409,Luis Urias,249.0,53.0,7.276923076923077,1.8333333333333333,65.0,12.0,0.03209109503981299,339.0036666666667,249.0
410,Luis Perdomo,7.0,9.0,8.5,9.0,2.0,7.0,0.013888888888888888,228.2445,7.0
411,Robbie Erlin,4.0,27.0,9.0,9.0,1.0,13.0,0.0,237.2445,4.0
412,Nick Martini,109.0,179.0,2.0,2.027027027027027,2.0,37.0,0.0488190893596299,399.60477027027025,109.0
413,Travis Jankowski,24.0,387.0,4.5,1.7564102564102564,2.0,78.0,0.010382423843962308,506.956358974359,24.0
414,Andrew McCutchen,262.0,682.0,1.1379310344827587,2.393700787401575,58.0,127.0,0.026080796744761672,646.5635157480315,262.0
415,Jean Segura,618.0,632.0,2.7841726618705036,2.0,139.0,143.0,0.002594107039865721,626.4395,609.7275215827337
416,Bryce Harper,682.0,695.0,2.794701986754967,2.8636363636363638,151.0,154.0,0.00172528885662053,647.2433636363636,641.5971158940397
417,Rhys Hoskins,705.0,660.0,3.5949367088607596,2.5850340136054424,158.0,147.0,0.017102783200346586,633.1938537414966,643.1862088607595
418,J.T. Realmuto,593.0,531.0,4.106060606060606,2.6416666666666666,132.0,120.0,0.016638672074278136,567.9924583333334,580.8559393939394
419,Odubel Herrera,139.0,597.0,6.2,3.710144927536232,30.0,138.0,0.023336600620784617,587.7593550724638,139.0
420,Maikel Franco,428.0,465.0,7.494736842105263,6.245454545454545,95.0,110.0,0.011257144601390384,490.35954545454547,456.3871842105263
421,Jake Arrieta,50.0,50.0,8.956521739130435,8.925925925925926,23.0,27.0,5.200576586917773e-05,249.6619074074074,50.0
422,Zach Eflin,52.0,50.0,8.88888888888889,8.608695652173912,27.0,23.0,0.004361569438934137,253.5908043478261,52.0
423,Aaron Nola,70.0,70.0,8.866666666666667,8.966666666666667,30.0,30.0,0.00018518518518518512,259.1573333333333,70.0
424,Nick Pivetta,27.0,45.0,8.909090909090908,8.62962962962963,11.0,27.0,0.004338811484340851,250.83153703703704,27.0
425,Andrew Knapp,160.0,215.0,7.766666666666667,7.2,30.0,40.0,0.005848765432098765,353.5375,160.0
426,Scott Kingery,500.0,484.0,4.8559322033898304,6.184210526315789,118.0,114.0,0.001804485966463545,500.61805263157896,525.068779661017
427,Vince Velasquez,36.0,45.0,8.857142857142858,8.541666666666666,21.0,24.0,0.005529179264298311,251.92095833333332,36.0
428,Aaron Altherr,66.0,285.0,7.8,4.945454545454545,5.0,55.0,0.012157943067033975,416.4600454545455,66.0
429,Roman Quinn,122.0,143.0,7.260869565217392,6.375,23.0,32.0,0.0031128570678428894,327.755125,122.0
430,Phil Gosselin,68.0,28.0,6.75,7.5,8.0,2.0,0.003472222222222222,256.322,68.0
431,Jerad Eickhoff,19.0,1.0,9.0,8.0,10.0,1.0,0.05555555555555555,236.6295,19.0
432,Sean Rodriguez,139.0,173.0,7.041666666666667,6.444444444444445,24.0,36.0,0.0012752914951989025,341.89505555555553,139.0
433,Nick Williams,112.0,448.0,7.125,5.118811881188119,16.0,101.0,0.00666388575738762,495.81301485148515,112.0
434,Jay Bruce,333.0,361.0,5.230769230769231,4.216867469879518,39.0,83.0,0.004670769397889183,463.48359638554217,436.9264230769231
435,Brad Miller,170.0,254.0,7.3,4.555555555555555,10.0,18.0,0.01788065843621399,405.78894444444444,170.0
436,Jason Vargas,45.0,31.0,9.0,8.777777777777779,15.0,18.0,0.0027434842249657062,241.99672222222222,45.0
437,Corey Dickerson,279.0,533.0,3.2333333333333334,4.008130081300813,30.0,123.0,0.007249763148037987,552.0688089430894,279.0
438,Logan Morrison,38.0,359.0,5.75,5.209876543209877,4.0,81.0,0.013799450456400617,450.18517901234566,38.0
439,Adam Frazier,608.0,352.0,3.2045454545454546,1.838235294117647,132.0,68.0,0.001829508428805902,488.4429558823529,599.5212045454546
440,Starling Marte,586.0,606.0,2.671875,2.389705882352941,128.0,136.0,0.002668322805531526,608.6129926470588,595.1183281250001
441,Corey Dickerson,279.0,533.0,3.2333333333333334,4.008130081300813,30.0,123.0,0.007249763148037987,552.0688089430894,279.0
442,Josh Bell,613.0,583.0,4.01418439716312,4.355555555555555,141.0,135.0,0.009767474497954185,572.7659444444445,591.9938262411347
443,Francisco Cervelli,160.0,404.0,6.625,4.8061224489795915,8.0,98.0,0.018154689596927204,477.6856734693878,160.0
444,Melky Cabrera,397.0,278.0,4.481481481481482,6.041666666666667,81.0,72.0,0.011418350649460618,399.38345833333335,478.2063518518518
445,Erik Gonzalez,156.0,143.0,8.0,8.6,37.0,30.0,0.016915834753672587,300.19849999999997,156.0
446,Trevor Williams,44.0,51.0,9.0,8.964285714285714,22.0,28.0,7.086167800453511e-05,249.68682142857142,44.0
447,Colin Moran,503.0,465.0,5.245762711864407,5.889908256880734,118.0,109.0,0.00873662435986857,494.7629862385321,521.7407288135594
448,Pablo Reyes,157.0,63.0,5.928571428571429,3.923076923076923,28.0,13.0,0.0063528123280870525,318.12219230769233,157.0
