,player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
39,"Díaz, Aledmys",HOU,2.0,0.0,0.0,0.0,7.0,15.0,22.0,4.0,3.0
40,"Stassi, Max",HOU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0
41,"Marisnick, Jake",HOU,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,54.0
42,"Brantley, Michael",HOU,0.0,19.0,72.0,49.0,0.0,0.0,0.0,0.0,0.0
43,"Chirinos, Robinson",HOU,0.0,0.0,0.0,0.0,6.0,19.0,23.0,47.0,9.0
44,"White, Tyler",HOU,0.0,0.0,0.0,0.0,4.0,11.0,20.0,22.0,0.0
45,"Kemp, Tony",HOU,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,15.0
46,"Fisher, Derek",HOU,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47,"Mayfield, Jack",HOU,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0
48,"Stubbs, Garrett",HOU,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
49,"Straw, Myles",HOU,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0
50,"Alvarez, Yordan",HOU,0.0,0.0,4.0,32.0,45.0,1.0,0.0,0.0,0.0
51,"Miley, Wade",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
52,"Verlander, Justin",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,"Cole, Gerrit",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
54,"Urquidy, José",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
55,"Maldonado, Martín",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0
56,"Toro, Abraham",HOU,0.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0
57,"Greinke, Zack",HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,"Tucker, Kyle",HOU,1.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0
59,"Semien, Marcus",OAK,144.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
60,"Chapman, Matt",OAK,0.0,83.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Piscotty, Stephen",OAK,0.0,0.0,19.0,3.0,26.0,26.0,13.0,0.0,0.0
62,"Davis, Khris",OAK,0.0,0.0,0.0,73.0,13.0,29.0,8.0,0.0,0.0
63,"Canha, Mark",OAK,0.0,7.0,0.0,40.0,37.0,21.0,4.0,2.0,0.0
64,"Pinder, Chad",OAK,0.0,4.0,1.0,0.0,21.0,16.0,23.0,14.0,1.0
65,"Profar, Jurickson",OAK,0.0,9.0,0.0,0.0,2.0,12.0,53.0,40.0,5.0
66,"Laureano, Ramón",OAK,0.0,8.0,0.0,1.0,26.0,9.0,28.0,39.0,0.0
67,"Hundley, Nick",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
68,"Morales, Kendrys",OAK,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0
69,"Phegley, Josh",OAK,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,79.0
70,"Grossman, Robbie",OAK,13.0,34.0,0.0,0.0,0.0,18.0,19.0,12.0,4.0
71,"Anderson, Brett",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
72,"Bassitt, Chris",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
73,"Montas, Frankie",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,"Olson, Matt",OAK,0.0,1.0,73.0,37.0,7.0,4.0,1.0,0.0,0.0
75,"Bolt, Skye",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
76,"Taylor, Beau",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
77,"Mengden, Daniel",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,"Barreto, Franklin",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0
79,"Herrmann, Chris",OAK,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,8.0
80,"Martini, Nick",OAK,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Garneau, Dustin",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
82,"Bailey, Homer",OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83,"Joseph, Corban",OAK,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0
84,"Brown, Seth",OAK,0.0,0.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0
85,"Neuse, Sheldon",OAK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0
86,"Murphy, Sean",OAK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0
87,"Jansen, Danny",TOR,1.0,0.0,0.0,0.0,7.0,3.0,14.0,30.0,41.0
88,"Drury, Brandon",TOR,4.0,5.0,1.0,0.0,6.0,16.0,33.0,30.0,13.0
89,"Smoak, Justin",TOR,0.0,6.0,34.0,31.0,19.0,23.0,2.0,0.0,0.0
90,"Grichuk, Randal",TOR,0.0,6.0,34.0,43.0,41.0,13.0,9.0,0.0,0.0
91,"Hernández, Teoscar",TOR,2.0,5.0,2.0,4.0,26.0,22.0,24.0,16.0,7.0
92,"Gurriel Jr., Lourdes",TOR,1.0,2.0,53.0,2.0,4.0,9.0,4.0,1.0,1.0
93,"Pillar, Kevin",TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,"Ureña, Richard",TOR,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,6.0
95,"Maile, Luke",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0
96,"McKinney, Billy",TOR,11.0,1.0,1.0,0.0,0.0,11.0,15.0,19.0,5.0
97,"Tellez, Rowdy",TOR,0.0,0.0,6.0,39.0,17.0,21.0,10.0,6.0,0.0
98,"Galvis, Freddy",TOR,12.0,36.0,1.0,0.0,11.0,19.0,16.0,12.0,1.0
99,"Alford, Anthony",TOR,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
100,"Brito, Socrates",TOR,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
101,"Hanson, Alen",TOR,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0
102,"Sogard, Eric",TOR,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"Guerrero Jr., Vladimir",TOR,0.0,48.0,26.0,20.0,23.0,1.0,0.0,0.0,0.0
104,"Davis, Jonathan",TOR,3.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,7.0
105,"Thornton, Trent",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,"Jackson, Edwin",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
107,"Biggio, Cavan",TOR,7.0,46.0,1.0,20.0,2.0,12.0,8.0,2.0,0.0
108,"Stroman, Marcus",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109,"Sanchez, Aaron",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,"McGuire, Reese",TOR,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,13.0
111,"Bichette, Bo",TOR,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112,"Fisher, Derek",TOR,0.0,1.0,0.0,0.0,0.0,2.0,5.0,10.0,12.0
113,"Reid-Foley, Sean",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,"Waguespack, Jacob",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
115,"Taylor, Beau",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116,"Zeuch, T.J.",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,"Valera, Breyvic",TOR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
118,"Inciarte, Ender",ATL,7.0,0.0,0.0,0.0,0.0,4.0,11.0,27.0,5.0
119,"Donaldson, Josh",ATL,0.0,29.0,4.0,114.0,1.0,0.0,0.0,0.0,0.0
120,"Freeman, Freddie",ATL,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"Acuña Jr., Ronald",ATL,118.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,3.0
122,"Markakis, Nick",ATL,1.0,0.0,1.0,8.0,95.0,1.0,0.0,0.0,0.0
123,"Albies, Ozzie",ATL,29.0,62.0,0.0,1.0,2.0,22.0,14.0,23.0,0.0
124,"McCann, Brian",ATL,0.0,0.0,0.0,0.0,16.0,10.0,51.0,1.0,0.0
125,"Swanson, Dansby",ATL,5.0,65.0,0.0,0.0,0.0,30.0,5.0,15.0,2.0
126,"Wright, Kyle",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
127,"Newcomb, Sean",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
128,"Camargo, Johan",ATL,0.0,2.0,0.0,0.0,7.0,13.0,14.0,10.0,0.0
129,"Flowers, Tyler",ATL,0.0,0.0,0.0,0.0,1.0,2.0,29.0,39.0,1.0
130,"Teheran, Julio",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
131,"Fried, Max",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
132,"Gausman, Kevin",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
133,"Jackson, Alex",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
134,"Toussaint, Touki",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
135,"Soroka, Mike",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0
136,"Joyce, Matt",ATL,0.0,0.0,0.0,0.0,13.0,12.0,5.0,9.0,0.0
137,"Foltynewicz, Mike",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
138,"Culberson, Charlie",ATL,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0
139,"Tomlin, Josh",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
140,"Riley, Austin",ATL,0.0,0.0,0.0,0.0,8.0,45.0,11.0,4.0,0.0
141,"Keuchel, Dallas",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
142,"Wilson, Bryse",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
143,"Duvall, Adam",ATL,0.0,0.0,0.0,3.0,13.0,9.0,1.0,0.0,0.0
144,"Hechavarría, Adeiny",ATL,0.0,2.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0
145,"Ortega, Rafael",ATL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0
146,"Cervelli, Francisco",ATL,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0
147,"Hamilton, Billy",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
148,"Cain, Lorenzo",MIL,103.0,0.0,5.0,5.0,1.0,12.0,5.0,0.0,2.0
149,"Yelich, Christian",MIL,0.0,97.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
150,"Braun, Ryan",MIL,0.0,0.0,57.0,27.0,18.0,9.0,0.0,0.0,0.0
151,"Shaw, Travis",MIL,0.0,0.0,4.0,8.0,9.0,11.0,19.0,4.0,0.0
152,"Aguilar, Jesús",MIL,0.0,0.0,2.0,11.0,15.0,15.0,8.0,0.0,0.0
153,"Moustakas, Mike",MIL,0.0,4.0,40.0,46.0,28.0,12.0,1.0,0.0,0.0
154,"Pérez, Hernán",MIL,0.0,1.0,0.0,1.0,2.0,25.0,13.0,6.0,1.0
155,"Piña, Manny",MIL,0.0,0.0,0.0,0.0,3.0,10.0,18.0,7.0,0.0
156,"Burnes, Corbin",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
157,"Grandal, Yasmani",MIL,13.0,41.0,20.0,28.0,28.0,4.0,5.0,0.0,0.0
158,"Davies, Zach",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0
159,"Gamel, Ben",MIL,13.0,0.0,0.0,0.0,4.0,9.0,27.0,5.0,6.0
160,"Arcia, Orlando",MIL,0.0,0.0,0.0,0.0,0.0,3.0,14.0,103.0,14.0
161,"Chacín, Jhoulys",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0
162,"Peralta, Freddy",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
163,"Woodruff, Brandon",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0
164,"Thames, Eric",MIL,0.0,6.0,0.0,8.0,35.0,32.0,13.0,3.0,0.0
165,"Anderson, Chase",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0
166,"Houser, Adrian",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0
167,"González, Gio",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0
168,"Hart, Donnie",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,"Hiura, Keston",MIL,0.0,10.0,4.0,25.0,12.0,12.0,15.0,1.0,0.0
170,"Nelson, Jimmy",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
171,"Saladino, Tyler",MIL,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,4.0
172,"Grisham, Trent",MIL,30.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0
173,"Lyles, Jordan",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
174,"Pomeranz, Drew",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,"Spangenberg, Cory",MIL,0.0,0.0,0.0,0.0,1.0,3.0,14.0,5.0,1.0
176,"Austin, Tyler",MIL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
177,"Freitas, David",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,"Carpenter, Matt",STL,66.0,3.0,1.0,0.0,10.0,13.0,10.0,0.0,3.0
179,"Goldschmidt, Paul",STL,0.0,52.0,83.0,17.0,1.0,0.0,0.0,0.0,0.0
180,"Martínez, José",STL,0.0,21.0,10.0,3.0,43.0,2.0,1.0,0.0,0.0
181,"Ozuna, Marcell",STL,0.0,0.0,0.0,126.0,1.0,0.0,0.0,0.0,0.0
182,"DeJong, Paul",STL,0.0,24.0,63.0,0.0,52.0,4.0,10.0,0.0,0.0
183,"Molina, Yadier",STL,0.0,0.0,0.0,0.0,21.0,76.0,8.0,0.0,0.0
184,"Wong, Kolten",STL,4.0,25.0,0.0,0.0,1.0,20.0,32.0,46.0,1.0
185,"Bader, Harrison",STL,2.0,0.0,0.0,0.0,0.0,4.0,16.0,65.0,5.0
186,"Wacha, Michael",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
187,"Fowler, Dexter",STL,51.0,11.0,0.0,0.0,12.0,22.0,33.0,0.0,0.0
188,"Wainwright, Adam",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
189,"Mikolas, Miles",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0
190,"Flaherty, Jack",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
191,"Hudson, Dakota",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
192,"O'Neill, Tyler",STL,0.0,0.0,0.0,12.0,11.0,3.0,3.0,0.0,0.0
193,"Gyorko, Jedd",STL,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0
194,"Wieters, Matt",STL,0.0,0.0,0.0,1.0,5.0,4.0,12.0,18.0,1.0
195,"Ponce de Leon, Daniel",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
196,"Thomas, Lane",STL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
197,"Muñoz, Yairo",STL,5.0,2.0,0.0,0.0,0.0,5.0,7.0,8.0,2.0
198,"Cabrera, Génesis",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
199,"Knizner, Andrew",STL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0
200,"Edman, Tommy",STL,31.0,20.0,0.0,0.0,0.0,1.0,19.0,4.0,0.0
201,"Ravelo, Rangel",STL,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
202,"Arozarena, Randy",STL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
203,"Helsley, Ryan",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
204,"Sosa, Edmundo",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
205,"Mayers, Mike",STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,"Zobrist, Ben",CHC,22.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,4.0
207,"Bryant, Kris",CHC,0.0,80.0,58.0,2.0,3.0,0.0,0.0,0.0,0.0
208,"Rizzo, Anthony",CHC,12.0,0.0,82.0,48.0,0.0,0.0,0.0,0.0,0.0
209,"Báez, Javier",CHC,2.0,19.0,4.0,79.0,25.0,0.0,0.0,0.0,0.0
210,"Schwarber, Kyle",CHC,56.0,6.0,3.0,14.0,19.0,18.0,10.0,11.0,3.0
211,"Descalso, Daniel",CHC,11.0,0.0,1.0,0.0,1.0,4.0,15.0,5.0,2.0
212,"Heyward, Jason",CHC,32.0,1.0,0.0,0.0,20.0,38.0,34.0,7.0,1.0
213,"Almora Jr., Albert",CHC,14.0,0.0,0.0,0.0,2.0,18.0,10.0,26.0,6.0
214,"Caratini, Victor",CHC,0.0,0.0,1.0,3.0,8.0,23.0,11.0,12.0,1.0
215,"Contreras, Willson",CHC,1.0,3.0,0.0,13.0,53.0,19.0,4.0,0.0,0.0
216,"Bote, David",CHC,0.0,1.0,0.0,0.0,7.0,19.0,18.0,19.0,7.0
217,"Hendricks, Kyle",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0
218,"Zagunis, Mark",CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
219,"Lester, Jon",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0
220,"Darvish, Yu",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0
221,"Quintana, José",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0
222,"Hamels, Cole",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0
223,"Chatwood, Tyler",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
224,"Davis, Taylor",CHC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
225,"Russell, Addison",CHC,0.0,0.0,0.0,0.0,1.0,6.0,26.0,15.0,7.0
226,"Adduci, Jim",CHC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,"González, Carlos",CHC,0.0,0.0,1.0,0.0,6.0,0.0,4.0,1.0,0.0
228,"Alzolay, Adbert",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
229,"Montgomery, Mike",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230,"García, Robel",CHC,3.0,0.0,1.0,0.0,5.0,1.0,5.0,1.0,0.0
231,"Maldonado, Martín",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
232,"Mills, Alec",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
233,"Happ, Ian",CHC,1.0,1.0,1.0,1.0,2.0,7.0,11.0,4.0,0.0
234,"Castellanos, Nick",CHC,0.0,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
235,"Kemp, Tony",CHC,6.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0
236,"Lucroy, Jonathan",CHC,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0
237,"Hoerner, Nico",CHC,0.0,1.0,0.0,0.0,0.0,2.0,2.0,14.0,0.0
238,"Holland, Derek",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,"Flores, Wilmer",ARI,6.0,9.0,6.0,0.0,18.0,19.0,1.0,0.0,0.0
240,"Vargas, Ildemaro",ARI,4.0,14.0,0.0,0.0,1.0,9.0,1.0,5.0,1.0
241,"Peralta, David",ARI,0.0,7.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0
242,"Jones, Adam",ARI,21.0,0.0,1.0,47.0,26.0,20.0,0.0,0.0,0.0
243,"Lamb, Jake",ARI,0.0,0.0,0.0,4.0,19.0,28.0,0.0,0.0,0.0
244,"Marte, Ketel",ARI,27.0,76.0,12.0,0.0,7.0,14.0,0.0,0.0,0.0
245,"Ahmed, Nick",ARI,0.0,2.0,0.0,0.0,0.0,12.0,138.0,0.0,0.0
246,"Kelly, Carson",ARI,0.0,0.0,0.0,0.0,0.0,2.0,5.0,73.0,5.0
247,"Weaver, Luke",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
248,"Escobar, Eduardo",ARI,0.0,24.0,97.0,10.0,17.0,3.0,0.0,0.0,0.0
249,"Walker, Christian",ARI,0.0,0.0,0.0,59.0,59.0,16.0,0.0,0.0,0.0
250,"Avila, Alex",ARI,0.0,0.0,0.0,0.0,0.0,5.0,6.0,35.0,0.0
251,"Kelly, Merrill",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0
252,"Murphy, John Ryan",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0
253,"Greinke, Zack",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
254,"Ray, Robbie",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
255,"Dyson, Jarrod",ARI,78.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0
256,"Godley, Zack",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
257,"Locastro, Tim",ARI,19.0,8.0,0.0,0.0,0.0,4.0,2.0,9.0,2.0
258,"Joseph, Caleb",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
259,"Swihart, Blake",ARI,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
260,"Sherfy, James",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,"Cron, Kevin",ARI,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,3.0
262,"Clarke, Taylor",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
263,"Duplantier, Jon",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
264,"Young, Alex",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
