,team,gamenum,b1,b2,b3,b4,b5,b6,b7,b8,b9
1536,LAD,79,"Utley, Chase","Forsythe, Logan","Taylor, Chris","Bellinger, Cody","Barnes, Austin","Pederson, Joc","Hernández, Enrique","Hernández, Enrique","Thompson, Trayce"
1537,LAD,80,"Utley, Chase","Pederson, Joc","Turner, Justin","Bellinger, Cody","Taylor, Chris","Grandal, Yasmani","Forsythe, Logan","Puig, Yasiel","Thompson, Trayce"
1538,LAD,81,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Pederson, Joc","Forsythe, Logan","Puig, Yasiel","Thompson, Trayce"
1539,LAD,82,"Taylor, Chris","Hernández, Enrique","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Thompson, Trayce","Puig, Yasiel","Wood, Alex"
1540,LAD,83,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Barnes, Austin","Forsythe, Logan","Hernández, Enrique","Thompson, Trayce","Hill, Rich"
1541,LAD,84,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Grandal, Yasmani","Taylor, Chris","Puig, Yasiel","Maeda, Kenta"
1542,LAD,85,"Forsythe, Logan","Seager, Corey","Turner, Justin","Bellinger, Cody","Taylor, Chris","Hernández, Enrique","Grandal, Yasmani","Puig, Yasiel","Kershaw, Clayton"
1543,LAD,86,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Taylor, Chris","Grandal, Yasmani","Forsythe, Logan","Wood, Alex"
1544,LAD,87,"Forsythe, Logan","Seager, Corey","Turner, Justin","Taylor, Chris","Barnes, Austin","Hernández, Enrique","Puig, Yasiel","Thompson, Trayce","Hill, Rich"
1545,LAD,88,"Forsythe, Logan","Seager, Corey","Taylor, Chris","Bellinger, Cody","Pederson, Joc","Grandal, Yasmani","Utley, Chase","Puig, Yasiel","Maeda, Kenta"
1546,LAD,89,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Taylor, Chris","Pederson, Joc","Grandal, Yasmani","Puig, Yasiel","McCarthy, Brandon"
1547,LAD,90,"Forsythe, Logan","Taylor, Chris","Turner, Justin","Bellinger, Cody","Barnes, Austin","Hernández, Enrique","Puig, Yasiel","Thompson, Trayce","Kershaw, Clayton"
1548,LAD,91,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Pederson, Joc","Grandal, Yasmani","Puig, Yasiel","McCarthy, Brandon"
1549,LAD,92,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Pederson, Joc","Grandal, Yasmani","Puig, Yasiel","Wood, Alex"
1550,LAD,93,"Forsythe, Logan","Seager, Corey","Turner, Justin","Bellinger, Cody","Taylor, Chris","Barnes, Austin","Hernández, Enrique","Thompson, Trayce","Hill, Rich"
1551,LAD,94,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Pederson, Joc","Grandal, Yasmani","Puig, Yasiel","Utley, Chase"
1552,LAD,95,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Puig, Yasiel","Thompson, Trayce"
1553,LAD,96,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Taylor, Chris","Grandal, Yasmani","Pederson, Joc","Puig, Yasiel","McCarthy, Brandon"
1554,LAD,97,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Hernández, Enrique","Grandal, Yasmani","Puig, Yasiel","Wood, Alex"
1555,LAD,98,"Utley, Chase","Seager, Corey","Bellinger, Cody","Grandal, Yasmani","Forsythe, Logan","Pederson, Joc","Puig, Yasiel","Thompson, Trayce","Hill, Rich"
1556,LAD,99,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Hernández, Enrique","Barnes, Austin","Pederson, Joc","Thompson, Trayce"
1557,LAD,100,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Grandal, Yasmani","Pederson, Joc","Puig, Yasiel","Ryu, Hyun Jin"
1558,LAD,101,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Pederson, Joc","Utley, Chase","Puig, Yasiel","Maeda, Kenta"
1559,LAD,102,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Forsythe, Logan","Grandal, Yasmani","Puig, Yasiel","Stewart, Brock"
1560,LAD,103,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Pederson, Joc","Wood, Alex"
1561,LAD,104,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Puig, Yasiel","Grandal, Yasmani","Pederson, Joc","Hill, Rich"
1562,LAD,105,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Puig, Yasiel","Ryu, Hyun Jin"
1563,LAD,106,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Forsythe, Logan","Grandal, Yasmani","Puig, Yasiel","Maeda, Kenta"
1564,LAD,107,"Utley, Chase","Seager, Corey","Taylor, Chris","Bellinger, Cody","Pederson, Joc","Forsythe, Logan","Grandal, Yasmani","Puig, Yasiel","Stewart, Brock"
1565,LAD,108,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Wood, Alex","Taylor, Chris"
1566,LAD,109,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Grandal, Yasmani","Utley, Chase","Puig, Yasiel","Darvish, Yu"
1567,LAD,110,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Forsythe, Logan","Grandal, Yasmani","Puig, Yasiel","Hill, Rich"
1568,LAD,111,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Puig, Yasiel","Ryu, Hyun Jin"
1569,LAD,112,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Forsythe, Logan","Pederson, Joc","Puig, Yasiel","Maeda, Kenta"
1570,LAD,113,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Utley, Chase","Pederson, Joc","Puig, Yasiel","Wood, Alex"
1571,LAD,114,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Hernández, Enrique","Barnes, Austin","Pederson, Joc","Darvish, Yu"
1572,LAD,115,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Hernández, Enrique","Barnes, Austin","Puig, Yasiel","Hill, Rich"
1573,LAD,116,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Pederson, Joc","Grandal, Yasmani","Utley, Chase","Puig, Yasiel","Ryu, Hyun Jin"
1574,LAD,117,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Utley, Chase","Grandal, Yasmani","Pederson, Joc","Puig, Yasiel","Maeda, Kenta"
1575,LAD,118,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","Forsythe, Logan","Pederson, Joc","Wood, Alex"
1576,LAD,119,"Taylor, Chris","Seager, Corey","Turner, Justin","Hernández, Enrique","Forsythe, Logan","Barnes, Austin","Puig, Yasiel","Segedin, Rob","Darvish, Yu"
1577,LAD,120,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","González, Adrián","Forsythe, Logan","Pederson, Joc"
1578,LAD,121,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Granderson, Curtis","Grandal, Yasmani","González, Adrián","Forsythe, Logan","Utley, Chase"
1579,LAD,122,"Granderson, Curtis","Seager, Corey","Turner, Justin","González, Adrián","Puig, Yasiel","Utley, Chase","Forsythe, Logan","Barnes, Austin","Hernández, Enrique"
1580,LAD,123,"Taylor, Chris","Seager, Corey","Turner, Justin","Granderson, Curtis","Grandal, Yasmani","Puig, Yasiel","González, Adrián","Utley, Chase","Wood, Alex"
1581,LAD,124,"Taylor, Chris","Seager, Corey","Turner, Justin","Granderson, Curtis","Grandal, Yasmani","Puig, Yasiel","González, Adrián","Forsythe, Logan","Stewart, Brock"
1582,LAD,125,"Taylor, Chris","Seager, Corey","Granderson, Curtis","González, Adrián","Puig, Yasiel","Utley, Chase","Forsythe, Logan","Barnes, Austin","Hill, Rich"
1583,LAD,126,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Grandal, Yasmani","González, Adrián","Puig, Yasiel","Forsythe, Logan","Hernández, Enrique","Ryu, Hyun Jin"
1584,LAD,127,"Taylor, Chris","Seager, Corey","Turner, Justin","Grandal, Yasmani","González, Adrián","Puig, Yasiel","Forsythe, Logan","Hernández, Enrique","Maeda, Kenta"
1585,LAD,128,"Taylor, Chris","Seager, Corey","Turner, Justin","Granderson, Curtis","Grandal, Yasmani","Puig, Yasiel","Utley, Chase","Barnes, Austin","Stripling, Ross"
1586,LAD,129,"Taylor, Chris","Seager, Corey","Turner, Justin","Granderson, Curtis","Grandal, Yasmani","González, Adrián","Forsythe, Logan","Hernández, Enrique","Darvish, Yu"
1587,LAD,130,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Grandal, Yasmani","Puig, Yasiel","González, Adrián","Forsythe, Logan","Hernández, Enrique","Hill, Rich"
1588,LAD,131,"Taylor, Chris","Hernández, Enrique","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Puig, Yasiel","Barnes, Austin","Granderson, Curtis","Ryu, Hyun Jin"
1589,LAD,132,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","González, Adrián","Forsythe, Logan","Maeda, Kenta"
1590,LAD,133,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","Utley, Chase","Verdugo, Alex","Kershaw, Clayton"
1591,LAD,134,"Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Bellinger, Cody","Puig, Yasiel","Segedin, Rob","Dickson, O'Koyea","Verdugo, Alex","Stewart, Brock"
1592,LAD,135,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Grandal, Yasmani","González, Adrián","Utley, Chase","Ethier, Andre","Verdugo, Alex","Darvish, Yu"
1593,LAD,136,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","Verdugo, Alex","Forsythe, Logan","Wood, Alex"
1594,LAD,137,"Taylor, Chris","Hernández, Enrique","Turner, Justin","Bellinger, Cody","Barnes, Austin","Puig, Yasiel","Forsythe, Logan","Culberson, Charlie","Hill, Rich"
1595,LAD,138,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","González, Adrián","Ethier, Andre","Forsythe, Logan","Ryu, Hyun Jin"
1596,LAD,139,"Taylor, Chris","Granderson, Curtis","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","Utley, Chase","Pederson, Joc","Maeda, Kenta"
1597,LAD,140,"Taylor, Chris","Granderson, Curtis","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","Pederson, Joc","Forsythe, Logan","Utley, Chase","Kershaw, Clayton"
1598,LAD,141,"Granderson, Curtis","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Pederson, Joc","Barnes, Austin","Darvish, Yu","Granderson, Curtis"
1599,LAD,142,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Grandal, Yasmani","Forsythe, Logan","Pederson, Joc","Wood, Alex"
1600,LAD,143,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Barnes, Austin","Granderson, Curtis","Forsythe, Logan","Ethier, Andre","Hill, Rich"
1601,LAD,144,"Granderson, Curtis","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","González, Adrián","Grandal, Yasmani","Forsythe, Logan","Maeda, Kenta"
1602,LAD,145,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Granderson, Curtis","Grandal, Yasmani","Utley, Chase","Kershaw, Clayton"
1603,LAD,146,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Hernández, Enrique","Puig, Yasiel","Darvish, Yu"
1604,LAD,147,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Utley, Chase","Grandal, Yasmani","Ethier, Andre","Wood, Alex"
1605,LAD,148,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Granderson, Curtis","Barnes, Austin","Pederson, Joc","Hill, Rich"
1606,LAD,149,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Granderson, Curtis","Grandal, Yasmani","Forsythe, Logan","Ryu, Hyun Jin"
1607,LAD,150,"Taylor, Chris","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Barnes, Austin","Granderson, Curtis","Utley, Chase","Hernández, Enrique","Kershaw, Clayton"
1608,LAD,151,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Granderson, Curtis","Utley, Chase","Grandal, Yasmani","Ethier, Andre","Darvish, Yu"
1609,LAD,152,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Barnes, Austin","Granderson, Curtis","Forsythe, Logan","Wood, Alex"
1610,LAD,153,"Taylor, Chris","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Granderson, Curtis","Utley, Chase","Grandal, Yasmani","Forsythe, Logan","Maeda, Kenta"
1611,LAD,154,"Taylor, Chris","Seager, Corey","Bellinger, Cody","Granderson, Curtis","Ethier, Andre","Grandal, Yasmani","Utley, Chase","Forsythe, Logan","Hill, Rich"
1612,LAD,155,"Taylor, Chris","Seager, Corey","Hernández, Enrique","Puig, Yasiel","Forsythe, Logan","Barnes, Austin","Farmer, Kyle","Culberson, Charlie","Dickson, O'Koyea"
1613,LAD,156,"Taylor, Chris","Seager, Corey","Bellinger, Cody","Granderson, Curtis","Forsythe, Logan","Utley, Chase","Grandal, Yasmani","Pederson, Joc","Kershaw, Clayton"
1614,LAD,157,"Taylor, Chris","Seager, Corey","Hernández, Enrique","Bellinger, Cody","Forsythe, Logan","Barnes, Austin","Grandal, Yasmani","Segedin, Rob","Darvish, Yu"
1615,LAD,158,"Utley, Chase","Seager, Corey","Turner, Justin","Bellinger, Cody","Grandal, Yasmani","Puig, Yasiel","González, Adrián","Wood, Alex","Utley, Chase"
1616,LAD,159,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Hernández, Enrique","Forsythe, Logan","Barnes, Austin","Puig, Yasiel","Hill, Rich"
1617,LAD,160,"Granderson, Curtis","Seager, Corey","Turner, Justin","Bellinger, Cody","Puig, Yasiel","Ethier, Andre","Grandal, Yasmani","Forsythe, Logan","Thompson, Trayce"
1618,LAD,161,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Barnes, Austin","Granderson, Curtis","Puig, Yasiel","Utley, Chase","Kershaw, Clayton"
1619,LAD,162,"Taylor, Chris","Seager, Corey","Turner, Justin","Bellinger, Cody","Hernández, Enrique","Forsythe, Logan","Grandal, Yasmani","Puig, Yasiel","Stripling, Ross"
1620,SF,1,"Span, Denard","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Parker, Jarrett","Panik, Joe","Bumgarner, Madison"
1621,SF,2,"Hernández, Gorkys","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Marrero, Chris","Panik, Joe","Cueto, Johnny"
1622,SF,3,"Hernández, Gorkys","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Parker, Jarrett","Panik, Joe","Moore, Matt"
1623,SF,4,"Hernández, Gorkys","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Marrero, Chris","Hill, Aaron","Samardzija, Jeff"
1624,SF,5,"Panik, Joe","Hill, Aaron","Belt, Brandon","Crawford, Brandon","Hundley, Nick","Núñez, Eduardo","Parker, Jarrett","Hernández, Gorkys","Cain, Matt"
1625,SF,6,"Span, Denard","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Panik, Joe","Parker, Jarrett","Bumgarner, Madison"
1626,SF,7,"Span, Denard","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Marrero, Chris","Hill, Aaron","Cueto, Johnny"
1627,SF,8,"Span, Denard","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Panik, Joe","Parker, Jarrett","Moore, Matt"
1628,SF,9,"Hernández, Gorkys","Belt, Brandon","Pence, Hunter","Hill, Aaron","Hundley, Nick","Núñez, Eduardo","Marrero, Chris","Panik, Joe","Samardzija, Jeff"
1629,SF,10,"Span, Denard","Belt, Brandon","Pence, Hunter","Crawford, Brandon","Gillaspie, Conor","Hundley, Nick","Panik, Joe","Cain, Matt","Span, Denard"
1630,SF,11,"Span, Denard","Panik, Joe","Belt, Brandon","Pence, Hunter","Gillaspie, Conor","Núñez, Eduardo","Parker, Jarrett","Federowicz, Tim","Bumgarner, Madison"
1631,SF,12,"Span, Denard","Belt, Brandon","Pence, Hunter","Hundley, Nick","Crawford, Brandon","Núñez, Eduardo","Marrero, Chris","Panik, Joe","Cueto, Johnny"
1632,SF,13,"Span, Denard","Panik, Joe","Pence, Hunter","Crawford, Brandon","Gillaspie, Conor","Núñez, Eduardo","Hundley, Nick","Parker, Jarrett","Moore, Matt"
1633,SF,14,"Span, Denard","Belt, Brandon","Pence, Hunter","Crawford, Brandon","Hundley, Nick","Núñez, Eduardo","Panik, Joe","Marrero, Chris","Samardzija, Jeff"
1634,SF,15,"Span, Denard","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Hundley, Nick","Panik, Joe","Marrero, Chris"
1635,SF,16,"Hill, Aaron","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Hundley, Nick","Panik, Joe","Hernández, Gorkys"
1636,SF,17,"Span, Denard","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Panik, Joe","Marrero, Chris","Cueto, Johnny"
1637,SF,18,"Span, Denard","Belt, Brandon","Panik, Joe","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Marrero, Chris","Hernández, Gorkys","Moore, Matt"
1638,SF,19,"Núñez, Eduardo","Belt, Brandon","Pence, Hunter","Posey, Buster","Crawford, Brandon","Hundley, Nick","Panik, Joe","Hernández, Gorkys","Samardzija, Jeff"
1639,SF,20,"Pence, Hunter","Belt, Brandon","Núñez, Eduardo","Posey, Buster","Crawford, Brandon","Arroyo, Christian","Panik, Joe","Stubbs, Drew","Cain, Matt"
1640,SF,21,"Pence, Hunter","Arroyo, Christian","Núñez, Eduardo","Posey, Buster","Crawford, Brandon","Hundley, Nick","Panik, Joe","Stubbs, Drew","Blach, Ty"
1641,SF,22,"Pence, Hunter","Belt, Brandon","Núñez, Eduardo","Posey, Buster","Arroyo, Christian","Panik, Joe","Hernández, Gorkys","Stubbs, Drew","Cueto, Johnny"
1642,SF,23,"Pence, Hunter","Belt, Brandon","Núñez, Eduardo","Posey, Buster","Arroyo, Christian","Hundley, Nick","Tomlinson, Kelby","Hernández, Gorkys","Moore, Matt"
1643,SF,24,"Panik, Joe","Belt, Brandon","Pence, Hunter","Morse, Michael","Arroyo, Christian","Gillaspie, Conor","Hundley, Nick","Stubbs, Drew","Samardzija, Jeff"
1644,SF,25,"Panik, Joe","Belt, Brandon","Posey, Buster","Morse, Michael","Arroyo, Christian","Gillaspie, Conor","Núñez, Eduardo","Stubbs, Drew","Cain, Matt"
1645,SF,26,"Núñez, Eduardo","Belt, Brandon","Pence, Hunter","Posey, Buster","Morse, Michael","Arroyo, Christian","Panik, Joe","Hernández, Gorkys","Blach, Ty"
1646,SF,27,"Hernández, Gorkys","Arroyo, Christian","Pence, Hunter","Posey, Buster","Morse, Michael","Núñez, Eduardo","Panik, Joe","Stubbs, Drew","Cueto, Johnny"
1647,SF,28,"Hernández, Gorkys","Belt, Brandon","Pence, Hunter","Posey, Buster","Arroyo, Christian","Núñez, Eduardo","Panik, Joe","Hundley, Nick","Moore, Matt"
1648,SF,29,"Hernández, Gorkys","Belt, Brandon","Pence, Hunter","Posey, Buster","Arroyo, Christian","Núñez, Eduardo","Panik, Joe","Tomlinson, Kelby","Samardzija, Jeff"
1649,SF,30,"Panik, Joe","Belt, Brandon","Pence, Hunter","Posey, Buster","Morse, Michael","Arroyo, Christian","Núñez, Eduardo","Hernández, Gorkys","Cain, Matt"
1650,SF,31,"Tomlinson, Kelby","Belt, Brandon","Pence, Hunter","Posey, Buster","Arroyo, Christian","Ruggiano, Justin","Núñez, Eduardo","Hernández, Gorkys","Blach, Ty"
1651,SF,32,"Panik, Joe","Belt, Brandon","Pence, Hunter","Posey, Buster","Gillaspie, Conor","Arroyo, Christian","Núñez, Eduardo","Hernández, Gorkys","Cueto, Johnny"
1652,SF,33,"Panik, Joe","Belt, Brandon","Pence, Hunter","Posey, Buster","Arroyo, Christian","Núñez, Eduardo","Gillaspie, Conor","Hernández, Gorkys","Moore, Matt"
1653,SF,34,"Panik, Joe","Belt, Brandon","Pence, Hunter","Posey, Buster","Gillaspie, Conor","Arroyo, Christian","Núñez, Eduardo","Hernández, Gorkys","Samardzija, Jeff"
1654,SF,35,"Panik, Joe","Núñez, Eduardo","Pence, Hunter","Posey, Buster","Arroyo, Christian","Hundley, Nick","Ruggiano, Justin","Hernández, Gorkys","Cain, Matt"
1655,SF,36,"Span, Denard","Belt, Brandon","Pence, Hunter","Crawford, Brandon","Arroyo, Christian","Panik, Joe","Núñez, Eduardo","Hundley, Nick","Blach, Ty"
1656,SF,37,"Span, Denard","Belt, Brandon","Arroyo, Christian","Posey, Buster","Crawford, Brandon","Panik, Joe","Núñez, Eduardo","Ruggiano, Justin","Cueto, Johnny"
1657,SF,38,"Span, Denard","Panik, Joe","Belt, Brandon","Morse, Michael","Crawford, Brandon","Hundley, Nick","Tomlinson, Kelby","Ruggiano, Justin","Moore, Matt"
1658,SF,39,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Arroyo, Christian","Núñez, Eduardo","Ruggiano, Justin","Samardzija, Jeff"
1659,SF,40,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Arroyo, Christian","Williamson, Mac","Cain, Matt"
1660,SF,41,"Span, Denard","Arroyo, Christian","Belt, Brandon","Posey, Buster","Crawford, Brandon","Ruggiano, Justin","Núñez, Eduardo","Williamson, Mac","Blach, Ty"
1661,SF,42,"Núñez, Eduardo","Ruggiano, Justin","Arroyo, Christian","Posey, Buster","Morse, Michael","Williamson, Mac","Panik, Joe","Hernández, Gorkys","Cueto, Johnny"
1662,SF,43,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Arroyo, Christian","Moore, Matt","Span, Denard"
1663,SF,44,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Arroyo, Christian","Williamson, Mac","Samardzija, Jeff"
1664,SF,45,"Span, Denard","Panik, Joe","Arroyo, Christian","Belt, Brandon","Crawford, Brandon","Núñez, Eduardo","Hundley, Nick","Williamson, Mac","Cain, Matt"
1665,SF,46,"Panik, Joe","Arroyo, Christian","Belt, Brandon","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Ruggiano, Justin","Hernández, Gorkys","Blach, Ty"
1666,SF,47,"Panik, Joe","Arroyo, Christian","Belt, Brandon","Posey, Buster","Ruggiano, Justin","Crawford, Brandon","Núñez, Eduardo","Hernández, Gorkys","Cueto, Johnny"
1667,SF,48,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Núñez, Eduardo","Arroyo, Christian","Williamson, Mac","Moore, Matt"
1668,SF,49,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Ruggiano, Justin","Williamson, Mac","Arroyo, Christian","Samardzija, Jeff"
1669,SF,50,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Ruggiano, Justin","Crawford, Brandon","Hundley, Nick","Arroyo, Christian","Cain, Matt"
1670,SF,51,"Span, Denard","Núñez, Eduardo","Panik, Joe","Belt, Brandon","Crawford, Brandon","Hill, Aaron","Hundley, Nick","Williamson, Mac","Blach, Ty"
1671,SF,52,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Ruggiano, Justin","Panik, Joe","Hernández, Gorkys","Cueto, Johnny"
1672,SF,53,"Span, Denard","Panik, Joe","Belt, Brandon","Posey, Buster","Crawford, Brandon","Ruggiano, Justin","Arroyo, Christian","Arroyo, Christian","Williamson, Mac"
1673,SF,54,"Calixte, Orlando","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Ruggiano, Justin","Hill, Aaron","Arroyo, Christian","Hernández, Gorkys","Samardzija, Jeff"
1674,SF,55,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Calixte, Orlando","Panik, Joe","Hernández, Gorkys","Cain, Matt"
1675,SF,56,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Panik, Joe","Calixte, Orlando","Slater, Austin","Blach, Ty"
1676,SF,57,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Panik, Joe","Calixte, Orlando","Slater, Austin","Cueto, Johnny"
1677,SF,58,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Hundley, Nick","Panik, Joe","Calixte, Orlando","Moore, Matt"
1678,SF,59,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Pence, Hunter","Panik, Joe","Calixte, Orlando","Samardzija, Jeff"
1679,SF,60,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Pence, Hunter","Panik, Joe","Slater, Austin","Cain, Matt"
1680,SF,61,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Pence, Hunter","Panik, Joe","Calixte, Orlando","Blach, Ty"
1681,SF,62,"Span, Denard","Núñez, Eduardo","Panik, Joe","Belt, Brandon","Crawford, Brandon","Hundley, Nick","Hernández, Gorkys","Slater, Austin","Cueto, Johnny"
1682,SF,63,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Pence, Hunter","Hill, Aaron","Slater, Austin","Moore, Matt"
1683,SF,64,"Span, Denard","Núñez, Eduardo","Belt, Brandon","Posey, Buster","Crawford, Brandon","Pence, Hunter","Hill, Aaron","Slater, Austin","Samardzija, Jeff"
