,team,gamenum,b1,b2,b3,b4,b5,b6,b7,b8,b9
569,TOR,84,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Biggio, Cavan","Gurriel Jr., Lourdes","Jansen, Danny"
570,TOR,85,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Gurriel Jr., Lourdes","Biggio, Cavan","McGuire, Reese"
571,TOR,86,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Hernández, Teoscar","Grichuk, Randal","Gurriel Jr., Lourdes","Espinal, Santiago"
572,TOR,87,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Gurriel Jr., Lourdes","Espinal, Santiago","Biggio, Cavan","Jansen, Danny"
573,TOR,88,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Biggio, Cavan","Gurriel Jr., Lourdes","McGuire, Reese"
574,TOR,89,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Gurriel Jr., Lourdes","Espinal, Santiago","Jansen, Danny"
575,TOR,90,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Biggio, Cavan","Gurriel Jr., Lourdes","McGuire, Reese"
576,TOR,91,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Biggio, Cavan","Gurriel Jr., Lourdes","McGuire, Reese"
577,TOR,92,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Gurriel Jr., Lourdes","Biggio, Cavan","Jansen, Danny"
578,TOR,93,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Springer, George","Hernández, Teoscar","Grichuk, Randal","Biggio, Cavan","Kirk, Alejandro","Matz, Steven"
579,TOR,94,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Biggio, Cavan","McGuire, Reese","Ryu, Hyun Jin"
580,TOR,95,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Grichuk, Randal","Espinal, Santiago","Kirk, Alejandro","Stripling, Ross"
581,TOR,96,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Biggio, Cavan","McGuire, Reese"
582,TOR,97,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago","McGuire, Reese"
583,TOR,98,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Biggio, Cavan","Kirk, Alejandro"
584,TOR,99,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Grichuk, Randal","Biggio, Cavan","Espinal, Santiago","McGuire, Reese"
585,TOR,100,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago","Kirk, Alejandro"
586,TOR,101,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago","Kirk, Alejandro"
587,TOR,102,"Springer, George","Hernández, Teoscar","Semien, Marcus","Bichette, Bo","Gurriel Jr., Lourdes","Biggio, Cavan","Grichuk, Randal","Espinal, Santiago","McGuire, Reese"
588,TOR,103,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Grichuk, Randal","Espinal, Santiago","Kirk, Alejandro","Biggio, Cavan"
589,TOR,104,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Valera, Breyvic","McGuire, Reese"
590,TOR,105,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Grichuk, Randal","Valera, Breyvic","McGuire, Reese"
591,TOR,106,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Dickerson, Corey","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago","McGuire, Reese"
592,TOR,107,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Kirk, Alejandro","Grichuk, Randal","Valera, Breyvic"
593,TOR,108,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Gurriel Jr., Lourdes","Espinal, Santiago"
594,TOR,109,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Grichuk, Randal","Valera, Breyvic","McGuire, Reese"
595,TOR,110,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Valera, Breyvic","Espinal, Santiago","McGuire, Reese"
596,TOR,111,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Grichuk, Randal","Valera, Breyvic","McGuire, Reese"
597,TOR,112,"Springer, George","Guerrero Jr., Vladimir","Semien, Marcus","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago"
598,TOR,113,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Gurriel Jr., Lourdes","Valera, Breyvic","Espinal, Santiago"
599,TOR,114,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Grichuk, Randal","Valera, Breyvic","Espinal, Santiago","McGuire, Reese"
600,TOR,115,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Kirk, Alejandro","Grichuk, Randal","Espinal, Santiago"
601,TOR,116,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago","McGuire, Reese"
602,TOR,117,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Grichuk, Randal","Valera, Breyvic","Espinal, Santiago"
603,TOR,118,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Grichuk, Randal","Espinal, Santiago","McGuire, Reese","Manoah, Alek"
604,TOR,119,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Hernández, Teoscar","Gurriel Jr., Lourdes","Valera, Breyvic","Grichuk, Randal","McGuire, Reese","Berríos, José"
605,TOR,120,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Gurriel Jr., Lourdes","Kirk, Alejandro","Grichuk, Randal","Smith, Kevin","Espinal, Santiago"
606,TOR,121,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Espinal, Santiago","Grichuk, Randal","McGuire, Reese"
607,TOR,122,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Smith, Kevin"
608,TOR,123,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Espinal, Santiago","Grichuk, Randal","McGuire, Reese"
609,TOR,124,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Gurriel Jr., Lourdes","Palacios, Josh","Espinal, Santiago"
610,TOR,125,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Espinal, Santiago"
611,TOR,126,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Kirk, Alejandro","Espinal, Santiago","Grichuk, Randal","Smith, Kevin","McGuire, Reese"
612,TOR,127,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Palacios, Josh","Smith, Kevin","McGuire, Reese"
613,TOR,128,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Kirk, Alejandro","Dickerson, Corey","Gurriel Jr., Lourdes","Espinal, Santiago","Grichuk, Randal","Smith, Kevin"
614,TOR,129,"Semien, Marcus","Bichette, Bo","Guerrero Jr., Vladimir","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Smith, Kevin","McGuire, Reese"
615,TOR,130,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Dickerson, Corey","Smith, Kevin","Dyson, Jarrod"
616,TOR,131,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Smith, Kevin","Jansen, Danny"
617,TOR,132,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Dickerson, Corey","Gurriel Jr., Lourdes","Valera, Breyvic"
618,TOR,133,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Smith, Kevin"
619,TOR,134,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Dickerson, Corey","Valera, Breyvic","Jansen, Danny"
620,TOR,135,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Valera, Breyvic"
621,TOR,136,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Jansen, Danny","Smith, Kevin"
622,TOR,137,"Dickerson, Corey","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Lamb, Jake","McGuire, Reese"
623,TOR,138,"Dickerson, Corey","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Lamb, Jake","Jansen, Danny"
624,TOR,139,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Jansen, Danny","Smith, Kevin"
625,TOR,140,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Lamb, Jake","Dyson, Jarrod"
626,TOR,141,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Lamb, Jake","Jansen, Danny"
627,TOR,142,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Valera, Breyvic"
628,TOR,143,"Bichette, Bo","Semien, Marcus","Guerrero Jr., Vladimir","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Jansen, Danny","Valera, Breyvic","Lamb, Jake"
629,TOR,144,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Valera, Breyvic"
630,TOR,145,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Valera, Breyvic","McGuire, Reese"
631,TOR,146,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Lamb, Jake"
632,TOR,147,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Jansen, Danny","Lamb, Jake"
633,TOR,148,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Valera, Breyvic","Grichuk, Randal","McGuire, Reese"
634,TOR,149,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Gurriel Jr., Lourdes","Valera, Breyvic","Jansen, Danny"
635,TOR,150,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Grichuk, Randal","Lamb, Jake"
636,TOR,151,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Gurriel Jr., Lourdes","Dickerson, Corey","Valera, Breyvic"
637,TOR,152,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Lamb, Jake","McGuire, Reese","Dyson, Jarrod"
638,TOR,153,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Grichuk, Randal","Valera, Breyvic","Jansen, Danny"
639,TOR,154,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Kirk, Alejandro","Dickerson, Corey","Espinal, Santiago","McGuire, Reese"
640,TOR,155,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Espinal, Santiago","Kirk, Alejandro","Grichuk, Randal"
641,TOR,156,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Espinal, Santiago","Jansen, Danny","Grichuk, Randal"
642,TOR,157,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Dickerson, Corey","Espinal, Santiago","Jansen, Danny"
643,TOR,158,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Dickerson, Corey","Espinal, Santiago","McGuire, Reese"
644,TOR,159,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Kirk, Alejandro","Espinal, Santiago","Grichuk, Randal"
645,TOR,160,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Dickerson, Corey","Espinal, Santiago","Jansen, Danny","Biggio, Cavan"
646,TOR,161,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Espinal, Santiago","Jansen, Danny","Grichuk, Randal"
647,TOR,162,"Springer, George","Semien, Marcus","Guerrero Jr., Vladimir","Bichette, Bo","Hernández, Teoscar","Gurriel Jr., Lourdes","Espinal, Santiago","Jansen, Danny","Grichuk, Randal"
648,ATL,1,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian","Fried, Max"
649,ATL,2,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian","Morton, Charlie"
650,ATL,3,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian","Anderson, Ian"
651,ATL,4,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian","Smyly, Drew"
652,ATL,5,"Acuña Jr., Ronald","Albies, Ozzie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Inciarte, Ender","Fried, Max","Acuña Jr., Ronald"
653,ATL,6,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","Riley, Austin","Swanson, Dansby","Jackson, Alex","Pache, Cristian","Ynoa, Huascar"
654,ATL,7,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian"
655,ATL,8,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian","Anderson, Ian"
656,ATL,9,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Pache, Cristian","Smyly, Drew"
657,ATL,10,"Acuña Jr., Ronald","Albies, Ozzie","Freeman, Freddie","Ozuna, Marcell","Swanson, Dansby","Riley, Austin","Jackson, Alex","Inciarte, Ender","Ynoa, Huascar"
658,ATL,11,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Albies, Ozzie","Swanson, Dansby","Adrianza, Ehire","Pache, Cristian","Fried, Max"
659,ATL,12,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Inciarte, Ender","Morton, Charlie"
660,ATL,13,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Jackson, Alex","Anderson, Ian"
661,ATL,14,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Albies, Ozzie","Swanson, Dansby","Adrianza, Ehire","Inciarte, Ender","Wright, Kyle"
662,ATL,15,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Adrianza, Ehire","Riley, Austin","Heredia, Guillermo","Ynoa, Huascar"
663,ATL,16,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Swanson, Dansby","Adrianza, Ehire","Riley, Austin","Heredia, Guillermo","Wilson, Bryse"
664,ATL,17,"Adrianza, Ehire","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Albies, Ozzie","Sandoval, Pablo","Swanson, Dansby","Riley, Austin","Heredia, Guillermo"
665,ATL,18,"Adrianza, Ehire","Freeman, Freddie","Ozuna, Marcell","d'Arnaud, Travis","Albies, Ozzie","Sandoval, Pablo","Swanson, Dansby","Riley, Austin","Heredia, Guillermo"
666,ATL,19,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Heredia, Guillermo","Riley, Austin","Jackson, Alex","Ynoa, Huascar"
667,ATL,20,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Smyly, Drew"
668,ATL,21,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Heredia, Guillermo","Riley, Austin","Jackson, Alex","Wilson, Bryse"
669,ATL,22,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Morton, Charlie"
670,ATL,23,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Anderson, Ian"
671,ATL,24,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Jackson, Alex","Ynoa, Huascar"
672,ATL,25,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Wilson, Bryse"
673,ATL,26,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","d'Arnaud, Travis","Swanson, Dansby","Riley, Austin","Adrianza, Ehire","Jackson, Alex"
674,ATL,27,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","d'Arnaud, Travis","Swanson, Dansby","Sandoval, Pablo","Riley, Austin","Pache, Cristian"
675,ATL,28,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Sandoval, Pablo","Swanson, Dansby","Riley, Austin","Contreras, William","Pache, Cristian"
676,ATL,29,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Pache, Cristian","Ynoa, Huascar"
677,ATL,30,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Pache, Cristian","Fried, Max"
678,ATL,31,"Acuña Jr., Ronald","Albies, Ozzie","Ozuna, Marcell","Riley, Austin","Swanson, Dansby","Adrianza, Ehire","Pache, Cristian","Mathis, Jeff","Smyly, Drew"
679,ATL,32,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Contreras, William","Swanson, Dansby","Pache, Cristian","Tomlin, Josh"
680,ATL,33,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Pache, Cristian","Anderson, Ian"
681,ATL,34,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Pache, Cristian","Ynoa, Huascar"
682,ATL,35,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Pache, Cristian","Wilson, Bryse"
683,ATL,36,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Pache, Cristian","Fried, Max"
684,ATL,37,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Adrianza, Ehire","Swanson, Dansby","Mathis, Jeff","Pache, Cristian","Morton, Charlie"
685,ATL,38,"Adrianza, Ehire","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Contreras, William","Inciarte, Ender","Smyly, Drew"
686,ATL,39,"Adrianza, Ehire","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Contreras, William","Heredia, Guillermo","Anderson, Ian"
687,ATL,40,"Adrianza, Ehire","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Contreras, William","Inciarte, Ender","Ynoa, Huascar"
688,ATL,41,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Heredia, Guillermo","Mathis, Jeff","Fried, Max"
689,ATL,42,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Swanson, Dansby","Riley, Austin","Contreras, William","Heredia, Guillermo","Davidson, Tucker"
690,ATL,43,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Heredia, Guillermo","Morton, Charlie"
691,ATL,44,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Heredia, Guillermo","Smyly, Drew"
692,ATL,45,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Smith, Kevan","Heredia, Guillermo","Anderson, Ian"
693,ATL,46,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Inciarte, Ender","Wilson, Bryse"
694,ATL,47,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Contreras, William","Heredia, Guillermo","Fried, Max"
695,ATL,48,"Acuña Jr., Ronald","Freeman, Freddie","Ozuna, Marcell","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Sandoval, Pablo","Heredia, Guillermo","Contreras, William"
696,ATL,49,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Sandoval, Pablo","Heredia, Guillermo","Inciarte, Ender","Contreras, William"
697,ATL,50,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Adrianza, Ehire","Contreras, William","Heredia, Guillermo","Anderson, Ian"
698,ATL,51,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Almonte, Abraham","Contreras, William","Heredia, Guillermo","Morton, Charlie"
699,ATL,52,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Almonte, Abraham","Contreras, William","Heredia, Guillermo","Fried, Max"
700,ATL,53,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Adrianza, Ehire","Heredia, Guillermo","Smith, Kevan","Smyly, Drew"
701,ATL,54,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Adrianza, Ehire","Contreras, William","Heredia, Guillermo","Davidson, Tucker"
702,ATL,55,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Adrianza, Ehire","Contreras, William","Heredia, Guillermo","Anderson, Ian"
703,ATL,56,"Acuña Jr., Ronald","Freeman, Freddie","Albies, Ozzie","Riley, Austin","Swanson, Dansby","Adrianza, Ehire","Heredia, Guillermo","Smith, Kevan","Morton, Charlie"
