,team,gamenum,opponent,date,opposinghandedness,pa1,pa2,pa3,pa4,pa5,pa6,pa7,pa8,pa9,dblheader
66,LAA,67,OAK,2016-06-17,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
67,LAA,68,OAK,2016-06-18,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
68,LAA,69,OAK,2016-06-19,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
69,LAA,70,HOU,2016-06-20,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
70,LAA,71,HOU,2016-06-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
71,LAA,72,HOU,2016-06-22,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
72,LAA,73,OAK,2016-06-23,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
73,LAA,74,OAK,2016-06-24,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
74,LAA,75,OAK,2016-06-25,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
75,LAA,76,OAK,2016-06-26,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
76,LAA,77,HOU,2016-06-27,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
77,LAA,78,HOU,2016-06-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
78,LAA,79,HOU,2016-06-29,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
79,LAA,80,BOS,2016-07-01,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
80,LAA,81,BOS,2016-07-02,R,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
81,LAA,82,BOS,2016-07-03,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
82,LAA,83,TB,2016-07-04,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
83,LAA,84,TB,2016-07-05,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
84,LAA,85,TB,2016-07-06,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
85,LAA,86,TB,2016-07-07,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
86,LAA,87,BAL,2016-07-08,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
87,LAA,88,BAL,2016-07-09,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
88,LAA,89,BAL,2016-07-10,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
89,LAA,90,CWS,2016-07-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
90,LAA,91,CWS,2016-07-16,R,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,false
91,LAA,92,CWS,2016-07-17,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
92,LAA,93,TEX,2016-07-18,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
93,LAA,94,TEX,2016-07-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
94,LAA,95,TEX,2016-07-20,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
95,LAA,96,HOU,2016-07-22,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
96,LAA,97,HOU,2016-07-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
97,LAA,98,HOU,2016-07-24,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
98,LAA,99,KC,2016-07-25,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
99,LAA,100,KC,2016-07-26,R,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
100,LAA,101,KC,2016-07-27,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
101,LAA,102,BOS,2016-07-28,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
102,LAA,103,BOS,2016-07-29,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
103,LAA,104,BOS,2016-07-30,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
104,LAA,105,BOS,2016-07-31,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
105,LAA,106,OAK,2016-08-02,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
106,LAA,107,OAK,2016-08-03,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
107,LAA,108,OAK,2016-08-04,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
108,LAA,109,SEA,2016-08-05,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
109,LAA,110,SEA,2016-08-06,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
110,LAA,111,SEA,2016-08-07,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
111,LAA,112,CHC,2016-08-09,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
112,LAA,113,CHC,2016-08-10,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
113,LAA,114,CLE,2016-08-11,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
114,LAA,115,CLE,2016-08-12,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
115,LAA,116,CLE,2016-08-13,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
116,LAA,117,CLE,2016-08-14,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
117,LAA,118,SEA,2016-08-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
118,LAA,119,SEA,2016-08-16,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
119,LAA,120,SEA,2016-08-17,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
120,LAA,121,SEA,2016-08-18,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
121,LAA,122,NYY,2016-08-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
122,LAA,123,NYY,2016-08-20,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
123,LAA,124,NYY,2016-08-21,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
124,LAA,125,TOR,2016-08-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
125,LAA,126,TOR,2016-08-24,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
126,LAA,127,TOR,2016-08-25,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
127,LAA,128,DET,2016-08-26,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
128,LAA,129,DET,2016-08-27,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
129,LAA,130,DET,2016-08-28,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
130,LAA,131,CIN,2016-08-29,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
131,LAA,132,CIN,2016-08-30,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
132,LAA,133,CIN,2016-08-31,L,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
133,LAA,134,SEA,2016-09-02,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
134,LAA,135,SEA,2016-09-03,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
135,LAA,136,SEA,2016-09-04,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
136,LAA,137,OAK,2016-09-05,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
137,LAA,138,OAK,2016-09-06,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
138,LAA,139,OAK,2016-09-07,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
139,LAA,140,TEX,2016-09-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
140,LAA,141,TEX,2016-09-10,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
141,LAA,142,TEX,2016-09-11,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
142,LAA,143,SEA,2016-09-12,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
143,LAA,144,SEA,2016-09-13,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
144,LAA,145,SEA,2016-09-14,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
145,LAA,146,TOR,2016-09-15,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
146,LAA,147,TOR,2016-09-16,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
147,LAA,148,TOR,2016-09-17,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
148,LAA,149,TOR,2016-09-18,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
149,LAA,150,TEX,2016-09-19,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
150,LAA,151,TEX,2016-09-20,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
151,LAA,152,TEX,2016-09-21,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
152,LAA,153,HOU,2016-09-22,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
153,LAA,154,HOU,2016-09-23,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
154,LAA,155,HOU,2016-09-24,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
155,LAA,156,HOU,2016-09-25,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
156,LAA,157,OAK,2016-09-26,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
157,LAA,158,OAK,2016-09-27,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
158,LAA,159,OAK,2016-09-28,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
159,LAA,160,HOU,2016-09-30,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
160,LAA,161,HOU,2016-10-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
161,LAA,162,HOU,2016-10-02,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
162,HOU,1,NYY,2016-04-05,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
163,HOU,2,NYY,2016-04-06,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
164,HOU,3,NYY,2016-04-07,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
165,HOU,4,MIL,2016-04-08,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
166,HOU,5,MIL,2016-04-09,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
167,HOU,6,MIL,2016-04-10,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
168,HOU,7,KC,2016-04-11,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
169,HOU,8,KC,2016-04-12,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
170,HOU,9,KC,2016-04-13,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
171,HOU,10,KC,2016-04-14,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
172,HOU,11,DET,2016-04-15,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
173,HOU,12,DET,2016-04-16,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
174,HOU,13,DET,2016-04-17,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
175,HOU,14,TEX,2016-04-19,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
176,HOU,15,TEX,2016-04-20,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
177,HOU,16,TEX,2016-04-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
178,HOU,17,BOS,2016-04-22,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
179,HOU,18,BOS,2016-04-23,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
180,HOU,19,BOS,2016-04-24,L,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,false
181,HOU,20,SEA,2016-04-25,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
182,HOU,21,SEA,2016-04-26,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
183,HOU,22,SEA,2016-04-27,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
184,HOU,23,OAK,2016-04-29,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
185,HOU,24,OAK,2016-04-30,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
186,HOU,25,OAK,2016-05-01,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
187,HOU,26,MIN,2016-05-02,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
188,HOU,27,MIN,2016-05-03,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
189,HOU,28,MIN,2016-05-04,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
190,HOU,29,SEA,2016-05-05,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
191,HOU,30,SEA,2016-05-06,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
192,HOU,31,SEA,2016-05-07,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
193,HOU,32,SEA,2016-05-08,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
194,HOU,33,CLE,2016-05-09,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
195,HOU,34,CLE,2016-05-10,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
196,HOU,35,CLE,2016-05-11,R,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,false
197,HOU,36,BOS,2016-05-12,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
198,HOU,37,BOS,2016-05-13,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
199,HOU,38,BOS,2016-05-14,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
200,HOU,39,BOS,2016-05-15,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
201,HOU,40,CWS,2016-05-17,L,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,false
202,HOU,41,CWS,2016-05-18,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
203,HOU,42,CWS,2016-05-19,L,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
204,HOU,43,TEX,2016-05-20,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
205,HOU,44,TEX,2016-05-21,L,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
206,HOU,45,TEX,2016-05-22,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
207,HOU,46,BAL,2016-05-24,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
208,HOU,47,BAL,2016-05-25,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
209,HOU,48,BAL,2016-05-26,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
210,HOU,49,LAA,2016-05-27,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
211,HOU,50,LAA,2016-05-28,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
212,HOU,51,LAA,2016-05-29,R,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
213,HOU,52,ARI,2016-05-30,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
214,HOU,53,ARI,2016-05-31,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
215,HOU,54,ARI,2016-06-01,L,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
216,HOU,55,ARI,2016-06-02,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
217,HOU,56,OAK,2016-06-03,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
218,HOU,57,OAK,2016-06-04,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
219,HOU,58,OAK,2016-06-05,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
220,HOU,59,TEX,2016-06-06,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
221,HOU,60,TEX,2016-06-07,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
222,HOU,61,TEX,2016-06-08,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
223,HOU,62,TEX,2016-06-09,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
224,HOU,63,TB,2016-06-10,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
225,HOU,64,TB,2016-06-11,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
226,HOU,65,TB,2016-06-12,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
227,HOU,66,STL,2016-06-14,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
228,HOU,67,STL,2016-06-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
229,HOU,68,CIN,2016-06-17,L,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,false
230,HOU,69,CIN,2016-06-18,L,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
231,HOU,70,CIN,2016-06-19,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
232,HOU,71,LAA,2016-06-20,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
233,HOU,72,LAA,2016-06-21,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
234,HOU,73,LAA,2016-06-22,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
