,team,gamenum,b1,b2,b3,b4,b5,b6,b7,b8,b9
32,LAA,33,"Fletcher, David","Ohtani, Shohei","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Adell, Jo","Castro, Jason","Simmons, Andrelton"
33,LAA,34,"Fletcher, David","Ohtani, Shohei","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Adell, Jo","Bemboom, Anthony","Simmons, Andrelton"
34,LAA,35,"Fletcher, David","Ohtani, Shohei","Trout, Mike","Rendon, Anthony","Goodwin, Brian","Pujols, Albert","Adell, Jo","Bemboom, Anthony","Simmons, Andrelton"
35,LAA,36,"Simmons, Andrelton","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Adell, Jo","Walsh, Jared","Rengifo, Luis","Bemboom, Anthony"
36,LAA,37,"Ohtani, Shohei","Trout, Mike","Rendon, Anthony","Upton, Justin","Pujols, Albert","Simmons, Andrelton","Adell, Jo","Bemboom, Anthony","Rengifo, Luis"
37,LAA,38,"Simmons, Andrelton","Trout, Mike","Rendon, Anthony","Upton, Justin","Ohtani, Shohei","Barreto, Franklin","Walsh, Jared","Adell, Jo","Bemboom, Anthony"
38,LAA,39,"Simmons, Andrelton","Trout, Mike","Rendon, Anthony","Ohtani, Shohei","Ward, Taylor","Walsh, Jared","Barreto, Franklin","Rengifo, Luis","Briceño, José"
39,LAA,40,"Simmons, Andrelton","Walsh, Jared","Trout, Mike","Ohtani, Shohei","Upton, Justin","Barreto, Franklin","Adell, Jo","Bemboom, Anthony","Rengifo, Luis"
40,LAA,41,"Rengifo, Luis","Upton, Justin","Trout, Mike","Rendon, Anthony","Pujols, Albert","Adell, Jo","Ward, Taylor","Barreto, Franklin","Briceño, José"
41,LAA,42,"Simmons, Andrelton","Upton, Justin","Rendon, Anthony","Pujols, Albert","Adell, Jo","Stassi, Max","Walsh, Jared","Ward, Taylor","Barreto, Franklin"
42,LAA,43,"Simmons, Andrelton","Thaiss, Matt","Trout, Mike","Rendon, Anthony","Ohtani, Shohei","Upton, Justin","Stassi, Max","Walsh, Jared","Adell, Jo"
43,LAA,44,"Simmons, Andrelton","Thaiss, Matt","Trout, Mike","Rendon, Anthony","Ohtani, Shohei","Pujols, Albert","Adell, Jo","Bemboom, Anthony","Rengifo, Luis"
44,LAA,45,"Simmons, Andrelton","Thaiss, Matt","Trout, Mike","Rendon, Anthony","Walsh, Jared","Stassi, Max","Adell, Jo","Ward, Taylor","Rengifo, Luis"
45,LAA,46,"Simmons, Andrelton","Walsh, Jared","Trout, Mike","Rendon, Anthony","Upton, Justin","Ohtani, Shohei","Ward, Taylor","Bemboom, Anthony","Rengifo, Luis"
46,LAA,47,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Stassi, Max","Adell, Jo","Simmons, Andrelton"
47,LAA,48,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Stassi, Max","Adell, Jo","Simmons, Andrelton"
48,LAA,49,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Stassi, Max","Ward, Taylor","Simmons, Andrelton"
49,LAA,50,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Stassi, Max","Adell, Jo","Simmons, Andrelton"
50,LAA,51,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Ward, Taylor","Bemboom, Anthony","Simmons, Andrelton"
51,LAA,52,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Stassi, Max","Ward, Taylor","Simmons, Andrelton"
52,LAA,53,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Ohtani, Shohei","Ward, Taylor","Stassi, Max","Simmons, Andrelton"
53,LAA,54,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Ohtani, Shohei","Upton, Justin","Ward, Taylor","Bemboom, Anthony","Simmons, Andrelton"
54,LAA,55,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Ohtani, Shohei","Upton, Justin","Ward, Taylor","Stassi, Max","Simmons, Andrelton"
55,LAA,56,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Ward, Taylor","Stassi, Max","Rengifo, Luis"
56,LAA,57,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Ohtani, Shohei","Upton, Justin","Ward, Taylor","Bemboom, Anthony","Rengifo, Luis"
57,LAA,58,"Fletcher, David","Walsh, Jared","Trout, Mike","Rendon, Anthony","Pujols, Albert","Upton, Justin","Stassi, Max","Ward, Taylor","Rengifo, Luis"
58,LAA,59,"Fletcher, David","Walsh, Jared","Pujols, Albert","Ohtani, Shohei","Stassi, Max","Ward, Taylor","Adell, Jo","Jones, Jahmai","Soto, Elliot"
59,LAA,60,"Fletcher, David","Walsh, Jared","Ward, Taylor","Ohtani, Shohei","Adell, Jo","Bemboom, Anthony","Upton, Justin","Jones, Jahmai","Soto, Elliot"
60,HOU,1,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Díaz, Aledmys","Maldonado, Martín"
61,HOU,2,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Tucker, Kyle","Maldonado, Martín"
62,HOU,3,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Gurriel, Yuli","Correa, Carlos","Jones, Taylor","Reddick, Josh","Maldonado, Martín"
63,HOU,4,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Tucker, Kyle","Garneau, Dustin"
64,HOU,5,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Tucker, Kyle","Maldonado, Martín"
65,HOU,6,"Tucker, Kyle","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Straw, Myles","Maldonado, Martín"
66,HOU,7,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Tucker, Kyle","Maldonado, Martín"
67,HOU,8,"Springer, George","Altuve, Jose","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Toro, Abraham","Maldonado, Martín"
68,HOU,9,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Reddick, Josh","Tucker, Kyle","Mayfield, Jack","Garneau, Dustin"
69,HOU,10,"Springer, George","Altuve, Jose","Bregman, Alex","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Toro, Abraham","Tucker, Kyle","Maldonado, Martín"
70,HOU,11,"Springer, George","Altuve, Jose","Bregman, Alex","Gurriel, Yuli","Correa, Carlos","Toro, Abraham","Tucker, Kyle","Straw, Myles","Maldonado, Martín"
71,HOU,12,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Tucker, Kyle","Maldonado, Martín"
72,HOU,13,"Tucker, Kyle","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Straw, Myles","Maldonado, Martín"
73,HOU,14,"Tucker, Kyle","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Straw, Myles","Garneau, Dustin"
74,HOU,15,"Altuve, Jose","Reddick, Josh","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Tucker, Kyle","Straw, Myles","Maldonado, Martín"
75,HOU,16,"Altuve, Jose","Reddick, Josh","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Tucker, Kyle","Maldonado, Martín","Straw, Myles"
76,HOU,17,"Altuve, Jose","Reddick, Josh","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Correa, Carlos","Tucker, Kyle","Maldonado, Martín","Straw, Myles"
77,HOU,18,"Springer, George","Reddick, Josh","Bregman, Alex","Gurriel, Yuli","Correa, Carlos","Tucker, Kyle","Toro, Abraham","Maldonado, Martín","Straw, Myles"
78,HOU,19,"Springer, George","Reddick, Josh","Altuve, Jose","Bregman, Alex","Alvarez, Yordan","Gurriel, Yuli","Correa, Carlos","Tucker, Kyle","Maldonado, Martín"
79,HOU,20,"Springer, George","Reddick, Josh","Bregman, Alex","Alvarez, Yordan","Gurriel, Yuli","Correa, Carlos","Altuve, Jose","Tucker, Kyle","Maldonado, Martín"
80,HOU,21,"Springer, George","Reddick, Josh","Bregman, Alex","Gurriel, Yuli","Correa, Carlos","Altuve, Jose","Tucker, Kyle","Toro, Abraham","Maldonado, Martín"
81,HOU,22,"Springer, George","Toro, Abraham","Bregman, Alex","Gurriel, Yuli","Correa, Carlos","Altuve, Jose","Tucker, Kyle","Straw, Myles","Garneau, Dustin"
82,HOU,23,"Straw, Myles","Reddick, Josh","Bregman, Alex","Gurriel, Yuli","Tucker, Kyle","Altuve, Jose","Toro, Abraham","Maldonado, Martín","Mayfield, Jack"
83,HOU,24,"Springer, George","Altuve, Jose","Bregman, Alex","Reddick, Josh","Gurriel, Yuli","Correa, Carlos","Tucker, Kyle","Jones, Taylor","Maldonado, Martín"
84,HOU,25,"Springer, George","Altuve, Jose","Correa, Carlos","Reddick, Josh","Gurriel, Yuli","Tucker, Kyle","Toro, Abraham","Jones, Taylor","Maldonado, Martín"
85,HOU,26,"Springer, George","Altuve, Jose","Correa, Carlos","Reddick, Josh","Toro, Abraham","Tucker, Kyle","Jones, Taylor","Straw, Myles","Maldonado, Martín"
86,HOU,27,"Springer, George","Altuve, Jose","Correa, Carlos","Tucker, Kyle","Gurriel, Yuli","Reddick, Josh","Toro, Abraham","Jones, Taylor","Garneau, Dustin"
87,HOU,28,"Springer, George","Altuve, Jose","Correa, Carlos","Tucker, Kyle","Gurriel, Yuli","Brantley, Michael","Reddick, Josh","Toro, Abraham","Maldonado, Martín"
88,HOU,29,"Springer, George","Altuve, Jose","Correa, Carlos","Tucker, Kyle","Gurriel, Yuli","Brantley, Michael","Reddick, Josh","Maldonado, Martín","Mayfield, Jack"
89,HOU,30,"Straw, Myles","Altuve, Jose","Correa, Carlos","Gurriel, Yuli","Tucker, Kyle","Jones, Taylor","Reddick, Josh","Maldonado, Martín","Mayfield, Jack"
90,HOU,31,"Straw, Myles","Altuve, Jose","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Toro, Abraham","Garneau, Dustin"
91,HOU,32,"Springer, George","Altuve, Jose","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Díaz, Aledmys","Maldonado, Martín"
92,HOU,33,"Springer, George","Altuve, Jose","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Maldonado, Martín","Mayfield, Jack"
93,HOU,34,"Springer, George","Altuve, Jose","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Toro, Abraham","Garneau, Dustin"
94,HOU,35,"Springer, George","Altuve, Jose","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Díaz, Aledmys","Maldonado, Martín"
95,HOU,36,"Springer, George","Altuve, Jose","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Díaz, Aledmys","Reddick, Josh","Maldonado, Martín","Mayfield, Jack"
96,HOU,37,"Springer, George","Reddick, Josh","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Toro, Abraham","Díaz, Aledmys","Maldonado, Martín"
97,HOU,38,"Springer, George","Straw, Myles","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Maldonado, Martín","Toro, Abraham","Mayfield, Jack"
98,HOU,39,"Springer, George","Díaz, Aledmys","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Mayfield, Jack","Stubbs, Garrett"
99,HOU,40,"Springer, George","Reddick, Josh","Brantley, Michael","Tucker, Kyle","Correa, Carlos","Díaz, Aledmys","Toro, Abraham","Maldonado, Martín","Mayfield, Jack"
100,HOU,41,"Springer, George","Reddick, Josh","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Díaz, Aledmys","Toro, Abraham","Garneau, Dustin"
101,HOU,42,"Springer, George","Straw, Myles","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Díaz, Aledmys","Toro, Abraham","Garneau, Dustin"
102,HOU,43,"Springer, George","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Maldonado, Martín","Mayfield, Jack"
103,HOU,44,"Springer, George","Díaz, Aledmys","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Maldonado, Martín","Mayfield, Jack"
104,HOU,45,"Springer, George","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Díaz, Aledmys","Maldonado, Martín"
105,HOU,46,"Springer, George","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Díaz, Aledmys","Reddick, Josh","Maldonado, Martín"
106,HOU,47,"Springer, George","Bregman, Alex","Brantley, Michael","Correa, Carlos","Reddick, Josh","Maldonado, Martín","Toro, Abraham","Straw, Myles","Mayfield, Jack"
107,HOU,48,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
108,HOU,49,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
109,HOU,50,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
110,HOU,51,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
111,HOU,52,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Correa, Carlos","Díaz, Aledmys","Reddick, Josh","Maldonado, Martín"
112,HOU,53,"Springer, George","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Straw, Myles","Garneau, Dustin"
113,HOU,54,"Straw, Myles","Altuve, Jose","Bregman, Alex","Brantley, Michael","Gurriel, Yuli","Tucker, Kyle","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
114,HOU,55,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
115,HOU,56,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Díaz, Aledmys","Maldonado, Martín"
116,HOU,57,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Garneau, Dustin"
117,HOU,58,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Maldonado, Martín"
118,HOU,59,"Straw, Myles","Altuve, Jose","Bregman, Alex","Tucker, Kyle","Gurriel, Yuli","Reddick, Josh","Díaz, Aledmys","Garneau, Dustin","Mayfield, Jack"
119,HOU,60,"Springer, George","Altuve, Jose","Brantley, Michael","Bregman, Alex","Díaz, Aledmys","Gurriel, Yuli","Correa, Carlos","Reddick, Josh","Garneau, Dustin"
120,OAK,1,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Davis, Khris","Olson, Matt","Pinder, Chad","Canha, Mark","Piscotty, Stephen","Murphy, Sean"
121,OAK,2,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Olson, Matt","Davis, Khris","Piscotty, Stephen","Grossman, Robbie","Pinder, Chad","Allen, Austin"
122,OAK,3,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Machín, Vimael","Murphy, Sean","Kemp, Tony"
123,OAK,4,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Olson, Matt","Canha, Mark","Davis, Khris","Piscotty, Stephen","Murphy, Sean","Kemp, Tony"
124,OAK,5,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Olson, Matt","Canha, Mark","Davis, Khris","Grossman, Robbie","Pinder, Chad","Allen, Austin"
125,OAK,6,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Machín, Vimael","Murphy, Sean"
126,OAK,7,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Murphy, Sean","Kemp, Tony"
127,OAK,8,"Semien, Marcus","Chapman, Matt","Laureano, Ramón","Canha, Mark","Olson, Matt","Pinder, Chad","Davis, Khris","Piscotty, Stephen","Murphy, Sean"
128,OAK,9,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Brown, Seth","Allen, Austin","Kemp, Tony"
129,OAK,10,"Semien, Marcus","Laureano, Ramón","Canha, Mark","Chapman, Matt","Olson, Matt","Pinder, Chad","Davis, Khris","Piscotty, Stephen","Murphy, Sean"
130,OAK,11,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Murphy, Sean","Kemp, Tony"
131,OAK,12,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Allen, Austin"
132,OAK,13,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Canha, Mark","Olson, Matt","Pinder, Chad","Davis, Khris","Piscotty, Stephen","Murphy, Sean"
133,OAK,14,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Davis, Khris","Grossman, Robbie","Murphy, Sean","Kemp, Tony"
134,OAK,15,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Canha, Mark","Olson, Matt","Pinder, Chad","Davis, Khris","Piscotty, Stephen","Murphy, Sean"
135,OAK,16,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Allen, Austin"
136,OAK,17,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Pinder, Chad","Murphy, Sean"
137,OAK,18,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Davis, Khris","Kemp, Tony","Allen, Austin"
138,OAK,19,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Murphy, Sean"
139,OAK,20,"Semien, Marcus","Kemp, Tony","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Davis, Khris","Piscotty, Stephen","Murphy, Sean"
140,OAK,21,"Semien, Marcus","Kemp, Tony","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Machín, Vimael","Allen, Austin"
141,OAK,22,"Semien, Marcus","Kemp, Tony","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Davis, Khris","Piscotty, Stephen","Murphy, Sean"
142,OAK,23,"Semien, Marcus","Kemp, Tony","Chapman, Matt","Olson, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Machín, Vimael","Allen, Austin"
143,OAK,24,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Murphy, Sean"
144,OAK,25,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Murphy, Sean"
145,OAK,26,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Canha, Mark","Olson, Matt","Piscotty, Stephen","Davis, Khris","Pinder, Chad","Murphy, Sean"
146,OAK,27,"Semien, Marcus","Laureano, Ramón","Chapman, Matt","Canha, Mark","Olson, Matt","Piscotty, Stephen","Davis, Khris","Pinder, Chad","Murphy, Sean"
147,OAK,28,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Allen, Austin"
148,OAK,29,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Murphy, Sean"
149,OAK,30,"Semien, Marcus","Laureano, Ramón","Olson, Matt","Chapman, Matt","Canha, Mark","Grossman, Robbie","Piscotty, Stephen","Kemp, Tony","Murphy, Sean"
