,team,gamenum,b1,b2,b3,b4,b5,b6,b7,b8,b9
18,LAA,19,"Calhoun, Kole","Trout, Mike","Bour, Justin","Simmons, Andrelton","Goodwin, Brian","Smith, Kevan","La Stella, Tommy","Cozart, Zack","Fletcher, David"
19,LAA,20,"Fletcher, David","Trout, Mike","Simmons, Andrelton","Pujols, Albert","Smith, Kevan","Lucroy, Jonathan","Calhoun, Kole","Cozart, Zack","Goodwin, Brian"
20,LAA,21,"Calhoun, Kole","Trout, Mike","Bour, Justin","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Smith, Kevan","La Stella, Tommy","Fletcher, David"
21,LAA,22,"Fletcher, David","Trout, Mike","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","Calhoun, Kole","Smith, Kevan","La Stella, Tommy"
22,LAA,23,"Calhoun, Kole","Trout, Mike","Bour, Justin","Simmons, Andrelton","Goodwin, Brian","Lucroy, Jonathan","La Stella, Tommy","Fletcher, David","Rengifo, Luis"
23,LAA,24,"Fletcher, David","Trout, Mike","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Rengifo, Luis","Goodwin, Brian","Bourjos, Peter"
24,LAA,25,"Calhoun, Kole","Trout, Mike","Bour, Justin","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","La Stella, Tommy","Rengifo, Luis"
25,LAA,26,"Calhoun, Kole","Trout, Mike","Goodwin, Brian","Simmons, Andrelton","Pujols, Albert","La Stella, Tommy","Lucroy, Jonathan","Bour, Justin","Rengifo, Luis"
26,LAA,27,"Calhoun, Kole","Trout, Mike","Goodwin, Brian","Simmons, Andrelton","Pujols, Albert","La Stella, Tommy","Lucroy, Jonathan","Bour, Justin","Rengifo, Luis"
27,LAA,28,"La Stella, Tommy","Trout, Mike","Goodwin, Brian","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Lucroy, Jonathan","Bour, Justin","Fletcher, David"
28,LAA,29,"La Stella, Tommy","Trout, Mike","Goodwin, Brian","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Bour, Justin","Rengifo, Luis"
29,LAA,30,"Fletcher, David","Trout, Mike","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","Smith, Kevan","Calhoun, Kole","Rengifo, Luis"
30,LAA,31,"Fletcher, David","Trout, Mike","Goodwin, Brian","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Lucroy, Jonathan","Bour, Justin","Rengifo, Luis"
31,LAA,32,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","Calhoun, Kole","Cozart, Zack"
32,LAA,33,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","Calhoun, Kole","Cozart, Zack"
33,LAA,34,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Cozart, Zack","La Stella, Tommy"
34,LAA,35,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Goodwin, Brian","Calhoun, Kole","Lucroy, Jonathan","Bour, Justin","Fletcher, David"
35,LAA,36,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","Calhoun, Kole","Cozart, Zack","Fletcher, David"
36,LAA,37,"Fletcher, David","Trout, Mike","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Bour, Justin","Cozart, Zack","La Stella, Tommy"
37,LAA,38,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Goodwin, Brian","Fletcher, David"
38,LAA,39,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Lucroy, Jonathan","Rengifo, Luis","Fletcher, David"
39,LAA,40,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Goodwin, Brian","Lucroy, Jonathan","Fletcher, David","Walsh, Jared","Rengifo, Luis"
40,LAA,41,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Fletcher, David"
41,LAA,42,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Walsh, Jared","Fletcher, David"
42,LAA,43,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","La Stella, Tommy","Cozart, Zack"
43,LAA,44,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Walsh, Jared","Fletcher, David"
44,LAA,45,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Goodwin, Brian","Rengifo, Luis","Fletcher, David"
45,LAA,46,"Fletcher, David","Trout, Mike","Pujols, Albert","Lucroy, Jonathan","La Stella, Tommy","Rengifo, Luis","Calhoun, Kole","Cozart, Zack","Goodwin, Brian"
46,LAA,47,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Lucroy, Jonathan","La Stella, Tommy","Rengifo, Luis","Cozart, Zack","Goodwin, Brian"
47,LAA,48,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","La Stella, Tommy","Rengifo, Luis","Calhoun, Kole","Cozart, Zack","Garneau, Dustin"
48,LAA,49,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Fletcher, David","Walsh, Jared","Rengifo, Luis"
49,LAA,50,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Fletcher, David","Goodwin, Brian","Garneau, Dustin","Rengifo, Luis"
50,LAA,51,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Rengifo, Luis","Fletcher, David"
51,LAA,52,"Fletcher, David","La Stella, Tommy","Ohtani, Shohei","Lucroy, Jonathan","Calhoun, Kole","Puello, César","Goodwin, Brian","Rengifo, Luis","Walsh, Jared"
52,LAA,53,"Fletcher, David","Trout, Mike","Pujols, Albert","La Stella, Tommy","Lucroy, Jonathan","Puello, César","Calhoun, Kole","Garneau, Dustin","Rengifo, Luis"
53,LAA,54,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Fletcher, David","Walsh, Jared","Rengifo, Luis"
54,LAA,55,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","La Stella, Tommy","Lucroy, Jonathan","Calhoun, Kole","Rengifo, Luis"
55,LAA,56,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","La Stella, Tommy","Garneau, Dustin","Goodwin, Brian","Rengifo, Luis"
56,LAA,57,"Fletcher, David","Trout, Mike","Pujols, Albert","La Stella, Tommy","Puello, César","Lucroy, Jonathan","Calhoun, Kole","Ward, Taylor","Cahill, Trevor"
57,LAA,58,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Lucroy, Jonathan","Calhoun, Kole","Fletcher, David","Goodwin, Brian","Walsh, Jared","Rengifo, Luis"
58,LAA,59,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Fletcher, David","Goodwin, Brian","Lucroy, Jonathan","Rengifo, Luis"
59,LAA,60,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Fletcher, David","Goodwin, Brian","Garneau, Dustin","Walsh, Jared","Rengifo, Luis"
60,LAA,61,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","Calhoun, Kole","Lucroy, Jonathan","Tovar, Wilfredo","Rengifo, Luis"
61,LAA,62,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Smith, Kevan","Calhoun, Kole","Puello, César","Tovar, Wilfredo","Rengifo, Luis"
62,LAA,63,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","Goodwin, Brian","Lucroy, Jonathan","Tovar, Wilfredo","Rengifo, Luis"
63,LAA,64,"La Stella, Tommy","Trout, Mike","Pujols, Albert","Smith, Kevan","Calhoun, Kole","Puello, César","Lucroy, Jonathan","Tovar, Wilfredo","Rengifo, Luis"
64,LAA,65,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Lucroy, Jonathan","Goodwin, Brian","Bour, Justin","Tovar, Wilfredo","Rengifo, Luis"
65,LAA,66,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","Calhoun, Kole","Smith, Kevan","Tovar, Wilfredo","Rengifo, Luis"
66,LAA,67,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","Calhoun, Kole","Lucroy, Jonathan","Tovar, Wilfredo","Rengifo, Luis"
67,LAA,68,"Calhoun, Kole","Trout, Mike","Ohtani, Shohei","Smith, Kevan","Goodwin, Brian","Fletcher, David","Bour, Justin","Tovar, Wilfredo","Rengifo, Luis"
68,LAA,69,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Puello, César","Fletcher, David","Goodwin, Brian","Lucroy, Jonathan","Tovar, Wilfredo"
69,LAA,70,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Fletcher, David","Bour, Justin","Lucroy, Jonathan","Tovar, Wilfredo"
70,LAA,71,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Fletcher, David","Smith, Kevan","Goodwin, Brian","Rengifo, Luis"
71,LAA,72,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Fletcher, David","Bour, Justin","Lucroy, Jonathan","Rengifo, Luis"
72,LAA,73,"Fletcher, David","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","La Stella, Tommy","Rengifo, Luis","Garneau, Dustin","Tovar, Wilfredo"
73,LAA,74,"La Stella, Tommy","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Fletcher, David","Rengifo, Luis","Lucroy, Jonathan","Canning, Griffin"
74,LAA,75,"La Stella, Tommy","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Fletcher, David","Rengifo, Luis","Lucroy, Jonathan","Ohtani, Shohei"
75,LAA,76,"La Stella, Tommy","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Fletcher, David","Rengifo, Luis","Garneau, Dustin","Skaggs, Tyler"
76,LAA,77,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Fletcher, David","Rengifo, Luis","Lucroy, Jonathan"
77,LAA,78,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Upton, Justin","Goodwin, Brian","Fletcher, David","Bour, Justin","Rengifo, Luis","Garneau, Dustin"
78,LAA,79,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Rengifo, Luis","Lucroy, Jonathan"
79,LAA,80,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Pujols, Albert","Goodwin, Brian","Fletcher, David","Rengifo, Luis","Lucroy, Jonathan"
80,LAA,81,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Garneau, Dustin"
81,LAA,82,"La Stella, Tommy","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Bour, Justin","Fletcher, David","Garneau, Dustin"
82,LAA,83,"Fletcher, David","Trout, Mike","Upton, Justin","Pujols, Albert","La Stella, Tommy","Lucroy, Jonathan","Calhoun, Kole","Rengifo, Luis","Goodwin, Brian"
83,LAA,84,"Calhoun, Kole","Trout, Mike","Ohtani, Shohei","Upton, Justin","Bour, Justin","Simmons, Andrelton","Thaiss, Matt","Garneau, Dustin","Fletcher, David"
84,LAA,85,"Calhoun, Kole","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Bour, Justin","Thaiss, Matt","Lucroy, Jonathan","Parker, Jarrett","Rengifo, Luis"
85,LAA,86,"Calhoun, Kole","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Pujols, Albert","Parker, Jarrett","Lucroy, Jonathan","Rengifo, Luis","Fletcher, David"
86,LAA,87,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Simmons, Andrelton","Bour, Justin","Parker, Jarrett","Garneau, Dustin","Rengifo, Luis"
87,LAA,88,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Simmons, Andrelton","Pujols, Albert","Thaiss, Matt","Lucroy, Jonathan","Rengifo, Luis"
88,LAA,89,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Bour, Justin","Garneau, Dustin","Thaiss, Matt"
89,LAA,90,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Rengifo, Luis"
90,LAA,91,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Garneau, Dustin","Thaiss, Matt"
91,LAA,92,"Fletcher, David","Simmons, Andrelton","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Rengifo, Luis","Hermosillo, Michael"
92,LAA,93,"Fletcher, David","Simmons, Andrelton","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Goodwin, Brian","Smith, Kevan","Rengifo, Luis"
93,LAA,94,"Fletcher, David","Simmons, Andrelton","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Goodwin, Brian","Rengifo, Luis","Thaiss, Matt","Garneau, Dustin"
94,LAA,95,"Fletcher, David","Trout, Mike","Upton, Justin","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Goodwin, Brian","Garneau, Dustin"
95,LAA,96,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Simmons, Andrelton","Calhoun, Kole","Fletcher, David","Rengifo, Luis","Smith, Kevan","Thaiss, Matt"
96,LAA,97,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Simmons, Andrelton","Pujols, Albert","Calhoun, Kole","Smith, Kevan","Rengifo, Luis"
97,LAA,98,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Simmons, Andrelton","Pujols, Albert","Goodwin, Brian","Garneau, Dustin","Rengifo, Luis"
98,LAA,99,"Fletcher, David","Trout, Mike","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Pujols, Albert","Rengifo, Luis","Garneau, Dustin","Ohtani, Shohei"
99,LAA,100,"Fletcher, David","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Rengifo, Luis","Smith, Kevan","Barria, Jaime"
100,LAA,101,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Smith, Kevan","Thaiss, Matt","Rengifo, Luis"
101,LAA,102,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Goodwin, Brian","Simmons, Andrelton","Rengifo, Luis","Thaiss, Matt","Garneau, Dustin"
102,LAA,103,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Smith, Kevan","Thaiss, Matt","Rengifo, Luis"
103,LAA,104,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Pujols, Albert","Goodwin, Brian","Simmons, Andrelton","Thaiss, Matt","Garneau, Dustin"
104,LAA,105,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Thaiss, Matt","Garneau, Dustin"
105,LAA,106,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Fletcher, David","Simmons, Andrelton","Thaiss, Matt","Rengifo, Luis","Garneau, Dustin"
106,LAA,107,"Fletcher, David","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Goodwin, Brian","Lucroy, Jonathan","Rengifo, Luis"
107,LAA,108,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Rengifo, Luis","Stassi, Max"
108,LAA,109,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Thaiss, Matt","Smith, Kevan","Rengifo, Luis"
109,LAA,110,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Fletcher, David","Thaiss, Matt","Rengifo, Luis","Stassi, Max"
110,LAA,111,"Fletcher, David","Trout, Mike","Calhoun, Kole","Upton, Justin","Thaiss, Matt","Smith, Kevan","Walsh, Jared","Rengifo, Luis","Sandoval, Patrick"
111,LAA,112,"Fletcher, David","Trout, Mike","Goodwin, Brian","Upton, Justin","Pujols, Albert","Thaiss, Matt","Rengifo, Luis","Stassi, Max","Suarez, José"
112,LAA,113,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Tovar, Wilfredo","Stassi, Max"
113,LAA,114,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Stassi, Max","Tovar, Wilfredo"
114,LAA,115,"Calhoun, Kole","Trout, Mike","Ohtani, Shohei","Upton, Justin","Thaiss, Matt","Fletcher, David","Rengifo, Luis","Smith, Kevan","Tovar, Wilfredo"
115,LAA,116,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Fletcher, David","Thaiss, Matt","Stassi, Max","Rengifo, Luis"
116,LAA,117,"Calhoun, Kole","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Thaiss, Matt","Rengifo, Luis","Stassi, Max","Tovar, Wilfredo"
117,LAA,118,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Thaiss, Matt","Rengifo, Luis","Stassi, Max"
118,LAA,119,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Pujols, Albert","Fletcher, David","Rengifo, Luis","Bemboom, Anthony","Tovar, Wilfredo"
119,LAA,120,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Upton, Justin","Fletcher, David","Thaiss, Matt","Rengifo, Luis","Tovar, Wilfredo","Stassi, Max"
120,LAA,121,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Thaiss, Matt","Rengifo, Luis","Bemboom, Anthony"
121,LAA,122,"Fletcher, David","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Goodwin, Brian","Rengifo, Luis","Tovar, Wilfredo","Stassi, Max"
122,LAA,123,"Goodwin, Brian","Fletcher, David","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Rengifo, Luis","Thaiss, Matt","Tovar, Wilfredo","Bemboom, Anthony"
123,LAA,124,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Rengifo, Luis","Tovar, Wilfredo","Stassi, Max"
124,LAA,125,"Fletcher, David","Trout, Mike","Goodwin, Brian","Upton, Justin","Calhoun, Kole","Rengifo, Luis","Thaiss, Matt","Tovar, Wilfredo","Bemboom, Anthony"
125,LAA,126,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Goodwin, Brian","Rengifo, Luis","Tovar, Wilfredo","Stassi, Max"
126,LAA,127,"Fletcher, David","Trout, Mike","Upton, Justin","Calhoun, Kole","Pujols, Albert","Goodwin, Brian","Rengifo, Luis","Tovar, Wilfredo","Stassi, Max"
127,LAA,128,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Calhoun, Kole","Upton, Justin","Pujols, Albert","Simmons, Andrelton","Thaiss, Matt","Bemboom, Anthony"
128,LAA,129,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Thaiss, Matt","Stassi, Max"
129,LAA,130,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Simmons, Andrelton","Goodwin, Brian","Smith, Kevan","Rengifo, Luis"
130,LAA,131,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Simmons, Andrelton","Calhoun, Kole","Rengifo, Luis","Stassi, Max"
131,LAA,132,"Goodwin, Brian","Fletcher, David","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Thaiss, Matt","Smith, Kevan"
132,LAA,133,"Goodwin, Brian","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Fletcher, David","Simmons, Andrelton","Rengifo, Luis","Stassi, Max"
133,LAA,134,"Fletcher, David","Trout, Mike","Goodwin, Brian","Pujols, Albert","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Rengifo, Luis","Smith, Kevan"
134,LAA,135,"Fletcher, David","Trout, Mike","Goodwin, Brian","Pujols, Albert","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Rengifo, Luis","Stassi, Max"
135,LAA,136,"Fletcher, David","Trout, Mike","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Upton, Justin","Simmons, Andrelton","Rengifo, Luis","Stassi, Max"
136,LAA,137,"Fletcher, David","Trout, Mike","Goodwin, Brian","Pujols, Albert","Ohtani, Shohei","Upton, Justin","Simmons, Andrelton","Thaiss, Matt","Bemboom, Anthony"
137,LAA,138,"Fletcher, David","Trout, Mike","Pujols, Albert","Goodwin, Brian","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Rengifo, Luis","Smith, Kevan"
138,LAA,139,"Fletcher, David","Trout, Mike","Calhoun, Kole","Upton, Justin","Ohtani, Shohei","Simmons, Andrelton","Walsh, Jared","Rengifo, Luis","Bemboom, Anthony"
139,LAA,140,"Fletcher, David","Goodwin, Brian","Upton, Justin","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Simmons, Andrelton","Rengifo, Luis","Smith, Kevan"
140,LAA,141,"Goodwin, Brian","Fletcher, David","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Rengifo, Luis","Smith, Kevan","Thaiss, Matt","Hermosillo, Michael"
141,LAA,142,"Goodwin, Brian","Fletcher, David","Ohtani, Shohei","Upton, Justin","Pujols, Albert","Calhoun, Kole","Simmons, Andrelton","Rengifo, Luis","Bemboom, Anthony"
142,LAA,143,"Goodwin, Brian","Fletcher, David","Ohtani, Shohei","Upton, Justin","Calhoun, Kole","Simmons, Andrelton","Walsh, Jared","Rengifo, Luis","Bemboom, Anthony"
143,LAA,144,"Goodwin, Brian","Fletcher, David","Ohtani, Shohei","Pujols, Albert","Calhoun, Kole","Ward, Taylor","Simmons, Andrelton","Thaiss, Matt","Smith, Kevan"
144,LAA,145,"Goodwin, Brian","Fletcher, David","Calhoun, Kole","Pujols, Albert","Simmons, Andrelton","Walsh, Jared","Rengifo, Luis","Ward, Taylor","Smith, Kevan"
