,player,team,b1,b2,b3,b4,b5,b6,b7,b8,b9
62,"Kirk, Alejandro",TOR,0.0,0.0,0.0,1.0,11.0,19.0,4.0,7.0,0.0
63,"Chapman, Matt",TOR,1.0,0.0,0.0,0.0,14.0,13.0,26.0,0.0,0.0
64,"Jansen, Danny",TOR,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,4.0
65,"Biggio, Cavan",TOR,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,15.0
66,"Tapia, Raimel",TOR,4.0,0.0,0.0,1.0,4.0,7.0,7.0,7.0,11.0
67,"Espinal, Santiago",TOR,3.0,5.0,0.0,1.0,6.0,6.0,10.0,16.0,6.0
68,"Collins, Zack",TOR,0.0,0.0,0.0,4.0,4.0,4.0,1.0,5.0,0.0
69,"Heineman, Tyler",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
70,"Zimmer, Bradley",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
71,"Katoh, Gosuke",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
72,"Capra, Vinny",TOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
73,"Moreno, Gabriel",TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,"Rosario, Eddie",ATL,3.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
75,"Olson, Matt",ATL,0.0,41.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0
76,"Riley, Austin",ATL,0.0,0.0,43.0,12.0,0.0,2.0,2.0,0.0,0.0
77,"Ozuna, Marcell",ATL,0.0,0.0,14.0,36.0,2.0,3.0,2.0,0.0,0.0
78,"Albies, Ozzie",ATL,20.0,1.0,2.0,0.0,24.0,8.0,4.0,0.0,0.0
79,"Duvall, Adam",ATL,0.0,0.0,0.0,1.0,5.0,12.0,21.0,16.0,0.0
80,"d'Arnaud, Travis",ATL,0.0,0.0,1.0,3.0,16.0,16.0,3.0,1.0,0.0
81,"Dickerson, Alex",ATL,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0
82,"Swanson, Dansby",ATL,2.0,16.0,0.0,0.0,0.0,1.0,10.0,8.0,23.0
83,"Arcia, Orlando",ATL,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0
84,"Contreras, William",ATL,0.0,2.0,0.0,0.0,1.0,4.0,7.0,7.0,3.0
85,"Piña, Manny",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
86,"Heredia, Guillermo",ATL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0
87,"Demeritte, Travis",ATL,5.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,8.0
88,"Acuña Jr., Ronald",ATL,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,"Harris II, Michael",ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
90,"Wong, Kolten",MIL,37.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0
91,"Adames, Willy",MIL,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Yelich, Christian",MIL,4.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"McCutchen, Andrew",MIL,16.0,2.0,1.0,23.0,4.0,0.0,0.0,0.0,0.0
94,"Tellez, Rowdy",MIL,0.0,0.0,3.0,14.0,27.0,7.0,2.0,0.0,0.0
95,"Renfroe, Hunter",MIL,0.0,0.0,2.0,13.0,6.0,19.0,4.0,0.0,0.0
96,"Narváez, Omar",MIL,0.0,0.0,0.0,0.0,0.0,6.0,24.0,2.0,0.0
97,"Cain, Lorenzo",MIL,0.0,0.0,0.0,0.0,0.0,6.0,5.0,23.0,5.0
98,"Peterson, Jace",MIL,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,23.0
99,"Hiura, Keston",MIL,0.0,0.0,0.0,2.0,9.0,6.0,3.0,3.0,1.0
100,"Taylor, Tyrone",MIL,0.0,3.0,2.0,4.0,7.0,12.0,3.0,7.0,3.0
101,"Brosseau, Mike",MIL,0.0,0.0,0.0,0.0,4.0,1.0,3.0,10.0,2.0
102,"Caratini, Victor",MIL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,18.0
103,"Jackson, Alex",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
104,"Urías, Luis",MIL,4.0,17.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0
105,"Mathias, Mark",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
106,"Reyes, Pablo",MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
107,"Carlson, Dylan",STL,11.0,0.0,1.0,1.0,3.0,12.0,9.0,1.0,1.0
108,"Goldschmidt, Paul",STL,0.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"O'Neill, Tyler",STL,0.0,0.0,22.0,4.0,5.0,4.0,1.0,0.0,0.0
110,"Arenado, Nolan",STL,0.0,0.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0
111,"Pujols, Albert",STL,0.0,0.0,0.0,9.0,12.0,2.0,2.0,0.0,1.0
112,"DeJong, Paul",STL,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,8.0
113,"Molina, Yadier",STL,0.0,0.0,0.0,0.0,2.0,5.0,12.0,14.0,0.0
114,"Bader, Harrison",STL,1.0,1.0,0.0,0.0,0.0,7.0,16.0,14.0,13.0
115,"Edman, Tommy",STL,46.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0
116,"Dickerson, Corey",STL,0.0,0.0,0.0,1.0,14.0,4.0,3.0,2.0,1.0
117,"Knizner, Andrew",STL,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,13.0
118,"Nootbaar, Lars",STL,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0
119,"Sosa, Edmundo",STL,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0
120,"Donovan, Brendan",STL,2.0,4.0,0.0,0.0,8.0,3.0,1.0,4.0,9.0
121,"Yepez, Juan",STL,0.0,0.0,0.0,12.0,15.0,3.0,0.0,0.0,0.0
122,"Gorman, Nolan",STL,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
123,"Ortega, Rafael",CHC,24.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0
124,"Madrigal, Nick",CHC,3.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,12.0
125,"Contreras, Willson",CHC,6.0,25.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0
126,"Happ, Ian",CHC,0.0,0.0,28.0,15.0,1.0,3.0,2.0,4.0,0.0
127,"Schwindel, Frank",CHC,0.0,1.0,2.0,19.0,21.0,7.0,3.0,0.0,0.0
128,"Suzuki, Seiya",CHC,0.0,18.0,5.0,7.0,6.0,2.0,1.0,0.0,0.0
129,"Heyward, Jason",CHC,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,1.0
130,"Wisdom, Patrick",CHC,0.0,0.0,7.0,8.0,15.0,9.0,5.0,7.0,2.0
131,"Hoerner, Nico",CHC,0.0,0.0,0.0,0.0,3.0,7.0,8.0,3.0,18.0
132,"Villar, Jonathan",CHC,1.0,5.0,3.0,0.0,1.0,6.0,5.0,4.0,4.0
133,"Rivas, Alfonso",CHC,3.0,0.0,0.0,1.0,7.0,5.0,5.0,5.0,0.0
134,"Frazier, Clint",CHC,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
135,"Gomes, Yan",CHC,0.0,0.0,1.0,3.0,4.0,4.0,3.0,5.0,0.0
136,"Hermosillo, Michael",CHC,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0
137,"Vargas, Ildemaro",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
138,"Simmons, Andrelton",CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
139,"Morel, Christopher",CHC,17.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
140,"Higgins, P.J.",CHC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0
141,"Velázquez, Nelson",CHC,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
142,"Varsho, Daulton",ARI,41.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0
143,"Marte, Ketel",ARI,0.0,16.0,25.0,0.0,2.0,10.0,0.0,0.0,0.0
144,"Peralta, David",ARI,0.0,0.0,25.0,1.0,19.0,3.0,1.0,0.0,0.0
145,"Walker, Christian",ARI,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
146,"Smith, Pavin",ARI,1.0,18.0,3.0,0.0,12.0,10.0,4.0,2.0,0.0
147,"Kelly, Carson",ARI,0.0,0.0,2.0,0.0,3.0,2.0,9.0,0.0,0.0
148,"Beer, Seth",ARI,0.0,0.0,0.0,3.0,10.0,5.0,4.0,1.0,0.0
149,"Ellis, Drew",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
150,"Perdomo, Geraldo",ARI,0.0,1.0,0.0,0.0,0.0,3.0,9.0,16.0,20.0
151,"Hummel, Cooper",ARI,16.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
152,"Alcántara, Sergio",ARI,0.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0
153,"Herrera, Jose",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0
154,"McCarthy, Jake",ARI,0.0,0.0,0.0,0.0,2.0,10.0,4.0,3.0,0.0
155,"Hernandez, Yonny",ARI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
156,"Davidson, Matt",ARI,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
157,"Ahmed, Nick",ARI,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0
158,"Luplow, Jordan",ARI,1.0,11.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
159,"Rojas, Josh",ARI,2.0,14.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0
160,"Thomas, Alek",ARI,0.0,0.0,0.0,0.0,0.0,1.0,17.0,10.0,2.0
161,"Hager, Jake",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
162,"Greiner, Grayson",ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
163,"Betts, Mookie",LAD,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,"Freeman, Freddie",LAD,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,"Turner, Trea",LAD,3.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
166,"Turner, Justin",LAD,0.0,0.0,2.0,10.0,24.0,18.0,0.0,0.0,0.0
167,"Muncy, Max",LAD,0.0,0.0,0.0,21.0,17.0,4.0,0.0,0.0,0.0
168,"Smith, Will",LAD,0.0,0.0,1.0,24.0,5.0,13.0,0.0,0.0,0.0
169,"Taylor, Chris",LAD,0.0,0.0,0.0,0.0,5.0,11.0,10.0,27.0,0.0
170,"Bellinger, Cody",LAD,0.0,0.0,0.0,0.0,1.0,9.0,39.0,3.0,0.0
171,"Lux, Gavin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,37.0
172,"Ríos, Edwin",LAD,0.0,0.0,0.0,4.0,7.0,2.0,3.0,2.0,2.0
173,"Barnes, Austin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0
174,"Alberto, Hanser",LAD,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0
175,"Pillar, Kevin",LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
176,"McKinstry, Zach",LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
177,"Alvarez, Eddy",LAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
178,"Yastrzemski, Mike",SF,14.0,13.0,9.0,1.0,4.0,1.0,0.0,0.0,3.0
179,"Belt, Brandon",SF,0.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
180,"Ruf, Darin",SF,2.0,9.0,18.0,4.0,6.0,1.0,0.0,0.0,0.0
181,"Pederson, Joc",SF,5.0,3.0,1.0,29.0,1.0,2.0,0.0,0.0,0.0
182,"Crawford, Brandon",SF,0.0,0.0,1.0,11.0,21.0,12.0,6.0,0.0,0.0
183,"Flores, Wilmer",SF,1.0,8.0,21.0,7.0,4.0,8.0,1.0,0.0,0.0
184,"Estrada, Thairo",SF,1.0,0.0,0.0,0.0,9.0,13.0,24.0,3.0,0.0
185,"Duggar, Steven",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0
186,"Bart, Joey",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,19.0
187,"Slater, Austin",SF,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
188,"Ramos, Heliot",SF,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
189,"Dubón, Mauricio",SF,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0
190,"Williams, Luke",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
191,"Casali, Curt",SF,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,20.0
192,"Vosler, Jason",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0
193,"González, Luis",SF,5.0,0.0,0.0,0.0,3.0,7.0,8.0,10.0,4.0
194,"Krizan, Jason",SF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
195,"Ford, Mike",SF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,"Padlo, Kevin",SF,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
197,"Wade Jr., LaMonte",SF,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198,"Longoria, Evan",SF,0.0,0.0,3.0,4.0,6.0,6.0,0.0,0.0,0.0
199,"Walton, Donovan",SF,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0
200,"La Stella, Tommy",SF,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
201,"Papierski, Michael",SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
202,"Fairchild, Stuart",SF,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
203,"Wynns, Austin",SF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
204,"Straw, Myles",CLE,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
205,"Rosario, Amed",CLE,0.0,26.0,0.0,1.0,15.0,3.0,3.0,1.0,0.0
206,"Ramírez, José",CLE,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"Reyes, Franmil",CLE,0.0,0.0,0.0,15.0,6.0,14.0,0.0,0.0,0.0
208,"Bradley, Bobby",CLE,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
209,"Chang, Yu",CLE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210,"Kwan, Steven",CLE,4.0,26.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0
211,"Hedges, Austin",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0
212,"Giménez, Andrés",CLE,0.0,0.0,0.0,0.0,1.0,10.0,22.0,4.0,5.0
213,"Mercado, Oscar",CLE,0.0,0.0,0.0,0.0,0.0,4.0,6.0,16.0,1.0
214,"Miller, Owen",CLE,0.0,2.0,1.0,29.0,2.0,7.0,4.0,1.0,0.0
215,"Clement, Ernie",CLE,0.0,1.0,0.0,0.0,1.0,2.0,9.0,3.0,4.0
216,"Lavastida, Bryan",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
217,"Naylor, Josh",CLE,0.0,0.0,0.0,9.0,23.0,3.0,1.0,0.0,0.0
218,"Arias, Gabriel",CLE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
219,"Palacios, Richie",CLE,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0
220,"Maile, Luke",CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0
221,"Gonzalez, Oscar",CLE,0.0,0.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0
222,"Frazier, Adam",SEA,39.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0
223,"France, Ty",SEA,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,"Winker, Jesse",SEA,15.0,0.0,22.0,5.0,11.0,2.0,1.0,0.0,0.0
225,"Haniger, Mitch",SEA,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
226,"Suárez, Eugenio",SEA,0.0,0.0,0.0,23.0,23.0,11.0,0.0,0.0,0.0
227,"Kelenic, Jarred",SEA,0.0,0.0,0.0,0.0,1.0,2.0,7.0,13.0,1.0
228,"Rodríguez, Julio",SEA,0.0,0.0,17.0,8.0,3.0,10.0,13.0,7.0,1.0
229,"Crawford, J.P.",SEA,0.0,0.0,17.0,14.0,17.0,1.0,3.0,3.0,1.0
230,"Raleigh, Cal",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0
231,"Toro, Abraham",SEA,5.0,0.0,0.0,0.0,4.0,11.0,17.0,4.0,0.0
232,"Murphy, Tom",SEA,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0
233,"Torrens, Luis",SEA,0.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,10.0
234,"Moore, Dylan",SEA,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0
235,"Ford, Mike",SEA,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0
236,"Souza Jr., Steven",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
237,"Trammell, Taylor",SEA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0
238,"Lewis, Kyle",SEA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
239,"Haggerty, Sam",SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
240,"Soler, Jorge",MIA,10.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
241,"Cooper, Garrett",MIA,2.0,25.0,7.0,8.0,4.0,4.0,0.0,0.0,0.0
242,"Sánchez, Jesús",MIA,2.0,2.0,5.0,11.0,5.0,9.0,9.0,2.0,0.0
243,"Aguilar, Jesús",MIA,0.0,26.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0
244,"García, Avisaíl",MIA,0.0,1.0,0.0,12.0,28.0,6.0,0.0,0.0,0.0
245,"Wendle, Joey",MIA,0.0,0.0,0.0,8.0,1.0,7.0,8.0,0.0,0.0
246,"Rojas, Miguel",MIA,1.0,1.0,0.0,0.0,5.0,4.0,9.0,23.0,4.0
247,"Stallings, Jacob",MIA,0.0,0.0,0.0,0.0,0.0,2.0,9.0,12.0,18.0
248,"Chisholm Jr., Jazz",MIA,31.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0
249,"Anderson, Brian",MIA,0.0,0.0,0.0,0.0,10.0,12.0,6.0,2.0,0.0
250,"Berti, Jon",MIA,11.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0
251,"Henry, Payton",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
252,"De La Cruz, Bryan",MIA,0.0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,3.0
253,"Dunand, Joe",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
254,"González, Erik",MIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
255,"Astudillo, Willians",MIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
256,"Fortes, Nick",MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
257,"Williams, Luke",MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
258,"Marte, Starling",NYM,1.0,41.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0
259,"Davis, J.D.",NYM,0.0,1.0,0.0,1.0,4.0,7.0,11.0,6.0,0.0
260,"Lindor, Francisco",NYM,0.0,9.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
261,"Alonso, Pete",NYM,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
262,"Escobar, Eduardo",NYM,0.0,0.0,0.0,0.0,34.0,11.0,12.0,0.0,0.0
263,"Canó, Robinson",NYM,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
264,"Canha, Mark",NYM,2.0,10.0,0.0,0.0,5.0,12.0,15.0,0.0,0.0
