date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-08, Yandy Diaz, Wander Franco, Harold Ramirez, Randy Arozarena, Brandon Lowe, Mike Zunino, Josh Lowe, Manuel Margot, Kevin Kiermaier,
2022-04-09, Brandon Lowe, Wander Franco, Ji Man Choi, Randy Arozarena, Josh Lowe, Francisco Mejia, Kevin Kiermaier, Taylor Walls, Brett Phillips,
2022-04-10, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Yandy Diaz, Josh Lowe, Harold Ramirez, Mike Zunino, Manuel Margot,
2022-04-11, Brandon Lowe, Wander Franco, Yandy Diaz, Ji Man Choi, Josh Lowe, Francisco Mejia, Kevin Kiermaier, Taylor Walls, Brett Phillips,
2022-04-12, Brandon Lowe, Wander Franco, Ji Man Choi, Randy Arozarena, Josh Lowe, Manuel Margot, Brett Phillips, Mike Zunino, Taylor Walls,
2022-04-13, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Yandy Diaz, Josh Lowe, Manuel Margot, Kevin Kiermaier, Francisco Mejia,
2022-04-14, Yandy Diaz, Wander Franco, Harold Ramirez, Randy Arozarena, Brandon Lowe, Manuel Margot, Mike Zunino, Kevin Kiermaier, Taylor Walls,
2022-04-15, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Ji Man Choi, Yandy Diaz, Josh Lowe, Manuel Margot, Kevin Kiermaier,
2022-04-16, Brandon Lowe, Wander Franco, Randy Arozarena, Harold Ramirez, Yandy Diaz, Manuel Margot, Brett Phillips, Mike Zunino, Taylor Walls,
2022-04-17, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Yandy Diaz, Josh Lowe, Manuel Margot, Kevin Kiermaier, Francisco Mejia,
2022-04-18, Brandon Lowe, Josh Lowe, Randy Arozarena, Ji Man Choi, Yandy Diaz, Kevin Kiermaier, Mike Zunino, Brett Phillips, Taylor Walls,
2022-04-19, Randy Arozarena, Wander Franco, Harold Ramirez, Yandy Diaz, Brandon Lowe, Manuel Margot, Mike Zunino, Josh Lowe, Taylor Walls,
2022-04-20, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Josh Lowe, Francisco Mejia, Kevin Kiermaier, Taylor Walls, Brett Phillips,
2022-04-22, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Yandy Diaz, Josh Lowe, Manuel Margot, Kevin Kiermaier, Mike Zunino,
2022-04-23, Brandon Lowe, Wander Franco, Randy Arozarena, Ji Man Choi, Josh Lowe, Taylor Walls, Kevin Kiermaier, Brett Phillips, Mike Zunino,
2022-04-24, Randy Arozarena, Wander Franco, Harold Ramirez, Yandy Diaz, Taylor Walls, Manuel Margot, Vidal Brujan, Mike Zunino, Kevin Kiermaier,
