date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-08, Jorge Soler, Garrett Cooper, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Joey Wendle, Miguel Rojas, Jacob Stallings, Jazz Chisholm Jr.,
2022-04-09, Jorge Soler, Garrett Cooper, Jesus Aguilar, Avisail Garcia, Miguel Rojas, Brian Anderson, Jesus Sanchez, Jacob Stallings, Jon Berti,
2022-04-10, Jorge Soler, Garrett Cooper, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Joey Wendle, Brian Anderson, Jazz Chisholm Jr., Payton Henry,
2022-04-11, Jorge Soler, Jesus Sanchez, Garrett Cooper, Jesus Aguilar, Joey Wendle, Brian Anderson, Jacob Stallings, Jazz Chisholm Jr., Miguel Rojas,
2022-04-12, Jorge Soler, Miguel Rojas, Garrett Cooper, Bryan De La Cruz, Jesus Sanchez, Brian Anderson, Jacob Stallings, Jon Berti, Jazz Chisholm Jr.,
2022-04-14, Jorge Soler, Garrett Cooper, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Joey Wendle, Jacob Stallings, Miguel Rojas, Jazz Chisholm Jr.,
2022-04-15, Jorge Soler, Garrett Cooper, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Joey Wendle, Jacob Stallings, Miguel Rojas, Jazz Chisholm Jr.,
2022-04-16, Jorge Soler, Garrett Cooper, Jesus Aguilar, Avisail Garcia, Miguel Rojas, Brian Anderson, Bryan De La Cruz, Jacob Stallings, Jon Berti,
2022-04-17, Jorge Soler, Jesus Sanchez, Jesus Aguilar, Joey Wendle, Brian Anderson, Jazz Chisholm Jr., Bryan De La Cruz, Miguel Rojas, Payton Henry,
2022-04-19, Jesus Sanchez, Garrett Cooper, Jesus Aguilar, Joey Wendle, Avisail Garcia, Brian Anderson, Jazz Chisholm Jr., Jacob Stallings, Miguel Rojas,
2022-04-20, Jorge Soler, Garrett Cooper, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Joey Wendle, Jacob Stallings, Miguel Rojas, Jazz Chisholm Jr.,
2022-04-21, Jazz Chisholm Jr., Garrett Cooper, Jorge Soler, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Joey Wendle, Brian Anderson, Jacob Stallings,
2022-04-22, Jazz Chisholm Jr., Garrett Cooper, Jorge Soler, Jesus Sanchez, Jesus Aguilar, Avisail Garcia, Brian Anderson, Miguel Rojas, Jacob Stallings,
2022-04-23, Jazz Chisholm Jr., Jesus Aguilar, Jorge Soler, Jesus Sanchez, Avisail Garcia, Brian Anderson, Joey Wendle, Jon Berti, Payton Henry,
2022-04-24, Jazz Chisholm Jr., Jesus Aguilar, Jorge Soler, Jesus Sanchez, Avisail Garcia, Garrett Cooper, Joey Wendle, Jon Berti, Jacob Stallings,
2022-04-26, Jazz Chisholm Jr., Jesus Aguilar, Jorge Soler, Jesus Sanchez, Avisail Garcia, Garrett Cooper, Joey Wendle, Brian Anderson, Jacob Stallings,
