date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-07, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Lane Thomas, Maikel Franco, Alcides Escobar, Victor Robles,
2022-04-08, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Alcides Escobar, Dee Strange-Gordon,
2022-04-09, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Lane Thomas, Maikel Franco, Alcides Escobar, Riley Adams, Victor Robles,
2022-04-10, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Lucius Fox, Victor Robles,
2022-04-11, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Lane Thomas, Maikel Franco, Alcides Escobar,
2022-04-12, Cesar Hernandez, Juan Soto, Josh Bell, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Lane Thomas, Lucius Fox, Victor Robles,
2022-04-13, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Maikel Franco, Lane Thomas, Alcides Escobar, Riley Adams, Victor Robles,
2022-04-14, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Lane Thomas, Alcides Escobar,
2022-04-15, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Lane Thomas, Alcides Escobar,
2022-04-16, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Maikel Franco, Lane Thomas, Alcides Escobar, Victor Robles,
2022-04-17, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Maikel Franco, Lane Thomas, Alcides Escobar, Riley Adams, Victor Robles,
2022-04-19a, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Lane Thomas, Maikel Franco, Riley Adams, Victor Robles, Lucius Fox,
2022-04-19b, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Maikel Franco, Lane Thomas, Alcides Escobar, Victor Robles,
2022-04-20, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Alcides Escobar, Victor Robles,
2022-04-21, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Alcides Escobar, Victor Robles,
2022-04-22, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Keibert Ruiz, Lane Thomas, Maikel Franco, Alcides Escobar, Victor Robles,
2022-04-23, Lane Thomas, Juan Soto, Nelson Cruz, Josh Bell, Maikel Franco, Cesar Hernandez, Alcides Escobar, Riley Adams, Victor Robles,
2022-04-24, Cesar Hernandez, Juan Soto, Nelson Cruz, Keibert Ruiz, Yadiel Hernandez, Maikel Franco, Lane Thomas, Alcides Escobar, Riley Adams,
2022-04-26, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Alcides Escobar, Victor Robles,
2022-04-27, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Lane Thomas, Maikel Franco, Lucius Fox,
2022-04-28, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Maikel Franco, Riley Adams, Lucius Fox, Victor Robles,
2022-04-29, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Maikel Franco, Keibert Ruiz, Lane Thomas, Victor Robles, Alcides Escobar,
2022-04-30, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Maikel Franco, Riley Adams, Victor Robles, Alcides Escobar,
2022-05-01, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Yadiel Hernandez, Maikel Franco, Keibert Ruiz, Victor Robles, Lucius Fox,
2022-05-03, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Maikel Franco, Keibert Ruiz, Victor Robles, Alcides Escobar,
2022-05-04, Cesar Hernandez, Juan Soto, Josh Bell, Yadiel Hernandez, Maikel Franco, Lane Thomas, Riley Adams, Victor Robles, Alcides Escobar,
2022-05-05, Cesar Hernandez, Juan Soto, Josh Bell, Yadiel Hernandez, Maikel Franco, Keibert Ruiz, Dee Strange-Gordon, Victor Robles, Alcides Escobar,
2022-05-06, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Maikel Franco, Keibert Ruiz, Lane Thomas, Victor Robles, Alcides Escobar,
2022-05-07, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Dee Strange-Gordon, Victor Robles,
2022-05-08, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Maikel Franco, Lane Thomas, Riley Adams, Alcides Escobar,
2022-05-10, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Maikel Franco, Dee Strange-Gordon, Riley Adams, Victor Robles,
2022-05-11, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Dee Strange-Gordon, Victor Robles,
2022-05-12, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Dee Strange-Gordon, Lane Thomas,
2022-05-13, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Keibert Ruiz, Maikel Franco, Lane Thomas, Alcides Escobar, Victor Robles,
2022-05-14, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Dee Strange-Gordon, Victor Robles,
2022-05-15, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Maikel Franco, Lane Thomas, Riley Adams, Alcides Escobar,
2022-05-16, Cesar Hernandez, Juan Soto, Josh Bell, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Lane Thomas, Dee Strange-Gordon, Victor Robles,
2022-05-17, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Alcides Escobar, Victor Robles,
2022-05-18, Cesar Hernandez, Juan Soto, Josh Bell, Nelson Cruz, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Lane Thomas, Alcides Escobar,
2022-05-20, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Maikel Franco, Lane Thomas, Riley Adams, Victor Robles, Alcides Escobar,
2022-05-21, Cesar Hernandez, Juan Soto, Nelson Cruz, Josh Bell, Yadiel Hernandez, Keibert Ruiz, Maikel Franco, Lane Thomas, Dee Strange-Gordon,
2022-05-22, Cesar Hernandez, Keibert Ruiz, Juan Soto, Nelson Cruz, Josh Bell, Yadiel Hernandez, Maikel Franco, Lane Thomas, Dee Strange-Gordon,
2022-05-23, Lane Thomas, Keibert Ruiz, Juan Soto, Nelson Cruz, Josh Bell, Yadiel Hernandez, Maikel Franco, Cesar Hernandez, Alcides Escobar,
2022-05-24, Cesar Hernandez, Keibert Ruiz, Juan Soto, Nelson Cruz, Josh Bell, Yadiel Hernandez, Maikel Franco, Lane Thomas, Dee Strange-Gordon,
