date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-08, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Eugenio Suarez, Jarred Kelenic, Julio Rodriguez, J.P. Crawford, Cal Raleigh,
2022-04-09, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Abraham Toro, Jarred Kelenic, Julio Rodriguez, J.P. Crawford, Tom Murphy,
2022-04-10, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Jarred Kelenic, Eugenio Suarez, Julio Rodriguez, J.P. Crawford, Luis Torrens,
2022-04-11, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Abraham Toro, Eugenio Suarez, J.P. Crawford, Julio Rodriguez, Cal Raleigh,
2022-04-12, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, Abraham Toro, Eugenio Suarez, Jarred Kelenic, Luis Torrens, J.P. Crawford,
2022-04-13, Abraham Toro, Ty France, Mitch Haniger, Luis Torrens, Eugenio Suarez, Julio Rodriguez, J.P. Crawford, Tom Murphy, Dylan Moore,
2022-04-14, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, J.P. Crawford, Eugenio Suarez, Jarred Kelenic, Julio Rodriguez, Cal Raleigh,
2022-04-15, Adam Frazier, Ty France, Jesse Winker, Mitch Haniger, J.P. Crawford, Eugenio Suarez, Jarred Kelenic, Julio Rodriguez, Tom Murphy,
2022-04-16, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Abraham Toro, Jarred Kelenic, Julio Rodriguez, Cal Raleigh,
2022-04-17, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Luis Torrens, Jarred Kelenic, Abraham Toro, Julio Rodriguez,
2022-04-19, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Julio Rodriguez, Jarred Kelenic, Abraham Toro, Tom Murphy,
2022-04-20, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Julio Rodriguez, Jarred Kelenic, Abraham Toro, Cal Raleigh,
2022-04-21, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Tom Murphy, Abraham Toro, Julio Rodriguez, Dylan Moore,
2022-04-22, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Abraham Toro, Julio Rodriguez, Jarred Kelenic, Cal Raleigh,
2022-04-23, Adam Frazier, Ty France, J.P. Crawford, Eugenio Suarez, Abraham Toro, Tom Murphy, Julio Rodriguez, Jarred Kelenic, Dylan Moore,
2022-04-24, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Abraham Toro, Julio Rodriguez, Jarred Kelenic, Cal Raleigh,
2022-04-26, Adam Frazier, Ty France, Jesse Winker, Eugenio Suarez, J.P. Crawford, Abraham Toro, Tom Murphy, Julio Rodriguez, Dylan Moore,
