date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,
2022-04-08, Brad Miller, Marcus Semien, Corey Seager, Mitch Garver, Nathaniel Lowe, Adolis Garcia, Kole Calhoun, Andy Ibanez, Willie Calhoun,
2022-04-09, Brad Miller, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Kole Calhoun, Andy Ibanez, Willie Calhoun, Jonah Heim,
2022-04-10, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Andy Ibanez, Nick Solak, Charlie Culberson, Jonah Heim, Eli White,
2022-04-11, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Nathaniel Lowe, Andy Ibanez, Nick Solak, Kole Calhoun, Charlie Culberson,
2022-04-12, Brad Miller, Marcus Semien, Corey Seager, Mitch Garver, Nathaniel Lowe, Adolis Garcia, Kole Calhoun, Andy Ibanez, Willie Calhoun,
2022-04-14, Brad Miller, Marcus Semien, Corey Seager, Mitch Garver, Nathaniel Lowe, Adolis Garcia, Kole Calhoun, Willie Calhoun, Jonah Heim,
2022-04-15, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Nathaniel Lowe, Andy Ibanez, Nick Solak, Charlie Culberson, Eli White,
2022-04-16, Marcus Semien, Corey Seager, Adolis Garcia, Nathaniel Lowe, Willie Calhoun, Jonah Heim, Kole Calhoun, Nick Solak, Andy Ibanez,
2022-04-17, Marcus Semien, Nick Solak, Mitch Garver, Nathaniel Lowe, Adolis Garcia, Andy Ibanez, Charlie Culberson, Willie Calhoun, Eli White,
2022-04-19, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Nathaniel Lowe, Nick Solak, Andy Ibanez, Charlie Culberson, Eli White,
2022-04-20, Brad Miller, Marcus Semien, Corey Seager, Mitch Garver, Nathaniel Lowe, Adolis Garcia, Willie Calhoun, Kole Calhoun, Jonah Heim,
2022-04-21, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Nick Solak, Nathaniel Lowe, Charlie Culberson, Andy Ibanez, Eli White,
2022-04-22, Brad Miller, Marcus Semien, Corey Seager, Adolis Garcia, Nathaniel Lowe, Kole Calhoun, Andy Ibanez, Willie Calhoun, Jonah Heim,
2022-04-23, Brad Miller, Marcus Semien, Corey Seager, Mitch Garver, Nathaniel Lowe, Kole Calhoun, Adolis Garcia, Willie Calhoun, Andy Ibanez,
2022-04-24, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Nathaniel Lowe, Jonah Heim, Nick Solak, Charlie Culberson, Eli White,
2022-04-25, Marcus Semien, Adolis Garcia, Corey Seager, Mitch Garver, Nick Solak, Nathaniel Lowe, Charlie Culberson, Andy Ibanez, Eli White,
2022-04-26, Brad Miller, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Kole Calhoun, Jonah Heim, Willie Calhoun, Andy Ibanez,
2022-04-27, Kole Calhoun, Marcus Semien, Corey Seager, Nathaniel Lowe, Mitch Garver, Willie Calhoun, Adolis Garcia, Jonah Heim, Brad Miller,
2022-04-28, Kole Calhoun, Marcus Semien, Corey Seager, Mitch Garver, Nathaniel Lowe, Adolis Garcia, Willie Calhoun, Brad Miller, Andy Ibanez,
2022-04-29, Kole Calhoun, Marcus Semien, Corey Seager, Adolis Garcia, Nathaniel Lowe, Mitch Garver, Brad Miller, Willie Calhoun, Andy Ibanez,
2022-04-30, Nathaniel Lowe, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Andy Ibanez, Zach Reks, Nick Solak, Sam Huff,
2022-05-01, Marcus Semien, Adolis Garcia, Corey Seager, Mitch Garver, Nick Solak, Nathaniel Lowe, Andy Ibanez, Charlie Culberson, Eli White,
2022-05-03, Marcus Semien, Adolis Garcia, Corey Seager, Mitch Garver, Jonah Heim, Nathaniel Lowe, Nick Solak, Charlie Culberson, Eli White,
2022-05-04, Nathaniel Lowe, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Mitch Garver, Zach Reks, Brad Miller, Andy Ibanez,
2022-05-08a, Brad Miller, Marcus Semien, Corey Seager, Adolis Garcia, Nathaniel Lowe, Mitch Garver, Kole Calhoun, Zach Reks, Andy Ibanez,
2022-05-08b, Marcus Semien, Adolis Garcia, Corey Seager, Jonah Heim, Nick Solak, Nathaniel Lowe, Andy Ibanez, Charlie Culberson, Eli White,
2022-05-09, Marcus Semien, Adolis Garcia, Corey Seager, Jonah Heim, Nick Solak, Andy Ibanez, Kole Calhoun, Charlie Culberson, Eli White,
2022-05-10, Brad Miller, Marcus Semien, Corey Seager, Jonah Heim, Adolis Garcia, Kole Calhoun, Nathaniel Lowe, Nick Solak, Eli White,
2022-05-11, Marcus Semien, Andy Ibanez, Corey Seager, Adolis Garcia, Nick Solak, Nathaniel Lowe, Eli White, Sam Huff, Charlie Culberson,
2022-05-12, Brad Miller, Jonah Heim, Corey Seager, Adolis Garcia, Kole Calhoun, Nick Solak, Nathaniel Lowe, Eli White, Andy Ibanez,
2022-05-13, Brad Miller, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Nick Solak, Andy Ibanez,
2022-05-14, Eli White, Marcus Semien, Corey Seager, Jonah Heim, Nick Solak, Andy Ibanez, Kole Calhoun, Sam Huff, Charlie Culberson,
2022-05-15, Eli White, Marcus Semien, Corey Seager, Jonah Heim, Adolis Garcia, Kole Calhoun, Nathaniel Lowe, Andy Ibanez, Brad Miller,
2022-05-16, Eli White, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Sam Huff, Brad Miller,
2022-05-17, Eli White, Marcus Semien, Corey Seager, Adolis Garcia, Nick Solak, Kole Calhoun, Andy Ibanez, Sam Huff, Charlie Culberson,
2022-05-18, Brad Miller, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Andy Ibanez, Eli White,
2022-05-19, Eli White, Marcus Semien, Corey Seager, Adolis Garcia, Jonah Heim, Mitch Garver, Kole Calhoun, Andy Ibanez, Charlie Culberson,
2022-05-20, Brad Miller, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Mitch Garver, Nathaniel Lowe, Eli White,
2022-05-21, Brad Miller, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Mitch Garver, Nathaniel Lowe, Andy Ibanez,
2022-05-22, Eli White, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Mitch Garver, Nathaniel Lowe, Sam Huff, Brad Miller,
2022-05-24, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Adolis Garcia, Jonah Heim, Nathaniel Lowe, Andy Ibanez, Brad Miller,
2022-05-25, Marcus Semien, Corey Seager, Mitch Garver, Jonah Heim, Adolis Garcia, Kole Calhoun, Sam Huff, Charlie Culberson, Eli White,
2022-05-26, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Jonah Heim, Adolis Garcia, Nathaniel Lowe, Brad Miller, Andy Ibanez,
2022-05-27, Marcus Semien, Corey Seager, Adolis Garcia, Jonah Heim, Kole Calhoun, Sam Huff, Nathaniel Lowe, Charlie Culberson, Eli White,
2022-05-28, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Sam Huff, Nathaniel Lowe, Andy Ibanez, Charlie Culberson, Eli White,
2022-05-29, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Andy Ibanez, Brad Miller, Eli White,
2022-05-30, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Zach Reks, Josh Smith, Eli White,
2022-05-31, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Adolis Garcia, Jonah Heim, Sam Huff, Josh Smith, Eli White,
2022-06-01, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Adolis Garcia, Sam Huff, Nathaniel Lowe, Andy Ibanez, Eli White,
2022-06-02, Josh Smith, Marcus Semien, Kole Calhoun, Mitch Garver, Jonah Heim, Adolis Garcia, Nathaniel Lowe, Zach Reks, Charlie Culberson,
2022-06-03, Josh Smith, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Adolis Garcia, Jonah Heim, Nathaniel Lowe, Eli White,
2022-06-04, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Sam Huff, Nathaniel Lowe, Ezequiel Duran, Charlie Culberson, Eli White,
2022-06-05, Marcus Semien, Corey Seager, Mitch Garver, Kole Calhoun, Jonah Heim, Adolis Garcia, Nathaniel Lowe, Ezequiel Duran, Steele Walker,
2022-06-07a, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Sam Huff, Nathaniel Lowe, Ezequiel Duran, Steele Walker, Andy Ibanez,
2022-06-07b, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Jonah Heim, Ezequiel Duran, Nathaniel Lowe, Charlie Culberson, Eli White,
2022-06-08, Marcus Semien, Corey Seager, Mitch Garver, Adolis Garcia, Jonah Heim, Nathaniel Lowe, Ezequiel Duran, Ezequiel Duran, Steele Walker,
2022-06-10, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Sam Huff, Nathaniel Lowe, Brad Miller, Ezequiel Duran, Steele Walker,
2022-06-11, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Ezequiel Duran, Brad Miller, Eli White,
2022-06-12, Marcus Semien, Corey Seager, Adolis Garcia, Kole Calhoun, Jonah Heim, Nathaniel Lowe, Ezequiel Duran, Zach Reks, Eli White,
